,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_LOCAL_MAX,COL_ACCUMULATION_AGGRESSIVE
2434,000038.SZ,000038,深大通,广告包装,14.43,15.92,20.0587
2435,300166.SZ,300166,东方国信,软件服务,14.7,15.97,6.7373
2436,002227.SZ,002227,奥特迅,电气设备,14.66,15.98,0.0
2437,600291.SH,600291,西水股份,保险,14.38,15.98,49.1463
2438,603053.SH,603053,成都燃气,供气供热,15.12,15.9803,5.195
2439,600346.SH,600346,恒力石化,化纤,15.71,15.99,0.0
2440,603556.SH,603556,海兴电力,电器仪表,14.45,15.99,0.0
2441,300445.SZ,300445,康斯特,电器仪表,14.71,16.0,0.0
2442,600419.SH,600419,天润乳业,乳制品,14.28,16.05,0.0
2443,002380.SZ,002380,科远智慧,电气设备,14.83,16.05,0.0
2444,600549.SH,600549,厦门钨业,小金属,14.53,16.1,22.233
2445,603269.SH,603269,海鸥股份,机械基件,13.92,16.1215,0.0
2446,002201.SZ,002201,九鼎新材,玻璃,14.64,16.13,8.3277
2447,300643.SZ,300643,万通智控,汽车配件,14.37,16.13,0.0
2448,600195.SH,600195,中牧股份,饲料,14.52,16.15,8.244
2449,600095.SH,600095,哈高科,证券,13.02,16.16,34.8348
2450,002817.SZ,002817,黄山胶囊,化学制药,14.62,16.17,6.6623
2451,603970.SH,603970,中农立华,其他商业,15.38,16.19,0.0
2452,002737.SZ,002737,葵花药业,中成药,14.81,16.23,5.5267
2453,603010.SH,603010,万盛股份,化工原料,15.14,16.24,13.1621
2454,002937.SZ,002937,兴瑞科技,元器件,14.77,16.24,0.0
2455,000338.SZ,000338,潍柴动力,汽车配件,15.93,16.24,0.0
2456,603877.SH,603877,太平鸟,服饰,15.06,16.25,5.8632
2457,002609.SZ,002609,捷顺科技,软件服务,14.1,16.26,23.6873
2458,000789.SZ,000789,万年青,水泥,15.69,16.3,8.5062
2459,300625.SZ,300625,三雄极光,半导体,15.45,16.3,5.356
2460,600363.SH,600363,联创光电,元器件,15.63,16.32,0.0
2461,603499.SH,603499,翔港科技,广告包装,14.28,16.34,14.447099999999999
2462,603041.SH,603041,美思德,化工原料,15.16,16.34,0.0
2463,600037.SH,600037,歌华有线,影视音像,13.06,16.35,5.6202
2464,605166.SH,605166,聚合顺,化工原料,14.01,16.36,7.1334
2465,603536.SH,603536,惠发食品,食品,14.22,16.36,0.0
2466,600834.SH,600834,申通地铁,公共交通,12.14,16.37,20.6341
2467,002779.SZ,002779,中坚科技,农用机械,14.86,16.4,5.5328
2468,603110.SH,603110,东方材料,染料涂料,15.17,16.4,0.0
2469,300134.SZ,300134,大富科技,通信设备,14.14,16.41,0.0
2470,300708.SZ,300708,聚灿光电,半导体,14.94,16.41,0.0
2471,002664.SZ,002664,长鹰信质,汽车配件,15.18,16.42,6.0064
2472,000567.SZ,000567,海德股份,多元金融,13.05,16.45,10.439
2473,603936.SH,603936,博敏电子,元器件,14.77,16.47,5.178
2474,002493.SZ,002493,荣盛石化,化纤,15.71,16.49,11.248899999999999
2475,002825.SZ,002825,纳尔股份,化工原料,14.94,16.49,6.5064
2476,300565.SZ,300565,科信技术,通信设备,16.08,16.49,16.1253
2477,600771.SH,600771,广誉远,中成药,14.07,16.51,9.9933
2478,002111.SZ,002111,威海广泰,航空,15.64,16.51,5.1315
2479,601881.SH,601881,中国银河,证券,13.43,16.5249,17.4321
2480,002436.SZ,002436,兴森科技,元器件,13.48,16.55,15.7126
2481,000712.SZ,000712,锦龙股份,证券,15.04,16.56,15.293500000000002
2482,300511.SZ,300511,雪榕生物,种植业,15.92,16.56,30.3447
2483,300717.SZ,300717,华信新材,塑料,16.01,16.58,0.0
2484,300045.SZ,300045,华力创通,IT设备,15.98,16.59,22.776799999999998
2485,600362.SH,600362,江西铜业,铜,15.01,16.6161,15.4067
2486,600668.SH,600668,尖峰集团,水泥,15.32,16.6282,5.2768
2487,603306.SH,603306,华懋科技,汽车配件,15.02,16.63,0.0
2488,600597.SH,600597,光明乳业,乳制品,15.03,16.63,5.0537
2489,300302.SZ,300302,同有科技,软件服务,13.8,16.66,13.1388
2490,603687.SH,603687,大胜达,广告包装,13.62,16.66,0.0
2491,300349.SZ,300349,金卡智能,软件服务,15.25,16.68,0.0
2492,300840.SZ,300840,酷特智能,服饰,16.68,16.68,114.06139999999999
2493,600004.SH,600004,白云机场,机场,14.84,16.7,0.0
2494,601138.SH,601138,工业富联,通信设备,14.79,16.72,0.0
2495,600383.SH,600383,金地集团,全国地产,14.39,16.727,7.4599
2496,002253.SZ,002253,川大智胜,软件服务,14.57,16.73,10.0267
2497,600837.SH,600837,海通证券,证券,14.18,16.73,16.0135
2498,600372.SH,600372,中航电子,航空,16.41,16.78,21.848399999999998
2499,603385.SH,603385,惠达卫浴,家居用品,15.73,16.8,17.027900000000002
2500,300455.SZ,300455,康拓红外,运输设备,14.4,16.82,15.8309
2501,300371.SZ,300371,汇中股份,电器仪表,15.81,16.83,0.0
2502,300581.SZ,300581,晨曦航空,航空,16.02,16.88,11.3884
2503,603876.SH,603876,鼎胜新材,铝,15.31,16.89,10.9072
2504,600639.SH,600639,浦东金桥,园区开发,15.39,16.9,0.0
2505,600410.SH,600410,华胜天成,软件服务,14.79,16.9,0.0
2506,603863.SH,603863,松炀资源,造纸,13.1,16.91,0.0
2507,300123.SZ,300123,亚光科技,半导体,16.94,16.94,37.129
2508,603716.SH,603716,塞力斯,医药商业,15.6,16.94,0.0
2509,603329.SH,603329,上海雅仕,仓储物流,14.59,16.98,5.2697
2510,600233.SH,600233,圆通速递,仓储物流,14.88,16.98,0.0
2511,600109.SH,600109,国金证券,证券,14.35,17.01,16.6816
2512,300705.SZ,300705,九典制药,化学制药,16.96,17.02,27.7112
2513,002911.SZ,002911,佛燃能源,供气供热,15.96,17.03,0.0
2514,601088.SH,601088,中国神华,煤炭开采,15.58,17.04,6.4232
2515,002939.SZ,002939,长城证券,证券,14.16,17.06,18.427300000000002
2516,300381.SZ,300381,溢多利,生物制药,14.78,17.0666,5.1764
2517,603768.SH,603768,常青股份,汽车配件,15.75,17.0666,23.281
2518,603663.SH,603663,三祥新材,矿物制品,16.85,17.09,9.9743
2519,603968.SH,603968,醋化股份,化工原料,16.0,17.09,9.9743
2520,601116.SH,601116,三江购物,超市连锁,15.44,17.1,7.5472
2521,603856.SH,603856,东宏股份,塑料,14.31,17.1,7.7505
2522,603699.SH,603699,纽威股份,专用机械,15.35,17.1267,5.6772
2523,002885.SZ,002885,京泉华,元器件,16.12,17.14,0.0
2524,300428.SZ,300428,四通新材,铝,16.19,17.14,0.0
2525,002858.SZ,002858,力盛赛车,文教休闲,14.9,17.15,0.0
2526,300697.SZ,300697,电工合金,铜,16.7,17.16,16.1161
2527,600661.SH,600661,昂立教育,文教休闲,16.95,17.19,0.0
2528,603221.SH,603221,爱丽家居,家居用品,15.49,17.19,5.3309
2529,002860.SZ,002860,星帅尔,电气设备,15.78,17.19,6.7702
2530,300401.SZ,300401,花园生物,食品,14.97,17.19,5.4616
2531,002315.SZ,002315,焦点科技,互联网,15.15,17.2,0.0
2532,002044.SZ,002044,美年健康,医疗保健,16.31,17.2,8.1081
