,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS,concept
229,300660.SZ,300660,江苏雷利,电气设备,24.06,3004.95,"物联网, 工业自动化, 智能制造, "
230,603123.SH,603123,翠微股份,百货,6.87,2995.85,"北京城市规划, 教育, "
231,002790.SZ,002790,瑞尔特,家居用品,13.09,2987.7,"业绩预增, 高送转, "
232,600109.SH,600109,国金证券,证券,11.17,2987.0,"MSCI, 券商, "
233,601099.SH,601099,太平洋,证券,4.24,2975.61,"MSCI, 券商, "
234,002849.SZ,002849,威星智能,电器仪表,16.93,2960.41,"物联网, 智能仪表, "
235,300329.SZ,300329,海伦钢琴,文教休闲,9.03,2959.44,"健康中国, 养老金持股, 二胎, 教育, "
236,300291.SZ,300291,华录百纳,影视音像,6.3,2957.07,"破净股, 足球, VR&AR, 体育产业, 影视, "
237,000598.SZ,000598,兴蓉环境,水务,4.9,2941.18,"MSCI, 水务, 回购, PPP, "
238,600699.SH,600699,均胜电子,汽车配件,27.3,2933.23,"MSCI, 新进指数成份股, 特斯拉, 回购, 业绩预增, 汽车零部件, 无人驾驶, 无线充电, "
239,002879.SZ,002879,长缆科技,电气设备,16.25,2932.18,"特高压, 回购, "
240,603567.SH,603567,珍宝岛,中成药,14.04,2922.57,"高质押率, 医药, 中药, 创新药, "
241,002462.SZ,002462,嘉事堂,医药商业,18.6,2908.97,"医药商业, 医药, "
242,000676.SZ,000676,智度股份,互联网,10.79,2908.87,"谷歌概念股, 互联网金融, 独角兽, 游戏, 创投, "
243,000885.SZ,000885,城发环境,公路,10.0,2890.96,"高速公路, 固废处理, 河南自贸区, PPP, 环保, 自贸区, "
244,000532.SZ,000532,华金资本,元器件,12.75,2872.82,"被动元件, 石墨烯, 独角兽, 创投, "
245,002743.SZ,002743,富煌钢构,钢加工,7.13,2865.37,"装配式建筑, 雄安-建材, 雄安新区, "
246,601319.SH,601319,中国人保,保险,9.58,2859.37,"保险, 中字头, 强势人气股, "
247,601088.SH,601088,中国神华,煤炭开采,19.89,2857.15,"火电, 高股息, 白马股, MSCI, 煤炭, 中字头, 央企改革, 大数据, "
248,300211.SZ,300211,亿通科技,通信设备,7.04,2849.73,"智慧安防, 广电, "
249,002675.SZ,002675,东诚药业,化学制药,11.28,2848.19,"PD-1抑制剂, 回购, 医药, 化学药, 股权转让, "
250,300220.SZ,300220,金运激光,元器件,26.8,2830.99,"3D打印, 智能制造, "
251,002363.SZ,002363,隆基机械,汽车配件,6.85,2824.71,"汽车零部件, 定增破发, "
252,002950.SZ,002950,奥美医疗,医疗保健,31.25,2817.39,"次新股, 医疗器械, "
253,002241.SZ,002241,歌尔股份,元器件,10.23,2801.17,"白马股, MSCI, 回购, 小米概念股, 智能制造, 工业互联网, 3D感应, 智能音箱, VR&AR, 苹果产业链, 独角兽, 机器人, "
254,600103.SH,600103,青山纸业,造纸,3.49,2800.21,"造纸, "
255,600019.SH,600019,宝钢股份,普钢,7.55,2800.12,"高股息, 白马股, MSCI, 钢铁, 人民币升值受益, 石墨电极, 特斯拉, 央企改革, 航母, 工业自动化, 万达系, 智能制造, "
256,300242.SZ,300242,佳云科技,互联网,5.1,2788.77,"百度概念股, 小米概念股, "
257,000007.SZ,000007,全新好,酒店餐饮,7.08,2751.21,"举牌股, 国资入股, 资产重组, 壳公司, "
258,002253.SZ,002253,川大智胜,软件服务,16.58,2749.64,"通用航空, 人工智能, 国产软件, VR&AR, 人脸识别, "
259,600055.SH,600055,万东医疗,医疗保健,12.99,2735.17,"阿里巴巴概念股, 医疗器械, 互联网医疗, 医疗信息化, "
260,600458.SH,600458,时代新材,塑料,11.3,2717.79,"OLED, 央企改革, 风电, 高铁轨交, "
261,000541.SZ,000541,佛山照明,家用电器,6.18,2713.63,"LED, "
262,300215.SZ,300215,电科院,电气设备,7.06,2713.28,"密集调研, 特高压, 军工, 军民融合, "
263,600054.SH,600054,黄山旅游,旅游景点,11.53,2709.96,"大消费, 安徽国企改革, 旅游, 参股券商, 特色小镇, "
264,600008.SH,600008,首创股份,环境保护,4.12,2708.6,"MSCI, 新进指数成份股, 北京城市规划, 水务, 固废处理, 雄安-公共服务, PPP, 环保, 雄安新区, 京津冀, 污水处理, "
265,300010.SZ,300010,立思辰,软件服务,10.57,2696.4,"人民币升值受益, 大消费, 教育, 网络安全, 人工智能, 人脸识别, "
266,600241.SH,600241,时代万恒,商贸代理,7.82,2692.04,"中韩自贸区, 定增破发, 锂电池, 新能源汽车, 自贸区, 资产重组, "
267,002682.SZ,002682,龙洲股份,公路,5.78,2686.57,"新能源整车, 油气改革, 教育, 汽车销售, 雄安-建材, 雄安新区, 新能源汽车, 快递物流, "
268,000783.SZ,000783,长江证券,证券,7.76,2686.07,"MSCI, 券商, 举牌股, "
269,600753.SH,600753,东方银星,批发业,18.22,2683.52,"资产重组, "
270,002696.SZ,002696,百洋股份,渔业,8.44,2670.04,"教育, 社保重仓, 业绩预增, 广西, "
271,000858.SZ,000858,五粮液,白酒,104.31,2661.02,"高价股, 白马股, MSCI, 大消费, 白酒, "
272,600309.SH,600309,万华化学,化工原料,47.8,2660.85,"白马股, 环氧丙烷, 阿里巴巴概念股, 高送转-预期, 新零售, 石油化工, 煤化工, 山东国企改革, 油品升级, 共享经济, 资产重组, "
273,000863.SZ,000863,三湘印象,区域地产,4.72,2637.25,"旅游, 回购, 房地产, 创投, "
274,603020.SH,603020,爱普股份,食品,9.11,2627.58,
275,601860.SH,601860,紫金银行,银行,8.51,2625.6,"银行, 次新股, 强势人气股, "
276,600717.SH,600717,天津港,港口,8.84,2615.55,"MSCI, 港口, 破净股, 京津冀, 自贸区, 天津国企改革, 天津自贸区, "
277,300631.SZ,300631,久吾高科,环境保护,17.29,2614.19,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, "
278,603203.SH,603203,快克股份,专用机械,24.34,2611.96,"回购, 工业自动化, 智能制造, 机器人, "
279,000888.SZ,000888,峨眉山A,旅游景点,7.3,2604.17,"社保重仓, 旅游, 宝能系, "
280,002044.SZ,002044,美年健康,医疗保健,17.45,2599.58,"MSCI, 民营医院, "
281,300736.SZ,300736,百邦科技,通信设备,20.7,2596.66,"苹果产业链, 国资入股, "
282,002899.SZ,002899,英派斯,文教休闲,16.0,2579.18,"高送转-预期, 体育产业, "
283,002690.SZ,002690,美亚光电,专用机械,26.05,2573.49,"社保重仓, 智能制造, 医疗器械, 机器视觉, "
284,002578.SZ,002578,闽发铝业,铝,3.9,2570.75,"有色-铝, 有色金属, "
285,002546.SZ,002546,新联电子,电气设备,5.45,2561.32,"电改, "
286,002061.SZ,002061,浙江交科,化工原料,8.64,2557.67,"社保重仓, 浙江国企改革, 大基建, PPP, "
287,002038.SZ,002038,双鹭药业,生物制药,27.15,2557.6,"MSCI, 民营医院, 医药, 化学药, 疫苗, 基因测序, 互联网医疗, "
288,001965.SZ,001965,招商公路,路桥,8.73,2556.74,"高速公路, 央企改革, 光伏, "
289,603608.SH,603608,天创时尚,服饰,10.2,2547.66,"回购, 新零售, 纺织服装, 定增破发, 智能制造, "
290,300636.SZ,300636,同和药业,化学制药,20.8,2547.63,"高送转-预期, 医药, 化学药, "
291,601933.SH,601933,永辉超市,超市连锁,8.87,2534.91,"白马股, MSCI, 大消费, 金改, 海底捞概念股, 新零售, 腾讯概念股, "
292,002378.SZ,002378,章源钨业,小金属,6.86,2534.41,"有色金属, 有色-钨, 工业自动化, 智能制造, "
293,000567.SZ,000567,海德股份,多元金融,14.91,2525.11,"债转股-AMC, 高质押率, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
294,603258.SH,603258,电魂网络,互联网,18.7,2523.56,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, "
295,002028.SZ,002028,思源电气,电气设备,12.81,2503.99,"储能, 半导体, 国产芯片, "
296,601390.SH,601390,中国中铁,建筑施工,7.32,2502.23,"安邦系, 高股息, 中字头, 一带一路, 央企改革, 大基建, 债转股-AMC, 地下管廊, PPP, 股权转让, 高铁轨交, "
297,600035.SH,600035,楚天高速,路桥,3.75,2499.25,"高速公路, "
298,600493.SH,600493,凤竹纺织,纺织,7.16,2499.02,"纺织服装, 壳公司, "
299,600997.SH,600997,开滦股份,煤炭开采,6.91,2499.0,"煤炭, 甲醇, 业绩预增, 煤化工, "
300,600225.SH,600225,天津松江,区域地产,5.44,2488.37,"国家队重仓, 房地产, 京津冀, 云计算, 智慧城市, 天津国企改革, 股权转让, 体育产业, ST摘帽, "
301,600535.SH,600535,天士力,中成药,22.63,2487.25,"MSCI, 回购, 医药, 中药, 创新药, 独角兽, "
302,002075.SZ,002075,沙钢股份,特种钢,9.53,2485.37,"钢铁, 业绩预增, 云计算, 资产重组, "
303,000898.SZ,000898,鞍钢股份,普钢,5.62,2477.26,"MSCI, 钢铁, 振兴东北, 央企改革, 航母, 破净股, 人工智能, 工业互联网, 股权转让, "
304,603878.SH,603878,武进不锈,钢加工,14.71,2471.85,"钢铁, 业绩预增, "
305,000795.SZ,000795,英洛华,矿物制品,5.31,2470.32,"业绩预增, 稀土磁材, 智能制造, 机器人, "
306,300070.SZ,300070,碧水源,环境保护,9.15,2468.52,"MSCI, 金改, 乡村振兴, 雄安-园林环保, 小家电, 家电, 环保, 雄安新区, 京津冀, 污水处理, 股权转让, 国资入股, "
307,603757.SH,603757,大元泵业,专用机械,23.32,2445.02,"核电, "
308,300127.SZ,300127,银河磁体,元器件,13.49,2424.94,"特斯拉, 稀土磁材, "
309,600460.SH,600460,士兰微,半导体,17.12,2421.44,"OLED, MSCI, 半导体, 国产芯片, 智慧安防, LED, "
310,603063.SH,603063,禾望电气,电气设备,9.76,2421.14,"风电, 光伏, "
311,600358.SH,600358,国旅联合,旅游服务,5.27,2420.0,"旅游, 雄安-园林环保, 雄安新区, 股权转让, 电竞, 彩票, 体育产业, "
312,300360.SZ,300360,炬华科技,电器仪表,9.05,2407.78,"回购, 物联网, 定增破发, 智能仪表, "
313,000665.SZ,000665,湖北广电,影视音像,9.38,2400.26,"阿里巴巴概念股, 赛马, 华为产业链, 破净股, 智慧城市, 彩票, VR&AR, 广电, "
314,002627.SZ,002627,宜昌交运,公共交通,8.22,2393.48,"旅游, 汽车销售, 业绩预增, 特色小镇, 定增破发, 共享经济, "
315,300161.SZ,300161,华中数控,机床制造,15.7,2382.93,"阿里巴巴概念股, 工业自动化, 智能制造, 高校系, 机器人, "
316,002155.SZ,002155,湖南黄金,黄金,8.16,2376.75,"有色-锑, 有色金属, 湖南国企改革, 有色-钨, 黄金, "
317,300610.SZ,300610,晨化股份,化工原料,14.9,2372.14,"高送转-预期, 石油化工, 年报季报, "
318,300163.SZ,300163,先锋新材,其他建材,4.31,2370.51,"互联网金融, 股权转让, 资产重组, "
319,002521.SZ,002521,齐峰新材,造纸,6.38,2370.3,"破净股, 造纸, "
320,002277.SZ,002277,友阿股份,百货,4.08,2363.21,"回购, 新零售, 供应链金融, 智能制造, 互联网金融, 彩票, 机器人, "
321,300355.SZ,300355,蒙草生态,环境保护,5.14,2362.58,"内蒙古, 园林, 特色小镇, PPP, 新疆国企改革, 股权转让, "
322,600555.SH,600555,海航创新,旅游服务,3.41,2355.77,"赛马, 旅游, 特色小镇, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
323,002931.SZ,002931,锋龙股份,汽车配件,32.85,2344.7,"高送转-预期, 汽车零部件, "
324,002400.SZ,002400,省广集团,广告包装,4.09,2343.21,"社保重仓, 谷歌概念股, 大数据, 区块链, "
325,002610.SZ,002610,爱康科技,电气设备,2.25,2342.23,"业绩预增, 光伏, 互联网金融, 新能源汽车, 低价股, 区块链, 复牌股, 充电桩, "
326,603813.SH,603813,原尚股份,仓储物流,20.62,2334.1,"海底捞概念股, 快递物流, "
327,300024.SZ,300024,机器人,专用机械,18.2,2333.14,"MSCI, 振兴东北, 回购, 中科院系, 宁德时代概念股, 智慧物流, 3D打印, 智能制造, 医疗器械, 人工智能, 工业互联网, 半导体, 高铁轨交, 机器人, 手势识别, "
328,601619.SH,601619,嘉泽新能,新型电力,5.61,2328.86,"业绩预增, 风电, 光伏, 区块链, 资产重组, 宁夏, "
329,600126.SH,600126,杭钢股份,普钢,5.31,2314.29,"钢铁, 浙江国企改革, "
330,300300.SZ,300300,汉鼎宇佑,软件服务,12.23,2312.95,"北斗导航, 互联网金融, 大数据, 人工智能, 智慧城市, 股权转让, 京东金融概念股, 独角兽, "
331,603156.SH,603156,养元饮品,软饮料,57.03,2308.06,"新进指数成份股, 大消费, 社保重仓, 饮料, "
332,603518.SH,603518,维格娜丝,服饰,17.26,2305.42,"国家队重仓, 纺织服装, "
333,600085.SH,600085,同仁堂,中成药,32.11,2305.38,"安邦系, MSCI, 健康中国, 大消费, 医药商业, 社保重仓, 医药, 中药, "
334,002598.SZ,002598,山东章鼓,机械基件,8.1,2301.69,"山东国企改革, "
335,002779.SZ,002779,中坚科技,农用机械,18.0,2298.52,
336,600629.SH,600629,华建集团,建筑施工,13.2,2289.81,"粤港澳大湾区, 大基建, 装配式建筑, 雄安新区, 上海国企改革, 雄安-设计, "
337,603385.SH,603385,惠达卫浴,家居用品,10.52,2277.67,"装配式建筑, 家具家居, "
338,002091.SZ,002091,江苏国泰,商贸代理,7.57,2277.14,"宁德时代概念股, 锂电池, 新能源汽车, "
339,603260.SH,603260,合盛硅业,化工原料,57.32,2275.23,"养老金持股, 石墨电极, 高送转-预期, 有机硅, 业绩预增, "
340,600037.SH,600037,歌华有线,影视音像,11.77,2273.56,"阿里巴巴概念股, 社保重仓, 物联网, 直播/短视频, 大数据, 云计算, 智慧城市, 彩票, 智慧安防, 广电, "
341,300111.SZ,300111,向日葵,半导体,2.77,2272.11,"光伏, 医药, 化学药, 新能源汽车, 低价股, 资产重组, 充电桩, "
342,600278.SH,600278,东方创业,商贸代理,15.45,2267.49,"业绩预增, 参股券商, 上海国企改革, 进口博览会, 自贸区, 自由贸易港, 独角兽, 上海自由贸易港, 强势人气股, 科创板概念股, "
343,300715.SZ,300715,凯伦股份,其他建材,23.36,2267.01,"业绩预增, 装修装饰, "
344,002760.SZ,002760,凤形股份,机械基件,19.73,2265.49,"业绩预增, 壳公司, "
345,601900.SH,601900,南方传媒,出版业,9.62,2259.06,"教育, 定增破发, "
346,601688.SH,601688,华泰证券,证券,21.43,2248.47,"高股息, MSCI, 券商, 混改, "
347,300091.SZ,300091,金通灵,机械基件,7.09,2247.7,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
348,000028.SZ,000028,国药一致,医药商业,47.86,2236.17,"MSCI, 医药商业, 央企改革, 医药, 互联网医疗, 医疗信息化, "
349,300391.SZ,300391,康跃科技,机械基件,13.53,2235.0,"大飞机, 光伏, 工业自动化, 智能制造, 高送转, "
350,601666.SH,601666,平煤股份,煤炭开采,4.47,2230.53,"煤炭, 回购, 破净股, 债转股-AMC, "
351,601069.SH,601069,西部黄金,黄金,14.15,2230.43,"硅锰, 新疆, 新疆国企改革, 黄金, "
352,000516.SZ,000516,国际医学,百货,6.9,2227.89,"血制品, 阿里巴巴概念股, 民营医院, 回购, 业绩预增, 互联网医疗, 医疗信息化, "
353,300546.SZ,300546,雄帝科技,元器件,29.36,2221.62,"网络安全, 移动支付, 智慧城市, 腾讯概念股, 独角兽, 蚂蚁金服概念股, 无人银行, "
354,300239.SZ,300239,东宝生物,生物制药,5.0,2219.38,"内蒙古, 中科院系, 保健品, 食品, "
355,002287.SZ,002287,奇正藏药,中成药,30.09,2217.2,"医药, 中药, 西藏, "
356,002818.SZ,002818,富森美,房产服务,25.92,2205.84,"小米概念股, 高送转, 家具家居, "
357,300576.SZ,300576,容大感光,染料涂料,16.28,2201.25,"PCB板, 国资入股, "
358,603703.SH,603703,盛洋科技,通信设备,11.97,2200.35,"量子通信, LED, "
359,002787.SZ,002787,华源控股,广告包装,8.64,2198.87,"包装印刷, "
360,002093.SZ,002093,国脉科技,电信运营,10.11,2192.22,"5G, 教育, 物联网, 数字中国, 云计算, "
361,002299.SZ,002299,圣农发展,农业综合,28.02,2187.96,"MSCI, 业绩预增, 养鸡, "
362,601918.SH,601918,新集能源,煤炭开采,3.56,2184.26,"火电, 煤炭, 央企改革, 业绩预增, 煤化工, "
363,000667.SZ,000667,美好置业,全国地产,2.95,2182.74,"回购, 装配式建筑, 房地产, 低价股, 农业种植, "
364,002738.SZ,002738,中矿资源,建筑施工,19.15,2181.23,"可燃冰, 业绩预增, 锂电池, 新能源汽车, 资产重组, "
365,002605.SZ,002605,姚记扑克,文教休闲,10.95,2180.71,"回购, 业绩预增, 彩票, 独角兽, "
366,603708.SH,603708,家家悦,超市连锁,25.71,2178.32,"社保重仓, 新零售, 快递物流, "
367,300693.SZ,300693,盛弘股份,电气设备,16.88,2175.02,"新能源汽车, 充电桩, "
368,000823.SZ,000823,超声电子,元器件,12.3,2172.25,"PCB板, 小米概念股, 苹果产业链, "
369,000423.SZ,000423,东阿阿胶,中成药,49.45,2168.05,"安邦系, MSCI, 健康中国, 大消费, 央企改革, 保健品, 食品, 医药, 中药, "
370,600268.SH,600268,国电南自,电气设备,7.4,2164.43,"特高压, 电改, 央企改革, 新能源汽车, 充电桩, "
371,600531.SH,600531,豫光金铅,铅锌,4.93,2163.8,"有色金属, 黄金, "
372,002653.SZ,002653,海思科,化学制药,13.28,2143.21,"回购, 医药, 创新药, 化学药, 医疗器械, 西藏, "
373,603517.SH,603517,绝味食品,食品,46.0,2142.62,"大消费, 社保重仓, 食品, 休闲食品, "
374,300760.SZ,300760,迈瑞医疗,医疗保健,131.05,2133.3,"高价股, MSCI, 新进指数成份股, 医疗器械, "
375,000403.SZ,000403,振兴生化,生物制药,28.72,2132.35,"血制品, 业绩预增, 股权争夺, ST摘帽, "
376,601677.SH,601677,明泰铝业,铝,11.11,2128.61,"有色-铝, 有色金属, 工业自动化, 智能制造, 高铁轨交, "
377,002208.SZ,002208,合肥城建,区域地产,13.89,2121.81,"金改, 安徽国企改革, 房地产, 住房租赁, 高送转, 独角兽, 蚂蚁金服概念股, "
378,300515.SZ,300515,三德科技,电器仪表,10.61,2107.7,"物联网, 智能仪表, "
379,300422.SZ,300422,博世科,环境保护,12.18,2095.6,"固废处理, 雄安-园林环保, PPP, 环保, 雄安新区, 污水处理, 广西, "
380,603105.SH,603105,芯能科技,电气设备,15.92,2091.69,"光伏, "
381,603586.SH,603586,金麒麟,汽车配件,15.54,2084.51,"回购, 汽车零部件, 高铁轨交, "
382,603315.SH,603315,福鞍股份,机械基件,13.85,2065.24,"大气治理, 环保, 资产重组, "
383,002507.SZ,002507,涪陵榨菜,食品,28.59,2061.95,"白马股, 新进指数成份股, 大消费, 社保重仓, 调味品, 重庆国企改革, 食品, "
384,600803.SH,600803,新奥股份,农药化肥,12.04,2045.58,"油气改革, 农药, 甲醇, 回购, 业绩预增, 天然气, 雄安-公共服务, 雄安新区, 草铵膦, 资产重组, "
385,300729.SZ,300729,乐歌股份,家居用品,24.62,2044.81,"高送转-预期, 家具家居, "
