,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
2226,600113.SH,浙江东日,区域地产,2.77,9.51,302988.6
2036,300657.SZ,弘信电子,元器件,2.76,48.92,322686.7008
497,002035.SZ,华帝股份,家用电器,2.76,11.89,930837.809
2133,300760.SZ,迈瑞医疗,医疗保健,2.76,128.24,1559398.4
3443,603690.SH,至纯科技,专用机械,2.75,26.1,240579.36
306,000786.SZ,北新建材,其他建材,2.75,19.35,2736054.3805
1056,002596.SZ,海南瑞泽,其他建材,2.75,10.33,890898.9271
3039,601515.SH,东风股份,广告包装,2.75,11.22,1247664.0
1169,002711.SZ,欧浦智网,仓储物流,2.75,5.14,539785.8267
3001,601198.SH,东兴证券,证券,2.75,13.67,3770132.2181
2935,600986.SH,科达股份,互联网,2.74,6.48,824157.4327
3255,603220.SH,贝通信,通信设备,2.74,37.29,314876.76
3339,603416.SH,信捷电气,电气设备,2.73,29.45,103487.3
2261,600155.SH,华创阳安,证券,2.73,11.98,1351634.1472
2110,300735.SZ,光弘科技,通信设备,2.73,27.88,304329.716
1521,300132.SZ,青松股份,化工原料,2.73,13.91,514508.3672
3007,601216.SH,君正集团,化工原料,2.72,4.1,3459587.1299
3207,603111.SH,康尼机电,运输设备,2.72,5.78,483198.3185
2403,600318.SH,新力金融,多元金融,2.72,9.33,451572.0
2177,600060.SH,海信电器,家用电器,2.72,11.37,1487743.1494
1461,300072.SZ,三聚环保,环境保护,2.71,11.42,2431576.2222
1583,300195.SZ,长荣股份,轻工机械,2.71,12.45,376750.141
3445,603696.SH,安记食品,食品,2.71,13.86,232848.0
1711,300323.SZ,华灿光电,半导体,2.71,10.73,753689.81
1249,002797.SZ,第一创业,证券,2.71,8.04,1542433.0073
1217,002762.SZ,金发拉比,服饰,2.71,7.01,133238.8983
1753,300366.SZ,创意信息,软件服务,2.71,10.61,341722.48
169,000590.SZ,启迪古汉,中成药,2.71,9.04,201805.5492
2957,601012.SH,隆基股份,半导体,2.71,27.82,7738773.0714
2472,600399.SH,*ST抚钢,特种钢,2.7,3.7,729677.0
1490,300101.SZ,振芯科技,通信设备,2.7,14.49,796429.525
2496,600438.SH,通威股份,饲料,2.7,12.61,3731892.4153
1611,300223.SZ,北京君正,半导体,2.7,32.3,387335.1626
3270,603266.SH,天龙股份,塑料,2.7,20.84,72940.0
227,000671.SZ,阳光城,区域地产,2.7,7.42,2947140.9836
1609,300221.SZ,银禧科技,塑料,2.7,7.59,321339.729
1082,002622.SZ,融钰集团,电气设备,2.7,4.89,410738.9486
935,002474.SZ,榕基软件,软件服务,2.69,10.55,494550.5249
798,002337.SZ,赛象科技,化工机械,2.69,5.67,333165.1964
1422,300032.SZ,金龙机电,元器件,2.69,3.94,311006.8369
3563,603939.SH,益丰药房,医药商业,2.69,55.28,2004976.0694
1699,300311.SZ,任子行,软件服务,2.68,9.39,431425.4261
1230,002776.SZ,柏堡龙,服饰,2.68,23.91,491836.0141
2894,600895.SH,张江高科,园区开发,2.67,23.21,3594508.4456
1714,300326.SZ,凯利泰,医疗保健,2.66,10.89,702093.7202
1360,002917.SZ,金奥博,化工原料,2.66,27.67,93690.62
1990,300609.SZ,汇纳科技,互联网,2.66,46.41,253575.4221
3409,603626.SH,科森科技,专用机械,2.66,11.26,178028.1802
841,002380.SZ,科远股份,电气设备,2.66,16.7,239400.5604
2467,600393.SH,粤泰股份,全国地产,2.66,2.98,294485.2545
2955,601010.SH,文峰股份,超市连锁,2.66,4.69,866712.0
3263,603232.SH,格尔软件,软件服务,2.66,37.94,194138.98
2063,300684.SZ,中石科技,化工原料,2.65,42.08,258059.8501
1545,300156.SZ,神雾环保,环境保护,2.65,4.6,332028.0
1572,300183.SZ,东软载波,软件服务,2.65,19.0,509677.1413
2263,600157.SH,永泰能源,煤炭开采,2.65,2.51,3118874.6268
1853,300467.SZ,迅游科技,互联网,2.65,32.96,434698.8829
2945,600999.SH,招商证券,证券,2.65,17.78,8718777.7234
2069,300690.SZ,双一科技,电气设备,2.65,26.45,138292.6109
3151,603019.SH,中科曙光,电脑设备,2.65,64.24,4130785.9833
3350,603499.SH,翔港科技,广告包装,2.64,30.89,77225.0
304,000783.SZ,长江证券,证券,2.64,7.58,4191288.4086
1829,300443.SZ,金雷股份,专用机械,2.64,17.85,284620.3617
2522,600481.SH,双良节能,环境保护,2.64,5.05,818350.383
961,002500.SZ,山西证券,证券,2.64,8.68,2455333.4328
2305,600203.SH,福日电子,元器件,2.64,6.35,235089.7749
966,002505.SZ,大康农业,农业综合,2.64,2.56,1404255.2832
623,002161.SZ,远望谷,通信设备,2.64,8.46,591004.5707
534,002072.SZ,凯瑞德,互联网,2.63,7.64,129224.9846
535,002073.SZ,软控股份,软件服务,2.63,6.7,548690.738
2627,600601.SH,方正科技,电脑设备,2.63,4.11,902100.2848
1955,300572.SZ,安车检测,电器仪表,2.63,74.75,421481.9115
1766,300380.SZ,安硕信息,软件服务,2.63,24.57,303002.7044
7,000009.SZ,中国宝安,综合类,2.63,6.75,1430857.6196
2294,600191.SH,华资实业,食品,2.63,5.56,269622.192
3054,601606.SH,长城军工,专用机械,2.63,17.77,262996.0
125,000532.SZ,华金资本,元器件,2.63,13.03,447558.9301
1498,300109.SZ,新开源,化工原料,2.62,20.77,265531.8322
1604,300216.SZ,千山药机,医疗保健,2.62,4.8,135181.7626
1143,002683.SZ,宏大爆破,化工原料,2.62,12.88,770113.3556
164,000584.SZ,哈工智能,化纤,2.62,9.12,545664.1236
1294,002846.SZ,英联股份,广告包装,2.62,12.4,65670.7968
493,002031.SZ,巨轮智能,汽车配件,2.61,2.9,548278.5887
3517,603859.SH,能科股份,软件服务,2.61,28.3,141188.7
1202,002746.SZ,仙坛股份,农业综合,2.61,29.37,711696.4569
2596,600568.SH,中珠医疗,区域地产,2.61,3.07,480439.1244
2065,300686.SZ,智动力,元器件,2.61,14.67,129201.979
3587,603996.SH,中新科技,家用电器,2.61,11.29,338869.35
167,000587.SZ,金洲慈航,批发业,2.61,3.61,437897.2779
2598,600570.SH,恒生电子,软件服务,2.6,95.29,5887065.5602
1201,002745.SZ,木林森,半导体,2.6,14.89,774087.6004
1573,300184.SZ,力源信息,元器件,2.6,12.45,385198.2453
3580,603986.SH,兆易创新,半导体,2.6,114.0,2364327.8406
1403,300013.SZ,新宁物流,仓储物流,2.6,14.76,402487.6873
3413,603633.SH,徕木股份,元器件,2.6,13.91,150156.9783
2004,300624.SZ,万兴科技,软件服务,2.59,67.27,326393.9727
1795,300409.SZ,道氏技术,陶瓷,2.59,19.64,461543.763
1966,300584.SZ,海辰药业,化学制药,2.59,30.29,143645.939
1133,002673.SZ,西部证券,证券,2.59,10.86,3802997.9902
1483,300094.SZ,国联水产,渔业,2.58,6.7,501367.5432
3411,603629.SH,利通电子,元器件,2.58,46.93,117325.0
1519,300130.SZ,新国都,电脑设备,2.58,17.35,581187.2325
3154,603022.SH,新通联,广告包装,2.58,10.9,218000.0
1685,300297.SZ,蓝盾股份,软件服务,2.57,8.17,647553.0897
1932,300548.SZ,博创科技,元器件,2.57,47.41,161715.51
1718,300330.SZ,华虹计通,软件服务,2.57,10.03,168207.7138
3071,601689.SH,拓普集团,汽车配件,2.57,23.32,570538.0998
608,002146.SZ,荣盛发展,全国地产,2.57,10.19,3967534.637
132,000540.SZ,中天金融,多元金融,2.57,4.82,3135665.767
3204,603106.SH,恒银金融,电脑设备,2.56,14.94,194742.9
379,000897.SZ,津滨发展,区域地产,2.56,3.12,504580.3258
1571,300182.SZ,捷成股份,软件服务,2.56,6.16,1105814.2092
680,002218.SZ,拓日新能,半导体,2.56,4.22,513032.7128
1497,300108.SZ,吉药控股,中成药,2.55,8.27,376388.3502
247,000697.SZ,炼石航空,航空,2.55,14.79,827766.7925
2741,600728.SH,佳都科技,软件服务,2.55,12.27,1968263.8584
1068,002608.SZ,江苏国信,火力发电,2.55,9.83,529789.9114
2053,300674.SZ,宇信科技,软件服务,2.55,38.91,155678.91
3342,603444.SH,吉比特,互联网,2.55,204.56,843773.3838
3299,603326.SH,我乐家居,家居用品,2.54,11.59,74600.6576
3019,601298.SH,青岛港,港口,2.54,9.88,448923.488
652,002190.SZ,成飞集成,汽车配件,2.54,21.01,725240.7906
1630,300242.SZ,佳云科技,互联网,2.54,5.8,299162.4584
2649,600624.SH,复旦复华,综合类,2.54,8.25,564887.4083
331,000818.SZ,航锦科技,化工原料,2.54,13.7,918445.286
1678,300290.SZ,荣科科技,软件服务,2.53,10.54,338786.8532
3181,603063.SH,禾望电气,电气设备,2.53,11.79,300998.7
2058,300679.SZ,电连技术,元器件,2.53,36.45,368214.6086
3058,601615.SH,明阳智能,机械基件,2.53,16.94,467374.6
2057,300678.SZ,中科信息,软件服务,2.52,27.69,230712.3878
292,000760.SZ,斯太尔,汽车配件,2.52,3.77,246725.489
1557,300168.SZ,万达信息,软件服务,2.52,16.94,1848555.6593
1170,002712.SZ,思美传媒,广告包装,2.52,9.27,279526.4129
1954,300571.SZ,平治信息,互联网,2.52,63.98,441097.314
2440,600363.SH,联创光电,元器件,2.51,11.71,519311.2743
2380,600291.SH,西水股份,保险,2.51,14.7,1606804.6357
1721,300333.SZ,兆日科技,元器件,2.51,11.88,393103.3396
749,002288.SZ,超华科技,元器件,2.5,6.45,516186.9739
925,002464.SZ,众应互联,互联网,2.5,11.69,331049.9762
3035,601388.SH,怡球资源,铝,2.5,2.84,575213.6
538,002076.SZ,雪莱特,家用电器,2.5,4.17,185720.6507
259,000712.SZ,锦龙股份,证券,2.5,14.66,1311666.8134
2066,300687.SZ,赛意信息,软件服务,2.5,30.24,189400.3625
1617,300229.SZ,拓尔思,软件服务,2.49,13.16,612643.5691
908,002447.SZ,晨鑫科技,互联网,2.49,3.9,517704.642
255,000708.SZ,大冶特钢,特种钢,2.49,11.36,510528.0333
2050,300671.SZ,富满电子,半导体,2.49,23.12,181764.1756
670,002208.SZ,合肥城建,区域地产,2.49,14.26,455282.9386
1577,300189.SZ,神农基因,种植业,2.49,3.88,342498.2863
229,000673.SZ,当代东方,影视音像,2.49,5.79,455859.0066
2149,600020.SH,中原高速,路桥,2.48,6.0,1348423.0992
1731,300343.SZ,联创互联,互联网,2.48,8.42,336955.6521
2915,600962.SH,国投中鲁,软饮料,2.48,9.95,252749.9
964,002503.SZ,搜于特,服饰,2.48,3.0,586259.9952
50,000066.SZ,中国长城,电脑设备,2.48,8.47,2109637.5607
182,000606.SZ,顺利办,互联网,2.48,8.85,483610.728
3509,603833.SH,欧派家居,家居用品,2.47,100.35,924305.215
1163,002703.SZ,浙江世宝,汽车配件,2.47,5.78,319672.1203
1647,300259.SZ,新天科技,电器仪表,2.47,4.63,335387.2575
1847,300461.SZ,田中精机,专用机械,2.47,24.83,230978.592
3401,603609.SH,禾丰牧业,饲料,2.47,12.63,1049775.8803
1942,300558.SZ,贝达药业,化学制药,2.47,47.36,803710.3391
145,000555.SZ,神州信息,软件服务,2.46,14.8,1383673.2099
555,002093.SZ,国脉科技,电信运营,2.46,10.73,1044930.2985
2734,600721.SH,百花村,生物制药,2.46,7.35,224287.9644
2220,600107.SH,美尔雅,服饰,2.46,8.54,307440.0
2805,600797.SH,浙大网新,软件服务,2.46,11.4,1157389.6193
334,000821.SZ,京山轻机,轻工机械,2.45,9.99,461635.9719
2182,600066.SH,宇通客车,汽车整车,2.44,13.88,3072947.6415
1065,002605.SZ,姚记扑克,文教休闲,2.44,10.05,268699.0361
1720,300332.SZ,天壕环境,环境保护,2.44,5.69,403992.3534
83,000413.SZ,东旭光电,元器件,2.44,6.62,3220070.8179
274,000729.SZ,燕京啤酒,啤酒,2.44,6.47,1623609.9581
2279,600175.SH,美都能源,综合类,2.44,2.93,718153.9901
1761,300375.SZ,鹏翎股份,汽车配件,2.44,7.19,186176.0438
2856,600856.SH,中天能源,供气供热,2.44,4.86,652903.1197
1090,002630.SZ,华西能源,专用机械,2.44,4.24,411461.3719
3139,603006.SH,联明股份,汽车配件,2.44,14.47,144639.4951
2511,600466.SH,蓝光发展,区域地产,2.43,6.57,1960558.979
3334,603389.SH,亚振家居,家居用品,2.43,12.56,79077.76
2298,600196.SH,复星医药,化学制药,2.43,29.09,5557706.6479
723,002262.SZ,恩华药业,化学制药,2.43,13.46,1190099.6092
3205,603108.SH,润达医疗,医药商业,2.42,11.04,561143.445
1836,300450.SZ,先导智能,专用机械,2.42,38.78,1882582.6039
1486,300097.SZ,智云股份,电器仪表,2.42,16.83,339703.5227
2084,300706.SZ,阿石创,元器件,2.42,33.96,191068.676
19,000025.SZ,特力A,汽车服务,2.42,34.73,940771.7968
3192,603085.SH,天成自控,汽车配件,2.42,10.1,148962.3942
769,002308.SZ,威创股份,电脑设备,2.42,6.82,615016.7855
202,000630.SZ,铜陵有色,铜,2.42,2.86,2734319.9218
207,000636.SZ,风华高科,元器件,2.42,16.35,1463657.0865
3138,603005.SH,晶方科技,半导体,2.42,24.08,420511.879
1231,002777.SZ,久远银海,软件服务,2.42,37.98,607680.0
2749,600736.SH,苏州高新,园区开发,2.42,8.32,957875.6986
703,002241.SZ,歌尔股份,元器件,2.42,10.81,2989777.9152
159,000572.SZ,海马汽车,汽车整车,2.41,2.83,464728.5134
2487,600422.SH,昆药集团,中成药,2.41,9.9,751106.0621
1174,002716.SZ,金贵银业,小金属,2.41,8.22,445816.152
1415,300025.SZ,华星创业,通信设备,2.41,7.2,280331.8294
1377,002936.SZ,郑州银行,银行,2.41,6.46,387600.0
1382,002941.SZ,新疆交建,建筑施工,2.41,36.36,236340.0
823,002362.SZ,汉王科技,电脑设备,2.41,19.54,347612.3032
1342,002897.SZ,意华股份,元器件,2.41,23.85,160647.1891
2669,600649.SH,城投控股,区域地产,2.41,8.37,2026203.0898
3199,603099.SH,长白山,旅游景点,2.41,10.38,276803.46
127,000534.SZ,万泽股份,区域地产,2.4,10.1,496279.0479
1608,300220.SZ,金运激光,元器件,2.4,14.87,185754.4236
1129,002669.SZ,康达新材,化工原料,2.4,13.86,316751.1968
1653,300265.SZ,通光线缆,电气设备,2.4,10.03,337769.954
1590,300202.SZ,聚龙股份,专用机械,2.4,8.98,365117.7751
1463,300074.SZ,华平股份,通信设备,2.4,5.44,265448.8316
399,000921.SZ,海信家电,家用电器,2.39,11.51,1038242.3598
734,002273.SZ,水晶光电,元器件,2.39,15.24,1238849.3511
1432,300042.SZ,朗科科技,电脑设备,2.39,22.56,252379.6675
444,000981.SZ,银亿股份,汽车配件,2.39,4.19,1078638.2364
474,002012.SZ,凯恩股份,造纸,2.39,5.4,252166.6323
2107,300731.SZ,科创新源,橡胶,2.39,34.6,203211.682
1696,300308.SZ,中际旭创,电气设备,2.39,61.7,1345662.0933
2396,600310.SH,桂东电力,水力发电,2.39,5.88,486731.7
1824,300438.SZ,鹏辉能源,电气设备,2.39,26.29,560734.8829
323,000807.SZ,云铝股份,铝,2.39,5.14,1248830.2502
1282,002832.SZ,比音勒芬,服饰,2.39,39.15,309278.3445
3042,601555.SH,东吴证券,证券,2.38,9.55,2760905.0
1024,002564.SZ,天沃科技,化工机械,2.38,5.82,350469.2535
1321,002875.SZ,安奈儿,服饰,2.38,21.8,84750.77
2615,600588.SH,用友网络,软件服务,2.38,37.8,7188516.4743
1779,300393.SZ,中来股份,塑料,2.38,24.19,291677.3716
1070,002610.SZ,爱康科技,电气设备,2.38,2.56,1081041.6079
236,000682.SZ,东方电子,电气设备,2.38,5.48,535953.3818
2316,600217.SH,中再资环,环境保护,2.38,5.61,739908.9453
2390,600303.SH,曙光股份,汽车整车,2.37,4.64,287830.4733
224,000668.SZ,荣丰控股,区域地产,2.37,12.16,178373.0859
815,002354.SZ,天神娱乐,互联网,2.37,6.29,433102.3102
1487,300098.SZ,高新兴,通信设备,2.37,10.55,1373513.7207
2250,600139.SH,西部资源,汽车整车,2.37,4.99,330283.3635
1949,300566.SZ,激智科技,元器件,2.37,16.89,159751.138
662,002200.SZ,云投生态,环境保护,2.37,7.62,100292.9952
643,002181.SZ,粤传媒,出版业,2.36,6.32,716961.3887
1196,002739.SZ,万达电影,影视音像,2.36,23.46,4132340.0558
1593,300205.SZ,天喻信息,元器件,2.36,12.56,535041.9177
2757,600744.SH,华银电力,火力发电,2.36,3.87,320294.5136
1410,300020.SZ,银江股份,软件服务,2.36,10.45,656234.1321
37,000046.SZ,泛海控股,全国地产,2.36,7.13,3689923.5414
232,000678.SZ,襄阳轴承,机械基件,2.35,8.42,361285.1891
741,002280.SZ,联络互动,软件服务,2.35,5.56,951800.6913
791,002330.SZ,得利斯,食品,2.35,6.71,336804.3569
701,002239.SZ,奥特佳,汽车配件,2.35,3.04,919826.2237
2,000004.SZ,国农科技,生物制药,2.34,19.1,158555.1814
2811,600804.SH,鹏博士,电信运营,2.34,12.13,1737450.083
3046,601577.SH,长沙银行,银行,2.34,11.74,401690.4114
1600,300212.SZ,易华录,软件服务,2.34,29.41,1246556.2021
2094,300717.SZ,华信新材,塑料,2.34,16.91,71860.736
1644,300256.SZ,星星科技,元器件,2.34,4.34,336468.8952
1315,002868.SZ,绿康生化,农业综合,2.34,19.65,75573.9
1754,300367.SZ,东方网力,电脑设备,2.34,13.86,829760.2084
5,000007.SZ,全新好,酒店餐饮,2.34,7.37,227694.7084
618,002156.SZ,通富微电,半导体,2.33,11.74,1354214.0564
2128,300755.SZ,华致酒行,其他商业,2.33,34.78,201336.7838
722,002261.SZ,拓维信息,互联网,2.33,6.23,566548.5028
239,000686.SZ,东北证券,证券,2.33,9.95,2328750.6504
2781,600770.SH,综艺股份,综合类,2.33,7.56,982800.0
629,002167.SZ,东方锆业,小金属,2.33,7.62,471374.343
962,002501.SZ,利源精制,铝,2.32,3.59,359468.0405
3282,603300.SH,华铁科技,钢加工,2.32,6.68,303636.9605
2336,600238.SH,*ST椰岛,红黄药酒,2.32,8.87,394716.4015
851,002390.SZ,信邦制药,中成药,2.32,5.32,886965.6211
1263,002812.SZ,恩捷股份,广告包装,2.32,64.33,817397.4048
284,000751.SZ,锌业股份,铅锌,2.32,3.83,539978.4402
152,000564.SZ,供销大集,百货,2.31,3.78,713942.9126
1556,300167.SZ,迪威迅,通信设备,2.31,6.74,202361.76
2458,600383.SH,金地集团,全国地产,2.31,11.62,5245946.1107
2835,600830.SH,香溢融通,多元金融,2.31,6.45,293038.1718
3470,603737.SH,三棵树,染料涂料,2.31,54.58,235959.1098
757,002296.SZ,辉煌科技,通信设备,2.31,7.06,227909.3986
1764,300378.SZ,鼎捷软件,软件服务,2.31,15.63,410135.6436
3358,603516.SH,淳中科技,通信设备,2.31,27.58,243466.8076
2086,300708.SZ,聚灿光电,半导体,2.31,13.85,157876.15
70,000301.SZ,东方盛虹,综合类,2.31,5.98,728505.3941
3244,603189.SH,网达软件,软件服务,2.3,15.1,166251.0
1726,300338.SZ,开元股份,电器仪表,2.3,10.65,200345.3643
1854,300468.SZ,四方精创,软件服务,2.3,17.5,325995.397
1134,002674.SZ,兴业科技,纺织,2.3,12.19,293075.7284
449,000988.SZ,华工科技,电器仪表,2.3,17.77,1786338.5028
2353,600259.SH,广晟有色,小金属,2.3,31.2,817822.6555
1316,002869.SZ,金溢科技,通信设备,2.3,22.64,102908.4854
2654,600633.SH,浙数文化,互联网,2.3,12.16,1568967.0323
1041,002581.SZ,未名医药,生物制药,2.3,8.41,337064.168
502,002040.SZ,南京港,港口,2.29,10.63,326073.917
882,002421.SZ,达实智能,软件服务,2.29,5.78,980208.7712
1652,300264.SZ,佳创视讯,通信设备,2.29,6.92,220450.2635
2262,600156.SH,华升股份,纺织,2.29,5.34,214727.1149
344,000835.SZ,长城动漫,影视音像,2.29,5.32,161140.14
1919,300534.SZ,陇神戎发,中成药,2.29,7.16,145079.6461
659,002197.SZ,证通电子,电器仪表,2.29,9.79,425442.3794
1470,300081.SZ,恒信东方,文教休闲,2.29,13.9,438772.3776
1936,300552.SZ,万集科技,软件服务,2.29,20.0,82507.04
400,000922.SZ,佳电股份,电气设备,2.29,9.63,467346.711
1448,300058.SZ,蓝色光标,广告包装,2.28,5.99,995776.744
3144,603011.SH,合锻智能,机床制造,2.28,7.51,335095.2943
584,002122.SZ,*ST天马,机械基件,2.28,2.51,297246.9132
688,002226.SZ,江南化工,化工原料,2.28,7.38,707220.524
1441,300051.SZ,三五互联,互联网,2.28,8.11,206028.2518
122,000529.SZ,广弘控股,食品,2.28,7.14,406897.4452
1043,002583.SZ,海能达,通信设备,2.28,11.25,1180841.0389
1440,300050.SZ,世纪鼎利,软件服务,2.27,7.22,266545.2503
3176,603055.SH,台华新材,纺织,2.27,12.57,126674.9041
3233,603169.SH,兰石重装,专用机械,2.27,6.01,624113.8878
1261,002810.SZ,山东赫达,化工原料,2.27,25.31,155383.5873
1819,300433.SZ,蓝思科技,元器件,2.27,9.24,3613157.3681
536,002074.SZ,国轩高科,电气设备,2.27,18.94,1909623.0113
1879,300493.SZ,润欣科技,通信设备,2.27,12.61,378300.0
2563,600528.SH,中铁工业,建筑施工,2.27,12.21,2243891.4008
2200,600084.SH,中葡股份,红黄药酒,2.27,3.58,402294.2051
2899,600901.SH,江苏租赁,多元金融,2.27,7.74,1409028.2752
2101,300724.SZ,捷佳伟创,专用机械,2.27,37.41,299280.0
410,000933.SZ,神火股份,煤炭开采,2.27,5.27,1001546.9786
1839,300453.SZ,三鑫医疗,医疗保健,2.27,14.95,137023.6644
1111,002651.SZ,利君股份,专用机械,2.26,5.77,241142.1538
1458,300069.SZ,金利华电,电气设备,2.26,13.92,128617.4202
84,000415.SZ,渤海租赁,多元金融,2.26,4.74,1681694.1848
609,002147.SZ,ST新光,区域地产,2.26,3.42,183649.5567
483,002021.SZ,中捷资源,纺织机械,2.26,3.58,246114.2743
3150,603018.SH,中设集团,建筑施工,2.26,21.81,673669.9212
2830,600825.SH,新华传媒,出版业,2.26,7.53,786800.5511
1748,300360.SZ,炬华科技,电器仪表,2.26,11.11,369125.3671
205,000633.SZ,合金投资,综合类,2.25,6.2,238765.9513
1172,002714.SZ,牧原股份,农业综合,2.25,56.35,6714360.3689
313,000795.SZ,英洛华,矿物制品,2.25,5.17,458254.1782
732,002271.SZ,东方雨虹,其他建材,2.25,19.59,1946217.4741
1464,300075.SZ,数字政通,软件服务,2.25,15.12,455118.8282
632,002170.SZ,芭田股份,农药化肥,2.25,4.62,302439.1829
