,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
70,002772.SZ,众兴菌业,种植业,7.12,0.71,149.29,"安徽中安资本投资基金有限公司
甘肃资产管理有限公司
安徽省铁路发展基金股份有限公司
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
安徽中安资本投资基金有限公司
甘肃资产管理有限公司
安徽省铁路发展基金股份有限公司
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划"
71,300182.SZ,捷成股份,软件服务,4.42,1.14,148.86,"中融基金-北京银行-中融国际信托-中融-融琨88号单一资金信托
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金三零三组合
中融基金-北京银行-中融国际信托-中融-融琨88号单一资金信托
申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划
香港中央结算有限公司(陆股通)"
72,300626.SZ,华瑞股份,电气设备,8.58,1.18,148.82,浙江壹诺投资管理有限公司-壹诺千金一号私募证券投资基金
73,300602.SZ,飞荣达,元器件,48.13,0.67,145.48,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金"
74,603078.SH,江化微,化工原料,38.57,1.34,141.52,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
深圳菁英时代资本管理有限公司-菁英时代久盈5号私募证券投资基金
深圳菁英时代资本管理有限公司-菁英时代久盈5号私募证券投资基金"
75,300042.SZ,朗科科技,IT设备,15.92,1.21,136.29,"北京万安汇利投资有限责任公司-天元三期私募证券投资基金
北京万安汇利投资有限责任公司-天元二期私募证券投资基金
北京万安汇利投资有限责任公司-天元三期私募证券投资基金
北京万安汇利投资有限责任公司-天元二期私募证券投资基金"
76,000625.SZ,长安汽车,汽车整车,10.18,0.69,132.64,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金"
77,300800.SZ,力合科技,电器仪表,72.42,0.25,124.75,厦门佑益峰资产管理有限公司-睿兹1号证券投资基金
78,300673.SZ,佩蒂股份,饲料,26.67,0.68,124.32,"基本养老保险基金一二零六组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国工商银行股份有限公司-银华心诚灵活配置混合型证券投资基金
银华基金-光大银行-滴水1号资产管理计划
基本养老保险基金一二零六组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
阳光资管-工商银行-阳光资产-成长优选资产管理产品"
79,603903.SH,中持股份,环境保护,13.38,0.68,124.32,
80,300395.SZ,菲利华,玻璃,22.98,0.57,116.1,"全国社保基金四零六组合
兴业银行股份有限公司-中邮战略新兴产业混合型证券投资基金
中国农业银行股份有限公司-中邮核心优选混合型证券投资基金
全国社保基金四零六组合"
81,300782.SZ,卓胜微,元器件,488.89,2.22,106.86,"中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国银行股份有限公司-国联安优选行业混合型证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
全国社保基金一一八组合
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
全国社保基金四零三组合
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金"
82,688108.SH,赛诺医疗,医疗保健,17.42,0.11,99.89,"深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金
九坤投资(北京)有限公司-九坤私享25号私募证券投资基金"
83,600685.SH,中船防务,船舶,14.08,0.14,99.86,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
金鹰基金-工商银行-金鹰穗通9号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
金鹰基金-工商银行-金鹰穗通9号资产管理计划
香港中央结算有限公司(陆股通)"
84,600523.SH,贵航股份,汽车配件,13.36,0.15,99.85,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
上海通怡投资管理有限公司-通怡百合7号私募基金
青岛厚懿投资合伙企业(有限合伙)-后羿大来二期私募证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
青岛厚懿投资合伙企业(有限合伙)-后羿大来一期私募证券投资基金"
85,300092.SZ,科新机电,专用机械,7.08,0.28,99.72,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-光大保德信创业板量化优选股票型证券投资基金"
86,603663.SH,三祥新材,矿物制品,12.93,0.31,99.69,
87,601231.SH,环旭电子,元器件,19.46,0.31,99.69,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一三组合"
88,000157.SZ,中联重科,工程机械,6.29,0.32,99.68,"香港中央结算有限公司(陆股通)
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司"
89,002215.SZ,诺普信,农药化肥,6.34,0.32,99.68,"中航信托股份有限公司-天启(2016)55号诺普信员工持股集合资金信托计划
深圳前海精至资产管理有限公司-精至君诺私募证券投资基金
中航信托股份有限公司-天启(2016)55号诺普信员工持股集合资金信托计划"
90,603612.SH,索通发展,矿物制品,11.66,0.34,99.66,"招商银行股份有限公司-兴全合泰混合型证券投资基金
中瑞合作基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
中瑞合作基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金"
91,002926.SZ,华西证券,证券,10.75,0.37,99.63,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
92,600825.SH,新华传媒,出版业,5.31,0.38,99.62,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
93,300257.SZ,开山股份,机械基件,10.38,0.39,99.61,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金
香港中央结算有限公司(陆股通)"
94,002536.SZ,飞龙股份,汽车配件,5.15,0.39,99.61,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金"
95,300516.SZ,久之洋,电器仪表,30.63,0.39,99.61,"深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
全国社会保障基金理事会转持二户
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金"
96,000488.SZ,晨鸣纸业,造纸,4.89,0.41,99.59,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
97,600165.SH,新日恒力,钢加工,4.06,0.5,99.5,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
