,ts_code,symbol,name,industry,COL_FITNESS
1913,300527.SZ,300527,中国应急,专用机械,24.09
2301,600196.SH,600196,复星医药,化学制药,24.04
204,000632.SZ,000632,三木集团,综合类,24.01
3192,603080.SH,603080,新疆火炬,供气供热,24.01
334,000821.SZ,000821,京山轻机,轻工机械,23.99
3523,603866.SH,603866,桃李面包,食品,23.99
3330,603378.SH,603378,亚士创能,染料涂料,23.98
1617,300228.SZ,300228,富瑞特装,化工机械,23.97
1014,002554.SZ,002554,惠博普,石油开采,23.92
2207,600089.SH,600089,特变电工,电气设备,23.88
1911,300525.SZ,300525,博思软件,软件服务,23.83
174,000596.SZ,000596,古井贡酒,白酒,23.81
1036,002576.SZ,002576,通达动力,电气设备,23.75
2993,601155.SH,601155,新城控股,区域地产,23.73
1238,002785.SZ,002785,万里石,其他建材,23.72
663,002201.SZ,002201,九鼎新材,玻璃,23.68
3148,603012.SH,603012,创力集团,专用机械,23.61
1622,300233.SZ,300233,金城医药,化学制药,23.6
3353,603499.SH,603499,翔港科技,广告包装,23.53
1694,300305.SZ,300305,裕兴股份,塑料,23.51
2590,600558.SH,600558,大西洋,钢加工,23.42
2322,600220.SH,600220,江苏阳光,纺织,23.41
516,002054.SZ,002054,德美化工,化工原料,23.4
2558,600519.SH,600519,贵州茅台,白酒,23.38
2644,600616.SH,600616,金枫酒业,红黄药酒,23.31
412,000936.SZ,000936,华西股份,化纤,23.28
651,002189.SZ,002189,利达光电,元器件,23.28
1962,300579.SZ,300579,数字认证,软件服务,23.28
2851,600846.SH,600846,同济科技,综合类,23.26
3104,601882.SH,601882,海天精工,机床制造,23.23
1800,300413.SZ,300413,芒果超媒,影视音像,23.22
1549,300159.SZ,300159,新研股份,农用机械,23.18
639,002177.SZ,002177,御银股份,电脑设备,23.17
833,002372.SZ,002372,伟星新材,其他建材,23.04
206,000635.SZ,000635,英力特,化工原料,23.02
66,000157.SZ,000157,中联重科,工程机械,23.02
2877,600874.SH,600874,创业环保,环境保护,22.97
2376,600283.SH,600283,钱江水利,水务,22.9
3125,601969.SH,601969,海南矿业,普钢,22.88
667,002205.SZ,002205,国统股份,其他建材,22.86
2391,600301.SH,600301,ST南化,化工原料,22.86
2654,600628.SH,600628,新世界,百货,22.82
2646,600618.SH,600618,氯碱化工,化工原料,22.78
2300,600195.SH,600195,中牧股份,饲料,22.77
2770,600755.SH,600755,厦门国贸,商贸代理,22.73
459,001872.SZ,001872,招商港口,港口,22.71
1176,002718.SZ,002718,友邦吊顶,家居用品,22.61
818,002357.SZ,002357,富临运业,公路,22.56
2194,600075.SH,600075,新疆天业,化工原料,22.5
1581,300192.SZ,300192,科斯伍德,染料涂料,22.5
1897,300510.SZ,300510,金冠股份,电气设备,22.45
2447,600368.SH,600368,五洲交通,路桥,22.43
2344,600243.SH,600243,青海华鼎,机床制造,22.43
472,002010.SZ,002010,传化智联,仓储物流,22.4
1457,300067.SZ,300067,安诺其,染料涂料,22.38
3537,603887.SH,603887,城地股份,建筑施工,22.36
2221,600105.SH,600105,永鼎股份,通信设备,22.36
2796,600783.SH,600783,鲁信创投,矿物制品,22.35
169,000590.SZ,000590,启迪古汉,中成药,22.32
1251,002799.SZ,002799,环球印务,广告包装,22.25
1003,002543.SZ,002543,万和电气,家用电器,22.23
2389,600299.SH,600299,安迪苏,化学制药,22.19
975,002514.SZ,002514,宝馨科技,机械基件,22.14
3526,603871.SH,603871,嘉友国际,仓储物流,22.13
1602,300213.SZ,300213,佳讯飞鸿,通信设备,22.07
728,002267.SZ,002267,陕天然气,供气供热,22.04
875,002414.SZ,002414,高德红外,电器仪表,22.02
1449,300058.SZ,300058,蓝色光标,广告包装,22.01
676,002214.SZ,002214,大立科技,电器仪表,21.95
2411,600323.SH,600323,瀚蓝环境,水务,21.95
2611,600581.SH,600581,八一钢铁,普钢,21.93
3443,603686.SH,603686,龙马环卫,专用机械,21.88
2175,600055.SH,600055,万东医疗,医疗保健,21.86
3382,603578.SH,603578,三星新材,玻璃,21.79
1054,002594.SZ,002594,比亚迪,汽车整车,21.75
397,000919.SZ,000919,金陵药业,化学制药,21.75
886,002425.SZ,002425,凯撒文化,互联网,21.7
285,000752.SZ,000752,西藏发展,啤酒,21.68
3123,601966.SH,601966,玲珑轮胎,汽车配件,21.66
3388,603587.SH,603587,地素时尚,服饰,21.65
2555,600516.SH,600516,方大炭素,矿物制品,21.62
2066,300686.SZ,300686,智动力,元器件,21.61
12,000016.SZ,000016,深康佳A,家用电器,21.61
1738,300349.SZ,300349,金卡智能,软件服务,21.6
2523,600479.SH,600479,千金药业,中成药,21.58
3375,603558.SH,603558,健盛集团,纺织,21.54
951,002490.SZ,002490,山东墨龙,化工机械,21.52
2813,600803.SH,600803,新奥股份,农药化肥,21.49
2122,300747.SZ,300747,锐科激光,元器件,21.47
3413,603628.SH,603628,清源股份,电气设备,21.46
2659,600635.SH,600635,大众公用,供气供热,21.41
2672,600649.SH,600649,城投控股,区域地产,21.38
57,000090.SZ,000090,天健集团,建筑施工,21.33
3417,603636.SH,603636,南威软件,软件服务,21.3
3164,603030.SH,603030,全筑股份,装修装饰,21.3
117,000523.SZ,000523,广州浪奇,日用化工,21.2
126,000533.SZ,000533,顺钠股份,电气设备,21.17
383,000901.SZ,000901,航天科技,航空,21.08
896,002435.SZ,002435,长江润发,化学制药,21.05
883,002422.SZ,002422,科伦药业,化学制药,21.05
1547,300157.SZ,300157,恒泰艾普,石油开采,21.05
99,000498.SZ,000498,山东路桥,建筑施工,21.05
3585,603988.SH,603988,中电电机,电气设备,21.0
1663,300274.SZ,300274,阳光电源,电气设备,20.99
1956,300572.SZ,300572,安车检测,电器仪表,20.97
905,002444.SZ,002444,巨星科技,轻工机械,20.95
2963,601018.SH,601018,宁波港,港口,20.87
1113,002653.SZ,002653,海思科,化学制药,20.87
2723,600706.SH,600706,曲江文旅,旅游服务,20.86
994,002534.SZ,002534,杭锅股份,专用机械,20.84
1830,300443.SZ,300443,金雷股份,专用机械,20.83
477,002015.SZ,002015,霞客环保,化纤,20.81
3172,603039.SH,603039,泛微网络,软件服务,20.78
2496,600433.SH,600433,冠豪高新,造纸,20.73
1106,002646.SZ,002646,青青稞酒,白酒,20.71
992,002532.SZ,002532,新界泵业,农用机械,20.71
129,000537.SZ,000537,广宇发展,区域地产,20.7
1135,002675.SZ,002675,东诚药业,化学制药,20.69
3006,601200.SH,601200,上海环境,环境保护,20.66
430,000965.SZ,000965,天保基建,区域地产,20.64
450,000989.SZ,000989,九芝堂,中成药,20.62
2070,300690.SZ,300690,双一科技,电气设备,20.62
1190,002733.SZ,002733,雄韬股份,电气设备,20.61
3259,603222.SH,603222,济民制药,化学制药,20.56
3079,601727.SH,601727,上海电气,电气设备,20.54
2427,600343.SH,600343,航天动力,航空,20.53
92,000423.SZ,000423,东阿阿胶,中成药,20.51
209,000638.SZ,000638,万方发展,批发业,20.49
266,000720.SZ,000720,*ST新能,火力发电,20.48
2251,600137.SH,600137,浪莎股份,服饰,20.47
1981,300599.SZ,300599,雄塑科技,塑料,20.45
2281,600173.SH,600173,卧龙地产,全国地产,20.43
2665,600641.SH,600641,万业企业,区域地产,20.38
2033,300653.SZ,300653,正海生物,医疗保健,20.38
1332,002886.SZ,002886,沃特股份,塑料,20.37
2774,600759.SH,600759,洲际油气,石油开采,20.36
934,002473.SZ,002473,*ST圣莱,家用电器,20.33
573,002111.SZ,002111,威海广泰,航空,20.31
1980,300598.SZ,300598,诚迈科技,软件服务,20.28
636,002174.SZ,002174,游族网络,互联网,20.22
3579,603978.SH,603978,深圳新星,铝,20.2
2433,600352.SH,600352,浙江龙盛,染料涂料,20.2
792,002331.SZ,002331,皖通科技,软件服务,20.19
3314,603345.SH,603345,安井食品,食品,20.18
753,002292.SZ,002292,奥飞娱乐,影视音像,20.18
1541,300151.SZ,300151,昌红科技,机械基件,20.13
2108,300731.SZ,300731,科创新源,橡胶,20.11
3426,603658.SH,603658,安图生物,医疗保健,20.09
1127,002667.SZ,002667,鞍重股份,工程机械,20.08
2261,600151.SH,600151,航天机电,半导体,20.06
1904,300517.SZ,300517,海波重科,建筑施工,20.04
431,000966.SZ,000966,长源电力,火力发电,20.04
2547,600507.SH,600507,方大特钢,特种钢,20.01
3023,601311.SH,601311,骆驼股份,电气设备,19.94
2419,600332.SH,600332,白云山,中成药,19.93
571,002109.SZ,002109,兴化股份,化工原料,19.86
181,000605.SZ,000605,渤海股份,水务,19.86
1554,300164.SZ,300164,通源石油,石油开采,19.85
2409,600321.SH,600321,*ST正源,其他建材,19.84
2482,600409.SH,600409,三友化工,化工原料,19.8
416,000948.SZ,000948,南天信息,软件服务,19.79
3288,603305.SH,603305,旭升股份,汽车配件,19.76
1058,002598.SZ,002598,山东章鼓,机械基件,19.73
1689,300300.SZ,300300,汉鼎宇佑,软件服务,19.71
3151,603016.SH,603016,新宏泰,电气设备,19.71
2179,600059.SH,600059,古越龙山,红黄药酒,19.69
3436,603676.SH,603676,卫信康,化学制药,19.67
2291,600185.SH,600185,格力地产,区域地产,19.67
2173,600053.SH,600053,九鼎投资,多元金融,19.64
2,000004.SZ,000004,国农科技,生物制药,19.64
1832,300445.SZ,300445,康斯特,电器仪表,19.62
1673,300284.SZ,300284,苏交科,建筑施工,19.62
294,000762.SZ,000762,西藏矿业,小金属,19.6
641,002179.SZ,002179,中航光电,元器件,19.59
218,000661.SZ,000661,长春高新,生物制药,19.55
3421,603648.SH,603648,畅联股份,仓储物流,19.55
424,000958.SZ,000958,东方能源,火力发电,19.53
1021,002561.SZ,002561,徐家汇,百货,19.49
1270,002820.SZ,002820,桂发祥,食品,19.48
280,000737.SZ,000737,*ST南风,日用化工,19.47
3214,603118.SH,603118,共进股份,通信设备,19.46
751,002290.SZ,002290,中科新材,家用电器,19.44
120,000526.SZ,000526,紫光学大,文教休闲,19.44
2168,600039.SH,600039,四川路桥,建筑施工,19.44
2326,600225.SH,600225,天津松江,区域地产,19.43
592,002130.SZ,002130,沃尔核材,电气设备,19.38
3327,603368.SH,603368,柳药股份,医药商业,19.38
1563,300173.SZ,300173,智慧松德,轻工机械,19.37
567,002105.SZ,002105,信隆健康,文教休闲,19.36
147,000558.SZ,000558,莱茵体育,文教休闲,19.31
3532,603881.SH,603881,数据港,电信运营,19.3
462,001979.SZ,001979,招商蛇口,全国地产,19.29
2353,600256.SH,600256,广汇能源,石油开采,19.28
3052,601595.SH,601595,上海电影,影视音像,19.26
3493,603800.SH,603800,道森股份,专用机械,19.25
2931,600979.SH,600979,广安爱众,水力发电,19.23
880,002419.SZ,002419,天虹股份,百货,19.22
2111,300735.SZ,300735,光弘科技,通信设备,19.21
9,000011.SZ,000011,深物业A,区域地产,19.1
3315,603348.SH,603348,文灿股份,汽车配件,19.08
3145,603009.SH,603009,北特科技,汽车配件,19.06
2468,600391.SH,600391,航发科技,航空,19.03
328,000813.SZ,000813,德展健康,化学制药,19.03
1191,002734.SZ,002734,利民股份,农药化肥,19.01
1978,300596.SZ,300596,利安隆,化工原料,19.0
1339,002893.SZ,002893,华通热力,供气供热,18.99
24,000030.SZ,000030,富奥股份,汽车配件,18.95
2174,600054.SH,600054,黄山旅游,旅游景点,18.93
1780,300393.SZ,300393,中来股份,塑料,18.93
402,000925.SZ,000925,众合科技,专用机械,18.92
2635,600606.SH,600606,绿地控股,全国地产,18.92
558,002096.SZ,002096,南岭民爆,化工原料,18.89
932,002471.SZ,002471,中超控股,电气设备,18.87
2028,300648.SZ,300648,星云股份,电器仪表,18.87
476,002014.SZ,002014,永新股份,塑料,18.86
293,000761.SZ,000761,本钢板材,普钢,18.78
1108,002648.SZ,002648,卫星石化,化工原料,18.76
3354,603500.SH,603500,祥和实业,运输设备,18.74
2023,300642.SZ,300642,透景生命,医疗保健,18.68
2701,600683.SH,600683,京投发展,区域地产,18.65
216,000657.SZ,000657,中钨高新,小金属,18.64
2169,600048.SH,600048,保利地产,全国地产,18.63
3485,603779.SH,603779,威龙股份,红黄药酒,18.61
2955,601007.SH,601007,金陵饭店,酒店餐饮,18.59
1767,300380.SZ,300380,安硕信息,软件服务,18.54
1580,300191.SZ,300191,潜能恒信,石油开采,18.54
2407,600319.SH,600319,亚星化学,化工原料,18.53
2183,600063.SH,600063,皖维高新,化纤,18.52
549,002087.SZ,002087,新野纺织,纺织,18.51
2880,600877.SH,600877,ST嘉陵,摩托车,18.47
406,000929.SZ,000929,兰州黄河,啤酒,18.44
89,000420.SZ,000420,吉林化纤,化纤,18.41
2629,600600.SH,600600,青岛啤酒,啤酒,18.41
2017,300636.SZ,300636,同和药业,化学制药,18.39
1396,300005.SZ,300005,探路者,服饰,18.37
95,000428.SZ,000428,华天酒店,酒店餐饮,18.37
2573,600536.SH,600536,中国软件,软件服务,18.37
3142,603006.SH,603006,联明股份,汽车配件,18.37
531,002069.SZ,002069,獐子岛,渔业,18.36
1293,002845.SZ,002845,同兴达,元器件,18.34
1726,300337.SZ,300337,银邦股份,铝,18.32
1527,300137.SZ,300137,先河环保,环境保护,18.29
2469,600392.SH,600392,盛和资源,小金属,18.27
916,002455.SZ,002455,百川股份,化工原料,18.25
391,000911.SZ,000911,南宁糖业,食品,18.24
7,000009.SZ,000009,中国宝安,综合类,18.23
2809,600798.SH,600798,宁波海运,水运,18.2
2011,300630.SZ,300630,普利制药,化学制药,18.2
2222,600106.SH,600106,重庆路桥,路桥,18.18
4,000006.SZ,000006,深振业A,区域地产,18.18
1683,300294.SZ,300294,博雅生物,生物制药,18.17
2651,600623.SH,600623,华谊集团,汽车配件,18.14
1272,002822.SZ,002822,中装建设,装修装饰,18.13
3431,603665.SH,603665,康隆达,纺织,18.11
1395,300004.SZ,300004,南风股份,电气设备,18.1
332,000819.SZ,000819,岳阳兴长,石油加工,18.07
743,002282.SZ,002282,博深工具,轻工机械,18.05
2632,600603.SH,600603,广汇物流,仓储物流,18.05
2821,600812.SH,600812,华北制药,化学制药,18.04
854,002393.SZ,002393,力生制药,化学制药,18.02
927,002466.SZ,002466,天齐锂业,小金属,18.02
2546,600506.SH,600506,香梨股份,种植业,17.96
2406,600318.SH,600318,新力金融,多元金融,17.95
297,000768.SZ,000768,中航飞机,航空,17.95
500,002038.SZ,002038,双鹭药业,生物制药,17.94
525,002063.SZ,002063,远光软件,软件服务,17.93
1433,300042.SZ,300042,朗科科技,电脑设备,17.92
560,002098.SZ,002098,浔兴股份,服饰,17.87
1402,300011.SZ,300011,鼎汉技术,运输设备,17.86
2359,600262.SH,600262,北方股份,汽车整车,17.85
1319,002872.SZ,002872,天圣制药,化学制药,17.82
2848,600843.SH,600843,上工申贝,纺织机械,17.82
2802,600791.SH,600791,京能置业,全国地产,17.81
91,000422.SZ,000422,*ST宜化,农药化肥,17.8
3559,603926.SH,603926,铁流股份,汽车配件,17.78
1579,300190.SZ,300190,维尔利,环境保护,17.75
1877,300490.SZ,300490,华自科技,电气设备,17.74
595,002133.SZ,002133,广宇集团,全国地产,17.73
2428,600345.SH,600345,长江通信,通信设备,17.69
971,002510.SZ,002510,天汽模,汽车配件,17.69
1271,002821.SZ,002821,凯莱英,生物制药,17.68
635,002173.SZ,002173,创新医疗,医疗保健,17.67
375,000890.SZ,000890,法尔胜,钢加工,17.65
1211,002756.SZ,002756,永兴特钢,特种钢,17.64
2951,601002.SH,601002,晋亿实业,机械基件,17.63
1097,002637.SZ,002637,赞宇科技,日用化工,17.62
2176,600056.SH,600056,中国医药,医药商业,17.59
739,002278.SZ,002278,神开股份,化工机械,17.59
2270,600161.SH,600161,天坛生物,生物制药,17.59
2498,600436.SH,600436,片仔癀,中成药,17.59
2934,600982.SH,600982,宁波热电,供气供热,17.56
2839,600831.SH,600831,广电网络,影视音像,17.55
1807,300420.SZ,300420,五洋停车,机械基件,17.55
569,002107.SZ,002107,沃华医药,中成药,17.55
2967,601028.SH,601028,玉龙股份,钢加工,17.55
338,000826.SZ,000826,启迪桑德,环境保护,17.54
1366,002923.SZ,002923,润都股份,化学制药,17.53
959,002498.SZ,002498,汉缆股份,电气设备,17.51
3441,603683.SH,603683,晶华新材,化工原料,17.49
1687,300298.SZ,300298,三诺生物,医疗保健,17.48
2583,600549.SH,600549,厦门钨业,小金属,17.45
1137,002677.SZ,002677,浙江美大,家用电器,17.42
574,002112.SZ,002112,三变科技,电气设备,17.4
758,002297.SZ,002297,博云新材,矿物制品,17.36
1751,300363.SZ,300363,博腾股份,化学制药,17.35
2417,600330.SH,600330,天通股份,元器件,17.34
2717,600699.SH,600699,均胜电子,汽车配件,17.34
1729,300340.SZ,300340,科恒股份,元器件,17.33
1064,002604.SZ,002604,*ST龙力,食品,17.3
3536,603886.SH,603886,元祖股份,食品,17.29
2216,600099.SH,600099,林海股份,摩托车,17.24
2982,601111.SH,601111,中国国航,空运,17.23
621,002159.SZ,002159,三特索道,旅游服务,17.23
1771,300384.SZ,300384,三联虹普,纺织机械,17.22
1801,300414.SZ,300414,中光防雷,元器件,17.21
312,000793.SZ,000793,华闻传媒,出版业,17.19
404,000927.SZ,000927,一汽夏利,汽车整车,17.19
3197,603088.SH,603088,宁波精达,专用机械,17.17
2200,600081.SH,600081,东风科技,汽车配件,17.16
2491,600423.SH,600423,*ST柳化,农药化肥,17.13
287,000755.SZ,000755,山西路桥,公路,17.13
1568,300178.SZ,300178,腾邦国际,旅游服务,17.09
2208,600090.SH,600090,同济堂,医药商业,17.07
1160,002700.SZ,002700,新疆浩源,供气供热,17.07
165,000585.SZ,000585,*ST东电,电气设备,17.02
956,002495.SZ,002495,佳隆股份,食品,17.02
1837,300450.SZ,300450,先导智能,专用机械,17.01
2787,600774.SH,600774,汉商集团,百货,17.01
1761,300374.SZ,300374,恒通科技,其他建材,17.01
953,002492.SZ,002492,恒基达鑫,仓储物流,17.0
253,000705.SZ,000705,浙江震元,医药商业,17.0
1118,002658.SZ,002658,雪迪龙,环境保护,16.98
3339,603396.SH,603396,金辰股份,专用机械,16.98
1268,002818.SZ,002818,富森美,房产服务,16.98
2001,300620.SZ,300620,光库科技,元器件,16.98
3460,603713.SH,603713,密尔克卫,仓储物流,16.97
2936,600984.SH,600984,建设机械,工程机械,16.97
3187,603069.SH,603069,海汽集团,公路,16.95
2647,600619.SH,600619,海立股份,机械基件,16.94
281,000738.SZ,000738,航发控制,航空,16.93
1714,300325.SZ,300325,德威新材,塑料,16.92
3524,603868.SH,603868,飞科电器,家用电器,16.91
1935,300550.SZ,300550,和仁科技,软件服务,16.9
2444,600365.SH,600365,通葡股份,红黄药酒,16.89
2691,600673.SH,600673,东阳光科,铝,16.89
1240,002787.SZ,002787,华源控股,广告包装,16.88
2105,300727.SZ,300727,润禾材料,化工原料,16.88
1871,300484.SZ,300484,蓝海华腾,电气设备,16.88
3333,603385.SH,603385,惠达卫浴,家居用品,16.82
1424,300033.SZ,300033,同花顺,软件服务,16.74
32,000039.SZ,000039,中集集团,轻工机械,16.74
458,001696.SZ,001696,宗申动力,摩托车,16.71
2274,600166.SH,600166,福田汽车,汽车整车,16.71
2845,600838.SH,600838,上海九百,百货,16.71
