,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
1178,002721.SZ,金一文化,服饰,1.0,0.843,0.843,0.836,354067.9016
931,002470.SZ,金正大,农药化肥,2.0,0.547,1.096,3.117,2074317.074
2157,600031.SH,三一重工,工程机械,2.0,0.726,1.457,6.256,8044003.3862
422,000955.SZ,欣龙控股,纺织,2.0,0.795,1.591,2.237,246044.8013
1853,300469.SZ,信息发展,软件服务,1.0,1.881,1.881,2.295,199075.6107
3302,603333.SH,尚纬股份,电气设备,1.0,2.236,2.236,0.156,327208.065
456,000998.SZ,隆平高科,种植业,1.0,2.534,2.534,2.405,1479684.0827
2633,600610.SH,*ST毅达,建筑施工,2.0,1.646,3.213,5.058,101405.1393
938,002477.SZ,雏鹰农牧,农业综合,3.0,2.449,7.107,3.791,431578.1758
479,002017.SZ,东信和平,通信设备,1.0,9.991,9.991,8.379,477637.4688
2129,300758.SZ,N七彩,染料涂料,1.0,,,,84869.08
3562,603956.SH,N威派格,专用机械,1.0,,,,34971.3981
