,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
1678,300290.SZ,荣科科技,软件服务,2.94,9.06,291215.2647
3100,601881.SH,中国银河,证券,2.94,10.61,1303471.2679
535,002073.SZ,软控股份,软件服务,2.93,6.11,500373.1954
1125,002665.SZ,首航节能,电气设备,2.93,3.54,798784.5263
2149,600020.SH,中原高速,路桥,2.93,5.73,1287744.0597
1695,300307.SZ,慈星股份,纺织机械,2.93,6.28,498144.2142
3401,603609.SH,禾丰牧业,饲料,2.93,11.6,964164.704
1910,300525.SZ,博思软件,软件服务,2.93,31.36,245966.2298
1728,300340.SZ,科恒股份,元器件,2.93,22.64,346504.8083
2464,600390.SH,五矿资本,多元金融,2.93,10.03,515078.3612
1507,300118.SZ,东方日升,半导体,2.92,10.17,694143.7851
1217,002762.SZ,金发拉比,服饰,2.92,6.51,123735.4105
1461,300072.SZ,三聚环保,环境保护,2.9,10.68,2274013.4898
2261,600155.SH,华创阳安,证券,2.9,10.5,1184654.3027
1650,300262.SZ,巴安水务,环境保护,2.9,8.11,338070.8956
3079,601788.SH,光大证券,证券,2.9,13.49,5270136.7338
3517,603859.SH,能科股份,软件服务,2.9,24.73,123377.97
3266,603239.SH,浙江仙通,汽车配件,2.89,12.51,113490.72
889,002428.SZ,云南锗业,小金属,2.88,7.49,482467.6894
219,000662.SZ,天夏智慧,软件服务,2.87,7.51,281073.6721
2469,600396.SH,金山股份,火力发电,2.87,2.6,382903.7724
3058,601615.SH,明阳智能,机械基件,2.87,15.71,433438.9
1169,002711.SZ,欧浦智网,仓储物流,2.87,4.52,474675.4741
1761,300375.SZ,鹏翎股份,汽车配件,2.87,6.74,174523.8575
2360,600268.SH,国电南自,电气设备,2.86,7.17,455471.6932
1143,002683.SZ,宏大爆破,化工原料,2.86,12.41,742011.3931
1865,300479.SZ,神思电子,软件服务,2.85,17.33,277280.0
2596,600568.SH,中珠医疗,区域地产,2.85,2.82,441315.4172
1007,002547.SZ,春兴精工,通信设备,2.85,7.83,624582.2013
834,002373.SZ,千方科技,软件服务,2.84,16.92,1420074.3163
2959,601016.SH,节能风电,新型电力,2.84,3.08,1279912.48
2480,600410.SH,华胜天成,软件服务,2.84,8.12,892179.627
961,002500.SZ,山西证券,证券,2.84,8.4,2376129.1285
1864,300478.SZ,杭州高新,橡胶,2.84,16.9,214077.37
2187,600071.SH,凤凰光学,元器件,2.84,11.89,282354.7502
2627,600601.SH,方正科技,电脑设备,2.84,3.64,798940.3983
454,000996.SZ,中国中期,汽车服务,2.84,13.6,469200.0
415,000939.SZ,*ST凯迪,新型电力,2.83,1.24,376688.0774
626,002164.SZ,宁波东力,电气设备,2.83,3.97,174657.5326
1377,002936.SZ,郑州银行,银行,2.83,5.99,359400.0
1230,002776.SZ,柏堡龙,服饰,2.83,23.38,480933.7519
1391,300001.SZ,特锐德,电气设备,2.83,23.37,2161073.2037
3443,603690.SH,至纯科技,专用机械,2.82,22.24,204999.424
202,000630.SZ,铜陵有色,铜,2.82,2.59,2476184.8243
3046,601577.SH,长沙银行,银行,2.82,10.77,368501.34
379,000897.SZ,津滨发展,区域地产,2.82,2.92,472235.4331
2467,600393.SH,粤泰股份,全国地产,2.81,2.77,273732.9379
3207,603111.SH,康尼机电,运输设备,2.81,5.27,440563.1728
102,000503.SZ,国新健康,医疗保健,2.81,19.78,1777870.3195
3199,603099.SH,长白山,旅游景点,2.8,9.99,266403.33
643,002181.SZ,粤传媒,出版业,2.8,6.1,692003.872
1853,300467.SZ,迅游科技,互联网,2.8,28.4,374558.5035
1753,300366.SZ,创意信息,软件服务,2.8,9.28,298886.3916
2004,300624.SZ,万兴科技,软件服务,2.8,63.0,305675.937
2935,600986.SH,科达股份,互联网,2.8,5.82,740215.472
1829,300443.SZ,金雷股份,专用机械,2.79,16.95,270269.7552
1082,002622.SZ,融钰集团,电气设备,2.79,4.38,367901.1441
2042,300663.SZ,科蓝软件,软件服务,2.78,22.6,278284.8559
2472,600399.SH,*ST抚钢,特种钢,2.78,3.61,711928.1
2226,600113.SH,浙江东日,区域地产,2.77,8.21,337784.9824
2465,600391.SH,航发科技,航空,2.77,18.66,616021.3988
1388,002948.SZ,青岛银行,银行,2.77,7.49,337781.5865
1483,300094.SZ,国联水产,渔业,2.77,6.55,490142.8967
841,002380.SZ,科远股份,电气设备,2.77,14.37,205999.1649
48,000063.SZ,中兴通讯,通信设备,2.77,28.25,9701401.269
2133,300760.SZ,迈瑞医疗,医疗保健,2.76,130.45,1586272.0
3247,603197.SH,保隆科技,汽车配件,2.76,29.16,286939.293
497,002035.SZ,华帝股份,家用电器,2.76,11.5,900305.7026
1249,002797.SZ,第一创业,证券,2.76,7.54,1446510.5566
1721,300333.SZ,兆日科技,元器件,2.76,10.27,339829.2338
2333,600235.SH,民丰特纸,造纸,2.76,7.79,273662.7
2101,300724.SZ,捷佳伟创,专用机械,2.76,36.15,289200.0
2541,600503.SH,华丽家族,区域地产,2.75,4.62,740257.98
623,002161.SZ,远望谷,通信设备,2.75,7.41,517652.9396
1699,300311.SZ,任子行,软件服务,2.75,8.11,372615.5704
1572,300183.SZ,东软载波,软件服务,2.75,16.4,439931.8483
306,000786.SZ,北新建材,其他建材,2.75,19.08,2697876.8775
3154,603022.SH,新通联,广告包装,2.75,10.2,204000.0
2615,600588.SH,用友网络,软件服务,2.75,32.78,6233851.0589
584,002122.SZ,*ST天马,机械基件,2.74,2.77,328037.4301
1545,300156.SZ,神雾环保,环境保护,2.74,4.27,308208.6
1368,002926.SZ,华西证券,证券,2.74,11.37,2021753.6313
2294,600191.SH,华资实业,食品,2.74,5.18,251194.776
531,002069.SZ,獐子岛,渔业,2.74,5.08,349857.4126
2110,300735.SZ,光弘科技,通信设备,2.73,25.66,280096.862
1498,300109.SZ,新开源,化工原料,2.73,19.86,253898.0351
1712,300324.SZ,旋极信息,软件服务,2.73,7.9,819136.4206
3001,601198.SH,东兴证券,证券,2.73,13.3,3668087.6738
56,000089.SZ,深圳机场,机场,2.73,9.15,1876454.1007
3445,603696.SH,安记食品,食品,2.73,13.1,220080.0
3580,603986.SH,兆易创新,半导体,2.73,100.5,2084341.649
1360,002917.SZ,金奥博,化工原料,2.73,25.29,85631.94
1170,002712.SZ,思美传媒,广告包装,2.72,8.6,259323.3173
2053,300674.SZ,宇信科技,软件服务,2.72,34.41,137674.41
935,002474.SZ,榕基软件,软件服务,2.72,9.36,438767.1007
3054,601606.SH,长城军工,专用机械,2.72,16.19,239612.0
229,000673.SZ,当代东方,影视音像,2.72,5.69,447985.7941
2403,600318.SH,新力金融,多元金融,2.72,9.11,440924.0
1432,300042.SZ,朗科科技,电脑设备,2.71,19.86,222174.6541
169,000590.SZ,启迪古汉,中成药,2.71,8.16,182160.7612
1068,002608.SZ,江苏国信,火力发电,2.71,9.3,501225.4502
1056,002596.SZ,海南瑞泽,其他建材,2.71,9.3,802067.7659
261,000715.SZ,中兴商业,百货,2.71,9.7,270208.6262
227,000671.SZ,阳光城,区域地产,2.7,7.41,2943169.0954
1437,300047.SZ,天源迪科,软件服务,2.7,15.79,479310.4207
3151,603019.SH,中科曙光,电脑设备,2.7,57.96,3726966.9301
2390,600303.SH,曙光股份,汽车整车,2.69,4.38,271702.0416
964,002503.SZ,搜于特,服饰,2.69,2.86,558901.1954
1571,300182.SZ,捷成股份,软件服务,2.69,5.79,1039393.5505
3007,601216.SH,君正集团,化工原料,2.69,3.99,3366768.9386
1583,300195.SZ,长荣股份,轻工机械,2.68,11.02,333476.8316
851,002390.SZ,信邦制药,中成药,2.68,5.26,876962.2494
284,000751.SZ,锌业股份,铅锌,2.68,3.72,524469.921
2379,600290.SH,华仪电气,电气设备,2.68,7.66,582086.0894
2654,600633.SH,浙数文化,互联网,2.68,10.71,1381878.0358
1231,002777.SZ,久远银海,软件服务,2.68,37.0,592000.0
2325,600227.SH,圣济堂,农药化肥,2.68,4.27,531786.1608
37,000046.SZ,泛海控股,全国地产,2.68,6.99,3617470.6248
182,000606.SZ,顺利办,互联网,2.67,8.25,450823.56
693,002231.SZ,奥维通信,通信设备,2.67,7.68,234915.2256
323,000807.SZ,云铝股份,铝,2.67,4.88,1185659.8485
1641,300253.SZ,卫宁健康,软件服务,2.66,13.83,1818852.1305
1714,300326.SZ,凯利泰,医疗保健,2.66,10.12,652450.7299
1608,300220.SZ,金运激光,元器件,2.66,15.15,189252.1532
167,000587.SZ,金洲慈航,批发业,2.66,3.26,395441.8631
798,002337.SZ,赛象科技,化工机械,2.66,5.45,320238.1518
2915,600962.SH,国投中鲁,软饮料,2.65,9.48,240810.96
395,000917.SZ,电广传媒,影视音像,2.65,9.28,1201425.8745
159,000572.SZ,海马汽车,汽车整车,2.65,2.57,422032.6076
538,002076.SZ,雪莱特,家用电器,2.65,4.41,196409.609
534,002072.SZ,凯瑞德,互联网,2.65,6.9,116708.4285
1492,300103.SZ,达刚路机,工程机械,2.65,9.39,235995.9356
1779,300393.SZ,中来股份,塑料,2.65,25.71,310005.1767
3285,603305.SH,旭升股份,汽车配件,2.65,38.02,240527.8118
1521,300132.SZ,青松股份,化工原料,2.64,14.59,539660.4657
113,000518.SZ,四环生物,生物制药,2.64,4.2,432404.9911
304,000783.SZ,长江证券,证券,2.64,7.25,4008818.0689
426,000960.SZ,锡业股份,小金属,2.64,11.85,1666279.5427
1697,300309.SZ,吉艾科技,多元金融,2.64,7.76,579615.3776
164,000584.SZ,哈工智能,化纤,2.64,8.5,508568.5363
629,002167.SZ,东方锆业,小金属,2.63,7.35,454672.1025
493,002031.SZ,巨轮智能,汽车配件,2.63,2.67,504794.4247
471,002009.SZ,天奇股份,工程机械,2.62,10.95,324213.559
1720,300332.SZ,天壕环境,环境保护,2.62,5.38,381982.2252
3263,603232.SH,格尔软件,软件服务,2.62,33.71,172494.07
1685,300297.SZ,蓝盾股份,软件服务,2.62,7.26,575426.6134
19,000025.SZ,特力A,汽车服务,2.62,32.04,867904.6464
1133,002673.SZ,西部证券,证券,2.62,11.28,3950075.2606
848,002387.SZ,维信诺,元器件,2.61,13.1,1398833.9152
3192,603085.SH,天成自控,汽车配件,2.61,10.05,148224.9566
3035,601388.SH,怡球资源,铝,2.61,2.62,530654.8
1070,002610.SZ,爱康科技,电气设备,2.61,2.25,950134.2257
3063,601633.SH,长城汽车,汽车整车,2.61,7.32,4412297.628
3039,601515.SH,东风股份,广告包装,2.61,10.49,1166488.0
2250,600139.SH,西部资源,汽车整车,2.61,4.5,297850.7286
2997,601177.SH,杭齿前进,机械基件,2.6,13.31,532479.86
1718,300330.SZ,华虹计通,软件服务,2.6,8.72,146238.4112
1795,300409.SZ,道氏技术,陶瓷,2.6,20.3,477053.8895
908,002447.SZ,晨鑫科技,互联网,2.6,3.37,447349.9086
1557,300168.SZ,万达信息,软件服务,2.6,14.86,1621578.341
2598,600570.SH,恒生电子,软件服务,2.6,82.5,5096892.735
1824,300438.SZ,鹏辉能源,电气设备,2.6,24.94,531940.9653
1410,300020.SZ,银江股份,软件服务,2.6,8.92,560153.9194
1966,300584.SZ,海辰药业,化学制药,2.59,28.52,135251.9703
1624,300236.SZ,上海新阳,半导体,2.59,35.9,682884.6448
1990,300609.SZ,汇纳科技,互联网,2.59,41.5,226748.115
344,000835.SZ,长城动漫,影视音像,2.59,5.01,151750.395
1163,002703.SZ,浙江世宝,汽车配件,2.59,5.37,296996.4162
2279,600175.SH,美都能源,综合类,2.59,2.72,666682.2024
1574,300185.SZ,通裕重工,工程机械,2.58,2.15,589407.3803
3411,603629.SH,利通电子,元器件,2.58,42.24,105600.0
2107,300731.SZ,科创新源,橡胶,2.58,31.37,184241.3429
757,002296.SZ,辉煌科技,通信设备,2.58,6.43,207571.8743
966,002505.SZ,大康农业,农业综合,2.58,2.23,1223238.0006
2734,600721.SH,百花村,生物制药,2.58,6.73,205368.4354
669,002207.SZ,ST准油,石油开采,2.57,6.1,144827.3785
3244,603189.SH,网达软件,软件服务,2.57,13.27,146102.7
608,002146.SZ,荣盛发展,全国地产,2.57,10.23,3983108.8652
199,000627.SZ,天茂集团,保险,2.56,6.71,3315157.1875
680,002218.SZ,拓日新能,半导体,2.56,3.85,468051.1717
2157,600029.SH,南方航空,空运,2.56,8.25,5793686.25
912,002451.SZ,摩恩电气,电气设备,2.56,12.75,530909.6175
3204,603106.SH,恒银金融,电脑设备,2.56,12.88,167890.8
2066,300687.SZ,赛意信息,软件服务,2.56,27.08,169608.5257
50,000066.SZ,中国长城,电脑设备,2.56,7.58,1887963.7202
259,000712.SZ,锦龙股份,证券,2.55,13.51,1208773.4412
1490,300101.SZ,振芯科技,通信设备,2.55,12.38,680455.3154
723,002262.SZ,恩华药业,化学制药,2.55,12.78,1129975.7062
1826,300440.SZ,运达科技,软件服务,2.55,8.62,384256.8716
3413,603633.SH,徕木股份,元器件,2.55,12.99,140225.6757
1577,300189.SZ,神农基因,种植业,2.55,3.59,316899.1876
3042,601555.SH,东吴证券,证券,2.55,9.34,2700194.0
555,002093.SZ,国脉科技,电信运营,2.55,9.56,930991.0209
2302,600200.SH,江苏吴中,综合类,2.54,7.96,569360.3766
1043,002583.SZ,海能达,通信设备,2.54,10.8,1133607.3973
1630,300242.SZ,佳云科技,互联网,2.54,5.12,264088.2391
2359,600267.SH,海正药业,化学制药,2.54,11.04,1065947.1536
3270,603266.SH,天龙股份,塑料,2.53,19.43,68005.0
292,000760.SZ,斯太尔,汽车配件,2.53,3.65,238872.1578
1647,300259.SZ,新天科技,电器仪表,2.53,3.95,286129.5178
1342,002897.SZ,意华股份,元器件,2.53,21.74,146434.7963
2305,600203.SH,福日电子,元器件,2.53,5.86,216948.9891
2116,300741.SZ,华宝股份,食品,2.53,45.61,280911.99
152,000564.SZ,供销大集,百货,2.53,3.48,657280.7767
247,000697.SZ,炼石航空,航空,2.52,15.05,842318.4737
2094,300717.SZ,华信新材,塑料,2.52,16.07,68291.072
2986,601128.SH,常熟银行,银行,2.52,7.7,798652.6055
1929,300545.SZ,联得装备,专用机械,2.52,32.4,155929.5101
3218,603131.SH,上海沪工,专用机械,2.51,25.9,129500.0
1090,002630.SZ,华西能源,专用机械,2.51,3.73,361969.556
1954,300571.SZ,平治信息,互联网,2.51,60.2,415036.86
2396,600310.SH,桂东电力,水力发电,2.51,5.11,422993.025
2793,600783.SH,鲁信创投,矿物制品,2.5,23.65,1760409.7303
3040,601518.SH,吉林高速,路桥,2.5,3.05,370026.0
2,000004.SZ,国农科技,生物制药,2.5,18.9,156894.9178
1487,300098.SZ,高新兴,通信设备,2.5,9.39,1222492.3069
1955,300572.SZ,安车检测,电器仪表,2.5,70.05,394980.7077
1422,300032.SZ,金龙机电,元器件,2.5,3.64,287326.1133
1196,002739.SZ,万达电影,影视音像,2.5,22.88,4030176.4909
84,000415.SZ,渤海租赁,多元金融,2.5,4.48,1589449.3561
1174,002716.SZ,金贵银业,小金属,2.49,7.62,413274.827
670,002208.SZ,合肥城建,区域地产,2.49,14.26,455282.9386
255,000708.SZ,大冶特钢,特种钢,2.49,11.39,511876.2587
1573,300184.SZ,力源信息,元器件,2.49,12.56,388601.6033
2572,600538.SH,国发股份,医药商业,2.48,5.93,275389.9027
2284,600180.SH,瑞茂通,仓储物流,2.48,9.99,1015460.9865
1819,300433.SZ,蓝思科技,元器件,2.48,8.58,3355074.699
1932,300548.SZ,博创科技,元器件,2.48,45.34,154654.74
581,002119.SZ,康强电子,半导体,2.48,12.39,350259.105
1172,002714.SZ,牧原股份,农业综合,2.47,49.77,5930323.2575
1024,002564.SZ,天沃科技,化工机械,2.47,5.53,333006.0089
368,000882.SZ,华联股份,百货,2.47,2.91,722307.1452
1873,300487.SZ,蓝晓科技,化工原料,2.47,34.49,373796.5877
2057,300678.SZ,中科信息,软件服务,2.47,24.15,201217.1963
3342,603444.SH,吉比特,互联网,2.47,184.7,761854.4387
1942,300558.SZ,贝达药业,化学制药,2.47,44.9,761963.5605
3509,603833.SH,欧派家居,家居用品,2.47,99.51,916568.131
1415,300025.SZ,华星创业,通信设备,2.47,6.05,235556.6066
145,000555.SZ,神州信息,软件服务,2.46,13.22,1235956.7456
2899,600901.SH,江苏租赁,多元金融,2.46,7.24,1318005.7768
741,002280.SZ,联络互动,软件服务,2.46,4.96,849088.3865
1600,300212.SZ,易华录,软件服务,2.46,27.83,1179587.1848
7,000009.SZ,中国宝安,综合类,2.46,6.21,1316389.01
2757,600744.SH,华银电力,火力发电,2.46,3.53,292154.9439
2522,600481.SH,双良节能,环境保护,2.46,4.6,745428.0717
147,000558.SZ,莱茵体育,文教休闲,2.46,4.06,523055.0695
3144,603011.SH,合锻智能,机床制造,2.45,6.1,272181.2643
540,002078.SZ,太阳纸业,造纸,2.45,6.84,1744821.6739
2741,600728.SH,佳都科技,软件服务,2.45,11.03,1769352.1075
2835,600830.SH,香溢融通,多元金融,2.45,6.17,280317.1349
1702,300314.SZ,戴维医疗,医疗保健,2.45,9.79,185156.9346
1590,300202.SZ,聚龙股份,专用机械,2.44,8.11,329744.4495
274,000729.SZ,燕京啤酒,啤酒,2.44,6.34,1590987.1923
2263,600157.SH,永泰能源,煤炭开采,2.44,2.2,2733674.9717
1919,300534.SZ,陇神戎发,中成药,2.44,6.7,135758.8867
319,000801.SZ,四川九洲,通信设备,2.44,6.34,648459.4136
1315,002868.SZ,绿康生化,农业综合,2.44,18.97,72958.62
3584,603990.SH,麦迪科技,软件服务,2.43,46.63,281048.336
1570,300181.SZ,佐力药业,中成药,2.43,6.94,324280.4318
410,000933.SZ,神火股份,煤炭开采,2.43,5.05,959736.6683
1652,300264.SZ,佳创视讯,通信设备,2.43,6.16,196238.9629
342,000831.SZ,五矿稀土,小金属,2.43,13.22,1296735.2329
1748,300360.SZ,炬华科技,电器仪表,2.43,9.77,324604.3957
2370,600280.SH,中央商场,百货,2.42,4.52,519047.3621
962,002501.SZ,利源精制,铝,2.42,3.31,331431.536
1836,300450.SZ,先导智能,专用机械,2.42,37.8,1835008.3143
3334,603389.SH,亚振家居,家居用品,2.42,11.16,70263.36
769,002308.SZ,威创股份,电脑设备,2.42,6.11,550990.1114
2220,600107.SH,美尔雅,服饰,2.42,7.65,275400.0
2666,600645.SH,中源协和,生物制药,2.41,23.3,894194.7924
3023,601326.SH,秦港股份,港口,2.41,3.78,624926.5329
3176,603055.SH,台华新材,纺织,2.41,12.07,121636.1251
2830,600825.SH,新华传媒,出版业,2.41,6.89,719927.7287
2182,600066.SH,宇通客车,汽车整车,2.41,13.0,2878120.9899
27,000034.SZ,神州数码,综合类,2.41,14.97,606279.0719
755,002294.SZ,信立泰,化学制药,2.4,24.09,2519499.1437
2729,600716.SH,凤凰股份,区域地产,2.4,4.38,398676.7091
1448,300058.SZ,蓝色光标,广告包装,2.4,5.51,915981.6126
1435,300045.SZ,华力创通,电脑设备,2.4,10.79,439422.6119
127,000534.SZ,万泽股份,区域地产,2.4,9.55,469253.9513
925,002464.SZ,众应互联,互联网,2.4,10.5,297350.2781
399,000921.SZ,海信家电,家用电器,2.39,11.01,993140.6066
3113,601929.SH,吉视传媒,影视音像,2.39,2.8,871054.3072
2749,600736.SH,苏州高新,园区开发,2.39,7.52,865772.2661
43,000058.SZ,深赛格,元器件,2.39,7.49,402969.6443
1463,300074.SZ,华平股份,通信设备,2.39,4.75,231779.7702
3349,603496.SH,恒为科技,电脑设备,2.39,34.8,264711.848
1617,300229.SZ,拓尔思,软件服务,2.39,11.73,546072.1175
882,002421.SZ,达实智能,软件服务,2.39,4.94,837756.2854
2811,600804.SH,鹏博士,电信运营,2.38,10.91,1562702.4242
1764,300378.SZ,鼎捷软件,软件服务,2.38,14.36,376810.4825
1111,002651.SZ,利君股份,专用机械,2.38,5.45,227768.5855
1472,300083.SZ,劲胜智能,元器件,2.38,4.1,512012.248
3086,601811.SH,新华文轩,出版业,2.38,14.3,284704.9563
3414,603636.SH,南威软件,软件服务,2.38,12.79,671026.9612
313,000795.SZ,英洛华,矿物制品,2.37,5.44,482186.2146
448,000987.SZ,越秀金控,多元金融,2.37,10.07,542122.0651
640,002178.SZ,延华智能,建筑施工,2.37,4.85,344344.0035
232,000678.SZ,襄阳轴承,机械基件,2.37,8.45,362572.4285
662,002200.SZ,云投生态,环境保护,2.37,7.0,92132.6728
618,002156.SZ,通富微电,半导体,2.36,10.22,1178881.4018
2805,600797.SH,浙大网新,软件服务,2.36,10.0,1015254.052
2065,300686.SZ,智动力,元器件,2.36,13.05,114934.2758
740,002279.SZ,久其软件,软件服务,2.36,8.85,529598.8069
1665,300277.SZ,海联讯,软件服务,2.36,7.58,253468.0938
1464,300075.SZ,数字政通,软件服务,2.36,13.27,399432.9927
2225,600112.SH,天成控股,电气设备,2.36,4.87,247982.76
451,000990.SZ,诚志股份,化工原料,2.36,18.24,707133.3251
1593,300205.SZ,天喻信息,元器件,2.36,11.55,492017.0501
3563,603939.SH,益丰药房,医药商业,2.35,54.56,1978862.054
2719,600705.SH,中航资本,多元金融,2.35,5.64,5062647.732
3205,603108.SH,润达医疗,医药商业,2.35,10.68,542845.2892
815,002354.SZ,天神娱乐,互联网,2.35,5.61,386280.4389
701,002239.SZ,奥特佳,汽车配件,2.35,2.72,823002.4107
1852,300466.SZ,赛摩电气,电器仪表,2.35,7.01,205783.0049
3139,603006.SH,联明股份,汽车配件,2.35,13.64,136342.9657
657,002195.SZ,二三四五,软件服务,2.35,5.26,2277128.6368
791,002330.SZ,得利斯,食品,2.35,5.97,299660.5083
1441,300051.SZ,三五互联,互联网,2.35,7.01,178083.606
729,002268.SZ,卫士通,软件服务,2.35,31.96,2588447.0317
1404,300014.SZ,亿纬锂能,电气设备,2.35,24.68,2021932.947
1455,300066.SZ,三川智慧,电器仪表,2.34,4.77,475115.9044
1546,300157.SZ,恒泰艾普,石油开采,2.34,5.45,334367.7792
1050,002590.SZ,万安科技,汽车配件,2.34,8.58,372780.2776
383,000901.SZ,航天科技,航空,2.34,14.84,841437.4086
1033,002573.SZ,清新环境,环境保护,2.34,9.48,1022550.1749
290,000758.SZ,中色股份,铅锌,2.34,4.77,939304.0383
1916,300531.SZ,优博讯,软件服务,2.33,25.5,311089.8
1880,300494.SZ,盛天网络,互联网,2.33,12.32,279178.6536
67,000158.SZ,常山北明,纺织,2.33,6.3,1023237.7142
1711,300323.SZ,华灿光电,半导体,2.33,9.17,644113.2859
