code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
000546,金圆股份,6.61,-0.93,-6.054,0.033,
002601,龙蟒佰利,7.06,0.87,-6.092,0.026,
002430,杭氧股份,9.5,0.79,-6.125,0.036,
600777,新潮能源,32.68,0.88,-6.131,0.032,
601068,中铝国际,2.96,2.06,-6.132,0.046,
600681,百川能源,3.48,0.84,-6.136,0.017,
002831,裕同科技,1.19,0.86,-6.155,0.04,
000703,恒逸石化,22.74,1.13,-6.185,0.046,
002027,分众传媒,69.65,1.72,-6.189,0.029,
601238,广汽集团,60.76,2.22,-6.211,0.025,
601162,天风证券,5.18,1.62,-6.232,0.063,
002199,东晶电子,2.26,0.73,-6.242,0.034,
600188,兖州煤业,29.6,1.16,-6.256,0.032,
002078,太阳纸业,25.31,0.66,-6.293,0.042,
600486,扬农化工,3.1,2.88,-6.313,0.037,
002893,华通热力,0.64,0.88,-6.4,0.042,
002229,鸿博股份,4.12,2.93,-6.407,0.046,
600267,海正药业,9.66,0.27,-6.467,0.032,
002903,宇环数控,0.66,-1.45,-6.491,0.044,
000950,重药控股,7.11,-0.91,-6.508,0.032,
600903,贵州燃气,4.51,0.34,-6.55,0.028,
002155,湖南黄金,12.02,-0.45,-6.582,0.025,
002735,王子新材,0.43,0.36,-6.603,0.028,
002846,英联股份,0.5,0.27,-6.603,0.038,
600985,淮北矿业,2.63,-0.22,-6.654,0.035,
002932,明德生物,0.17,0.73,-6.701,0.052,
002345,潮宏基,8.78,0.83,-6.726,0.043,
600803,新奥股份,12.29,1.22,-6.766,0.052,
600309,万华化学,27.34,0.82,-6.803,0.031,
600129,太极集团,4.27,1.69,-6.839,0.036,
002908,德生科技,0.87,1.77,-6.864,0.057,
601225,陕西煤业,100.0,1.73,-6.914,0.028,
600351,亚宝药业,6.92,0.32,-6.922,0.035,
601101,昊华能源,12.0,0.94,-6.927,0.033,
600600,青岛啤酒,6.96,1.56,-6.97,0.035,
601069,西部黄金,6.36,-1.28,-6.975,0.021,
600998,九州通,16.6,-0.95,-7.057,0.023,
600233,圆通速递,7.83,0.19,-7.062,0.026,
000040,东旭蓝天,10.6,0.22,-7.159,0.042,
002793,东音股份,0.64,0.28,-7.194,0.029,
002308,威创股份,9.02,-1.71,-7.2,0.046,
002867,周大生,1.63,1.1,-7.215,0.029,
600536,中国软件,4.95,-0.24,-7.225,0.033,
601601,中国太保,62.87,0.96,-7.226,0.024,
002340,格林美,37.84,0.98,-7.229,0.036,
601336,新华保险,20.85,1.09,-7.267,0.023,
600183,生益科技,21.17,1.67,-7.331,0.031,
600579,天华院,4.11,1.31,-7.428,0.032,
600333,长春燃气,5.3,2.18,-7.573,0.039,
600240,华业资本,14.24,-1.62,-7.599,0.067,
600132,重庆啤酒,4.84,2.27,-7.6,0.033,
002726,龙大肉食,7.51,-1.03,-7.685,0.027,
600647,同达创业,1.39,0.42,-7.702,0.053,
000968,蓝焰控股,5.14,0.75,-7.711,0.048,
600104,上汽集团,115.03,1.42,-7.726,0.038,
600392,盛和资源,13.96,2.18,-7.781,0.052,
002256,兆新股份,12.47,0.35,-7.819,0.049,
000830,鲁西化工,14.64,1.49,-7.838,0.041,
600793,宜宾纸业,1.05,0.25,-7.869,0.038,
600585,海螺水泥,40.0,0.1,-7.891,0.032,
600282,南钢股份,43.35,0.58,-7.914,0.04,
002863,今飞凯达,1.86,0.92,-7.933,0.048,
600582,天地科技,41.39,1.09,-7.945,0.032,
600711,盛屯矿业,14.97,1.19,-7.954,0.041,
000426,兴业矿业,13.3,0.41,-7.97,0.049,
600844,丹化科技,8.23,-0.56,-7.987,0.046,
002020,京新药业,5.87,-0.1,-8.02,0.039,
601088,中国神华,164.91,1.74,-8.067,0.032,
002120,韵达股份,2.35,-1.06,-8.151,0.025,
600116,三峡水利,9.93,-0.39,-8.161,0.032,
002263,*ST东南,18.78,0.6,-8.241,0.058,
002589,瑞康医药,10.85,1.58,-8.242,0.051,
601028,玉龙股份,7.83,0.4,-8.253,0.063,
600259,广晟有色,2.62,1.62,-8.319,0.045,
002828,贝肯能源,1.0,1.8,-8.41,0.05,
002806,华锋股份,0.58,1.13,-8.419,0.052,
600583,海油工程,44.21,1.14,-8.436,0.034,
600740,山西焦化,6.57,0.46,-8.463,0.044,
002442,龙星化工,4.8,0.69,-8.522,0.035,
002074,国轩高科,10.08,1.51,-8.535,0.032,
002648,卫星石化,10.37,1.04,-8.652,0.043,
600516,方大炭素,17.54,0.38,-8.684,0.041,
000008,神州高铁,25.43,0.25,-8.689,0.037,
600771,广誉远,3.02,1.94,-8.768,0.037,
002840,华统股份,1.47,0.59,-8.773,0.039,
600311,荣华实业,6.66,-0.58,-8.822,0.057,
600173,卧龙地产,7.25,1.77,-8.855,0.037,
000633,合金投资,3.85,-3.29,-8.921,0.057,
002931,锋龙股份,0.22,1.14,-8.983,0.08,
601100,恒立液压,8.82,-0.37,-8.998,0.033,
002871,伟隆股份,0.29,0.05,-9.017,0.032,
002368,太极股份,4.0,-0.12,-9.02,0.051,
600299,安迪苏,26.82,1.04,-9.021,0.031,
002737,葵花药业,5.17,-0.94,-9.078,0.035,
000650,仁和药业,12.38,0.15,-9.153,0.042,
002024,苏宁易购,58.47,-0.09,-9.24,0.036,
600019,宝钢股份,221.01,0.15,-9.261,0.033,
600808,马钢股份,59.68,1.09,-9.279,0.04,
000975,银泰资源,12.29,-1.11,-9.304,0.036,
600419,天润乳业,2.07,0.7,-9.486,0.044,
000766,通化金马,5.73,-0.67,-9.558,0.041,
002857,三晖电气,0.49,0.26,-9.589,0.057,
600346,恒力股份,9.19,4.57,-9.756,0.061,
000504,南华生物,3.11,-1.17,-9.846,0.042,
600560,金自天正,2.24,0.51,-9.862,0.042,
002683,宏大爆破,5.98,-0.23,-9.882,0.039,
000538,云南白药,10.41,-0.65,-9.912,0.033,
002751,易尚展示,0.87,10.0,-9.969,0.066,
002843,泰嘉股份,0.84,0.8,-10.0,0.041,
002410,广联达,8.86,-1.47,-10.078,0.041,
002940,昂利康,0.23,0.86,-10.164,0.063,
002907,华森制药,0.59,-0.17,-10.217,0.045,
002795,永和智控,0.64,2.03,-10.414,0.06,
600518,康美药业,44.03,-7.82,-10.521,0.032,
002859,洁美科技,1.08,1.54,-10.592,0.061,
002800,天顺股份,0.35,3.33,-10.741,0.037,
000526,紫光学大,0.96,-0.19,-10.811,0.048,
002369,卓翼科技,4.2,-0.12,-10.812,0.041,
000636,风华高科,8.75,5.89,-10.822,0.054,
002468,申通快递,3.32,1.29,-10.877,0.032,
002923,润都股份,0.3,1.45,-10.94,0.057,
000918,嘉凯城,18.04,10.01,-10.951,0.057,
600256,广汇能源,67.37,1.0,-10.975,0.047,
002478,常宝股份,5.94,0.0,-11.129,0.048,
000963,华东医药,13.02,-0.38,-11.398,0.045,
002228,合兴包装,11.65,0.21,-11.506,0.052,
601116,三江购物,4.11,0.34,-11.632,0.035,
000717,韶钢松山,24.2,0.2,-11.716,0.049,
600782,新钢股份,31.89,0.0,-11.86,0.047,
002607,亚夏汽车,7.05,2.31,-11.896,0.041,
601003,柳钢股份,25.63,0.61,-11.91,0.052,
002456,欧菲科技,26.71,1.43,-12.047,0.05,
600766,园城黄金,2.24,-1.46,-12.152,0.041,
000593,大通燃气,2.8,0.91,-12.171,0.051,
000697,炼石航空,4.54,0.42,-12.183,0.047,
600687,刚泰控股,10.79,-1.13,-12.243,0.071,
600426,华鲁恒升,16.15,2.08,-12.789,0.053,
002813,路畅科技,0.3,3.27,-12.895,0.06,
002739,万达电影,17.1,0.27,-12.922,0.031,
600695,绿庭投资,3.66,1.09,-12.94,0.073,
600796,钱江生化,3.01,-0.86,-13.223,0.073,
002862,实丰文化,0.31,-2.13,-13.44,0.051,
000993,闽东电力,3.73,0.79,-13.728,0.048,
002677,浙江美大,2.83,3.48,-13.891,0.061,
002716,金贵银业,5.42,-0.9,-13.982,0.042,
600507,方大特钢,13.26,0.41,-14.042,0.066,
002939,长城证券,3.1,2.14,-14.226,0.048,
000629,攀钢钒钛,47.67,1.77,-14.443,0.056,
600810,神马股份,4.42,0.93,-14.506,0.061,
002700,新疆浩源,3.13,1.31,-14.698,0.056,
002262,恩华药业,8.84,1.76,-14.734,0.071,
000932,华菱钢铁,30.15,-0.94,-14.797,0.059,
601233,桐昆股份,16.87,0.37,-15.568,0.066,
002110,三钢闽光,9.91,-0.82,-16.148,0.064,
002353,杰瑞股份,6.73,2.08,-16.548,0.085,
000669,金鸿控股,6.7,2.41,-16.988,0.071,
600086,东方金钰,10.57,-3.38,-17.577,0.065,
600339,中油工程,15.52,1.28,-17.892,0.078,
002665,首航节能,22.56,-0.87,-18.911,0.032,
600532,宏达矿业,5.16,-1.78,-19.449,0.045,
000852,石化机械,5.98,3.59,-19.669,0.096,
002258,利尔化学,5.23,0.97,-20.114,0.078,
002098,浔兴股份,3.1,-2.76,-21.338,0.081,
601118,海南橡胶,39.31,3.48,-23.568,0.051,
002301,齐心集团,6.4,0.12,-23.793,0.117,
000666,经纬纺机,4.74,0.97,-27.451,0.119,
002193,如意集团,2.3,-0.19,-28.099,0.12,
002147,新光圆成,5.37,-1.98,-31.92,0.076,
002512,达华智能,6.93,0.3,-33.448,0.178,
600131,岷江水电,4.08,3.53,-35.016,0.188,
002459,天业通联,3.87,0.4,-37.345,0.106,
002502,骅威文化,6.21,2.16,-38.937,0.18,
002408,齐翔腾达,17.44,-0.37,-39.808,0.208,
002485,希努尔,5.44,-2.84,-39.982,0.482,
000981,银亿股份,25.74,-2.54,-44.984,0.225,
002411,延安必康,3.12,-10.01,-45.465,0.167,
002075,沙钢股份,22.07,-6.0,-45.607,0.218,
002450,康得新,28.93,0.2,-46.34,0.227,
601929,吉视传媒,31.11,,,,
603017,中衡设计,2.75,,,,
603069,海汽集团,1.74,,,,
300494,盛天网络,0.93,,,,
300211,亿通科技,1.86,,,,
300597,吉大通信,0.73,,,,
300606,金太阳,0.33,,,,
603928,兴业股份,0.63,,,,
603703,盛洋科技,1.09,,,,
603386,广东骏亚,0.57,,,,
300751,迈为股份,0.13,,,,
300295,三六五网,1.78,,,,
300037,新宙邦,2.44,,,,
300710,万隆光电,0.28,,,,
300716,国立科技,0.87,,,,
300560,中富通,0.67,,,,
300568,星源材质,1.29,,,,
603721,中广天择,0.47,,,,
300565,科信技术,0.72,,,,
300555,路通视信,0.93,,,,
300240,飞力达,3.65,,,,
300264,佳创视讯,3.19,,,,
300299,富春股份,5.92,,,,
300370,安控科技,7.07,,,,
300072,三聚环保,21.29,,,,
300364,中文在线,5.37,,,,
300438,鹏辉能源,2.13,,,,
300073,当升科技,3.54,,,,
603000,人民网,11.06,,,,
300274,阳光电源,10.66,,,,
300038,数知科技,6.85,,,,
603421,鼎信通讯,0.46,,,,
603305,旭升股份,0.63,,,,
300052,中青宝,2.6,,,,
300079,数码科技,12.09,,,,
603619,中曼石油,0.4,,,,
603118,共进股份,7.76,,,,
300617,安靠智电,0.37,,,,
300045,华力创通,3.67,,,,
300318,博晖创新,7.27,,,,
300196,长海股份,2.61,,,,
603081,大丰实业,0.78,,,,
300250,初灵信息,1.39,,,,
300176,鸿特科技,3.73,,,,
603587,地素时尚,0.61,,,,
601878,浙商证券,12.09,,,,
603098,森特股份,0.75,,,,
300343,联创互联,4.0,,,,
300088,长信科技,22.62,,,,
300316,晶盛机电,11.98,,,,
300207,欣旺达,11.31,,,,
603797,联泰环保,0.53,,,,
300232,洲明科技,4.52,,,,
300277,海联讯,3.34,,,,
603220,贝通信,0.84,,,,
300620,光库科技,0.22,,,,
300187,永清环保,6.35,,,,
300413,芒果超媒,2.06,,,,
300450,先导智能,4.85,,,,
300017,网宿科技,19.23,,,,
300371,汇中股份,0.55,,,,
603679,华体科技,0.35,,,,
300373,扬杰科技,2.33,,,,
300426,唐德影视,2.07,,,,
601928,凤凰传媒,25.45,,,,
300189,神农基因,8.83,,,,
300537,广信材料,0.93,,,,
300638,广和通,0.4,,,,
300170,汉得信息,6.72,,,,
300272,开能健康,2.67,,,,
601919,中远海控,76.36,,,,
300379,东方通,1.92,,,,
601858,中国科传,1.91,,,,
603999,读者传媒,2.3,,,,
601881,中国银河,12.29,,,,
601872,招商轮船,47.21,,,,
603233,大参林,0.64,,,,
603055,台华新材,1.01,,,,
603181,皇马科技,0.99,,,,
300256,星星科技,7.75,,,,
603339,四方科技,0.58,,,,
601888,中国国旅,19.52,,,,
300588,熙菱信息,0.75,,,,
300091,金通灵,7.73,,,,
603060,国检集团,0.64,,,,
300711,广哈通信,0.45,,,,
300662,科锐国际,0.91,,,,
300608,思特奇,0.69,,,,
603618,杭电股份,6.87,,,,
603168,莎普爱思,2.97,,,,
300571,平治信息,0.69,,,,
300279,和晶科技,3.13,,,,
603660,苏州科达,2.38,,,,
603161,科华控股,0.33,,,,
603912,佳力图,1.08,,,,
300509,新美星,0.5,,,,
603976,正川股份,0.38,,,,
300001,特锐德,8.68,,,,
300336,新文化,6.98,,,,
603258,电魂网络,1.17,,,,
300340,科恒股份,1.53,,,,
300386,飞天诚信,2.15,,,,
601969,海南矿业,19.55,,,,
603186,华正新材,0.74,,,,
603737,三棵树,0.43,,,,
300575,中旗股份,0.34,,,,
300235,方直科技,1.06,,,,
603595,东尼电子,0.49,,,,
300573,兴齐眼药,0.52,,,,
300604,长川科技,0.66,,,,
601949,中国出版,4.01,,,,
300656,民德电子,0.45,,,,
300642,透景生命,0.53,,,,
601999,出版传媒,5.51,,,,
300431,暴风集团,2.5,,,,
300724,捷佳伟创,0.8,,,,
601877,正泰电器,17.37,,,,
300076,GQY视讯,3.82,,,,
603200,上海洗霸,0.25,,,,
300578,会畅通讯,0.6,,,,
300750,宁德时代,2.17,,,,
603022,新通联,2.0,,,,
603607,京华激光,0.49,,,,
300366,创意信息,2.87,,,,
300577,开润股份,0.64,,,,
300740,御家汇,0.68,,,,
300050,世纪鼎利,3.69,,,,
300309,吉艾科技,7.47,,,,
603729,龙韵股份,0.93,,,,
300410,正业科技,1.84,,,,
300247,乐金健康,5.85,,,,
300136,信维通信,8.1,,,,
300395,菲利华,2.68,,,,
603336,宏辉果蔬,0.69,,,,
300350,华鹏飞,3.13,,,,
300634,彩讯股份,0.4,,,,
603026,石大胜华,2.03,,,,
300446,乐凯新材,1.18,,,,
300558,贝达药业,1.7,,,,
300690,双一科技,0.53,,,,
300120,经纬辉开,2.13,,,,
300528,幸福蓝海,1.66,,,,
603043,广州酒家,1.26,,,,
300051,三五互联,2.54,,,,
300599,雄塑科技,0.91,,,,
300563,神宇股份,0.32,,,,
300035,中科电气,3.9,,,,
300049,福瑞股份,2.28,,,,
300002,神州泰岳,14.07,,,,
300698,万马科技,0.45,,,,
300043,星辉娱乐,9.03,,,,
300351,永贵电器,2.39,,,,
603933,睿能科技,0.36,,,,
300146,汤臣倍健,8.79,,,,
603363,傲农生物,1.66,,,,
300409,道氏技术,2.43,,,,
603383,顶点软件,0.58,,,,
300182,捷成股份,17.95,,,,
300349,金卡智能,3.52,,,,
603533,掌阅科技,1.24,,,,
300586,美联新材,0.61,,,,
300647,超频三,0.76,,,,
300408,三环集团,16.41,,,,
603659,璞泰来,1.93,,,,
300229,拓尔思,4.66,,,,
300554,三超新材,0.47,,,,
300288,朗玛信息,2.03,,,,
300353,东土科技,3.51,,,,
300027,华谊兄弟,22.11,,,,
300320,海达股份,4.53,,,,
300148,天舟文化,8.01,,,,
601799,星宇股份,2.76,,,,
300356,光一科技,3.69,,,,
603615,茶花股份,0.75,,,,
603985,恒润股份,0.67,,,,
603260,合盛硅业,2.61,,,,
300183,东软载波,2.64,,,,
300720,海川智能,0.24,,,,
603888,新华网,1.76,,,,
300432,富临精工,3.84,,,,
300096,易联众,3.77,,,,
300731,科创新源,0.22,,,,
300448,浩云科技,2.13,,,,
603486,科沃斯,0.4,,,,
300268,佳沃股份,0.98,,,,
603127,昭衍新药,0.56,,,,
300097,智云股份,1.75,,,,
300270,中威电子,1.51,,,,
603385,惠达卫浴,2.64,,,,
300238,冠昊生物,2.46,,,,
300275,梅安森,1.18,,,,
300093,金刚玻璃,2.16,,,,
300138,晨光生物,3.74,,,,
601990,南京证券,2.75,,,,
300476,胜宏科技,7.59,,,,
300484,蓝海华腾,0.94,,,,
603800,道森股份,0.68,,,,
300427,红相股份,2.45,,,,
601952,苏垦农发,4.09,,,,
300357,我武生物,2.54,,,,
300499,高澜股份,0.68,,,,
300039,上海凯宝,10.62,,,,
300341,麦迪电气,5.1,,,,
601900,南方传媒,2.46,,,,
603090,宏盛股份,0.41,,,,
300607,拓斯达,0.57,,,,
300065,海兰信,2.71,,,,
300546,雄帝科技,0.64,,,,
300709,精研科技,0.57,,,,
300099,精准信息,3.85,,,,
300572,安车检测,0.56,,,,
300047,天源迪科,3.04,,,,
300518,盛讯达,0.47,,,,
300251,光线传媒,27.52,,,,
603335,迪生力,1.56,,,,
300593,新雷能,0.67,,,,
603959,百利科技,1.49,,,,
603218,日月股份,0.99,,,,
300242,佳云科技,5.16,,,,
300150,世纪瑞尔,4.61,,,,
300092,科新机电,1.67,,,,
300461,田中精机,0.93,,,,
300685,艾德生物,0.91,,,,
300462,华铭智能,0.77,,,,
300333,兆日科技,3.31,,,,
300392,腾信股份,2.59,,,,
300399,京天利,1.34,,,,
300205,天喻信息,4.26,,,,
300660,江苏雷利,0.45,,,,
300059,东方财富,41.53,,,,
300359,全通教育,4.26,,,,
300760,迈瑞医疗,1.22,,,,
300246,宝莱特,1.08,,,,
300174,元力股份,2.21,,,,
603559,中通国脉,0.79,,,,
300355,蒙草生态,11.81,,,,
300315,掌趣科技,25.9,,,,
300415,伊之密,2.94,,,,
300622,博士眼镜,0.38,,,,
300443,金雷风电,1.59,,,,
300615,欣天科技,0.39,,,,
603288,海天味业,26.97,,,,
300493,润欣科技,1.55,,,,
300459,金科文化,7.66,,,,
300498,温氏股份,41.11,,,,
300536,农尚环境,0.61,,,,
603416,信捷电气,0.35,,,,
603330,上海天洋,0.32,,,,
603444,吉比特,0.41,,,,
603367,辰欣药业,2.88,,,,
603100,川仪股份,2.59,,,,
300747,锐科激光,0.32,,,,
300579,数字认证,0.44,,,,
300297,蓝盾股份,7.56,,,,
603859,能科股份,0.5,,,,
300296,利亚德,16.44,,,,
300347,泰格医药,3.3,,,,
603388,元成股份,0.85,,,,
603368,柳药股份,2.05,,,,
300516,久之洋,0.47,,,,
603817,海峡环保,1.8,,,,
300152,科融环境,7.13,,,,
300598,诚迈科技,0.48,,,,
601700,风范股份,11.33,,,,
300004,南风股份,4.46,,,,
603528,多伦科技,1.88,,,,
300305,裕兴股份,2.3,,,,
300520,科大国创,1.13,,,,
603177,德创环保,0.62,,,,
300302,同有科技,2.46,,,,
300570,太辰光,0.95,,,,
300556,丝路视觉,0.62,,,,
300515,三德科技,0.91,,,,
300369,绿盟科技,5.99,,,,
603020,爱普股份,3.2,,,,
300245,天玑科技,2.6,,,,
300391,康跃科技,0.78,,,,
603066,音飞储存,1.38,,,,
300672,国科微,0.56,,,,
300360,炬华科技,2.73,,,,
300054,鼎龙股份,6.87,,,,
300330,华虹计通,1.68,,,,
603136,天目湖,0.2,,,,
603578,三星新材,0.32,,,,
603617,君禾股份,0.3,,,,
300114,中航电测,5.91,,,,
300291,华录百纳,6.0,,,,
603040,新坐标,0.32,,,,
300378,鼎捷软件,2.62,,,,
603077,和邦生物,88.31,,,,
603879,永悦科技,0.81,,,,
603228,景旺电子,0.81,,,,
300569,天能重工,0.85,,,,
300398,飞凯材料,3.64,,,,
603180,金牌厨柜,0.18,,,,
300393,中来股份,1.21,,,,
300580,贝斯特,0.66,,,,
603313,梦百合,0.82,,,,
300306,远方信息,1.47,,,,
603259,药明康德,1.04,,,,
300014,亿纬锂能,8.19,,,,
603301,振德医疗,0.25,,,,
603803,瑞斯康达,2.2,,,,
603286,日盈电子,0.46,,,,
603515,欧普照明,1.27,,,,
300285,国瓷材料,4.07,,,,
603958,哈森股份,0.66,,,,
300338,开元股份,1.88,,,,
603500,祥和实业,0.5,,,,
603665,康隆达,0.37,,,,
603321,梅轮电梯,1.16,,,,
300042,朗科科技,1.12,,,,
603866,桃李面包,0.59,,,,
603738,泰晶科技,0.59,,,,
300561,汇金科技,0.67,,,,
300084,海默科技,3.03,,,,
300046,台基股份,2.13,,,,
603083,剑桥科技,0.53,,,,
603799,华友钴业,8.2,,,,
300581,晨曦航空,0.6,,,,
300456,耐威科技,1.33,,,,
300273,和佳股份,5.62,,,,
603568,伟明环保,6.83,,,,
603936,博敏电子,0.56,,,,
300118,东方日升,6.83,,,,
603883,老百姓,2.67,,,,
603357,设计总院,1.59,,,,
300007,汉威科技,2.27,,,,
300129,泰胜风能,4.91,,,,
603637,镇海股份,0.43,,,,
300231,银信科技,3.38,,,,
603727,博迈科,0.95,,,,
601968,宝钢包装,8.33,,,,
300184,力源信息,3.1,,,,
603103,横店影视,0.53,,,,
300389,艾比森,1.64,,,,
300514,友讯达,0.9,,,,
300385,雪浪环境,0.58,,,,
603076,乐惠国际,0.27,,,,
603501,韦尔股份,1.37,,,,
603838,四通股份,2.67,,,,
300643,万通智控,0.72,,,,
603693,江苏新能,1.18,,,,
300735,光弘科技,0.89,,,,
300477,合纵科技,3.17,,,,
601901,方正证券,82.32,,,,
300078,思创医惠,4.87,,,,
603598,引力传媒,2.68,,,,
300221,银禧科技,4.23,,,,
601688,华泰证券,54.44,,,,
603988,中电电机,2.35,,,,
603192,汇得科技,0.27,,,,
603326,我乐家居,0.64,,,,
300439,美康生物,2.0,,,,
300507,苏奥传感,0.57,,,,
300380,安硕信息,0.71,,,,
603766,隆鑫通用,20.34,,,,
300095,华伍股份,2.4,,,,
300175,朗源股份,4.62,,,,
300486,东杰智能,1.33,,,,
300069,金利华电,0.92,,,,
300058,蓝色光标,16.62,,,,
300089,文化长城,2.77,,,,
603178,圣龙股份,0.5,,,,
603008,喜临门,3.2,,,,
300165,天瑞仪器,3.15,,,,
300153,科泰电源,3.2,,,,
300310,宜通世纪,6.28,,,,
300113,顺网科技,4.69,,,,
603345,安井食品,1.23,,,,
603116,红蜻蜓,5.76,,,,
300686,智动力,0.88,,,,
603970,中农立华,0.8,,,,
603005,晶方科技,1.75,,,,
603599,广信股份,3.72,,,,
603986,兆易创新,2.07,,,,
300033,同花顺,2.64,,,,
300010,立思辰,6.31,,,,
300368,汇金股份,2.79,,,,
300086,康芝药业,4.36,,,,
300605,恒锋信息,0.48,,,,
603396,金辰股份,0.32,,,,
300217,东方电热,8.86,,,,
300209,天泽信息,2.64,,,,
300644,南京聚隆,0.16,,,,
300407,凯发电气,1.66,,,,
300453,三鑫医疗,0.92,,,,
603063,禾望电气,2.55,,,,
300701,森霸传感,0.23,,,,
603826,坤彩科技,1.89,,,,
603996,中新科技,1.03,,,,
300418,昆仑万维,6.23,,,,
603701,德宏股份,0.71,,,,
603586,金麒麟,1.0,,,,
603667,五洲新春,1.13,,,,
603023,威帝股份,3.6,,,,
300374,恒通科技,1.65,,,,
300314,戴维医疗,1.89,,,,
300225,金力泰,4.69,,,,
300227,光韵达,1.52,,,,
300326,凯利泰,6.44,,,,
300115,长盈精密,9.06,,,,
603908,牧高笛,0.23,,,,
300444,双杰电气,3.02,,,,
603306,华懋科技,3.05,,,,
603685,晨丰科技,0.44,,,,
300162,雷曼股份,2.19,,,,
603829,洛凯股份,0.72,,,,
300323,华灿光电,7.02,,,,
300619,金银河,0.33,,,,
603198,迎驾贡酒,8.0,,,,
300169,天晟新材,2.58,,,,
603901,永创智能,1.84,,,,
603823,百合花,0.7,,,,
300160,秀强股份,5.93,,,,
603606,东方电缆,4.2,,,,
603589,口子窖,6.0,,,,
603507,振江股份,0.66,,,,
300738,奥飞数据,0.16,,,,
300387,富邦股份,2.88,,,,
603688,石英股份,3.37,,,,
300540,深冷股份,0.64,,,,
300592,华凯创意,0.9,,,,
300532,今天国际,1.2,,,,
300725,药石科技,0.66,,,,
300412,迦南科技,2.21,,,,
603776,永安行,0.86,,,,
603123,翠微股份,5.24,,,,
300689,澄天伟业,0.19,,,,
300055,万邦达,8.64,,,,
300116,坚瑞沃能,12.94,,,,
300623,捷捷微电,0.7,,,,
300101,振芯科技,5.5,,,,
603916,苏博特,1.29,,,,
300259,新天科技,7.24,,,,
300185,通裕重工,27.41,,,,
300094,国联水产,7.46,,,,
603399,吉翔股份,5.08,,,,
300445,康斯特,0.88,,,,
601677,明泰铝业,4.98,,,,
300147,香雪制药,6.6,,,,
300467,迅游科技,1.16,,,,
300637,扬帆新材,0.65,,,,
300497,富祥股份,1.23,,,,
300419,浩丰科技,2.37,,,,
603605,珀莱雅,0.62,,,,
300504,天邑股份,0.67,,,,
300631,久吾高科,0.69,,,,
603269,海鸥股份,0.37,,,,
603978,深圳新星,0.76,,,,
300308,中际旭创,2.18,,,,
603429,集友股份,0.98,,,,
603806,福斯特,5.23,,,,
603938,三孚股份,0.51,,,,
300005,探路者,6.62,,,,
300585,奥联电子,0.84,,,,
300155,安居宝,2.77,,,,
603229,奥翔药业,0.54,,,,
603918,金桥信息,1.77,,,,
603689,皖天然气,1.67,,,,
603538,美诺华,0.89,,,,
300501,海顺新材,0.36,,,,
300452,山河药辅,1.08,,,,
300029,天龙光电,2.0,,,,
300526,中潜股份,0.6,,,,
300624,万兴科技,0.2,,,,
300157,恒泰艾普,6.14,,,,
300331,苏大维格,1.32,,,,
603871,嘉友国际,0.28,,,,
300081,恒信东方,3.16,,,,
603199,九华旅游,1.11,,,,
603569,长久物流,0.8,,,,
300492,山鼎设计,0.24,,,,
300545,联得装备,0.46,,,,
300179,四方达,3.26,,,,
300671,富满电子,0.79,,,,
601788,光大证券,39.07,,,,
300692,中环环保,0.97,,,,
300269,联建光电,3.52,,,,
603387,基蛋生物,0.92,,,,
603138,海量数据,0.47,,,,
603683,晶华新材,0.44,,,,
300397,天和防务,1.55,,,,
300020,银江股份,6.28,,,,
300140,中环装备,2.45,,,,
300635,达安股份,0.45,,,,
300292,吴通控股,10.3,,,,
300632,光莆股份,0.48,,,,
603516,淳中科技,0.33,,,,
300473,德尔股份,1.0,,,,
603987,康德莱,2.66,,,,
603038,华立股份,0.38,,,,
300161,华中数控,1.68,,,,
300354,东华测试,0.75,,,,
300164,通源石油,3.17,,,,
603536,惠发股份,0.6,,,,
300009,安科生物,6.61,,,,
300199,翰宇药业,5.53,,,,
300048,合康新能,9.76,,,,
603690,至纯科技,0.92,,,,
300505,川金诺,0.38,,,,
300287,飞利信,11.19,,,,
603099,长白山,2.67,,,,
300739,明阳电路,0.46,,,,
300265,通光线缆,3.37,,,,
603822,嘉澳环保,0.41,,,,
603323,吴江银行,6.07,,,,
300733,西菱动力,0.4,,,,
300591,万里马,1.14,,,,
603612,索通发展,1.79,,,,
300491,通合科技,0.51,,,,
603590,康辰药业,0.4,,,,
601717,郑煤机,14.83,,,,
300133,华策影视,12.07,,,,
300334,津膜科技,2.75,,,,
601798,*ST蓝科,3.55,,,,
300454,深信服,0.4,,,,
300022,吉峰科技,3.24,,,,
300352,北信源,10.94,,,,
603380,易德龙,0.48,,,,
300019,硅宝科技,2.71,,,,
603223,恒通股份,1.68,,,,
300726,宏达电子,1.0,,,,
300471,厚普股份,2.73,,,,
300329,海伦钢琴,2.51,,,,
300552,万集科技,0.41,,,,
603577,汇金通,0.78,,,,
300665,飞鹿股份,0.72,,,,
603238,诺邦股份,0.3,,,,
603085,天成自控,1.47,,,,
300648,星云股份,0.54,,,,
300713,英可瑞,0.43,,,,
300627,华测导航,1.01,,,,
300736,百邦科技,0.2,,,,
300480,光力科技,1.12,,,,
300252,金信诺,3.91,,,,
300424,航新科技,1.58,,,,
603358,华达科技,1.38,,,,
300663,科蓝软件,1.23,,,,
300542,新晨科技,0.56,,,,
