,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
177,000599.SZ,青岛双星,汽车配件,3.0,0.254,0.752,3.731,320124.8706
1034,002574.SZ,明牌珠宝,服饰,1.0,0.752,0.752,4.478,295680.0
2996,601186.SH,中国铁建,建筑施工,1.0,0.755,0.755,6.56,13079190.1335
1283,002833.SZ,弘亚数控,专用机械,1.0,0.76,0.76,4.675,239385.6658
2516,600477.SH,杭萧钢构,钢加工,1.0,0.76,0.76,4.523,744661.6944
1033,002573.SZ,清新环境,环境保护,1.0,0.76,0.761,7.044,917922.1507
28,000035.SZ,中国天楹,环境保护,1.0,0.76,0.761,2.83,698193.7786
2754,600743.SH,华远地产,区域地产,3.0,0.256,0.763,5.682,654562.1438
3336,603416.SH,信捷电气,电气设备,1.0,0.764,0.764,8.812,105876.82
3078,601798.SH,*ST蓝科,化工机械,1.0,0.766,0.766,3.042,192154.2833
3085,601828.SH,美凯龙,其他商业,3.0,0.265,0.766,4.645,490381.5761
1723,300337.SZ,银邦股份,铝,1.0,0.767,0.767,6.599,294293.8223
2382,600297.SH,广汇汽车,汽车服务,1.0,0.769,0.769,3.244,4387673.2468
970,002509.SZ,天广中茂,专用机械,2.0,0.387,0.769,4.58,580109.6408
2326,600230.SH,沧州大化,农药化肥,1.0,0.769,0.769,5.616,797779.6034
2943,601000.SH,唐山港,港口,3.0,0.266,0.769,5.725,1543955.3409
3529,603885.SH,吉祥航空,空运,1.0,0.77,0.77,7.492,2526600.9487
223,000667.SZ,美好置业,全国地产,2.0,0.386,0.772,4.598,693397.7044
2716,600704.SH,物产中大,商贸代理,4.0,0.205,0.772,6.513,2394515.4239
2725,600714.SH,金瑞矿业,煤炭开采,1.0,0.775,0.775,4.308,195383.5131
2984,601137.SH,博威合金,铜,2.0,0.39,0.775,4.615,460165.7139
2949,601007.SH,金陵饭店,酒店餐饮,1.0,0.776,0.776,4.51,285000.0
3438,603688.SH,石英股份,矿物制品,1.0,0.777,0.777,7.854,518038.2342
1235,002781.SZ,奇信股份,装修装饰,1.0,0.778,0.778,2.912,387776.226
552,002090.SZ,金智科技,软件服务,2.0,0.406,0.779,3.422,433769.248
556,002094.SZ,青岛金王,日用化工,2.0,0.39,0.78,4.642,326151.9981
921,002460.SZ,赣锋锂业,小金属,1.0,0.78,0.78,9.165,2145498.7096
2272,600169.SH,太原重工,工程机械,3.0,0.28,0.784,5.448,694831.805
296,000767.SZ,漳泽电力,火力发电,5.0,0.161,0.784,3.502,774670.4884
1583,300197.SZ,铁汉生态,环境保护,1.0,0.787,0.787,5.729,608656.6352
226,000670.SZ,盈方微,元器件,1.0,0.787,0.787,6.51,245243.1632
431,000966.SZ,长源电力,火力发电,1.0,0.79,0.789,4.439,443313.632
3246,603199.SH,九华旅游,旅游景点,2.0,0.396,0.789,4.75,222134.76
980,002519.SZ,银河电子,通信设备,2.0,0.422,0.794,4.724,331787.5902
3117,601966.SH,玲珑轮胎,汽车配件,1.0,0.794,0.794,8.339,650766.4713
379,000897.SZ,津滨发展,区域地产,3.0,0.276,0.794,5.906,435038.8065
810,002349.SZ,精华制药,中成药,1.0,0.796,0.796,3.317,536484.6575
3140,603010.SH,万盛股份,化工原料,1.0,0.798,0.798,4.245,334329.0466
3223,603159.SH,上海亚虹,专用机械,1.0,0.799,0.799,4.702,49550.0
445,000982.SZ,*ST中绒,纺织,3.0,0.275,0.8,3.175,234655.6263
3025,601339.SH,百隆东方,纺织,1.0,0.803,0.803,3.984,783000.0
3271,603278.SH,大业股份,钢加工,1.0,0.803,0.803,3.125,145635.3756
3507,603838.SH,四通股份,陶瓷,1.0,0.807,0.807,3.318,240812.04
2009,300631.SZ,久吾高科,环境保护,3.0,0.279,0.808,4.318,117193.064
1000,002540.SZ,亚太科技,铝,1.0,0.81,0.81,6.827,476137.5331
1308,002861.SZ,瀛通通讯,通信设备,1.0,0.817,0.817,3.434,108980.3747
683,002221.SZ,东华能源,石油贸易,1.0,0.819,0.819,3.712,1357650.4094
1498,300111.SZ,向日葵,半导体,1.0,0.823,0.823,5.714,289365.0551
3320,603367.SH,辰欣药业,化学制药,3.0,0.294,0.824,4.211,476973.1084
2454,600381.SH,青海春天,医疗保健,1.0,0.826,0.826,4.098,372783.5705
3417,603655.SH,朗博科技,汽车配件,1.0,0.828,0.828,4.446,51918.0
3145,603016.SH,新宏泰,电气设备,1.0,0.832,0.832,4.541,142751.96
3102,601898.SH,中煤能源,煤炭开采,1.0,0.832,0.832,3.917,4612608.2016
2742,600731.SH,湖南海利,农药化肥,1.0,0.832,0.832,4.742,165939.7834
3126,601992.SH,金隅集团,水泥,1.0,0.833,0.833,6.061,3208650.9316
2141,600012.SH,皖通高速,路桥,3.0,0.294,0.833,5.62,744818.4
996,002536.SZ,西泵股份,汽车配件,1.0,0.835,0.835,3.68,354006.6482
2355,600265.SH,ST景谷,林业,1.0,0.836,0.836,1.856,334884.0
3254,603223.SH,恒通股份,供气供热,3.0,0.285,0.838,3.786,188832.0
2885,600888.SH,新疆众和,铝,2.0,0.427,0.84,4.583,418464.0043
2992,601168.SH,西部矿业,铜,2.0,0.426,0.842,6.678,1522737.0
2453,600380.SH,健康元,化学制药,1.0,0.842,0.842,6.259,1480657.4702
3419,603657.SH,春光科技,塑料,1.0,0.842,0.842,4.075,74784.0
2788,600780.SH,通宝能源,火力发电,1.0,0.848,0.848,3.922,425352.436
2959,601020.SH,华钰矿业,铅锌,2.0,0.424,0.85,10.011,296685.0058
443,000980.SZ,众泰汽车,汽车配件,1.0,0.853,0.853,4.863,617988.5776
3480,603787.SH,新日股份,摩托车,1.0,0.855,0.855,3.107,77624.55
86,000417.SZ,合肥百货,百货,2.0,0.439,0.857,4.034,381723.451
2901,600917.SH,重庆燃气,供气供热,1.0,0.858,0.858,2.979,1129656.0
2988,601158.SH,重庆水务,水务,1.0,0.861,0.861,3.072,2899200.0
1176,002718.SZ,友邦吊顶,家居用品,1.0,0.865,0.865,4.323,133829.9744
748,002287.SZ,奇正藏药,中成药,1.0,0.866,0.866,7.618,1170092.0
314,000796.SZ,凯撒旅游,旅游服务,1.0,0.867,0.867,6.59,597076.8576
2835,600833.SH,第一医药,医药商业,1.0,0.87,0.87,1.917,237140.7869
3341,603458.SH,勘设股份,建筑施工,1.0,0.872,0.872,4.642,278914.2411
275,000731.SZ,四川美丰,农药化肥,3.0,0.298,0.874,4.679,357256.5486
3211,603126.SH,中材节能,环境保护,1.0,0.874,0.874,4.679,368742.0
300,000778.SZ,新兴铸管,钢加工,3.0,0.293,0.875,5.206,1901709.0182
901,002440.SZ,闰土股份,染料涂料,1.0,0.877,0.877,4.155,995642.6973
3149,603020.SH,爱普股份,食品,3.0,0.295,0.878,3.234,265600.0
2909,600959.SH,江苏有线,影视音像,2.0,0.48,0.879,6.318,1895650.5419
3544,603908.SH,牧高笛,纺织,1.0,0.884,0.884,3.681,54534.6556
3192,603089.SH,正裕工业,汽车配件,2.0,0.448,0.885,4.114,59701.3622
2506,600461.SH,洪城水业,水务,1.0,0.885,0.885,3.509,350460.0
701,002239.SZ,奥特佳,汽车配件,2.0,0.478,0.885,5.702,729204.3418
2188,600074.SH,*ST保千,电脑设备,3.0,0.298,0.885,2.632,120048.2164
3250,603214.SH,爱婴室,百货,2.0,0.461,0.888,2.866,102275.0
763,002302.SZ,西部建设,水泥,1.0,0.888,0.888,5.181,1333227.3226
2671,600653.SH,申华控股,汽车服务,1.0,0.889,0.889,3.965,412145.7548
403,000926.SZ,福星股份,区域地产,1.0,0.89,0.89,4.265,671461.0924
3423,603661.SH,恒林股份,家居用品,1.0,0.892,0.892,3.851,94587.5
1237,002783.SZ,凯龙股份,化工原料,1.0,0.892,0.892,3.409,273447.72
2770,600760.SH,中航沈飞,航空,1.0,0.895,0.895,5.17,1370118.9626
1403,300015.SZ,爱尔眼科,医疗保健,1.0,0.895,0.895,2.882,6191747.2911
2707,600694.SH,大商股份,百货,3.0,0.304,0.895,3.953,826524.2895
303,000782.SZ,美达股份,化纤,1.0,0.895,0.895,4.213,209768.9759
801,002340.SZ,格林美,小金属,1.0,0.899,0.899,6.236,1804788.7544
3318,603365.SH,水星家纺,纺织,1.0,0.9,0.9,3.822,144391.92
287,000755.SZ,山西路桥,公路,1.0,0.901,0.901,3.125,216800.2549
2642,600619.SH,海立股份,机械基件,1.0,0.901,0.901,4.018,542555.4558
1273,002823.SZ,凯中精密,机械基件,2.0,0.472,0.902,3.306,115545.846
2190,600076.SH,康欣新材,其他建材,1.0,0.907,0.907,5.618,486104.1406
974,002513.SZ,蓝丰生化,农药化肥,1.0,0.907,0.907,5.935,149849.416
1562,300175.SZ,朗源股份,食品,2.0,0.469,0.907,4.944,215572.0008
560,002098.SZ,浔兴股份,服饰,1.0,0.915,0.915,4.33,370888.0
2442,600368.SH,五洲交通,路桥,1.0,0.917,0.917,4.242,387217.4314
709,002247.SZ,聚力文化,软件服务,2.0,0.486,0.92,6.15,253552.2221
850,002389.SZ,航天彩虹,元器件,1.0,0.923,0.923,2.463,985103.0717
1069,002609.SZ,捷顺科技,软件服务,1.0,0.923,0.923,6.25,255737.9233
2730,600719.SH,大连热电,供气供热,1.0,0.93,0.93,3.456,181665.2204
203,000631.SZ,顺发恒业,区域地产,1.0,0.932,0.932,3.077,814893.9213
2232,600121.SH,郑州煤电,煤炭开采,1.0,0.935,0.935,4.63,344201.4007
2816,600812.SH,华北制药,化学制药,1.0,0.935,0.935,3.704,730600.5186
1741,300355.SZ,蒙草生态,环境保护,3.0,0.323,0.937,8.121,550301.5124
1260,002809.SZ,红墙股份,化工原料,1.0,0.938,0.938,4.089,102115.062
986,002526.SZ,山东矿机,工程机械,1.0,0.939,0.939,5.581,368864.2695
157,000570.SZ,苏常柴A,机械基件,1.0,0.941,0.941,4.196,183884.3237
1090,002630.SZ,华西能源,专用机械,3.0,0.334,0.943,4.673,326063.7287
1813,300429.SZ,强力新材,化工原料,1.0,0.944,0.944,1.644,443121.0214
1399,300011.SZ,鼎汉技术,运输设备,2.0,0.505,0.948,4.695,299790.5439
2013,300635.SZ,达安股份,建筑施工,1.0,0.948,0.948,4.639,77908.8618
3374,603569.SH,长久物流,仓储物流,1.0,0.948,0.948,4.099,97759.8846
2661,600642.SH,申能股份,火力发电,1.0,0.949,0.949,3.571,2508173.1121
2367,600279.SH,重庆港九,港口,1.0,0.955,0.955,3.782,304208.8131
3143,603013.SH,亚普股份,汽车配件,1.0,0.957,0.957,3.791,105120.0
1635,300249.SZ,依米康,软件服务,1.0,0.958,0.958,4.114,200348.498
1614,300228.SZ,富瑞特装,化工机械,1.0,0.963,0.963,3.657,264778.9552
49,000065.SZ,北方国际,建筑施工,1.0,0.965,0.965,4.182,548438.8253
2167,600052.SH,浙江广厦,区域地产,1.0,0.965,0.965,5.733,289433.9785
2025,300648.SZ,星云股份,电器仪表,1.0,0.968,0.968,8.686,115699.6583
2321,600225.SH,天津松江,区域地产,1.0,0.974,0.974,4.18,302225.7537
2947,601005.SH,重庆钢铁,普钢,3.0,0.328,0.976,4.831,1818563.0895
323,000807.SZ,云铝股份,铝,1.0,0.976,0.976,8.696,1093333.8767
105,000506.SZ,中润资源,区域地产,2.0,0.489,0.977,5.484,303675.4042
2579,600550.SH,保变电气,电气设备,1.0,0.978,0.978,5.569,669088.6812
1997,300619.SZ,金银河,专用机械,1.0,0.978,0.978,4.068,81821.3618
673,002211.SZ,宏达新材,橡胶,1.0,0.982,0.982,4.086,231374.5418
343,000833.SZ,粤桂股份,造纸,2.0,0.494,0.982,3.696,201520.0763
3229,603168.SH,莎普爱思,化学制药,1.0,0.983,0.983,4.033,222412.19
158,000571.SZ,新大洲A,综合类,1.0,0.984,0.984,5.195,261295.17
3348,603500.SH,祥和实业,运输设备,1.0,0.986,0.986,4.312,64612.8
2952,601010.SH,文峰股份,超市连锁,3.0,0.333,0.987,3.909,589512.0
2549,600515.SH,海航基础,全国地产,1.0,0.988,0.988,8.024,915379.042
1362,002919.SZ,名臣健康,日用化工,1.0,0.988,0.988,3.821,62801.3712
1961,300581.SZ,晨曦航空,航空,1.0,0.989,0.989,4.895,89490.0
3056,601616.SH,广电电气,电气设备,1.0,0.99,0.99,6.127,405103.975
743,002282.SZ,博深工具,轻工机械,1.0,0.99,0.99,4.684,216696.2014
3133,603002.SH,宏昌电子,化工原料,1.0,0.995,0.995,4.187,258124.4094
3550,603919.SH,金徽酒,白酒,1.0,0.997,0.997,3.618,145956.447
2738,600727.SH,鲁北化工,农药化肥,1.0,1.002,1.002,3.967,220732.8358
2606,600581.SH,八一钢铁,普钢,1.0,1.002,1.002,6.948,660678.982
400,000922.SZ,佳电股份,电气设备,1.0,1.004,1.004,6.25,363006.5834
2838,600836.SH,界龙实业,广告包装,1.0,1.005,1.005,3.483,275705.278
1818,300434.SZ,金石东方,化学制药,1.0,1.004,1.005,6.74,193915.9123
2427,600351.SH,亚宝药业,中成药,1.0,1.007,1.007,3.821,481250.0144
1253,002801.SZ,微光股份,电气设备,2.0,0.505,1.008,4.731,71038.72
3429,603669.SH,灵康药业,化学制药,1.0,1.01,1.01,4.818,419692.0
1862,300478.SZ,杭州高新,橡胶,1.0,1.012,1.012,4.864,185702.618
1644,300258.SZ,精锻科技,汽车配件,1.0,1.012,1.012,3.238,503972.1947
721,002260.SZ,*ST德奥,航空,1.0,1.014,1.014,3.01,81681.6
152,000564.SZ,供销大集,百货,2.0,0.532,1.017,10.067,619506.0194
2005,300627.SZ,华测导航,通信设备,1.0,1.017,1.017,3.922,202174.3269
2338,600242.SH,中昌数据,软件服务,1.0,1.019,1.019,4.454,377557.2426
244,000692.SZ,惠天热电,供气供热,1.0,1.02,1.02,4.377,165163.6228
699,002237.SZ,恒邦股份,黄金,2.0,0.519,1.02,4.489,792909.425
1854,300470.SZ,日机密封,机械基件,1.0,1.02,1.02,3.241,440330.1804
430,000965.SZ,天保基建,区域地产,3.0,0.344,1.026,4.061,455030.667
1573,300187.SZ,永清环保,环境保护,1.0,1.026,1.026,4.23,391342.2633
3585,603997.SH,继峰股份,汽车配件,1.0,1.027,1.027,4.574,518490.0
2350,600258.SH,首旅酒店,酒店餐饮,1.0,1.027,1.027,3.557,1145533.5369
2781,600773.SH,西藏城投,区域地产,1.0,1.032,1.032,4.672,522846.1964
3534,603890.SH,春秋电子,机械基件,1.0,1.033,1.033,4.799,128913.624
2649,600628.SH,新世界,百货,1.0,1.036,1.035,3.807,377045.6824
846,002385.SZ,大北农,饲料,2.0,0.521,1.039,2.571,1067491.0714
2302,600202.SH,*ST哈空,电气设备,1.0,1.042,1.042,3.866,154486.2908
1833,300449.SZ,汉邦高科,电脑设备,1.0,1.044,1.043,6.598,200152.0746
2532,600496.SH,精工钢构,钢加工,1.0,1.045,1.045,4.828,459175.3408
1726,300340.SZ,科恒股份,元器件,1.0,1.045,1.045,7.056,269367.6955
2520,600481.SH,双良节能,环境保护,1.0,1.047,1.047,4.404,653059.8106
733,002272.SZ,川润股份,机械基件,1.0,1.05,1.05,3.742,160001.5496
1786,300402.SZ,宝色股份,专用机械,2.0,0.546,1.051,3.931,77583.7
2110,300737.SZ,科顺股份,其他建材,1.0,1.053,1.053,4.514,246129.6273
101,000502.SZ,绿景控股,医疗保健,1.0,1.053,1.053,3.125,145212.2947
472,002010.SZ,传化智联,仓储物流,1.0,1.054,1.054,6.649,2603409.2272
3292,603320.SH,迪贝电气,机械基件,1.0,1.055,1.055,3.736,61360.0
519,002057.SZ,中钢天源,元器件,1.0,1.056,1.056,3.881,222471.345
3461,603726.SH,朗迪集团,机械基件,1.0,1.057,1.057,3.557,65640.96
3066,601678.SH,滨化股份,化工原料,3.0,0.361,1.057,4.393,770655.6
1330,002884.SZ,凌霄泵业,专用机械,1.0,1.058,1.058,3.621,153909.1438
3180,603067.SH,振华股份,化工原料,3.0,0.362,1.06,5.128,140359.5886
1340,002895.SZ,川恒股份,化工原料,1.0,1.061,1.061,4.873,124569.758
726,002265.SZ,西仪股份,汽车配件,1.0,1.061,1.061,3.967,270127.4352
1014,002554.SZ,惠博普,石油开采,1.0,1.064,1.064,7.018,234696.0363
1779,300395.SZ,菲利华,玻璃,1.0,1.065,1.065,6.212,515320.2207
1780,300396.SZ,迪瑞医疗,医疗保健,1.0,1.065,1.065,5.06,369418.0581
3186,603080.SH,新疆火炬,供气供热,1.0,1.066,1.066,4.42,181361.565
814,002353.SZ,杰瑞股份,化工机械,1.0,1.068,1.068,3.875,1389092.8877
682,002220.SZ,天宝食品,食品,2.0,0.552,1.068,4.93,197016.3386
374,000889.SZ,中嘉博创,通信设备,1.0,1.069,1.069,5.192,680078.2209
563,002101.SZ,广东鸿图,机械基件,1.0,1.069,1.069,5.758,383050.3311
1727,300341.SZ,麦克奥迪,电气设备,1.0,1.071,1.071,5.3,303696.0531
2916,600967.SH,内蒙一机,运输设备,1.0,1.072,1.072,5.04,1141071.858
3357,603518.SH,维格娜丝,服饰,1.0,1.072,1.072,2.918,231510.8591
1707,300321.SZ,同大股份,塑料,1.0,1.078,1.078,3.485,120390.0087
142,000552.SZ,靖远煤电,煤炭开采,1.0,1.079,1.079,6.762,467231.6178
1163,002703.SZ,浙江世宝,汽车配件,1.0,1.08,1.08,4.06,269343.1186
1092,002632.SZ,道明光学,化工原料,1.0,1.086,1.086,4.535,500852.8563
1469,300082.SZ,奥克股份,化工原料,1.0,1.087,1.087,3.994,456753.0462
2911,600961.SH,株冶集团,铅锌,2.0,0.546,1.09,8.982,479986.7017
2169,600054.SH,黄山旅游,旅游景点,1.0,1.091,1.091,4.71,547691.1
1812,300428.SZ,四通新材,铝,1.0,1.092,1.092,5.581,161931.7116
1936,300554.SZ,三超新材,矿物制品,1.0,1.094,1.094,5.356,86143.477
708,002246.SZ,北化股份,化工原料,1.0,1.094,1.094,4.736,348219.9382
1365,002922.SZ,伊戈尔,电气设备,1.0,1.094,1.094,4.269,124680.0188
385,000903.SZ,云内动力,机械基件,2.0,0.552,1.099,4.348,508962.9393
421,000953.SZ,ST河化,农药化肥,1.0,1.099,1.099,3.261,111742.5861
918,002457.SZ,青龙管业,塑料,1.0,1.1,1.1,5.925,292980.3777
2483,600420.SH,现代制药,化学制药,1.0,1.101,1.101,4.357,551297.1982
900,002439.SZ,启明星辰,软件服务,2.0,0.557,1.105,4.175,1665857.1004
475,002013.SZ,中航机电,航空,1.0,1.105,1.105,6.421,2448061.5891
2137,600008.SH,首创股份,环境保护,1.0,1.105,1.105,7.104,1889680.7366
515,002053.SZ,云南能投,食品,1.0,1.105,1.105,3.962,282865.3788
366,000880.SZ,潍柴重机,机械基件,1.0,1.106,1.106,3.038,114594.48
2437,600362.SH,江西铜业,铜,2.0,0.557,1.11,10.021,3326621.5902
1494,300107.SZ,建新股份,化工原料,1.0,1.111,1.111,4.121,377073.4702
2861,600863.SH,内蒙华电,火力发电,1.0,1.111,1.111,6.227,1684274.5561
3202,603108.SH,润达医疗,医药商业,1.0,1.111,1.111,5.372,438647.4575
2415,600333.SH,长春燃气,供气供热,1.0,1.115,1.115,3.493,298175.9519
3312,603356.SH,华菱精工,机械基件,1.0,1.115,1.115,4.191,127870.08
1603,300217.SZ,东方电热,电器仪表,1.0,1.119,1.119,4.797,251489.9188
2426,600350.SH,山东高速,路桥,1.0,1.121,1.121,3.991,2256436.7869
2710,600697.SH,欧亚集团,百货,1.0,1.121,1.121,3.678,319311.0789
2271,600168.SH,武汉控股,水务,1.0,1.122,1.122,3.804,464768.1483
2724,600713.SH,南京医药,医药商业,1.0,1.124,1.124,4.667,422687.4567
3242,603192.SH,汇得科技,化工原料,1.0,1.124,1.124,3.89,84746.6677
1611,300225.SZ,金力泰,染料涂料,1.0,1.124,1.124,5.37,266637.2015
2015,300637.SZ,扬帆新材,化工原料,1.0,1.127,1.127,3.762,193312.0764
3515,603860.SH,中公高科,公路,1.0,1.132,1.132,3.038,62336.04
1647,300261.SZ,雅本化学,农药化肥,1.0,1.134,1.134,2.617,504265.6579
1022,002562.SZ,兄弟科技,化学制药,1.0,1.136,1.136,5.618,241905.3594
590,002128.SZ,露天煤业,煤炭开采,1.0,1.139,1.139,5.131,1372873.6753
934,002473.SZ,*ST圣莱,家用电器,1.0,1.139,1.139,5.006,134240.0
1209,002753.SZ,永东股份,化工原料,1.0,1.14,1.14,3.996,203445.2105
293,000761.SZ,本钢板材,普钢,1.0,1.14,1.14,4.789,1017792.0
3021,601328.SH,交通银行,银行,3.0,0.382,1.142,5.484,25670065.0658
2804,600798.SH,宁波海运,水运,1.0,1.143,1.143,4.802,382445.7017
111,000516.SZ,国际医学,百货,1.0,1.145,1.145,4.34,1068757.2002
335,000822.SZ,山东海化,化工原料,1.0,1.152,1.152,4.364,492300.5593
59,000099.SZ,中信海直,空运,1.0,1.153,1.153,3.276,439401.0545
410,000933.SZ,神火股份,煤炭开采,1.0,1.155,1.155,7.534,895120.7342
2631,600608.SH,ST沪科,钢加工,1.0,1.157,1.157,2.746,142948.777
2171,600056.SH,中国医药,医药商业,1.0,1.157,1.157,8.077,1530349.7288
3512,603856.SH,东宏股份,塑料,1.0,1.158,1.158,6.778,110903.377
1890,300506.SZ,名家汇,建筑施工,1.0,1.158,1.158,6.298,223865.0865
1295,002847.SZ,盐津铺子,食品,1.0,1.159,1.159,8.502,88836.8091
1553,300166.SZ,东方国信,软件服务,2.0,0.683,1.159,8.596,1228976.6675
3485,603798.SH,康普顿,石油加工,3.0,0.401,1.161,3.92,92829.8
3426,603666.SH,亿嘉和,专用机械,1.0,1.162,1.162,4.534,122880.9844
1528,300141.SZ,和顺电气,电气设备,1.0,1.163,1.163,6.897,152496.4422
2114,300741.SZ,华宝股份,食品,1.0,1.165,1.165,4.212,211808.01
2721,600710.SH,苏美达,工程机械,1.0,1.171,1.171,4.861,290048.652
3332,603393.SH,新天然气,供气供热,1.0,1.171,1.171,3.567,316583.9438
2166,600051.SH,宁波联合,综合类,1.0,1.174,1.174,4.312,195543.52
849,002388.SZ,新亚制程,元器件,1.0,1.174,1.174,10.058,227372.4
2963,601058.SH,赛轮轮胎,汽车配件,1.0,1.176,1.177,3.876,578654.1213
3375,603577.SH,汇金通,钢加工,1.0,1.178,1.178,4.365,83406.6038
33,000040.SZ,东旭蓝天,新型电力,1.0,1.178,1.178,4.269,854612.5714
3523,603878.SH,武进不锈,钢加工,3.0,0.396,1.18,4.121,135252.5373
1339,002893.SZ,华通热力,供气供热,1.0,1.181,1.181,3.503,96558.0291
3439,603689.SH,皖天然气,供气供热,1.0,1.182,1.182,2.965,191796.3936
3300,603331.SH,百达精工,专用机械,1.0,1.183,1.183,3.444,50646.7736
3459,603722.SH,阿科力,化工原料,1.0,1.184,1.184,3.728,97466.89
1264,002813.SZ,路畅科技,汽车配件,1.0,1.184,1.184,4.802,77910.0
2937,600993.SH,马应龙,中成药,1.0,1.186,1.185,4.893,654819.5816
851,002390.SZ,信邦制药,中成药,1.0,1.185,1.185,5.855,753587.3322
1325,002879.SZ,长缆科技,电气设备,1.0,1.187,1.187,5.59,193666.6442
3402,603616.SH,韩建河山,其他建材,1.0,1.188,1.188,6.233,344991.36
1305,002858.SZ,力盛赛车,文教休闲,1.0,1.188,1.188,4.631,98894.62
1165,002706.SZ,良信电器,电气设备,1.0,1.188,1.188,4.027,336980.6739
1318,002871.SZ,伟隆股份,机械基件,1.0,1.19,1.19,3.302,66007.6
1843,300459.SZ,金科文化,化工原料,1.0,1.192,1.192,7.068,626361.3551
2619,600595.SH,中孚实业,铝,1.0,1.195,1.195,6.299,470215.9088
2239,600129.SH,太极集团,中成药,1.0,1.196,1.196,3.35,570541.7324
3071,601717.SH,郑煤机,工程机械,1.0,1.197,1.197,3.547,909155.8818
2296,600196.SH,复星医药,化学制药,1.0,1.198,1.198,4.852,5078165.7855
2830,600827.SH,百联股份,超市连锁,1.0,1.198,1.198,4.198,1493408.6732
2640,600617.SH,国新能源,供气供热,1.0,1.202,1.202,6.535,524503.9171
2595,600569.SH,安阳钢铁,普钢,1.0,1.205,1.205,5.655,849757.9936
446,000983.SZ,西山煤电,煤炭开采,1.0,1.207,1.207,5.111,1944288.9562
1093,002633.SZ,申科股份,机械基件,1.0,1.208,1.208,4.415,130507.7813
510,002048.SZ,宁波华翔,汽车配件,1.0,1.208,1.208,4.945,670854.0594
528,002066.SZ,瑞泰科技,其他建材,1.0,1.208,1.208,3.938,201201.0
893,002432.SZ,九安医疗,医疗保健,1.0,1.209,1.209,4.949,266175.6414
1645,300259.SZ,新天科技,电器仪表,1.0,1.212,1.212,5.988,256429.9982
1280,002830.SZ,名雕股份,装修装饰,1.0,1.212,1.212,3.659,62070.72
2840,600838.SH,上海九百,百货,1.0,1.212,1.212,4.641,280216.5047
3391,603601.SH,再升科技,玻璃,1.0,1.214,1.214,4.316,470337.5173
2317,600220.SH,江苏阳光,纺织,1.0,1.215,1.215,5.2,469018.5057
3257,603227.SH,雪峰科技,化工原料,1.0,1.216,1.216,4.086,285217.1
1805,300421.SZ,力星股份,机械基件,1.0,1.216,1.216,3.303,167162.2413
2033,300656.SZ,民德电子,电脑设备,1.0,1.219,1.219,3.97,105595.4445
1636,300250.SZ,初灵信息,软件服务,1.0,1.219,1.219,4.753,229757.6341
1352,002908.SZ,德生科技,元器件,1.0,1.222,1.222,4.355,173111.5449
477,002015.SZ,霞客环保,化纤,1.0,1.222,1.222,3.018,205160.3584
3484,603797.SH,联泰环保,环境保护,1.0,1.224,1.223,4.19,68968.62
1504,300117.SZ,嘉寓股份,装修装饰,1.0,1.226,1.225,4.601,308571.12
1345,002900.SZ,哈三联,化学制药,1.0,1.226,1.226,4.12,186721.382
1581,300195.SZ,长荣股份,轻工机械,1.0,1.228,1.228,6.836,293229.6278
2907,600939.SH,重庆建工,建筑施工,1.0,1.23,1.229,4.453,211341.0013
3249,603208.SH,江山欧派,家居用品,1.0,1.23,1.23,6.183,91554.5172
2789,600781.SH,辅仁药业,中成药,1.0,1.236,1.236,4.656,513114.8774
276,000732.SZ,泰禾集团,区域地产,1.0,1.24,1.24,5.037,1918041.114
869,002408.SZ,齐翔腾达,化工原料,2.0,0.626,1.241,4.768,1341175.7242
3387,603596.SH,伯特利,汽车配件,1.0,1.243,1.243,4.077,86582.34
1298,002850.SZ,科达利,机械基件,1.0,1.244,1.244,6.453,225277.9725
2945,601002.SH,晋亿实业,机械基件,2.0,0.632,1.244,7.681,555675.69
209,000638.SZ,万方发展,批发业,1.0,1.246,1.246,8.612,191209.2
854,002393.SZ,力生制药,化学制药,1.0,1.246,1.246,4.032,447197.1854
1046,002586.SZ,围海股份,建筑施工,1.0,1.25,1.25,4.321,351679.4914
262,000716.SZ,黑芝麻,食品,2.0,0.635,1.25,4.321,209507.8273
373,000888.SZ,峨眉山A,旅游景点,1.0,1.25,1.25,3.549,353558.6914
368,000882.SZ,华联股份,百货,3.0,0.422,1.25,4.527,630467.4051
2084,300708.SZ,聚灿光电,半导体,1.0,1.251,1.251,4.563,125389.0
3563,603958.SH,哈森股份,服饰,1.0,1.252,1.252,3.832,55439.1566
2570,600538.SH,国发股份,医药商业,1.0,1.255,1.255,5.785,237773.4067
3328,603386.SH,广东骏亚,元器件,1.0,1.256,1.256,4.526,95554.05
2641,600618.SH,氯碱化工,化工原料,1.0,1.257,1.257,4.276,566879.0219
2563,600530.SH,交大昂立,医疗保健,3.0,0.432,1.261,3.112,387660.0
1414,300026.SZ,红日药业,中成药,1.0,1.262,1.262,4.673,838965.8562
1559,300172.SZ,中电环保,环境保护,1.0,1.264,1.263,6.774,207308.5994
248,000698.SZ,沈阳化工,化工原料,1.0,1.266,1.266,3.5,325272.6539
1979,300600.SZ,瑞特股份,电气设备,2.0,0.642,1.266,5.433,161467.8
