,ts_code,name,industry
2006,300630.SZ,普利制药,化学制药
1351,002907.SZ,华森制药,化学制药
755,002294.SZ,信立泰,化学制药
3375,603590.SH,康辰药业,化学制药
1345,002900.SZ,哈三联,化学制药
1343,002898.SZ,赛隆药业,化学制药
723,002262.SZ,恩华药业,化学制药
2012,300636.SZ,同和药业,化学制药
1392,300006.SZ,莱美药业,化学制药
1153,002693.SZ,双成药业,化学制药
2290,600196.SH,复星医药,化学制药
63,000153.SZ,丰原药业,化学制药
3310,603367.SH,辰欣药业,化学制药
307,000788.SZ,北大医药,化学制药
328,000813.SZ,德展健康,化学制药
2171,600062.SH,华润双鹤,化学制药
561,002099.SZ,海翔药业,化学制药
288,000756.SZ,新华制药,化学制药
2351,600267.SH,海正药业,化学制药
2358,600276.SH,恒瑞医药,化学制药
1148,002688.SZ,金河生物,化学制药
3420,603676.SH,卫信康,化学制药
3349,603520.SH,司太立,化学制药
1366,002923.SZ,润都股份,化学制药
564,002102.SZ,ST冠福,化学制药
2307,600216.SH,浙江医药,化学制药
3419,603669.SH,灵康药业,化学制药
3355,603538.SH,美诺华,化学制药
2378,600299.SH,安迪苏,化学制药
1938,300558.SZ,贝达药业,化学制药
3554,603963.SH,大理药业,化学制药
2542,600513.SH,联环药业,化学制药
2549,600521.SH,华海药业,化学制药
1022,002562.SZ,兄弟科技,化学制药
482,002020.SZ,京新药业,化学制药
481,002019.SZ,亿帆医药,化学制药
1471,300086.SZ,康芝药业,化学制药
898,002437.SZ,誉衡药业,化学制药
896,002435.SZ,长江润发,化学制药
175,000597.SZ,东北制药,化学制药
1816,300434.SZ,金石东方,化学制药
1818,300436.SZ,广生堂,化学制药
466,002004.SZ,华邦健康,化学制药
1495,300110.SZ,华仁药业,化学制药
854,002393.SZ,力生制药,化学制药
1879,300497.SZ,富祥股份,化学制药
463,002001.SZ,新和成,化学制药
860,002399.SZ,海普瑞,化学制药
1267,002817.SZ,黄山胶囊,化学制药
420,000952.SZ,广济药业,化学制药
872,002411.SZ,延安必康,化学制药
1583,300199.SZ,翰宇药业,化学制药
1834,300452.SZ,山河药辅,化学制药
1578,300194.SZ,福安药业,化学制药
429,000963.SZ,华东医药,化学制药
2096,300723.SZ,一品红,化学制药
883,002422.SZ,科伦药业,化学制药
154,000566.SZ,海南海药,化学制药
3483,603811.SH,诚意药业,化学制药
831,002370.SZ,亚太药业,化学制药
1135,002675.SZ,东诚药业,化学制药
1651,300267.SZ,尔康制药,化学制药
2810,600812.SH,华北制药,化学制药
2447,600380.SH,健康元,化学制药
3438,603707.SH,健友股份,化学制药
1962,300584.SZ,海辰药业,化学制药
1638,300254.SZ,仟源医药,化学制药
1952,300573.SZ,兴齐眼药,化学制药
2477,600420.SH,现代制药,化学制药
1617,300233.SZ,金城医药,化学制药
3250,603229.SH,奥翔药业,化学制药
2789,600789.SH,鲁抗医药,化学制药
3244,603222.SH,济民制药,化学制药
3256,603259.SH,药明康德,化学制药
388,000908.SZ,景峰医药,化学制药
397,000919.SZ,金陵药业,化学制药
1113,002653.SZ,海思科,化学制药
826,002365.SZ,永安药业,化学制药
2187,600079.SH,人福医药,化学制药
2520,600488.SH,天药股份,化学制药
3220,603168.SH,莎普爱思,化学制药
2674,600664.SH,哈药股份,化学制药
394,000915.SZ,山大华特,化学制药
2077,300702.SZ,天宇股份,化学制药
2079,300705.SZ,九典制药,化学制药
3121,601999.SH,出版传媒,出版业
3080,601858.SH,中国科传,出版业
3073,601801.SH,皖新传媒,出版业
3075,601811.SH,新华文轩,出版业
3185,603096.SH,新经典,出版业
2952,601019.SH,山东出版,出版业
3095,601900.SH,南方传媒,出版业
312,000793.SZ,华闻传媒,出版业
265,000719.SZ,中原传媒,出版业
2963,601098.SH,中南传媒,出版业
3100,601928.SH,凤凰传媒,出版业
3104,601949.SH,中国出版,出版业
1533,300148.SZ,天舟文化,出版业
3575,603999.SH,读者传媒,出版业
2441,600373.SH,中文传媒,出版业
1747,300364.SZ,中文在线,出版业
2319,600229.SH,城市传媒,出版业
2029,300654.SZ,世纪天鸿,出版业
2574,600551.SH,时代出版,出版业
2761,600757.SH,长江传媒,出版业
643,002181.SZ,粤传媒,出版业
2822,600825.SH,新华传媒,出版业
2480,600423.SH,*ST柳化,农药化肥
2316,600226.SH,瀚叶股份,农药化肥
2317,600227.SH,圣济堂,农药化肥
64,000155.SZ,川能动力,农药化肥
999,002539.SZ,云图控股,农药化肥
974,002513.SZ,蓝丰生化,农药化肥
3404,603639.SH,海利尔,农药化肥
2482,600426.SH,华鲁恒升,农药化肥
2320,600230.SH,沧州大化,农药化肥
735,002274.SZ,华昌化工,农药化肥
79,000408.SZ,藏格控股,农药化肥
3379,603599.SH,广信股份,农药化肥
341,000830.SZ,鲁西化工,农药化肥
1645,300261.SZ,雅本化学,农药化肥
91,000422.SZ,*ST宜化,农药化肥
2802,600803.SH,新奥股份,农药化肥
1953,300575.SZ,中旗股份,农药化肥
275,000731.SZ,四川美丰,农药化肥
1383,002942.SZ,新农股份,农药化肥
931,002470.SZ,金正大,农药化肥
119,000525.SZ,红太阳,农药化肥
998,002538.SZ,司尔特,农药化肥
2455,600389.SH,江山股份,农药化肥
2507,600470.SH,六国化工,农药化肥
2736,600731.SH,湖南海利,农药化肥
719,002258.SZ,利尔化学,农药化肥
392,000912.SZ,*ST天化,农药化肥
677,002215.SZ,诺普信,农药化肥
2732,600727.SH,鲁北化工,农药化肥
418,000950.SZ,重药控股,农药化肥
421,000953.SZ,ST河化,农药化肥
2698,600691.SH,阳煤化工,农药化肥
1048,002588.SZ,史丹利,农药化肥
2202,600096.SH,云天化,农药化肥
2614,600596.SH,新安股份,农药化肥
957,002496.SZ,ST辉丰,农药化肥
2518,600486.SH,扬农化工,农药化肥
1205,002749.SZ,国光股份,农药化肥
852,002391.SZ,长青股份,农药化肥
2796,600796.SH,钱江生化,农药化肥
480,002018.SZ,*ST华信,农药化肥
3181,603086.SH,先达股份,农药化肥
3482,603810.SH,丰山集团,农药化肥
143,000553.SZ,安道麦A,农药化肥
632,002170.SZ,芭田股份,农药化肥
384,000902.SZ,新洋丰,农药化肥
1191,002734.SZ,利民股份,农药化肥
992,002532.SZ,新界泵业,农用机械
2956,601038.SH,一拖股份,农用机械
2309,600218.SH,全柴动力,农用机械
1233,002779.SZ,中坚科技,农用机械
1544,300159.SZ,新研股份,农用机械
3148,603029.SH,天鹅股份,农用机械
3471,603789.SH,星光农机,农用机械
1408,300022.SZ,吉峰科技,农用机械
1336,002890.SZ,弘宇股份,农用机械
330,000816.SZ,*ST慧业,农用机械
1407,300021.SZ,大禹节水,农业综合
1880,300498.SZ,温氏股份,农业综合
1491,300106.SZ,西部牧业,农业综合
919,002458.SZ,益生股份,农业综合
782,002321.SZ,华英农业,农业综合
760,002299.SZ,圣农发展,农业综合
278,000735.SZ,罗牛山,农业综合
1172,002714.SZ,牧原股份,农业综合
966,002505.SZ,大康农业,农业综合
2231,600127.SH,金健米业,农业综合
1202,002746.SZ,仙坛股份,农业综合
2908,600965.SH,福成股份,农业综合
2428,600359.SH,新农开发,农业综合
3458,603739.SH,蔚蓝生物,农业综合
2915,600975.SH,新五丰,农业综合
46,000061.SZ,农产品,农业综合
1697,300313.SZ,天山生物,农业综合
1315,002868.SZ,绿康生化,农业综合
696,002234.SZ,民和股份,农业综合
938,002477.SZ,雏鹰农牧,农业综合
1652,300268.SZ,佳沃股份,农业综合
3295,603336.SH,宏辉果蔬,农业综合
407,000930.SZ,中粮生化,农业综合
2213,600108.SH,亚盛集团,农业综合
2357,600275.SH,ST昌鱼,农业综合
2339,600251.SH,冠农股份,农业综合
1548,300163.SZ,先锋新材,其他建材
1244,002791.SZ,坚朗五金,其他建材
18,000023.SZ,深天地A,其他建材
2184,600076.SH,康欣新材,其他建材
667,002205.SZ,国统股份,其他建材
193,000619.SZ,海螺型材,其他建材
2108,300737.SZ,科顺股份,其他建材
1056,002596.SZ,海南瑞泽,其他建材
859,002398.SZ,建研集团,其他建材
3557,603969.SH,银龙股份,其他建材
1238,002785.SZ,万里石,其他建材
833,002372.SZ,伟星新材,其他建材
853,002392.SZ,北京利尔,其他建材
2088,300715.SZ,凯伦股份,其他建材
1199,002742.SZ,三圣股份,其他建材
1112,002652.SZ,扬子新材,其他建材
41,000055.SZ,方大集团,其他建材
505,002043.SZ,兔宝宝,其他建材
732,002271.SZ,东方雨虹,其他建材
3392,603616.SH,韩建河山,其他建材
1361,002918.SZ,蒙娜丽莎,其他建材
107,000509.SZ,华塑控股,其他建材
2398,600321.SH,*ST正源,其他建材
528,002066.SZ,瑞泰科技,其他建材
1131,002671.SZ,龙泉股份,其他建材
687,002225.SZ,濮耐股份,其他建材
306,000786.SZ,北新建材,其他建材
1756,300374.SZ,恒通科技,其他建材
1728,300344.SZ,太空智造,其他建材
340,000829.SZ,天音控股,其他商业
3077,601828.SH,美凯龙,其他商业
20,000026.SZ,飞亚达A,其他商业
817,002356.SZ,赫美集团,其他商业
2227,600122.SH,宏图高科,其他商业
3558,603970.SH,中农立华,其他商业
1234,002780.SZ,三夫户外,其他商业
1998,300622.SZ,博士眼镜,其他商业
1016,002556.SZ,辉隆股份,其他商业
3504,603860.SH,中公高科,公路
1142,002682.SZ,龙洲股份,公路
287,000755.SZ,山西路桥,公路
3151,603032.SH,德新交运,公路
370,000885.SZ,城发环境,公路
3172,603069.SH,海汽集团,公路
818,002357.SZ,富临运业,公路
2662,600650.SH,锦江投资,公共交通
2672,600662.SH,强生控股,公共交通
2830,600834.SH,申通地铁,公共交通
2683,600676.SH,交运股份,公共交通
2628,600611.SH,大众交通,公共交通
3465,603776.SH,永安行,公共交通
1087,002627.SZ,宜昌交运,公共交通
2452,600386.SH,北巴传媒,公共交通
2582,600561.SH,江西长运,公共交通
37,000046.SZ,泛海控股,全国地产
2300,600208.SH,新湖中宝,全国地产
2539,600510.SH,黑牡丹,全国地产
2270,600173.SH,卧龙地产,全国地产
2675,600665.SH,天地源,全国地产
2791,600791.SH,京能置业,全国地产
2668,600657.SH,信达地产,全国地产
2459,600393.SH,粤泰股份,全国地产
2450,600383.SH,金地集团,全国地产
608,002146.SZ,荣盛发展,全国地产
279,000736.SZ,中交地产,全国地产
2330,600240.SH,华业资本,全国地产
2543,600515.SH,海航基础,全国地产
2585,600565.SH,迪马股份,全国地产
2820,600823.SH,世茂股份,全国地产
75,000402.SZ,金融街,全国地产
191,000616.SZ,海航投资,全国地产
190,000615.SZ,京汉股份,全国地产
396,000918.SZ,嘉凯城,全国地产
595,002133.SZ,广宇集团,全国地产
462,001979.SZ,招商蛇口,全国地产
2624,600606.SH,绿地控股,全国地产
315,000797.SZ,中国武夷,全国地产
194,000620.SZ,新华联,全国地产
2158,600048.SH,保利地产,全国地产
1,000002.SZ,万科A,全国地产
2175,600067.SH,冠城大通,全国地产
34,000042.SZ,中洲控股,全国地产
2691,600684.SH,珠江实业,全国地产
2185,600077.SH,宋都股份,全国地产
223,000667.SZ,美好置业,全国地产
2260,600162.SH,香江控股,全国地产
25,000031.SZ,中粮地产,全国地产
2753,600748.SH,上实发展,全国地产
29,000036.SZ,华联控股,全国地产
2714,600708.SH,光明地产,全国地产
11,000014.SZ,沙河股份,全国地产
1284,002835.SZ,同为股份,元器件
1979,300602.SZ,飞荣达,元器件
661,002199.SZ,东晶电子,元器件
1400,300014.SZ,亿纬锂能,元器件
3540,603920.SH,世运电路,元器件
277,000733.SZ,振华科技,元器件
2117,300747.SZ,锐科激光,元器件
924,002463.SZ,沪电股份,元器件
2432,600363.SH,联创光电,元器件
1717,300333.SZ,兆日科技,元器件
2425,600355.SH,精伦电子,元器件
2423,600353.SH,旭光股份,元器件
1991,300615.SZ,欣天科技,元器件
2406,600330.SH,天通股份,元器件
1379,002938.SZ,鹏鼎控股,元器件
3315,603380.SH,易德龙,元器件
2110,300739.SZ,明阳电路,元器件
3318,603386.SH,广东骏亚,元器件
1378,002937.SZ,兴瑞科技,元器件
16,000020.SZ,深华发A,元器件
1996,300620.SZ,光库科技,元器件
703,002241.SZ,歌尔股份,元器件
1376,002935.SZ,天奥电子,元器件
2099,300726.SZ,宏达电子,元器件
2118,300748.SZ,金力永磁,元器件
2179,600071.SH,凤凰光学,元器件
3546,603936.SH,博敏电子,元器件
1703,300319.SZ,麦捷科技,元器件
684,002222.SZ,福晶科技,元器件
679,002217.SZ,合力泰,元器件
1115,002655.SZ,共达电声,元器件
498,002036.SZ,联创电子,元器件
3207,603133.SH,碳元科技,元器件
1926,300546.SZ,雄帝科技,元器件
1928,300548.SZ,博创科技,元器件
3215,603160.SH,汇顶科技,元器件
917,002456.SZ,欧菲科技,元器件
507,002045.SZ,国光电器,元器件
2511,600478.SH,科力远,元器件
3568,603989.SH,艾华集团,元器件
3229,603186.SH,华正新材,元器件
2122,300752.SZ,隆利科技,元器件
511,002049.SZ,紫光国微,元器件
1715,300331.SZ,苏大维格,元器件
1418,300032.SZ,金龙机电,元器件
2501,600462.SH,ST九有,元器件
1945,300566.SZ,激智科技,元器件
517,002055.SZ,得润电子,元器件
518,002056.SZ,横店东磁,元器件
3249,603228.SH,景旺电子,元器件
270,000725.SZ,京东方A,元器件
1640,300256.SZ,星星科技,元器件
1949,300570.SZ,太辰光,元器件
272,000727.SZ,华东科技,元器件
128,000536.SZ,华映科技,元器件
519,002057.SZ,中钢天源,元器件
125,000532.SZ,华金资本,元器件
568,002106.SZ,莱宝高科,元器件
566,002104.SZ,恒宝股份,元器件
750,002289.SZ,宇顺电子,元器件
1367,002925.SZ,盈趣科技,元器件
2061,300686.SZ,智动力,元器件
1726,300342.SZ,天银机电,元器件
2299,600207.SH,安彩高科,元器件
2297,600203.SH,福日电子,元器件
603,002141.SZ,贤丰控股,元器件
1322,002876.SZ,三利谱,元器件
3422,603678.SH,火炬电子,元器件
2054,300679.SZ,电连技术,元器件
1265,002815.SZ,崇达技术,元器件
2056,300681.SZ,英搏尔,元器件
51,000068.SZ,华控赛格,元器件
1306,002859.SZ,洁美科技,元器件
336,000823.SZ,超声电子,元器件
2278,600183.SH,生益科技,元器件
43,000058.SZ,深赛格,元器件
2022,300647.SZ,超频三,元器件
2064,300689.SZ,澄天伟业,元器件
2083,300709.SZ,精研科技,元器件
945,002484.SZ,江海股份,元器件
1186,002729.SZ,好利来,元器件
2080,300706.SZ,阿石创,元器件
40,000050.SZ,深天马A,元器件
1293,002845.SZ,同兴达,元器件
3457,603738.SH,泰晶科技,元器件
973,002512.SZ,达华智能,元器件
1290,002841.SZ,视源股份,元器件
2066,300691.SZ,联合光电,元器件
3464,603773.SH,沃格光电,元器件
2076,300701.SZ,森霸传感,元器件
601,002139.SZ,拓邦股份,元器件
2920,600980.SH,北矿科技,元器件
641,002179.SZ,中航光电,元器件
600,002138.SZ,顺络电子,元器件
1663,300279.SZ,和晶科技,元器件
1359,002916.SZ,深南电路,元器件
749,002288.SZ,超华科技,元器件
1357,002913.SZ,奥士康,元器件
651,002189.SZ,利达光电,元器件
83,000413.SZ,东旭光电,元器件
2032,300657.SZ,弘信电子,元器件
2036,300661.SZ,圣邦股份,元器件
1352,002908.SZ,德生科技,元器件
1257,002806.SZ,华锋股份,元器件
2327,600237.SH,铜峰电子,元器件
1347,002902.SZ,铭普光磁,元器件
1724,300340.SZ,科恒股份,元器件
1259,002808.SZ,恒久科技,元器件
2041,300666.SZ,江丰电子,元器件
3376,603595.SH,东尼电子,元器件
26,000032.SZ,深桑达A,元器件
596,002134.SZ,天津普林,元器件
936,002475.SZ,立讯精密,元器件
1342,002897.SZ,意华股份,元器件
1735,300351.SZ,永贵电器,元器件
1334,002888.SZ,惠威科技,元器件
1331,002885.SZ,京泉华,元器件
3398,603629.SH,利通电子,元器件
3400,603633.SH,徕木股份,元器件
1730,300346.SZ,南大光电,元器件
734,002273.SZ,水晶光电,元器件
1772,300390.SZ,天华超净,元器件
3288,603328.SH,依顿电子,元器件
1540,300155.SZ,安居宝,元器件
1512,300127.SZ,银河磁体,元器件
1790,300408.SZ,三环集团,元器件
1842,300460.SZ,惠伦晶体,元器件
848,002387.SZ,维信诺,元器件
487,002025.SZ,航天电器,元器件
1604,300220.SZ,金运激光,元器件
849,002388.SZ,新亚制程,元器件
1078,002618.SZ,丹邦科技,元器件
1840,300458.SZ,全志科技,元器件
850,002389.SZ,航天彩虹,元器件
863,002402.SZ,和而泰,元器件
1468,300083.SZ,劲胜智能,元器件
1047,002587.SZ,奥拓电子,元器件
1603,300219.SZ,鸿利智汇,元器件
2676,600666.SH,奥瑞德,元器件
1838,300456.SZ,耐威科技,元器件
1500,300115.SZ,长盈精密,元器件
1499,300114.SZ,中航电测,元器件
1815,300433.SZ,蓝思科技,元器件
1569,300184.SZ,力源信息,元器件
1039,002579.SZ,中京电子,元器件
887,002426.SZ,胜利精密,元器件
2584,600563.SH,法拉电子,元器件
1589,300205.SZ,天喻信息,元器件
1591,300207.SZ,欣旺达,元器件
226,000670.SZ,盈方微,元器件
1473,300088.SZ,长信科技,元器件
1096,002636.SZ,金安国纪,元器件
897,002436.SZ,兴森科技,元器件
2713,600707.SH,彩虹股份,元器件
1463,300078.SZ,思创医惠,元器件
435,000970.SZ,中科三环,元器件
1611,300227.SZ,光韵达,元器件
1516,300131.SZ,英唐智控,元器件
1608,300224.SZ,正海磁材,元器件
207,000636.SZ,风华高科,元器件
1547,300162.SZ,雷曼股份,元器件
1858,300476.SZ,胜宏科技,元器件
1524,300139.SZ,晓程科技,元器件
3005,601231.SH,环旭电子,元器件
1060,002600.SZ,领益智造,元器件
1513,300128.SZ,锦富技术,元器件
1856,300474.SZ,景嘉微,元器件
1796,300414.SZ,中光防雷,元器件
1539,300154.SZ,瑞凌股份,元器件
3051,601628.SH,中国人寿,保险
199,000627.SZ,天茂集团,保险
3043,601601.SH,中国太保,保险
3017,601336.SH,新华保险,保险
3012,601319.SH,中国人保,保险
2372,600291.SH,西水股份,保险
3011,601318.SH,中国平安,保险
728,002267.SZ,陕天然气,供气供热
1160,002700.SZ,新疆浩源,供气供热
720,002259.SZ,ST升达,供气供热
3437,603706.SH,东方环宇,供气供热
225,000669.SZ,金鸿控股,供气供热
2922,600982.SH,宁波热电,供气供热
246,000695.SZ,滨海能源,供气供热
1719,300335.SZ,迪森股份,供气供热
172,000593.SZ,大通燃气,供气供热
1355,002911.SZ,佛燃股份,供气供热
2634,600617.SH,国新能源,供气供热
2688,600681.SH,百川能源,供气供热
2264,600167.SH,联美控股,供气供热
3429,603689.SH,皖天然气,供气供热
2409,600333.SH,长春燃气,供气供热
1339,002893.SZ,华通热力,供气供热
985,002524.SZ,光正集团,供气供热
3322,603393.SH,新天然气,供气供热
2648,600635.SH,大众公用,供气供热
90,000421.SZ,南京公用,供气供热
2848,600856.SH,中天能源,供气供热
78,000407.SZ,胜利股份,供气供热
3177,603080.SH,新疆火炬,供气供热
2980,601139.SH,深圳燃气,供气供热
2895,600917.SH,重庆燃气,供气供热
244,000692.SZ,惠天热电,供气供热
2724,600719.SH,大连热电,供气供热
2892,600903.SH,贵州燃气,供气供热
3245,603223.SH,恒通股份,供气供热
3364,603569.SH,长久物流,仓储物流
2794,600794.SH,保税科技,仓储物流
582,002120.SZ,韵达股份,仓储物流
707,002245.SZ,澳洋顺昌,仓储物流
3443,603713.SH,密尔克卫,仓储物流
2199,600093.SH,易见股份,仓储物流
1169,002711.SZ,欧浦智网,仓储物流
929,002468.SZ,申通快递,仓储物流
3484,603813.SH,原尚股份,仓储物流
672,002210.SZ,飞马国际,仓储物流
953,002492.SZ,恒基达鑫,仓储物流
3289,603329.SH,上海雅仕,仓储物流
2621,600603.SH,广汇物流,仓储物流
1252,002800.SZ,天顺股份,仓储物流
3165,603056.SH,德邦股份,仓储物流
813,002352.SZ,顺丰控股,仓储物流
1372,002930.SZ,宏川智慧,仓储物流
3204,603128.SH,华贸物流,仓储物流
2323,600233.SH,圆通速递,仓储物流
1223,002769.SZ,普路通,仓储物流
645,002183.SZ,怡亚通,仓储物流
3509,603871.SH,嘉友国际,仓储物流
3405,603648.SH,畅联股份,仓储物流
2275,600179.SH,安通控股,仓储物流
472,002010.SZ,传化智联,仓储物流
1734,300350.SZ,华鹏飞,仓储物流
1335,002889.SZ,东方嘉盛,仓储物流
2166,600057.SH,厦门象屿,仓储物流
3353,603535.SH,嘉诚国际,仓储物流
2224,600119.SH,长江投资,仓储物流
2788,600787.SH,中储股份,仓储物流
3198,603117.SH,万林物流,仓储物流
1624,300240.SZ,飞力达,仓储物流
3040,601598.SH,中国外运,仓储物流
1399,300013.SZ,新宁物流,仓储物流
2276,600180.SH,瑞茂通,仓储物流
3170,603066.SH,音飞储存,仓储物流
182,000606.SZ,顺利办,互联网
722,002261.SZ,拓维信息,互联网
235,000681.SZ,视觉中国,互联网
2664,600652.SH,游久游戏,互联网
1800,300418.SZ,昆仑万维,互联网
3122,603000.SH,人民网,互联网
3352,603533.SH,掌阅科技,互联网
585,002123.SZ,梦网集团,互联网
436,000971.SZ,高升控股,互联网
589,002127.SZ,南极电商,互联网
1699,300315.SZ,掌趣科技,互联网
2926,600986.SH,科达股份,互联网
599,002137.SZ,麦达数字,互联网
978,002517.SZ,恺英网络,互联网
2646,600633.SH,浙数文化,互联网
1018,002558.SZ,巨人网络,互联网
2647,600634.SH,*ST富控,互联网
1849,300467.SZ,迅游科技,互联网
610,002148.SZ,北纬科技,互联网
3019,601360.SH,三六零,互联网
908,002447.SZ,晨鑫科技,互联网
593,002131.SZ,利欧股份,互联网
1610,300226.SZ,上海钢联,互联网
1679,300295.SZ,三六五网,互联网
1438,300052.SZ,中青宝,互联网
1437,300051.SZ,三五互联,互联网
575,002113.SZ,天润数娱,互联网
636,002174.SZ,游族网络,互联网
886,002425.SZ,凯撒文化,互联网
1781,300399.SZ,京天利,互联网
1986,300609.SZ,汇纳科技,互联网
925,002464.SZ,众应互联,互联网
1727,300343.SZ,联创互联,互联网
3521,603888.SH,新华网,互联网
3491,603825.SH,华扬联众,互联网
557,002095.SZ,生意宝,互联网
1015,002555.SZ,三七互娱,互联网
534,002072.SZ,凯瑞德,互联网
1498,300113.SZ,顺网科技,互联网
1774,300392.SZ,腾信股份,互联网
3255,603258.SH,电魂网络,互联网
1813,300431.SZ,暴风集团,互联网
1489,300104.SZ,乐视网,互联网
1876,300494.SZ,盛天网络,互联网
697,002235.SZ,安妮股份,互联网
230,000676.SZ,智度股份,互联网
1079,002619.SZ,艾格拉斯,互联网
1417,300031.SZ,宝通科技,互联网
3329,603444.SH,吉比特,互联网
815,002354.SZ,天神娱乐,互联网
1626,300242.SZ,佳云科技,互联网
1950,300571.SZ,平治信息,互联网
776,002315.SZ,焦点科技,互联网
2484,600429.SH,三元股份,乳制品
1224,002770.SZ,科迪乳业,乳制品
2476,600419.SH,天润乳业,乳制品
790,002329.SZ,皇氏集团,乳制品
2878,600887.SH,伊利股份,乳制品
1030,002570.SZ,*ST因美,乳制品
2873,600882.SH,广泽股份,乳制品
1354,002910.SZ,庄园牧场,乳制品
1189,002732.SZ,燕塘乳业,乳制品
1177,002719.SZ,麦趣尔,乳制品
2615,600597.SH,光明乳业,乳制品
1194,002737.SZ,葵花药业,中成药
894,002433.SZ,太安堂,中成药
2303,600211.SH,西藏药业,中成药
3502,603858.SH,步长制药,中成药
1543,300158.SZ,振东制药,中成药
211,000650.SZ,仁和药业,中成药
2188,600080.SH,金花股份,中成药
1026,002566.SZ,益盛药业,中成药
1566,300181.SZ,佐力药业,中成药
196,000623.SZ,吉林敖东,中成药
681,002219.SZ,恒康医疗,中成药
3574,603998.SH,方盛制药,中成药
1185,002728.SZ,特一药业,中成药
2755,600750.SH,江中药业,中成药
660,002198.SZ,嘉应制药,中成药
2679,600671.SH,天目药业,中成药
2916,600976.SH,健民集团,中成药
309,000790.SZ,泰合健康,中成药
2233,600129.SH,太极集团,中成药
1227,002773.SZ,康弘药业,中成药
1206,002750.SZ,龙津药业,中成药
885,002424.SZ,贵州百灵,中成药
3525,603896.SH,寿仙谷,中成药
1311,002864.SZ,盘龙药业,中成药
1320,002873.SZ,新天药业,中成药
295,000766.SZ,通化金马,中成药
628,002166.SZ,莱茵生物,中成药
1276,002826.SZ,易明医药,中成药
2193,600085.SH,同仁堂,中成药
2546,600518.SH,康美药业,中成药
569,002107.SZ,沃华医药,中成药
2408,600332.SH,白云山,中成药
3210,603139.SH,康惠制药,中成药
92,000423.SZ,东阿阿胶,中成药
1901,300519.SZ,新光药业,中成药
2355,600272.SH,开开实业,中成药
1435,300049.SZ,福瑞股份,中成药
580,002118.SZ,紫鑫药业,中成药
2367,600285.SH,羚锐制药,中成药
2612,600594.SH,益佰制药,中成药
109,000513.SZ,丽珠集团,中成药
1425,300039.SZ,上海凯宝,中成药
2512,600479.SH,千金药业,中成药
2561,600535.SH,天士力,中成药
2405,600329.SH,中新药业,中成药
2592,600572.SH,康恩贝,中成药
2340,600252.SH,中恒集团,中成药
2421,600351.SH,亚宝药业,中成药
810,002349.SZ,精华制药,中成药
1412,300026.SZ,红日药业,中成药
2487,600436.SH,片仔癀,中成药
1493,300108.SZ,吉药控股,中成药
778,002317.SZ,众生药业,中成药
851,002390.SZ,信邦制药,中成药
2479,600422.SH,昆药集团,中成药
2578,600557.SH,康缘药业,中成药
130,000538.SZ,云南白药,中成药
2586,600566.SH,济川药业,中成药
1402,300016.SZ,北陆药业,中成药
2774,600771.SH,广誉远,中成药
748,002287.SZ,奇正藏药,中成药
169,000590.SZ,启迪古汉,中成药
2313,600222.SH,太龙药业,中成药
457,000999.SZ,华润三九,中成药
2630,600613.SH,神奇制药,中成药
1915,300534.SZ,陇神戎发,中成药
1063,002603.SZ,以岭药业,中成药
736,002275.SZ,桂林三金,中成药
873,002412.SZ,汉森制药,中成药
1532,300147.SZ,香雪制药,中成药
1104,002644.SZ,佛慈制药,中成药
2783,600781.SH,辅仁药业,中成药
3362,603567.SH,珍宝岛,中成药
2931,600993.SH,马应龙,中成药
450,000989.SZ,九芝堂,中成药
1894,300512.SZ,中亚股份,专用机械
3524,603895.SH,天永智能,专用机械
1948,300569.SZ,天能重工,专用机械
1921,300540.SZ,深冷股份,专用机械
1907,300526.SZ,中潜股份,专用机械
2486,600435.SH,北方导航,专用机械
1111,002651.SZ,利君股份,专用机械
1410,300024.SZ,机器人,专用机械
1409,300023.SZ,宝德股份,专用机械
1797,300415.SZ,伊之密,专用机械
1700,300316.SZ,晶盛机电,专用机械
654,002192.SZ,融捷股份,专用机械
1099,002639.SZ,雪人股份,专用机械
832,002371.SZ,北方华创,专用机械
3261,603277.SH,银都股份,专用机械
3263,603283.SH,赛腾股份,专用机械
2097,300724.SZ,捷佳伟创,专用机械
1647,300263.SZ,隆华科技,专用机械
3266,603289.SH,泰瑞机器,专用机械
1477,300092.SZ,科新机电,专用机械
1908,300527.SZ,中国应急,专用机械
1594,300210.SZ,森远股份,专用机械
1105,002645.SZ,华宏科技,专用机械
2095,300722.SZ,新余国科,专用机械
3268,603298.SH,杭叉集团,专用机械
1718,300334.SZ,津膜科技,专用机械
3239,603203.SH,快克股份,专用机械
827,002366.SZ,台海核电,专用机械
1239,002786.SZ,银宝山新,专用机械
141,000551.SZ,创元科技,专用机械
3553,603960.SH,克来机电,专用机械
1903,300521.SZ,爱司凯,专用机械
3214,603159.SH,上海亚虹,专用机械
666,002204.SZ,大连重工,专用机械
3182,603088.SH,宁波精达,专用机械
3206,603131.SH,上海沪工,专用机械
1929,300549.SZ,优德精密,专用机械
3178,603081.SH,大丰实业,专用机械
1925,300545.SZ,联得装备,专用机械
3221,603169.SH,兰石重装,专用机械
3154,603036.SH,如通股份,专用机械
1931,300551.SZ,古鳌科技,专用机械
3530,603901.SH,永创智能,专用机械
3184,603090.SH,宏盛股份,专用机械
