,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
756,002295.SZ,精艺股份,铜,0.92,27.0,0.0,8.66,216710.005
1860,300473.SZ,德尔股份,汽车配件,0.91,27.0,4.0,38.35,388248.2554
3336,603388.SH,元成股份,建筑施工,0.91,28.0,0.0,12.18,101824.8
2819,600810.SH,神马股份,化纤,0.91,29.0,0.0,14.27,631133.56
2415,600328.SH,兰太实业,化工原料,0.91,28.0,0.0,8.62,377582.7849
595,002133.SZ,广宇集团,全国地产,0.91,28.0,0.0,4.36,276841.3148
3274,603268.SH,松发股份,陶瓷,0.91,26.0,3.0,19.85,246475.068
1251,002799.SZ,环球印务,广告包装,0.91,29.0,0.0,14.74,113313.75
1277,002827.SZ,高争民爆,化工原料,0.91,27.0,0.0,17.04,107601.636
2174,600054.SH,黄山旅游,旅游景点,0.91,27.0,0.0,11.38,584135.4
3228,603158.SH,腾龙股份,汽车配件,0.91,29.0,0.0,18.75,406821.0
3558,603922.SH,金鸿顺,汽车配件,0.91,28.0,0.0,20.03,64096.0
381,000899.SZ,赣能股份,火力发电,0.91,30.0,0.0,5.63,549304.4654
2682,600661.SH,昂立教育,文教休闲,0.91,28.0,0.0,22.96,594839.7037
3493,603800.SH,道森股份,专用机械,0.91,30.0,0.0,14.33,298064.0
2689,600668.SH,尖峰集团,水泥,0.91,28.0,0.0,14.4,495480.7123
3354,603500.SH,祥和实业,运输设备,0.9,28.0,0.0,13.37,67384.8
99,000498.SZ,山东路桥,建筑施工,0.9,28.0,0.0,6.34,279403.8
3569,603958.SH,哈森股份,服饰,0.9,28.0,0.0,9.18,60587.0783
2031,300651.SZ,金陵体育,文教休闲,0.9,28.0,1.0,54.0,134300.16
32,000039.SZ,中集集团,轻工机械,0.9,28.0,0.0,13.89,1760700.2906
1782,300395.SZ,菲利华,玻璃,0.9,30.0,0.0,19.83,533618.7977
553,002091.SZ,江苏国泰,商贸代理,0.9,28.0,0.0,6.95,675700.3268
3113,601918.SH,新集能源,煤炭开采,0.9,30.0,0.0,3.66,948138.2988
3172,603039.SH,泛微网络,软件服务,0.9,29.0,0.0,95.1,379456.608
2045,300665.SZ,飞鹿股份,染料涂料,0.9,28.0,0.0,12.07,87309.0499
1683,300294.SZ,博雅生物,生物制药,0.9,29.0,0.0,32.42,1300292.2856
1887,300500.SZ,启迪设计,建筑施工,0.9,28.0,4.0,23.9,282637.5306
2598,600567.SH,山鹰纸业,造纸,0.9,30.0,0.0,4.05,1856756.859
2812,600802.SH,福建水泥,水泥,0.9,27.0,0.0,8.96,342158.8047
211,000650.SZ,仁和药业,中成药,0.89,28.0,0.0,6.64,822028.6933
3500,603811.SH,诚意药业,化学制药,0.89,27.0,4.0,18.54,148805.748
1912,300526.SZ,中潜股份,专用机械,0.89,28.0,4.0,12.99,78089.6981
25,000031.SZ,中粮地产,全国地产,0.89,30.0,0.0,6.12,1109998.3585
3408,603616.SH,韩建河山,其他建材,0.89,28.0,0.0,12.45,365233.2
138,000547.SZ,航天发展,通信设备,0.89,30.0,4.0,10.75,1197946.6868
2420,600333.SH,长春燃气,供气供热,0.89,27.0,0.0,6.29,333130.8592
3165,603031.SH,安德利,百货,0.89,27.0,0.0,13.44,75078.4742
1761,300374.SZ,恒通科技,其他建材,0.89,28.0,1.0,11.49,189108.1328
2741,600725.SH,ST云维,焦炭加工,0.89,27.0,0.0,2.88,354951.36
3313,603339.SH,四方科技,专用机械,0.88,30.0,0.0,18.9,109272.0038
3052,601595.SH,上海电影,影视音像,0.88,29.0,0.0,15.27,161931.2143
690,002228.SZ,合兴包装,广告包装,0.88,27.0,0.0,5.71,665467.8034
2347,600248.SH,延长化建,建筑施工,0.88,28.0,0.0,4.81,292258.4668
2936,600984.SH,建设机械,工程机械,0.88,29.0,0.0,6.7,526697.3609
2654,600628.SH,新世界,百货,0.88,27.0,0.0,7.84,416930.6277
2523,600479.SH,千金药业,中成药,0.88,30.0,0.0,10.03,419762.6384
494,002032.SZ,苏泊尔,家用电器,0.88,30.0,0.0,65.56,3570554.5113
2194,600075.SH,新疆天业,化工原料,0.88,28.0,0.0,5.74,477797.4152
559,002097.SZ,山河智能,工程机械,0.88,29.0,0.0,7.04,592636.1922
2679,600657.SH,信达地产,全国地产,0.88,28.0,0.0,5.18,789566.909
2411,600323.SH,瀚蓝环境,水务,0.88,29.0,0.0,17.34,1328701.8072
3198,603089.SH,正裕工业,汽车配件,0.88,29.0,4.0,20.38,64105.0454
1158,002698.SZ,博实股份,化工机械,0.88,28.0,0.0,12.39,674549.563
2884,600882.SH,妙可蓝多,乳制品,0.88,28.0,0.0,9.3,375470.8019
2719,600702.SH,舍得酒业,白酒,0.87,28.0,0.0,29.92,985920.848
263,000717.SZ,韶钢松山,普钢,0.87,28.0,0.0,6.02,1456549.1347
3370,603536.SH,惠发股份,食品,0.87,27.0,0.0,9.69,58386.1909
3379,603568.SH,伟明环保,环境保护,0.87,28.0,0.0,25.61,1748681.532
2609,600579.SH,天华院,化工机械,0.87,27.0,0.0,10.24,420491.2886
3181,603058.SH,永吉股份,广告包装,0.87,27.0,4.0,11.6,264556.56
178,000600.SZ,建投能源,火力发电,0.87,29.0,0.0,7.38,804452.565
2416,600329.SH,中新药业,中成药,0.87,30.0,0.0,15.35,868607.4967
3058,601607.SH,上海医药,医药商业,0.87,28.0,0.0,20.03,3851638.8411
2723,600706.SH,曲江文旅,旅游服务,0.87,28.0,4.0,12.27,218293.9442
2868,600865.SH,百大集团,百货,0.87,27.0,0.0,7.16,269388.0663
3444,603688.SH,石英股份,矿物制品,0.87,28.0,0.0,15.6,525448.404
3196,603086.SH,先达股份,农药化肥,0.87,30.0,0.0,29.85,216453.5229
1106,002646.SZ,青青稞酒,白酒,0.87,28.0,0.0,12.8,576000.0
3031,601339.SH,百隆东方,纺织,0.87,28.0,0.0,6.13,919500.0
524,002062.SZ,宏润建设,建筑施工,0.87,28.0,4.0,4.51,432331.1739
2769,600754.SH,锦江股份,酒店餐饮,0.86,29.0,0.0,26.94,1747106.7916
66,000157.SZ,中联重科,工程机械,0.86,29.0,1.0,4.53,2850128.7274
2585,600551.SH,时代出版,出版业,0.86,27.0,0.0,10.56,534151.5126
228,000672.SZ,上峰水泥,水泥,0.86,28.0,0.0,10.82,880321.7688
1301,002853.SZ,皮阿诺,家居用品,0.86,27.0,0.0,20.46,118730.9043
2447,600368.SH,五洲交通,路桥,0.86,28.0,1.0,3.74,420986.3934
550,002088.SZ,鲁阳节能,矿物制品,0.86,28.0,0.0,11.36,352811.3915
3489,603790.SH,雅运股份,染料涂料,0.86,27.0,0.0,24.25,89240.0
2291,600185.SH,格力地产,区域地产,0.86,30.0,0.0,5.13,1056842.6609
2686,600665.SH,天地源,全国地产,0.85,28.0,0.0,4.38,378485.6642
3483,603777.SH,来伊份,食品,0.85,27.0,0.0,12.07,133526.678
1345,002900.SZ,哈三联,化学制药,0.85,30.0,0.0,14.08,203959.4304
9,000011.SZ,深物业A,区域地产,0.85,28.0,1.0,11.09,195031.6522
3362,603517.SH,绝味食品,食品,0.85,27.0,0.0,46.37,759088.0288
608,002146.SZ,荣盛发展,全国地产,0.85,30.0,0.0,10.94,4259551.416
1632,300243.SZ,瑞丰高材,化工原料,0.85,29.0,4.0,9.93,166995.9092
431,000966.SZ,长源电力,火力发电,0.85,27.0,0.0,4.34,480995.2907
2794,600781.SH,辅仁药业,中成药,0.85,28.0,0.0,15.0,561394.833
203,000631.SZ,顺发恒业,区域地产,0.85,28.0,0.0,3.67,892734.5347
3427,603659.SH,璞泰来,化工原料,0.84,29.0,1.0,56.79,1096723.7494
181,000605.SZ,渤海股份,水务,0.84,28.0,1.0,10.62,289912.7165
1268,002818.SZ,富森美,房产服务,0.84,30.0,4.0,25.4,223152.2486
3220,603129.SH,春风动力,摩托车,0.84,30.0,0.0,22.47,146453.2897
3267,603233.SH,大参林,医药商业,0.84,28.0,2.0,46.69,299521.8454
2841,600834.SH,申通地铁,公共交通,0.84,28.0,0.0,8.11,387156.725
3536,603886.SH,元祖股份,食品,0.84,30.0,0.0,23.55,285447.195
873,002412.SZ,汉森制药,中成药,0.84,30.0,0.0,17.69,509162.425
3276,603277.SH,银都股份,专用机械,0.84,28.0,0.0,10.76,168282.096
1121,002661.SZ,克明面业,食品,0.84,28.0,0.0,14.84,485794.8823
2670,600647.SH,同达创业,综合类,0.84,28.0,4.0,14.78,205654.1669
2929,600977.SH,中国电影,影视音像,0.84,28.0,0.0,18.02,1018130.0
687,002225.SZ,濮耐股份,其他建材,0.84,28.0,0.0,5.53,391064.1014
3333,603385.SH,惠达卫浴,家居用品,0.83,28.0,0.0,10.85,286143.7158
733,002272.SZ,川润股份,机械基件,0.83,30.0,1.0,5.32,170582.8144
683,002221.SZ,东华能源,石油贸易,0.83,28.0,0.0,9.88,1500401.1236
2254,600141.SH,兴发集团,化工原料,0.83,27.0,0.0,11.9,849239.9217
3003,601188.SH,龙江交通,路桥,0.83,28.0,4.0,3.57,469768.6498
3290,603308.SH,应流股份,专用机械,0.83,30.0,0.0,10.96,438410.96
2168,600039.SH,四川路桥,建筑施工,0.83,28.0,0.0,4.04,1396657.4213
3512,603833.SH,欧派家居,家居用品,0.83,27.0,0.0,108.7,1001215.5144
3251,603198.SH,迎驾贡酒,白酒,0.83,28.0,0.0,17.76,1420800.0
2498,600436.SH,片仔癀,中成药,0.83,30.0,0.0,108.72,6559264.7071
3528,603877.SH,太平鸟,服饰,0.82,29.0,0.0,20.15,403994.9869
2130,300756.SZ,中山金马,专用机械,0.82,27.0,4.0,99.14,99140.0
420,000952.SZ,广济药业,化学制药,0.82,27.0,0.0,11.75,295741.9105
2847,600841.SH,上柴股份,机械基件,0.82,27.0,1.0,9.0,469703.277
1650,300261.SZ,雅本化学,农药化肥,0.82,28.0,4.0,5.72,525391.5415
472,002010.SZ,传化智联,仓储物流,0.82,28.0,0.0,8.34,2654331.6571
3024,601318.SH,中国平安,保险,0.82,29.0,0.0,75.35,81624126.9924
2487,600419.SH,天润乳业,乳制品,0.82,28.0,0.0,17.33,358929.2864
2651,600623.SH,华谊集团,汽车配件,0.82,28.0,0.0,9.45,1771242.7128
546,002084.SZ,海鸥住工,家居用品,0.82,28.0,0.0,5.24,260907.373
3565,603938.SH,三孚股份,化工原料,0.82,28.0,0.0,22.12,112339.9592
509,002047.SZ,宝鹰股份,装修装饰,0.82,14.0,4.0,7.25,915720.7548
2959,601011.SH,宝泰隆,焦炭加工,0.82,30.0,0.0,6.86,1097065.0551
3388,603587.SH,地素时尚,服饰,0.82,30.0,0.0,27.28,166408.0
1957,300573.SZ,兴齐眼药,化学制药,0.82,28.0,1.0,19.09,102109.5465
442,000978.SZ,桂林旅游,旅游景点,0.81,29.0,4.0,6.4,230434.192
2589,600557.SH,康缘药业,中成药,0.81,29.0,1.0,13.65,816995.1358
2831,600823.SH,世茂股份,全国地产,0.81,30.0,0.0,4.71,1766800.2509
2002,300621.SZ,维业股份,装修装饰,0.81,28.0,0.0,10.98,71737.1097
458,001696.SZ,宗申动力,摩托车,0.81,28.0,0.0,6.44,573925.555
847,002386.SZ,天原集团,化工原料,0.81,28.0,0.0,6.73,452040.5094
3252,603199.SH,九华旅游,旅游景点,0.81,28.0,0.0,21.95,242942.6
499,002037.SZ,久联发展,化工原料,0.81,29.0,4.0,10.03,229845.2333
2230,600114.SH,东睦股份,机械基件,0.81,30.0,0.0,8.28,525281.9754
1346,002901.SZ,大博医疗,医疗保健,0.81,28.0,4.0,34.27,137409.6774
590,002128.SZ,露天煤业,煤炭开采,0.8,30.0,0.0,9.07,1482376.6947
2446,600367.SH,红星发展,化工原料,0.8,28.0,0.0,9.0,262080.0
162,000581.SZ,威孚高科,汽车配件,0.8,30.0,0.0,22.96,1920581.0193
118,000524.SZ,岭南控股,酒店餐饮,0.8,30.0,0.0,8.12,221164.3734
2478,600403.SH,大有能源,煤炭开采,0.8,28.0,0.0,4.51,1078256.3933
3407,603615.SH,茶花股份,家居用品,0.8,28.0,0.0,10.3,77108.2566
2840,600833.SH,第一医药,医药商业,0.8,28.0,0.0,10.87,242494.8592
859,002398.SZ,建研集团,其他建材,0.8,29.0,0.0,5.56,292139.5771
2821,600812.SH,华北制药,化学制药,0.8,28.0,0.0,4.94,805617.5361
1746,300357.SZ,我武生物,生物制药,0.8,30.0,0.0,47.9,1216605.6527
248,000698.SZ,沈阳化工,化工原料,0.8,28.0,0.0,4.6,361414.0599
2375,600282.SH,南钢股份,普钢,0.8,27.0,0.0,4.31,1906018.4792
418,000950.SZ,重药控股,农药化肥,0.8,27.0,0.0,5.96,423761.5696
3115,601928.SH,凤凰传媒,出版业,0.8,29.0,4.0,8.92,2270050.8
3306,603331.SH,百达精工,专用机械,0.8,27.0,2.0,17.11,54432.5563
2878,600875.SH,东方电气,电气设备,0.8,27.0,0.0,11.0,2196590.4048
2177,600057.SH,厦门象屿,仓储物流,0.79,28.0,0.0,5.12,1104616.4915
1358,002915.SZ,中欣氟材,化工原料,0.79,27.0,0.0,24.18,81927.885
2857,600854.SH,春兰股份,家用电器,0.79,28.0,0.0,4.58,237912.0104
1021,002561.SZ,徐家汇,百货,0.79,28.0,2.0,9.63,382184.3665
2645,600617.SH,国新能源,供气供热,0.79,27.0,0.0,5.81,566425.2339
2493,600426.SH,华鲁恒升,农药化肥,0.79,30.0,1.0,14.86,2403481.4629
572,002110.SZ,三钢闽光,普钢,0.79,30.0,1.0,17.05,1060970.0056
2281,600173.SH,卧龙地产,全国地产,0.79,30.0,0.0,4.97,347397.1573
968,002507.SZ,涪陵榨菜,食品,0.79,28.0,0.0,27.98,2181802.9821
522,002060.SZ,粤水电,建筑施工,0.79,30.0,0.0,3.53,424207.8152
3431,603665.SH,康隆达,纺织,0.79,26.0,1.0,26.73,99624.9393
1126,002666.SZ,德联集团,化工原料,0.78,29.0,4.0,4.99,220921.3339
743,002282.SZ,博深工具,轻工机械,0.78,28.0,0.0,10.26,231353.0724
3183,603060.SH,国检集团,建筑施工,0.78,30.0,0.0,26.46,168887.565
1208,002752.SZ,昇兴股份,广告包装,0.78,27.0,4.0,7.79,132616.5822
3524,603868.SH,飞科电器,家用电器,0.78,28.0,0.0,44.88,195676.8
3386,603585.SH,苏利股份,化工原料,0.78,30.0,0.0,25.95,140130.0
2003,300622.SZ,博士眼镜,其他商业,0.78,28.0,0.0,19.63,75281.05
2353,600256.SH,广汇能源,石油开采,0.78,30.0,0.0,4.53,3051907.7813
2647,600619.SH,海立股份,机械基件,0.78,28.0,1.0,9.88,575155.3544
2804,600793.SH,宜宾纸业,造纸,0.78,28.0,0.0,16.94,178378.2
1081,002621.SZ,三垒股份,专用机械,0.77,19.0,0.0,23.7,641489.3647
883,002422.SZ,科伦药业,化学制药,0.77,29.0,0.0,25.9,2666117.2976
3317,603355.SH,莱克电气,家用电器,0.77,29.0,0.0,25.9,1038590.0
1272,002822.SZ,中装建设,装修装饰,0.77,30.0,0.0,6.3,192817.8
175,000597.SZ,东北制药,化学制药,0.77,30.0,0.0,13.25,627226.2767
2214,600097.SH,开创国际,渔业,0.77,27.0,0.0,12.81,289855.7553
193,000619.SZ,海螺型材,其他建材,0.77,28.0,0.0,6.31,227160.0
2600,600569.SH,安阳钢铁,普钢,0.77,30.0,0.0,3.82,914387.4748
2578,600543.SH,莫高股份,红黄药酒,0.77,28.0,0.0,7.14,229279.68
3553,603916.SH,苏博特,化工原料,0.76,27.0,0.0,13.87,178853.65
1909,300522.SZ,世名科技,染料涂料,0.76,28.0,0.0,19.17,98424.8684
3363,603518.SH,维格娜丝,服饰,0.76,28.0,0.0,16.68,295996.2694
3496,603806.SH,福斯特,塑料,0.76,30.0,0.0,35.02,1830145.2
92,000423.SZ,东阿阿胶,中成药,0.76,30.0,0.0,49.3,3223565.8531
2488,600420.SH,现代制药,化学制药,0.76,27.0,0.0,10.23,588702.5405
2604,600573.SH,惠泉啤酒,啤酒,0.76,28.0,0.0,8.39,209750.0
2873,600870.SH,*ST厦华,家用电器,0.76,27.0,0.0,3.82,199862.272
371,000886.SZ,海南高速,路桥,0.75,28.0,0.0,4.77,461971.1362
1410,300019.SZ,硅宝科技,化工原料,0.75,28.0,0.0,7.47,202599.3201
3544,603898.SH,好莱客,家居用品,0.75,27.0,0.0,19.44,601863.7336
3091,601828.SH,美凯龙,其他商业,0.75,30.0,0.0,13.68,541438.2535
2626,600597.SH,光明乳业,乳制品,0.75,28.0,0.0,9.92,1214507.5929
3327,603368.SH,柳药股份,医药商业,0.75,28.0,2.0,30.85,799241.5655
2880,600877.SH,ST嘉陵,摩托车,0.75,27.0,0.0,5.2,357386.6608
3580,603979.SH,金诚信,建筑施工,0.75,28.0,0.0,9.13,532651.8984
2179,600059.SH,古越龙山,红黄药酒,0.75,28.0,0.0,8.01,647627.8562
895,002434.SZ,万里扬,汽车配件,0.75,30.0,0.0,7.05,718448.7915
728,002267.SZ,陕天然气,供气供热,0.74,28.0,0.0,8.84,983074.6934
1063,002603.SZ,以岭药业,中成药,0.74,30.0,0.0,12.93,1279303.8678
3461,603716.SH,塞力斯,医药商业,0.74,28.0,0.0,19.5,187407.6906
3086,601800.SH,中国交建,建筑施工,0.74,30.0,0.0,12.75,14977725.1669
2813,600803.SH,新奥股份,农药化肥,0.74,30.0,0.0,12.18,1497355.3437
821,002360.SZ,同德化工,化工原料,0.74,28.0,0.0,6.29,186548.4847
571,002109.SZ,兴化股份,化工原料,0.74,28.0,0.0,4.29,233800.0382
563,002101.SZ,广东鸿图,机械基件,0.74,27.0,0.0,9.6,408587.0198
403,000926.SZ,福星股份,区域地产,0.74,30.0,0.0,7.64,723549.0474
1283,002833.SZ,弘亚数控,专用机械,0.74,28.0,0.0,44.6,256340.953
2635,600606.SH,绿地控股,全国地产,0.74,30.0,0.0,7.65,9308638.1045
15,000019.SZ,深粮控股,其他商业,0.74,30.0,0.0,8.39,348985.9396
20,000026.SZ,飞亚达A,其他商业,0.73,28.0,0.0,9.07,323541.7458
3148,603012.SH,创力集团,专用机械,0.73,28.0,0.0,9.24,588181.44
2627,600598.SH,北大荒,种植业,0.73,28.0,4.0,9.53,1694128.9533
668,002206.SZ,海利得,化纤,0.73,28.0,0.0,4.71,430260.2879
2509,600459.SH,贵研铂业,小金属,0.73,23.0,0.0,16.28,712588.6419
621,002159.SZ,三特索道,旅游服务,0.73,30.0,4.0,20.95,290260.8065
1083,002623.SZ,亚玛顿,玻璃,0.73,30.0,4.0,17.94,286275.0833
506,002044.SZ,美年健康,医疗保健,0.73,28.0,0.0,18.55,4349167.2328
3070,601669.SH,中国电建,建筑施工,0.72,29.0,0.0,5.95,6630918.9163
1320,002873.SZ,新天药业,中成药,0.72,28.0,0.0,19.21,125576.7267
1981,300599.SZ,雄塑科技,塑料,0.72,30.0,0.0,12.32,111627.824
939,002478.SZ,常宝股份,钢加工,0.72,30.0,0.0,6.05,359133.9018
168,000589.SZ,黔轮胎A,汽车配件,0.72,28.0,0.0,4.19,324895.6403
2187,600068.SH,葛洲坝,建筑施工,0.72,30.0,0.0,7.37,3393720.9526
91,000422.SZ,*ST宜化,农药化肥,0.72,28.0,0.0,4.12,369898.9494
2433,600352.SH,浙江龙盛,染料涂料,0.72,30.0,0.0,11.58,3767358.2939
3485,603779.SH,威龙股份,红黄药酒,0.72,28.0,4.0,14.68,135945.241
3127,601985.SH,中国核电,新型电力,0.72,29.0,0.0,6.3,9806220.9
3283,603298.SH,杭叉集团,专用机械,0.72,30.0,0.0,14.88,253831.4308
3509,603826.SH,坤彩科技,染料涂料,0.71,28.0,0.0,17.84,337992.3084
2270,600161.SH,天坛生物,生物制药,0.71,28.0,0.0,23.79,2072439.6953
2954,601006.SH,大秦铁路,铁路,0.71,2.0,0.0,8.57,12740840.3078
1287,002838.SZ,道恩股份,塑料,0.71,28.0,4.0,21.98,165525.5685
300,000778.SZ,新兴铸管,钢加工,0.71,30.0,0.0,5.22,2046787.8505
2690,600671.SH,天目药业,中成药,0.71,27.0,4.0,18.78,228591.161
3260,603223.SH,恒通股份,供气供热,0.7,28.0,0.0,12.13,203784.0
3581,603980.SH,吉华集团,染料涂料,0.7,30.0,0.0,14.68,360589.3732
1355,002911.SZ,佛燃股份,供气供热,0.7,27.0,0.0,18.57,503247.0
2772,600757.SH,长江传媒,出版业,0.7,28.0,4.0,7.42,900414.8504
3529,603878.SH,武进不锈,钢加工,0.7,30.0,0.0,14.28,144242.4371
547,002085.SZ,万丰奥威,汽车配件,0.7,28.0,0.0,8.58,1813583.3499
3450,603699.SH,纽威股份,专用机械,0.7,27.0,0.0,12.54,940500.0
1472,300082.SZ,奥克股份,化工原料,0.7,28.0,0.0,7.23,487787.9652
2541,600500.SH,中化国际,商贸代理,0.69,28.0,0.0,8.06,1678908.2128
361,000869.SZ,张裕A,红黄药酒,0.69,28.0,0.0,30.78,1395752.3424
2864,600861.SH,北京城乡,百货,0.69,28.0,0.0,7.94,251543.1295
3445,603689.SH,皖天然气,供气供热,0.69,28.0,0.0,12.59,210708.2544
931,002470.SZ,金正大,农药化肥,0.69,28.0,0.0,7.99,2177896.6388
2269,600160.SH,巨化股份,化工原料,0.69,29.0,0.0,8.55,2272949.1487
3287,603303.SH,得邦照明,家用电器,0.69,30.0,0.0,14.58,148716.0
2985,601117.SH,中国化学,建筑施工,0.68,28.0,0.0,6.44,3176852.0
982,002521.SZ,齐峰新材,造纸,0.68,30.0,0.0,6.59,280267.9868
2049,300669.SZ,沪宁股份,机械基件,0.68,27.0,0.0,20.62,52993.4
90,000421.SZ,南京公用,供气供热,0.68,28.0,0.0,5.55,317819.0484
3409,603617.SH,君禾股份,专用机械,0.68,30.0,0.0,19.74,60082.638
2240,600125.SH,铁龙物流,铁路,0.68,28.0,0.0,8.44,1101860.4617
2466,600389.SH,江山股份,农药化肥,0.68,27.0,2.0,18.97,563409.0
1137,002677.SZ,浙江美大,家用电器,0.68,28.0,0.0,13.24,378597.0268
3460,603713.SH,密尔克卫,仓储物流,0.68,30.0,0.0,37.64,143483.68
3123,601966.SH,玲珑轮胎,汽车配件,0.67,30.0,0.0,17.23,679557.9576
2109,300732.SZ,设研院,建筑施工,0.67,29.0,0.0,38.67,326089.98
2758,600742.SH,一汽富维,汽车配件,0.67,30.0,0.0,12.3,624417.0768
2501,600444.SH,国机通用,塑料,0.67,29.0,0.0,11.55,169117.3315
3319,603357.SH,设计总院,建筑施工,0.67,28.0,0.0,21.15,335594.1479
2419,600332.SH,白云山,中成药,0.67,27.0,0.0,39.6,4241869.83
341,000830.SZ,鲁西化工,农药化肥,0.66,30.0,1.0,13.41,1963194.266
75,000402.SZ,金融街,全国地产,0.66,30.0,0.0,8.26,2467951.9751
1188,002731.SZ,萃华珠宝,服饰,0.66,27.0,0.0,22.7,291921.6209
3002,601186.SH,中国铁建,建筑施工,0.66,27.0,0.0,11.82,13596836.181
2822,600814.SH,杭州解百,百货,0.66,28.0,0.0,6.1,436166.3224
3329,603377.SH,东方时尚,汽车服务,0.66,29.0,0.0,16.56,973728.0
2364,600269.SH,赣粤高速,路桥,0.66,28.0,0.0,4.62,1078958.0405
1164,002705.SZ,新宝股份,家用电器,0.66,27.0,0.0,12.18,969741.5032
2239,600123.SH,兰花科创,煤炭开采,0.65,30.0,0.0,7.98,911635.2
3176,603043.SH,广州酒家,食品,0.65,28.0,0.0,33.44,419696.1571
695,002233.SZ,塔牌集团,水泥,0.65,30.0,0.0,12.37,1437455.4851
3502,603816.SH,顾家家居,家居用品,0.65,29.0,0.0,57.47,512057.7
2889,600887.SH,伊利股份,乳制品,0.65,28.0,0.0,28.05,16941622.6244
462,001979.SZ,招商蛇口,全国地产,0.64,30.0,0.0,21.88,5256307.7438
1326,002880.SZ,卫光生物,生物制药,0.64,28.0,0.0,48.17,130059.0
2208,600090.SH,同济堂,医药商业,0.64,27.0,2.0,6.22,437077.5209
87,000418.SZ,小天鹅A,家用电器,0.64,29.0,2.0,57.28,2516677.834
713,002251.SZ,步步高,超市连锁,0.64,27.0,0.0,9.66,776043.4725
2943,600993.SH,马应龙,中成药,0.64,29.0,0.0,15.46,665145.2518
3216,603123.SH,翠微股份,百货,0.64,27.0,0.0,6.75,353797.3499
2739,600723.SH,首商股份,百货,0.64,27.0,0.0,7.3,480390.7744
833,002372.SZ,伟星新材,其他建材,0.63,17.0,0.0,17.59,2060779.1816
2715,600697.SH,欧亚集团,百货,0.63,28.0,0.0,21.58,334826.6804
3122,601965.SH,中国汽研,汽车服务,0.62,6.0,0.0,8.12,780478.052
2495,600429.SH,三元股份,乳制品,0.62,29.0,0.0,6.0,531000.0
1458,300068.SZ,南都电源,电气设备,0.62,28.0,1.0,15.73,976955.0349
648,002186.SZ,全聚德,酒店餐饮,0.61,28.0,1.0,13.09,400978.1579
3211,603113.SH,金能科技,化工原料,0.61,30.0,0.0,13.99,464279.4917
2527,600483.SH,福能股份,火力发电,0.6,30.0,0.0,9.73,1509926.2835
788,002327.SZ,富安娜,纺织,0.6,28.0,0.0,8.92,454660.0989
2558,600519.SH,贵州茅台,白酒,0.6,30.0,0.0,792.61,99567493.8258
3314,603345.SH,安井食品,食品,0.6,16.0,1.0,37.13,456139.8222
373,000888.SZ,峨眉山A,旅游景点,0.6,28.0,0.0,7.09,373581.3893
495,002033.SZ,丽江旅游,旅游景点,0.6,30.0,0.0,6.88,378042.3645
969,002508.SZ,老板电器,家用电器,0.6,28.0,0.0,28.9,2701863.2571
3457,603709.SH,中源家居,家居用品,0.59,30.0,1.0,29.99,59980.0
954,002493.SZ,荣盛石化,化纤,0.59,27.0,0.0,12.1,6420045.225
3401,603606.SH,东方电缆,电气设备,0.59,30.0,0.0,11.44,562182.4139
2862,600859.SH,王府井,百货,0.59,28.0,0.0,16.55,652277.35
604,002142.SZ,宁波银行,银行,0.59,30.0,0.0,20.1,9307551.217
2952,601003.SH,柳钢股份,普钢,0.59,30.0,0.0,8.19,2098927.6308
2163,600033.SH,福建高速,路桥,0.58,28.0,0.0,3.53,968773.2
212,000651.SZ,格力电器,家用电器,0.58,30.0,0.0,47.21,28183500.2596
2776,600761.SH,安徽合力,工程机械,0.58,30.0,0.0,10.98,812718.5206
3488,603789.SH,星光农机,农用机械,0.58,28.0,1.0,14.12,367120.0
678,002216.SZ,三全食品,食品,0.58,17.0,0.0,7.83,448478.9515
3234,603167.SH,渤海轮渡,水运,0.58,28.0,0.0,9.97,479955.8
2795,600782.SH,新钢股份,普钢,0.58,28.0,0.0,6.32,2015272.7439
2431,600350.SH,山东高速,路桥,0.58,28.0,0.0,4.98,2395960.5968
1104,002644.SZ,佛慈制药,中成药,0.58,28.0,0.0,8.94,456527.358
2955,601007.SH,金陵饭店,酒店餐饮,0.58,30.0,0.0,10.03,300900.0
3324,603365.SH,水星家纺,纺织,0.58,28.0,0.0,17.02,150769.968
380,000898.SZ,鞍钢股份,普钢,0.57,30.0,0.0,5.96,3664799.2976
2798,600785.SH,新华百货,百货,0.57,28.0,1.0,17.86,402977.4661
2939,600987.SH,航民股份,纺织,0.57,28.0,0.0,9.69,615615.39
2566,600528.SH,中铁工业,建筑施工,0.56,28.0,0.0,12.4,2278808.6298
2811,600801.SH,华新水泥,水泥,0.56,29.0,0.0,20.55,1999045.0729
475,002013.SZ,中航机电,航空,0.56,30.0,0.0,7.98,2879494.6686
252,000703.SZ,恒逸石化,化纤,0.56,30.0,0.0,14.66,3333091.1584
2511,600461.SH,洪城水业,水务,0.55,28.0,4.0,6.06,359964.0
2169,600048.SH,保利地产,全国地产,0.55,30.0,0.0,14.24,16764650.8618
1270,002820.SZ,桂发祥,食品,0.55,28.0,0.0,14.19,176050.1478
