code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
002153,石基信息,4.84,-1.88,-4.902,0.009,
002137,麦达数字,2.85,-3.94,-4.91,0.02,
002782,可立克,1.06,-0.83,-4.926,0.004,
002045,国光电器,4.16,1.42,-4.939,0.007,
000988,华工科技,8.91,-0.92,-4.962,0.005,
600037,歌华有线,11.68,-2.9,-4.968,0.015,
002560,通达股份,2.71,-0.22,-4.97,0.001,
000955,欣龙控股,5.38,1.15,-4.97,0.006,
600463,空港股份,3.0,-0.43,-4.97,0.002,
600571,信雅达,4.31,-1.12,-4.976,0.006,
600229,城市传媒,7.02,-0.28,-4.977,0.001,
600818,中路股份,2.38,-1.34,-4.99,0.007,
600895,张江高科,15.49,-0.4,-4.992,0.002,
002472,双环传动,5.5,-1.88,-5.0,0.009,
600621,华鑫股份,5.35,4.96,-5.001,0.024,
000922,佳电股份,4.85,-1.02,-5.019,0.005,
002608,江苏国信,5.39,-1.18,-5.034,0.006,
000150,宜华健康,5.76,-0.64,-5.071,0.003,
000615,京汉股份,6.44,-0.55,-5.075,0.003,
000806,银河生物,6.98,-1.97,-5.078,0.01,
600093,易见股份,11.22,-1.08,-5.086,0.005,
002400,省广集团,16.57,-0.68,-5.169,0.003,
002796,世嘉科技,0.3,3.84,-5.173,0.019,
600555,海航创新,9.74,0.34,-5.179,0.002,
002698,博实股份,5.44,-2.57,-5.201,0.013,
600289,*ST信通,5.66,-1.16,-5.203,0.006,
002383,合众思壮,4.86,-2.06,-5.204,0.01,
000572,海马汽车,16.42,-0.84,-5.223,0.004,
000566,海南海药,11.03,1.32,-5.235,0.007,
002161,远 望 谷,6.99,-1.65,-5.25,0.008,
002488,金固股份,7.68,-2.25,-5.251,0.011,
002397,梦洁股份,4.28,-2.17,-5.261,0.011,
000048,*ST康达,3.85,-4.83,-5.268,0.025,
000882,华联股份,24.82,-1.27,-5.269,0.006,
600209,*ST罗顿,4.39,-0.87,-5.271,0.004,
000532,华金资本,3.43,0.0,-5.28,0.0,
000905,厦门港务,5.31,0.0,-5.29,0.0,
002596,海南瑞泽,8.63,0.83,-5.29,0.004,
601007,金陵饭店,3.0,-1.35,-5.306,0.007,
600640,号百控股,5.89,-1.11,-5.313,0.006,
002086,东方海洋,4.76,-2.04,-5.322,0.01,
000663,永安林业,2.23,-0.3,-5.335,0.002,
002837,英维克,0.68,4.63,-5.362,0.023,
002255,海陆重工,5.37,-0.68,-5.368,0.003,
600322,天房发展,11.06,-1.07,-5.383,0.005,
002104,恒宝股份,6.03,0.36,-5.401,0.002,
002093,国脉科技,9.74,-0.3,-5.415,0.002,
002357,富临运业,3.13,-1.33,-5.425,0.007,
002320,海峡股份,5.58,-0.37,-5.431,0.002,
600602,云赛智联,8.8,-0.92,-5.438,0.005,
601606,长城军工,1.48,-0.9,-5.478,0.005,
600476,湘邮科技,1.61,-0.39,-5.48,0.002,
002312,三泰控股,10.14,-0.3,-5.484,0.002,
600678,四川金顶,3.49,-3.83,-5.503,0.02,
000923,河北宣工,1.98,-2.09,-5.536,0.011,
000666,经纬纺机,4.74,-0.59,-5.541,0.003,
000976,华铁股份,5.87,0.96,-5.592,0.005,
000760,斯太尔,6.54,-0.54,-5.603,0.003,
002777,久远银海,0.6,0.43,-5.616,0.002,
002354,天神娱乐,6.47,-0.49,-5.625,0.002,
000586,汇源通信,1.93,-1.16,-5.647,0.006,
600568,中珠医疗,15.65,-2.2,-5.652,0.011,
002486,嘉麟杰,8.19,-1.13,-5.658,0.006,
600573,惠泉啤酒,2.5,-2.26,-5.661,0.011,
600278,东方创业,5.22,-0.97,-5.664,0.005,
600310,桂东电力,8.28,-3.71,-5.674,0.019,
002339,积成电子,3.3,-0.46,-5.686,0.002,
002452,长高集团,4.01,-0.55,-5.702,0.003,
600856,中天能源,13.43,-0.62,-5.708,0.003,
002285,世联行,20.1,-1.92,-5.726,0.01,
002343,慈文传媒,4.21,0.19,-5.731,0.001,
002670,国盛金控,6.28,0.29,-5.747,0.001,
600530,交大昂立,7.8,-2.31,-5.749,0.012,
000023,深天地Ａ,1.39,-0.08,-5.755,0.0,
000008,神州高铁,25.43,-0.79,-5.76,0.004,
002766,索菱股份,2.49,-1.55,-5.783,0.008,
002660,茂硕电源,2.11,1.56,-5.793,0.008,
600874,创业环保,10.87,-0.36,-5.83,0.002,
600083,博信股份,2.28,-3.79,-5.83,0.019,
002342,巨力索具,8.81,-1.39,-5.847,0.007,
000801,四川九洲,10.23,-1.32,-5.859,0.007,
002870,香山股份,0.37,-1.22,-5.863,0.006,
002820,桂发祥,1.21,-1.62,-5.89,0.008,
600996,贵广网络,2.98,-6.05,-5.918,0.031,
002034,旺能环境,1.43,1.41,-5.932,0.007,
002253,川大智胜,2.07,-0.49,-5.953,0.002,
000607,华媒控股,8.85,-1.68,-5.967,0.008,
002403,爱仕达,2.93,-1.16,-5.974,0.006,
002229,鸿博股份,4.12,-1.49,-5.982,0.008,
002316,亚联发展,2.93,-2.22,-5.985,0.011,
002102,ST冠福,19.92,-4.67,-5.986,0.024,
002457,青龙管业,3.34,-1.79,-5.993,0.009,
002916,深南电路,0.7,-0.51,-6.002,0.003,
000782,美达股份,4.46,-2.5,-6.02,0.013,
600701,*ST工新,7.76,-1.0,-6.029,0.005,
600165,新日恒力,6.85,0.65,-6.043,0.003,
002269,美邦服饰,25.13,-2.37,-6.08,0.012,
000677,恒天海龙,8.64,-1.07,-6.096,0.005,
002148,北纬科技,4.43,-0.17,-6.1,0.001,
600839,四川长虹,46.14,-1.99,-6.106,0.01,
002030,达安基因,7.64,-3.03,-6.114,0.015,
002052,同洲电子,7.46,-0.84,-6.115,0.004,
002464,众应互联,2.83,-0.68,-6.123,0.003,
002933,新兴装备,0.29,0.22,-6.154,0.001,
600864,哈投股份,15.78,1.72,-6.163,0.009,
002377,国创高新,4.86,-1.51,-6.169,0.008,
002571,德力股份,2.53,-1.22,-6.199,0.006,
600226,瀚叶股份,19.93,-0.94,-6.22,0.005,
600497,驰宏锌锗,43.1,-2.54,-6.224,0.013,
600483,福能股份,12.58,0.0,-6.24,0.0,
000584,哈工智能,6.11,-2.54,-6.243,0.013,
600371,万向德农,2.25,-2.03,-6.253,0.01,
600716,凤凰股份,9.1,-1.92,-6.285,0.01,
002684,猛狮科技,3.9,0.77,-6.294,0.004,
000605,渤海股份,2.73,-0.6,-6.296,0.003,
000058,深 赛 格,5.38,-5.66,-6.302,0.029,
600667,太极实业,11.91,-1.87,-6.325,0.009,
002825,纳尔股份,0.41,-3.67,-6.396,0.019,
000018,神州长城,13.35,-0.85,-6.402,0.004,
002665,首航节能,22.56,-2.73,-6.417,0.014,
002509,天广中茂,19.48,-0.36,-6.458,0.002,
000504,南华生物,3.11,-2.91,-6.493,0.015,
600666,奥瑞德,7.95,-1.2,-6.535,0.006,
002527,新时达,4.22,0.33,-6.563,0.002,
600505,西昌电力,3.65,-0.8,-6.593,0.004,
002445,ST中南,12.99,-1.74,-6.614,0.009,
000673,当代东方,7.87,-1.61,-6.628,0.008,
000613,大东海A,2.66,0.4,-6.628,0.002,
000404,长虹华意,6.93,-1.21,-6.643,0.006,
600775,南京熊猫,6.72,-2.32,-6.647,0.012,
002799,环球印务,0.77,-4.23,-6.672,0.022,
002650,加加食品,9.47,-3.33,-6.675,0.017,
002518,科士达,5.58,-2.24,-6.678,0.011,
600203,福日电子,3.6,-1.51,-6.74,0.008,
600082,海泰发展,6.34,-3.05,-6.783,0.015,
000567,海德股份,1.5,-0.83,-6.8,0.004,
002453,华软科技,5.55,-2.52,-6.848,0.013,
002723,金莱特,1.74,2.03,-6.857,0.01,
002654,万润科技,5.75,-0.23,-6.935,0.001,
002467,二六三,6.46,-1.69,-6.94,0.009,
000811,冰轮环境,6.53,-1.29,-6.956,0.006,
600624,复旦复华,6.85,-1.45,-6.979,0.007,
002369,卓翼科技,4.2,-0.26,-6.992,0.001,
002931,锋龙股份,0.22,0.47,-7.015,0.002,
601068,中铝国际,2.96,-1.07,-7.045,0.005,
000628,高新发展,1.88,-0.62,-7.05,0.003,
000509,华塑控股,8.25,-2.27,-7.078,0.011,
002017,东信和平,3.45,-2.86,-7.086,0.015,
000893,*ST东凌,4.01,-3.33,-7.09,0.017,
600936,广西广电,11.96,-9.64,-7.11,0.051,
002767,先锋电子,1.24,-1.74,-7.144,0.009,
002520,日发精机,4.97,-2.23,-7.148,0.011,
002450,康得新,28.93,2.6,-7.168,0.013,
601319,中国人保,10.11,-1.53,-7.192,0.008,
000856,冀东装备,2.27,-3.72,-7.234,0.019,
000897,津滨发展,16.17,-2.29,-7.244,0.012,
600506,香梨股份,1.48,-5.97,-7.258,0.031,
002459,天业通联,3.87,-2.21,-7.276,0.011,
600318,新力金融,4.84,-2.77,-7.32,0.014,
600122,宏图高科,11.58,-2.5,-7.346,0.013,
600538,国发股份,4.64,0.23,-7.347,0.001,
002113,天润数娱,8.05,-4.84,-7.352,0.025,
600637,东方明珠,34.15,-2.13,-7.405,0.011,
600131,岷江水电,4.08,-1.74,-7.508,0.009,
002492,恒基达鑫,3.98,-2.52,-7.511,0.013,
600783,鲁信创投,7.44,-3.42,-7.534,0.017,
600210,紫江企业,15.17,-1.27,-7.589,0.006,
000736,中交地产,4.46,-3.39,-7.602,0.017,
600753,东方银星,1.28,-3.39,-7.622,0.017,
600172,黄河旋风,11.69,-1.57,-7.633,0.008,
002381,双箭股份,2.32,-3.06,-7.636,0.016,
600715,文投控股,12.84,-3.72,-7.648,0.019,
000750,国海证券,42.16,1.2,-7.655,0.006,
002446,盛路通信,4.22,-0.79,-7.665,0.004,
002792,通宇通讯,0.71,-1.69,-7.677,0.009,
002577,雷柏科技,2.81,-1.67,-7.678,0.008,
600695,绿庭投资,3.66,1.38,-7.704,0.007,
002143,印纪传媒,9.74,-2.35,-7.779,0.012,
002231,奥维通信,3.06,-0.78,-7.785,0.004,
002162,悦心健康,8.54,-2.15,-7.825,0.011,
601619,嘉泽新能,5.04,-2.63,-7.878,0.013,
002517,恺英网络,10.03,-3.81,-7.937,0.019,
600898,国美通讯,2.53,-2.55,-7.949,0.013,
002077,大港股份,5.32,0.0,-7.99,0.0,
002480,新筑股份,6.39,-2.54,-8.105,0.013,
002333,罗普斯金,4.85,-2.44,-8.167,0.012,
002264,新 华 都,6.02,-2.58,-8.299,0.013,
002575,群兴玩具,5.89,-10.04,-8.376,0.053,
000909,数源科技,3.11,-3.68,-8.477,0.019,
002886,沃特股份,0.5,-2.85,-8.514,0.014,
002937,兴瑞科技,0.46,-2.11,-8.541,0.011,
002565,顺灏股份,6.85,-0.73,-8.572,0.004,
002551,尚荣医疗,4.08,-1.78,-8.646,0.009,
002939,长城证券,3.1,-0.1,-8.651,0.0,
000038,深大通,1.8,-2.88,-8.659,0.015,
600088,中视传媒,3.98,-1.91,-8.698,0.01,
000793,华闻传媒,19.18,-2.83,-8.757,0.014,
002711,欧浦智网,10.5,-0.72,-8.772,0.004,
002940,昂利康,0.23,-1.83,-9.006,0.009,
000156,华数传媒,12.8,-4.5,-9.074,0.023,
600228,ST昌九,2.41,-4.59,-9.361,0.023,
600635,大众公用,24.19,-3.08,-9.37,0.016,
000917,电广传媒,12.95,-6.82,-9.559,0.035,
002817,黄山胶囊,0.42,-3.06,-9.565,0.016,
002427,*ST尤夫,3.85,-4.97,-9.598,0.026,
002359,北讯集团,7.08,-2.66,-9.659,0.013,
002175,东方网络,5.24,-3.17,-9.851,0.016,
002865,钧达股份,0.38,0.0,-9.99,0.0,
002580,圣阳股份,2.98,-2.71,-10.182,0.014,
002877,智能自控,0.52,-4.03,-10.287,0.021,
002105,信隆健康,3.69,-2.12,-10.342,0.011,
002181,粤 传 媒,11.34,-1.28,-10.421,0.006,
000829,天音控股,9.3,-0.53,-10.427,0.003,
002591,恒大高新,1.83,-7.32,-10.536,0.038,
002708,光洋股份,2.4,-6.69,-10.833,0.035,
002147,新光圆成,5.37,-5.21,-10.964,0.027,
000981,银亿股份,25.74,-3.85,-11.138,0.02,
601162,天风证券,5.18,-1.29,-11.161,0.006,
000007,全新好,3.09,-3.51,-11.731,0.018,
000010,美丽生态,5.22,-6.71,-11.841,0.035,
002935,天奥电子,0.27,-2.27,-12.043,0.011,
002668,奥马电器,6.54,-8.1,-12.713,0.042,
002337,赛象科技,5.88,-9.89,-13.071,0.052,
600825,新华传媒,10.45,-6.82,-16.194,0.035,
000521,长虹美菱,8.03,-7.54,-16.832,0.039,
600080,金花股份,3.05,-10.0,-18.559,0.053,
300752,N隆利,0.18,,,,
603366,日出东方,8.0,,,,
300100,双林股份,3.86,,,,
300109,新开源,1.58,,,,
603398,邦宝益智,0.53,,,,
300484,蓝海华腾,0.94,,,,
300674,宇信科技,0.4,,,,
603988,中电电机,2.35,,,,
300698,万马科技,0.45,,,,
300584,海辰药业,0.47,,,,
603187,海容冷链,0.2,,,,
300210,森远股份,4.0,,,,
300356,光一科技,3.69,,,,
300221,银禧科技,4.23,,,,
300116,坚瑞沃能,12.94,,,,
300370,安控科技,7.07,,,,
300620,光库科技,0.22,,,,
603726,朗迪集团,0.33,,,,
603042,华脉科技,1.01,,,,
603912,佳力图,1.08,,,,
300590,移为通信,0.97,,,,
603033,三维股份,0.55,,,,
300537,广信材料,0.93,,,,
300054,鼎龙股份,6.87,,,,
300292,吴通控股,10.3,,,,
603928,兴业股份,0.63,,,,
300613,富瀚微,0.13,,,,
300379,东方通,1.92,,,,
300579,数字认证,0.44,,,,
300134,大富科技,7.12,,,,
300568,星源材质,1.29,,,,
300229,拓尔思,4.66,,,,
300575,中旗股份,0.34,,,,
603728,鸣志电器,1.76,,,,
603396,金辰股份,0.32,,,,
601858,中国科传,1.91,,,,
300414,中光防雷,1.58,,,,
300107,建新股份,3.31,,,,
603081,大丰实业,0.78,,,,
300409,道氏技术,2.43,,,,
603617,君禾股份,0.3,,,,
300082,奥克股份,6.75,,,,
603023,威帝股份,3.6,,,,
300341,麦迪电气,5.1,,,,
300052,中青宝,2.6,,,,
300473,德尔股份,1.0,,,,
603799,华友钴业,8.2,,,,
300642,透景生命,0.53,,,,
300619,金银河,0.33,,,,
300181,佐力药业,4.67,,,,
300597,吉大通信,0.73,,,,
300499,高澜股份,0.68,,,,
603538,美诺华,0.89,,,,
300726,宏达电子,1.0,,,,
603012,创力集团,6.37,,,,
300480,光力科技,1.12,,,,
603367,辰欣药业,2.88,,,,
603659,璞泰来,1.93,,,,
300515,三德科技,0.91,,,,
300023,宝德股份,1.44,,,,
300290,荣科科技,3.21,,,,
300265,通光线缆,3.37,,,,
603017,中衡设计,2.75,,,,
603189,网达软件,1.1,,,,
603607,京华激光,0.49,,,,
300061,康旗股份,2.6,,,,
300637,扬帆新材,0.65,,,,
300346,南大光电,2.37,,,,
603711,香飘飘,0.46,,,,
300653,正海生物,0.43,,,,
300106,西部牧业,2.11,,,,
300331,苏大维格,1.32,,,,
603966,法兰泰克,0.93,,,,
300261,雅本化学,7.61,,,,
300328,宜安科技,4.1,,,,
300618,寒锐钴业,1.14,,,,
300132,青松股份,3.7,,,,
300608,思特奇,0.69,,,,
300708,聚灿光电,0.86,,,,
300508,维宏股份,0.24,,,,
603305,旭升股份,0.63,,,,
603136,天目湖,0.2,,,,
300681,英搏尔,0.19,,,,
603555,贵人鸟,6.29,,,,
603701,德宏股份,0.71,,,,
300270,中威电子,1.51,,,,
300616,尚品宅配,0.68,,,,
300609,汇纳科技,0.55,,,,
300386,飞天诚信,2.15,,,,
300399,京天利,1.34,,,,
603882,金域医学,2.8,,,,
300363,博腾股份,3.1,,,,
300136,信维通信,8.1,,,,
300588,熙菱信息,0.75,,,,
300659,中孚信息,0.64,,,,
603339,四方科技,0.58,,,,
603586,金麒麟,1.0,,,,
300141,和顺电气,1.64,,,,
300652,雷迪克,0.3,,,,
603803,瑞斯康达,2.2,,,,
300325,德威新材,7.95,,,,
300700,岱勒新材,0.44,,,,
300340,科恒股份,1.53,,,,
300218,安利股份,2.16,,,,
300570,太辰光,0.95,,,,
603598,引力传媒,2.68,,,,
300124,汇川技术,13.43,,,,
300248,新开普,3.17,,,,
300207,欣旺达,11.31,,,,
300129,泰胜风能,4.91,,,,
300366,创意信息,2.87,,,,
603861,白云电器,1.21,,,,
300655,晶瑞股份,0.84,,,,
300482,万孚生物,2.22,,,,
300162,雷曼股份,2.19,,,,
300354,东华测试,0.75,,,,
603568,伟明环保,6.83,,,,
300153,科泰电源,3.2,,,,
300491,通合科技,0.51,,,,
300560,中富通,0.67,,,,
300308,中际旭创,2.18,,,,
603908,牧高笛,0.23,,,,
603667,五洲新春,1.13,,,,
300598,诚迈科技,0.48,,,,
300760,迈瑞医疗,1.22,,,,
300067,安诺其,4.32,,,,
300578,会畅通讯,0.6,,,,
603232,格尔软件,0.51,,,,
603238,诺邦股份,0.3,,,,
300509,新美星,0.5,,,,
300689,澄天伟业,0.19,,,,
300749,顶固集创,0.29,,,,
300035,中科电气,3.9,,,,
603421,鼎信通讯,0.46,,,,
603959,百利科技,1.49,,,,
603321,梅轮电梯,1.16,,,,
300534,陇神戎发,2.03,,,,
603616,韩建河山,2.93,,,,
603026,石大胜华,2.03,,,,
300732,设研院,0.32,,,,
300711,广哈通信,0.45,,,,
300220,金运激光,1.25,,,,
603496,恒为科技,0.76,,,,
300490,华自科技,0.97,,,,
300408,三环集团,16.41,,,,
603335,迪生力,1.56,,,,
603011,合锻智能,4.12,,,,
300084,海默科技,3.03,,,,
300394,天孚通信,1.64,,,,
300662,科锐国际,0.91,,,,
300690,双一科技,0.53,,,,
603180,金牌厨柜,0.18,,,,
603809,豪能股份,0.82,,,,
300546,雄帝科技,0.64,,,,
300729,乐歌股份,0.21,,,,
300738,奥飞数据,0.16,,,,
300585,奥联电子,0.84,,,,
300623,捷捷微电,0.7,,,,
300017,网宿科技,19.23,,,,
300256,星星科技,7.75,,,,
300228,富瑞特装,4.06,,,,
603188,亚邦股份,5.76,,,,
300371,汇中股份,0.55,,,,
300050,世纪鼎利,3.69,,,,
603505,金石资源,1.12,,,,
300605,恒锋信息,0.48,,,,
300036,超图软件,3.32,,,,
300617,安靠智电,0.37,,,,
603208,江山欧派,0.31,,,,
603348,文灿股份,0.55,,,,
300643,万通智控,0.72,,,,
300615,欣天科技,0.39,,,,
300296,利亚德,16.44,,,,
603612,索通发展,1.79,,,,
300701,森霸传感,0.23,,,,
300686,智动力,0.88,,,,
300293,蓝英装备,2.7,,,,
603776,永安行,0.86,,,,
603018,中设集团,3.09,,,,
603220,贝通信,0.84,,,,
300724,捷佳伟创,0.8,,,,
300622,博士眼镜,0.38,,,,
603991,至正股份,0.41,,,,
300504,天邑股份,0.67,,,,
300533,冰川网络,0.41,,,,
300010,立思辰,6.31,,,,
603709,中源家居,0.2,,,,
603369,今世缘,12.55,,,,
601872,招商轮船,47.21,,,,
603320,迪贝电气,0.33,,,,
300382,斯莱克,3.81,,,,
300542,新晨科技,0.56,,,,
603963,大理药业,0.76,,,,
603098,森特股份,0.75,,,,
601878,浙商证券,12.09,,,,
300644,南京聚隆,0.16,,,,
300586,美联新材,0.61,,,,
300396,迪瑞医疗,2.47,,,,
300326,凯利泰,6.44,,,,
603825,华扬联众,0.92,,,,
300677,英科医疗,1.01,,,,
603611,诺力股份,2.26,,,,
300464,星徽精密,0.92,,,,
603103,横店影视,0.53,,,,
300540,深冷股份,0.64,,,,
603976,正川股份,0.38,,,,
300016,北陆药业,4.0,,,,
300189,神农基因,8.83,,,,
603678,火炬电子,4.51,,,,
603178,圣龙股份,0.5,,,,
603203,快克股份,0.53,,,,
300695,兆丰股份,0.17,,,,
300161,华中数控,1.68,,,,
603936,博敏电子,0.56,,,,
603118,共进股份,7.76,,,,
300676,华大基因,2.47,,,,
300693,盛弘股份,0.66,,,,
603557,起步股份,2.19,,,,
300563,神宇股份,0.32,,,,
300373,扬杰科技,2.33,,,,
603006,联明股份,0.71,,,,
300450,先导智能,4.85,,,,
300750,宁德时代,2.17,,,,
300538,同益股份,0.24,,,,
300182,捷成股份,17.95,,,,
603596,伯特利,0.41,,,,
300014,亿纬锂能,8.19,,,,
603059,倍加洁,0.2,,,,
300631,久吾高科,0.69,,,,
300164,通源石油,3.17,,,,
300242,佳云科技,5.16,,,,
300629,新劲刚,0.43,,,,
601919,中远海控,76.36,,,,
300103,达刚路机,2.51,,,,
300169,天晟新材,2.58,,,,
603110,东方材料,0.54,,,,
603101,汇嘉时代,0.72,,,,
601908,京运通,19.93,,,,
603108,润达医疗,5.08,,,,
300433,蓝思科技,39.11,,,,
603558,健盛集团,3.1,,,,
300501,海顺新材,0.36,,,,
603716,塞力斯,0.96,,,,
603779,威龙股份,1.03,,,,
300146,汤臣倍健,8.79,,,,
601881,中国银河,12.29,,,,
300323,华灿光电,7.02,,,,
300531,优博讯,1.22,,,,
300707,威唐工业,0.77,,,,
300121,阳谷华泰,3.57,,,,
300095,华伍股份,2.4,,,,
603192,汇得科技,0.27,,,,
300119,瑞普生物,2.05,,,,
603636,南威软件,5.23,,,,
603810,丰山集团,0.2,,,,
300066,三川智慧,9.96,,,,
300430,诚益通,1.55,,,,
300630,普利制药,0.99,,,,
300115,长盈精密,9.06,,,,
300314,戴维医疗,1.89,,,,
300718,长盛轴承,0.5,,,,
603579,荣泰健康,0.51,,,,
300583,赛托生物,0.34,,,,
603486,科沃斯,0.4,,,,
300012,华测检测,15.05,,,,
603319,湘油泵,0.57,,,,
300166,东方国信,8.11,,,,
603993,洛阳钼业,176.66,,,,
300577,开润股份,0.64,,,,
300733,西菱动力,0.4,,,,
603200,上海洗霸,0.25,,,,
601668,中国建筑,416.24,,,,
300395,菲利华,2.68,,,,
300037,新宙邦,2.44,,,,
300483,沃施股份,0.61,,,,
603666,亿嘉和,0.25,,,,
300475,聚隆科技,2.0,,,,
603303,得邦照明,1.02,,,,
603989,艾华集团,3.9,,,,
300467,迅游科技,1.16,,,,
603556,海兴电力,1.68,,,,
603032,德新交运,0.78,,,,
300530,达志科技,0.21,,,,
300407,凯发电气,1.66,,,,
300093,金刚玻璃,2.16,,,,
603322,超讯通信,0.45,,,,
300666,江丰电子,0.89,,,,
603869,新智认知,2.68,,,,
300120,经纬辉开,2.32,,,,
300601,康泰生物,2.47,,,,
603083,剑桥科技,0.55,,,,
300438,鹏辉能源,2.13,,,,
300481,濮阳惠成,2.39,,,,
603580,艾艾精工,0.3,,,,
300487,蓝晓科技,1.08,,,,
300040,九洲电气,2.33,,,,
601877,正泰电器,17.37,,,,
300055,万邦达,8.64,,,,
300377,赢时胜,5.13,,,,
300273,和佳股份,5.62,,,,
300703,创源文化,0.67,,,,
300479,神思电子,1.6,,,,
603458,勘设股份,0.85,,,,
603813,原尚股份,0.47,,,,
300038,数知科技,6.85,,,,
603895,天永智能,0.27,,,,
300593,新雷能,0.67,,,,
300554,三超新材,0.47,,,,
603588,高能环境,6.54,,,,
300384,三联虹普,1.82,,,,
300418,昆仑万维,6.23,,,,
300489,中飞股份,0.72,,,,
300429,强力新材,1.41,,,,
603198,迎驾贡酒,8.0,,,,
603937,丽岛新材,0.76,,,,
300592,华凯创意,0.9,,,,
300722,新余国科,0.2,,,,
300049,福瑞股份,2.28,,,,
300742,越博动力,0.2,,,,
603063,禾望电气,2.55,,,,
603685,晨丰科技,0.44,,,,
300144,宋城演艺,11.83,,,,
300374,恒通科技,1.65,,,,
603633,徕木股份,1.08,,,,
603357,设计总院,1.59,,,,
603990,麦迪科技,0.6,,,,
603979,金诚信,5.85,,,,
300187,永清环保,6.35,,,,
603168,莎普爱思,2.97,,,,
601636,旗滨集团,26.04,,,,
603986,兆易创新,2.07,,,,
300660,江苏雷利,0.45,,,,
300260,新莱应材,1.36,,,,
603078,江化微,0.48,,,,
603315,福鞍股份,2.2,,,,
603355,莱克电气,4.01,,,,
603301,振德医疗,0.25,,,,
300284,苏交科,5.21,,,,
300298,三诺生物,3.71,,,,
603159,上海亚虹,0.25,,,,
300596,利安隆,1.22,,,,
300691,联合光电,0.6,,,,
603773,沃格光电,0.24,,,,
603365,水星家纺,0.89,,,,
300078,思创医惠,4.87,,,,
300496,中科创达,2.27,,,,
603722,阿科力,0.41,,,,
603416,信捷电气,0.35,,,,
300551,古鳌科技,0.65,,,,
603919,金徽酒,1.16,,,,
601766,中国中车,229.18,,,,
300699,光威复材,2.08,,,,
603843,正平股份,1.93,,,,
300610,晨化股份,0.5,,,,
300259,新天科技,7.24,,,,
300507,苏奥传感,0.57,,,,
603299,井神股份,2.79,,,,
300333,兆日科技,3.31,,,,
300222,科大智能,3.42,,,,
300135,宝利国际,9.22,,,,
300235,方直科技,1.06,,,,
300042,朗科科技,1.12,,,,
601990,南京证券,2.75,,,,
603360,百傲化学,0.78,,,,
603527,众源新材,1.08,,,,
603138,海量数据,0.47,,,,
300335,迪森股份,2.64,,,,
300549,优德精密,0.69,,,,
300656,民德电子,0.45,,,,
300250,初灵信息,1.39,,,,
603996,中新科技,1.03,,,,
300607,拓斯达,0.57,,,,
300678,中科信息,0.83,,,,
603089,正裕工业,0.31,,,,
601866,中远海发,79.32,,,,
300731,科创新源,0.22,,,,
603444,吉比特,0.41,,,,
603388,元成股份,0.85,,,,
603876,鼎胜新材,0.65,,,,
603326,我乐家居,0.64,,,,
300390,天华超净,1.69,,,,
300522,世名科技,0.51,,,,
603076,乐惠国际,0.27,,,,
300735,光弘科技,0.89,,,,
601777,力帆股份,12.64,,,,
300231,银信科技,3.38,,,,
300267,尔康制药,11.85,,,,
300521,爱司凯,0.95,,,,
300445,康斯特,0.88,,,,
300639,凯普生物,0.91,,,,
603871,嘉友国际,0.28,,,,
603829,洛凯股份,0.72,,,,
603387,基蛋生物,0.92,,,,
300033,同花顺,2.64,,,,
300015,爱尔眼科,18.36,,,,
300117,嘉寓股份,7.14,,,,
300285,国瓷材料,4.07,,,,
300413,芒果超媒,2.06,,,,
300683,海特生物,0.48,,,,
601928,凤凰传媒,25.45,,,,
300391,康跃科技,0.78,,,,
300425,环能科技,5.84,,,,
300097,智云股份,1.75,,,,
300312,邦讯技术,1.84,,,,
603008,喜临门,3.2,,,,
300025,华星创业,3.89,,,,
300175,朗源股份,4.62,,,,
603798,康普顿,0.85,,,,
603181,皇马科技,0.99,,,,
603648,畅联股份,2.73,,,,
300152,科融环境,7.13,,,,
603060,国检集团,0.64,,,,
300319,麦捷科技,6.39,,,,
300412,迦南科技,2.21,,,,
300315,掌趣科技,25.9,,,,
601965,中国汽研,9.61,,,,
601717,郑煤机,14.83,,,,
300641,正丹股份,2.23,,,,
603661,恒林股份,0.29,,,,
603656,泰禾光电,0.63,,,,
603456,九洲药业,8.01,,,,
603520,司太立,0.65,,,,
300648,星云股份,0.54,,,,
300493,润欣科技,1.55,,,,
300525,博思软件,0.78,,,,
601799,星宇股份,2.76,,,,
603978,深圳新星,0.76,,,,
300113,顺网科技,4.69,,,,
603801,志邦家居,0.83,,,,
300378,鼎捷软件,2.62,,,,
300553,集智股份,0.17,,,,
300444,双杰电气,3.02,,,,
300347,泰格医药,3.3,,,,
300635,达安股份,0.45,,,,
603655,朗博科技,0.27,,,,
603308,应流股份,4.0,,,,
300650,太龙照明,0.4,,,,
300446,乐凯新材,1.18,,,,
300286,安科瑞,1.75,,,,
603269,海鸥股份,0.37,,,,
300571,平治信息,0.69,,,,
603602,纵横通信,0.66,,,,
300419,浩丰科技,2.37,,,,
603689,皖天然气,1.67,,,,
300030,阳普医疗,2.54,,,,
300199,翰宇药业,5.53,,,,
300021,大禹节水,6.48,,,,
300381,溢多利,3.46,,,,
601718,际华集团,43.92,,,,
300705,九典制药,0.94,,,,
603628,清源股份,0.89,,,,
601989,中国重工,183.62,,,,
603038,华立股份,0.38,,,,
300680,隆盛科技,0.34,,,,
603086,先达股份,0.73,,,,
