,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
170,002374.SZ,002374,丽鹏股份,建筑工程,2.5,
171,600863.SH,600863,内蒙华电,火力发电,2.5,"天津华人投资管理有限公司-华能结构调整1号证券投资私募基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托·华资1号单一资金信托"
172,300301.SZ,300301,长方集团,半导体,2.5,
173,600293.SH,600293,三峡新材,互联网,2.5,"中航证券-王春辉-中航证券兴航24号单一资产管理计划
深圳市前海富荣资产管理有限公司
深圳蒙商基金管理有限公司"
174,002071.SZ,002071,长城影视,影视音像,2.5,
175,002523.SZ,002523,天桥起重,工程机械,2.51,中央汇金资产管理有限责任公司
176,000707.SZ,000707,ST双环,化工原料,2.51,
177,000839.SZ,000839,中信国安,综合类,2.51,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发中证传媒交易型开放式指数证券投资基金"
178,002554.SZ,002554,惠博普,石油开采,2.51,
179,600106.SH,600106,重庆路桥,路桥,2.52,"重庆国际信托股份有限公司
重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆宸西股权投资基金管理有限公司"
180,002172.SZ,002172,澳洋健康,化纤,2.53,
181,600017.SH,600017,日照港,港口,2.53,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
山钢金控资产管理(深圳)有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
182,601996.SH,601996,丰林集团,家居用品,2.53,"上海富善投资有限公司-致远CTA十七期私募基金
北信瑞丰基金-招商银行-北信瑞丰基金久盈9号资产管理计划
长和(天津)投资管理有限公司-锦绣509号私募投资基金
锦绣中和(北京)资本管理有限公司-锦绣118号私募投资基金
北信瑞丰基金-招商银行-北信瑞丰基金久盈8号资产管理计划"
183,000545.SZ,000545,金浦钛业,化工原料,2.53,
184,300197.SZ,300197,铁汉生态,环境保护,2.54,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中泰创展(珠海横琴)资产管理有限公司"
185,600397.SH,600397,安源煤业,煤炭开采,2.54,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
186,002089.SZ,002089,*ST新海,通信设备,2.55,陕西省国际信托股份有限公司-陕国投·祥瑞5号结构化证券投资集合资金信托计划
187,600815.SH,600815,*ST厦工,工程机械,2.55,第一创业投资管理有限公司-金砖一创(厦门)智能制造产业股权投资基金合伙企业(有限合伙)
188,601216.SH,601216,君正集团,化工原料,2.56,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
189,601618.SH,601618,中国中冶,建筑工程,2.56,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
190,600467.SH,600467,好当家,渔业,2.58,长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
191,000573.SZ,000573,粤宏远A,区域地产,2.58,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
192,002506.SZ,002506,协鑫集成,电气设备,2.59,"长城(德阳)超日项目基金合伙企业(有限合伙)
天津融境股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)"
193,000898.SZ,000898,鞍钢股份,普钢,2.6,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金"
194,601212.SH,601212,白银有色,铜,2.6,"全国社保基金四一三组合
广州市玄元投资管理有限公司-玄元科新10号私募证券投资基金
中国东方资产管理股份有限公司
瑞源(上海)股权投资基金合伙企业(有限合伙)
中国信达资产管理股份有限公司
平安银行股份有限公司-中证800交易型开放式指数证券投资基金"
195,000838.SZ,000838,财信发展,区域地产,2.61,华润深国投信托有限公司-黄河9号信托计划
196,002665.SZ,002665,首航高科,电气设备,2.61,"金城资本管理有限公司-甘肃省并购(纾困)基金(有限合伙)
浙江浙企投资管理有限公司-杭州东方邦信赤孝股权投资基金合伙企业(有限合伙)
长安国际信托股份有限公司-长安信托-民生定增1号单一资金信托
安信基金-农业银行-华宝信托-安心投资【6】号集合资金信托计划
北信瑞丰基金-渤海银行-华润深国投信托-华润信托·增利40号单一资金信托
华宝信托有限责任公司
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划"
197,002348.SZ,002348,高乐股份,文教休闲,2.62,
198,000692.SZ,000692,惠天热电,供气供热,2.62,
199,601599.SH,601599,鹿港文化,影视音像,2.62,
200,600186.SH,600186,莲花健康,食品,2.62,
201,002132.SZ,002132,恒星科技,钢加工,2.62,"上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金
河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金
融通资本-工商银行-广东粤财信托-粤财信托·金粤1号集合资金信托计划"
202,601326.SH,601326,秦港股份,港口,2.64,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
203,000737.SZ,000737,ST南风,日用化工,2.64,
204,600322.SH,600322,天房发展,区域地产,2.64,"上海嘉恳资产管理有限公司-嘉恳水滴9号私募证券投资基金
上海理石投资管理有限公司-理石烜鼎赢新套利4号私募证券投资基金
重庆国际信托股份有限公司-重庆信托-渝信创新优势玖号集合资金信托
重庆国际信托股份有限公司-渝信创新优势拾叁号集合资金信托
重庆国际信托股份有限公司-兴国2号集合资金信托"
205,000422.SZ,000422,ST宜化,农药化肥,2.64,
206,600527.SH,600527,江南高纤,化纤,2.64,
207,601188.SH,601188,龙江交通,路桥,2.65,中央汇金资产管理有限责任公司
208,002495.SZ,002495,佳隆股份,食品,2.65,
209,000005.SZ,000005,世纪星源,环境保护,2.66,上海泽添资产管理中心(有限合伙)-泽熙投资基金1号私募投资基金
210,002323.SZ,002323,*ST雅博,建筑工程,2.66,
211,000751.SZ,000751,锌业股份,铅锌,2.66,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
212,000592.SZ,000592,平潭发展,林业,2.66,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
深圳平安大华汇通财富-平安银行-中融国际信托-中融-盈源11号证券投资集合资金信托计划"
213,000835.SZ,000835,长城动漫,影视音像,2.67,
214,000662.SZ,000662,天夏智慧,软件服务,2.67,
215,600033.SH,600033,福建高速,路桥,2.68,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
上海缤珩投资管理有限公司-缤珩5号私募证券投资基金
杭州维引资产管理有限公司-维引万松私募证券投资基金"
216,000972.SZ,000972,ST中基,食品,2.68,
217,000971.SZ,000971,*ST高升,互联网,2.68,
218,600518.SH,600518,ST康美,中成药,2.68,"五矿国际信托有限公司-五矿信托-优质精选上市公司投资单一资金信托
华夏基金-农业银行-华夏中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划"
219,600808.SH,600808,马钢股份,普钢,2.69,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
福建滚雪球投资管理有限公司-嘉耀滚雪球1号证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
220,000558.SZ,000558,莱茵体育,文教休闲,2.69,
221,002502.SZ,002502,*ST鼎龙,影视音像,2.7,
222,600982.SH,600982,宁波热电,供气供热,2.71,
223,600423.SH,600423,ST柳化,农药化肥,2.72,
224,600470.SH,600470,*ST六化,农药化肥,2.72,
225,600256.SH,600256,广汇能源,石油开采,2.73,"中央汇金资产管理有限责任公司
华龙证券-浦发银行-华龙证券金智汇31号集合资产管理计划
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
226,601113.SH,601113,ST华鼎,化纤,2.73,义乌市创诚资产管理有限公司
227,600275.SH,600275,ST昌鱼,农业综合,2.74,
228,002255.SZ,002255,*ST海陆,专用机械,2.74,"四川信托有限公司-四川信托-增利5号单一资金信托
宁波朝炜股权投资基金管理合伙企业(有限合伙)"
229,601015.SH,601015,陕西黑猫,焦炭加工,2.74,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
230,002496.SZ,002496,*ST辉丰,农药化肥,2.74,
231,000616.SZ,000616,海航投资,全国地产,2.74,中央汇金资产管理有限责任公司
232,000687.SZ,000687,*ST华讯,通信设备,2.74,广发期货有限公司-广发期慧1期资产管理计划
233,000571.SZ,000571,*ST大洲,综合类,2.75,富立财富投资管理有限公司-富立澜沧江十四号私募投资基金
234,000413.SZ,000413,东旭光电,元器件,2.75,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金"
235,000533.SZ,000533,顺钠股份,电气设备,2.75,陕西省国际信托股份有限公司-陕国投·聚宝盆20号证券投资集合资金信托计划
236,600243.SH,600243,*ST海华,机床制造,2.76,
237,300355.SZ,300355,蒙草生态,环境保护,2.77,"内蒙古金融资产管理有限公司
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划"
238,002379.SZ,002379,宏创控股,铝,2.78,
239,300157.SZ,300157,恒泰艾普,石油开采,2.79,
240,000667.SZ,000667,美好置业,全国地产,2.79,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
上海世祖资产管理有限公司-世祖元朔一号私募投资基金"
241,002694.SZ,002694,顾地科技,塑料,2.79,
242,600892.SH,600892,*ST大晟,影视音像,2.79,深圳市大晟资产管理有限公司
243,002629.SZ,002629,*ST仁智,石油开采,2.8,深圳金善银股权投资基金管理有限公司
244,600512.SH,600512,腾达建设,建筑工程,2.8,"国通信托有限责任公司-国通信托·紫金13号集合资金信托计划
金元顺安基金-农业银行-华能贵诚信托-华能信托·腾达2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金3号集合资金信托计划"
245,600586.SH,600586,金晶科技,玻璃,2.8,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
香港中央结算有限公司(陆股通)"
