,ts_code,name,industry,turnover_rate,turnover_rate_f
1248,002795.SZ,永和智控,机械基件,,
1249,002796.SZ,世嘉科技,专用机械,,
1250,002797.SZ,第一创业,证券,,
1251,002798.SZ,帝欧家居,家居用品,,
1252,002799.SZ,环球印务,广告包装,,
1253,002800.SZ,天顺股份,仓储物流,,
1254,002801.SZ,微光股份,电气设备,,
1255,002802.SZ,洪汇新材,化工原料,,
1256,002803.SZ,吉宏股份,广告包装,,
1257,002805.SZ,丰元股份,化工原料,,
1258,002806.SZ,华锋股份,元器件,,
1259,002807.SZ,江阴银行,银行,,
1260,002808.SZ,恒久科技,元器件,,
1261,002809.SZ,红墙股份,化工原料,,
1262,002810.SZ,山东赫达,化工原料,,
1263,002811.SZ,亚泰国际,装修装饰,,
1264,002812.SZ,恩捷股份,广告包装,,
1265,002813.SZ,路畅科技,汽车配件,,
1266,002815.SZ,崇达技术,元器件,,
1267,002816.SZ,和科达,专用机械,,
1268,002817.SZ,黄山胶囊,化学制药,,
1269,002818.SZ,富森美,房产服务,,
1270,002819.SZ,东方中科,电器仪表,,
1271,002820.SZ,桂发祥,食品,,
1272,002821.SZ,凯莱英,生物制药,,
1273,002822.SZ,中装建设,装修装饰,,
1274,002823.SZ,凯中精密,机械基件,,
1275,002824.SZ,和胜股份,铝,,
1276,002825.SZ,纳尔股份,化工原料,,
1277,002826.SZ,易明医药,中成药,,
1278,002827.SZ,高争民爆,化工原料,,
1279,002828.SZ,贝肯能源,石油开采,,
1280,002829.SZ,星网宇达,通信设备,,
1281,002830.SZ,名雕股份,装修装饰,,
1282,002831.SZ,裕同科技,广告包装,,
1283,002832.SZ,比音勒芬,服饰,,
1284,002833.SZ,弘亚数控,专用机械,,
1285,002835.SZ,同为股份,元器件,,
1286,002836.SZ,新宏泽,广告包装,,
1287,002837.SZ,英维克,专用机械,,
1288,002838.SZ,道恩股份,塑料,,
1289,002839.SZ,张家港行,银行,,
1290,002840.SZ,华统股份,食品,,
1291,002841.SZ,视源股份,元器件,,
1292,002842.SZ,翔鹭钨业,小金属,,
1293,002843.SZ,泰嘉股份,钢加工,,
1294,002845.SZ,同兴达,元器件,,
1295,002846.SZ,英联股份,广告包装,,
1296,002847.SZ,盐津铺子,食品,,
1297,002848.SZ,高斯贝尔,通信设备,,
1298,002849.SZ,威星智能,电器仪表,,
1299,002850.SZ,科达利,机械基件,,
1300,002851.SZ,麦格米特,电气设备,,
1301,002852.SZ,道道全,食品,,
1302,002853.SZ,皮阿诺,家居用品,,
1303,002855.SZ,捷荣技术,塑料,,
1304,002856.SZ,美芝股份,装修装饰,,
1305,002857.SZ,三晖电气,电器仪表,,
1306,002858.SZ,力盛赛车,文教休闲,,
1307,002859.SZ,洁美科技,元器件,,
1308,002860.SZ,星帅尔,电气设备,,
1309,002861.SZ,瀛通通讯,通信设备,,
1310,002862.SZ,实丰文化,文教休闲,,
1311,002863.SZ,今飞凯达,汽车配件,,
1312,002864.SZ,盘龙药业,中成药,,
1313,002865.SZ,钧达股份,汽车配件,,
1314,002866.SZ,传艺科技,电脑设备,,
1315,002867.SZ,周大生,服饰,,
1316,002868.SZ,绿康生化,农业综合,,
1317,002869.SZ,金溢科技,通信设备,,
1318,002870.SZ,香山股份,电器仪表,,
1319,002871.SZ,伟隆股份,机械基件,,
1320,002872.SZ,天圣制药,化学制药,,
1321,002873.SZ,新天药业,中成药,,
1322,002875.SZ,安奈儿,服饰,,
1323,002876.SZ,三利谱,元器件,,
1324,002877.SZ,智能自控,电器仪表,,
1325,002878.SZ,元隆雅图,文教休闲,,
1326,002879.SZ,长缆科技,电气设备,,
1327,002880.SZ,卫光生物,生物制药,,
1328,002881.SZ,美格智能,通信设备,,
1329,002882.SZ,金龙羽,电气设备,,
1330,002883.SZ,中设股份,建筑施工,,
1331,002884.SZ,凌霄泵业,专用机械,,
1332,002885.SZ,京泉华,元器件,,
1333,002886.SZ,沃特股份,塑料,,
1334,002887.SZ,绿茵生态,环境保护,,
1335,002888.SZ,惠威科技,元器件,,
1336,002889.SZ,东方嘉盛,仓储物流,,
1337,002890.SZ,弘宇股份,农用机械,,
1338,002891.SZ,中宠股份,饲料,,
1339,002892.SZ,科力尔,电气设备,,
1340,002893.SZ,华通热力,供气供热,,
1341,002895.SZ,川恒股份,化工原料,,
1342,002896.SZ,中大力德,机械基件,,
1343,002897.SZ,意华股份,元器件,,
1344,002898.SZ,赛隆药业,化学制药,,
1345,002899.SZ,英派斯,文教休闲,,
1346,002900.SZ,哈三联,化学制药,,
1347,002901.SZ,大博医疗,医疗保健,,
1348,002902.SZ,铭普光磁,元器件,,
1349,002903.SZ,宇环数控,机床制造,,
1350,002905.SZ,金逸影视,影视音像,,
1351,002906.SZ,华阳集团,汽车配件,,
1352,002907.SZ,华森制药,化学制药,,
1353,002908.SZ,德生科技,元器件,,
1354,002909.SZ,集泰股份,化工原料,,
1355,002910.SZ,庄园牧场,乳制品,,
1356,002911.SZ,佛燃股份,供气供热,,
1357,002912.SZ,中新赛克,软件服务,,
1358,002913.SZ,奥士康,元器件,,
1359,002915.SZ,中欣氟材,化工原料,,
1360,002916.SZ,深南电路,元器件,,
1361,002917.SZ,金奥博,化工原料,,
1362,002918.SZ,蒙娜丽莎,其他建材,,
1363,002919.SZ,名臣健康,日用化工,,
1364,002920.SZ,德赛西威,汽车配件,,
1365,002921.SZ,联诚精密,汽车配件,,
1366,002922.SZ,伊戈尔,电气设备,,
1367,002923.SZ,润都股份,化学制药,,
1368,002925.SZ,盈趣科技,元器件,,
1369,002926.SZ,华西证券,证券,,
1370,002927.SZ,泰永长征,电气设备,,
1371,002928.SZ,华夏航空,空运,,
1372,002929.SZ,润建通信,通信设备,,
1373,002930.SZ,宏川智慧,仓储物流,,
1374,002931.SZ,锋龙股份,汽车配件,,
1375,002932.SZ,明德生物,医疗保健,,
1376,002933.SZ,新兴装备,航空,,
1377,002935.SZ,天奥电子,元器件,,
1378,002936.SZ,郑州银行,银行,,
1379,002937.SZ,兴瑞科技,元器件,,
1380,002938.SZ,鹏鼎控股,元器件,,
1381,002939.SZ,长城证券,证券,,
1382,002940.SZ,昂利康,化学制药,,
1383,002941.SZ,新疆交建,建筑施工,,
1384,002942.SZ,N新农,农药化肥,,
1385,002943.SZ,宇晶股份,机床制造,,
1386,300001.SZ,特锐德,电气设备,,
1387,300002.SZ,神州泰岳,软件服务,,
1388,300003.SZ,乐普医疗,医疗保健,,
1389,300004.SZ,南风股份,电气设备,,
1390,300005.SZ,探路者,服饰,,
1391,300006.SZ,莱美药业,化学制药,,
1392,300007.SZ,汉威科技,电器仪表,,
1393,300008.SZ,天海防务,船舶,,
1394,300009.SZ,安科生物,生物制药,,
1395,300010.SZ,立思辰,软件服务,,
1396,300011.SZ,鼎汉技术,运输设备,,
1397,300012.SZ,华测检测,电器仪表,,
1398,300013.SZ,新宁物流,仓储物流,,
1399,300014.SZ,亿纬锂能,元器件,,
1400,300015.SZ,爱尔眼科,医疗保健,,
1401,300016.SZ,北陆药业,中成药,,
1402,300017.SZ,网宿科技,电信运营,,
1403,300018.SZ,中元股份,电气设备,,
1404,300019.SZ,硅宝科技,化工原料,,
1405,300020.SZ,银江股份,软件服务,,
1406,300021.SZ,大禹节水,农业综合,,
1407,300022.SZ,吉峰科技,农用机械,,
1408,300023.SZ,宝德股份,专用机械,,
1409,300024.SZ,机器人,专用机械,,
1410,300025.SZ,华星创业,通信设备,,
1411,300026.SZ,红日药业,中成药,,
1412,300027.SZ,华谊兄弟,影视音像,,
1413,300028.SZ,金亚科技,通信设备,,
1414,300029.SZ,天龙光电,专用机械,,
1415,300030.SZ,阳普医疗,医疗保健,,
1416,300031.SZ,宝通科技,互联网,,
1417,300032.SZ,金龙机电,元器件,,
1418,300033.SZ,同花顺,软件服务,,
1419,300034.SZ,钢研高纳,小金属,,
1420,300035.SZ,中科电气,电气设备,,
1421,300036.SZ,超图软件,软件服务,,
1422,300037.SZ,新宙邦,化工原料,,
1423,300038.SZ,数知科技,通信设备,,
1424,300039.SZ,上海凯宝,中成药,,
1425,300040.SZ,九洲电气,电气设备,,
1426,300041.SZ,回天新材,化工原料,,
1427,300042.SZ,朗科科技,电脑设备,,
1428,300043.SZ,星辉娱乐,文教休闲,,
1429,300044.SZ,赛为智能,软件服务,,
1430,300045.SZ,华力创通,电脑设备,,
1431,300046.SZ,台基股份,半导体,,
1432,300047.SZ,天源迪科,软件服务,,
1433,300048.SZ,合康新能,电气设备,,
1434,300049.SZ,福瑞股份,中成药,,
1435,300050.SZ,世纪鼎利,软件服务,,
1436,300051.SZ,三五互联,互联网,,
1437,300052.SZ,中青宝,互联网,,
1438,300053.SZ,欧比特,半导体,,
1439,300054.SZ,鼎龙股份,化工原料,,
1440,300055.SZ,万邦达,环境保护,,
1441,300056.SZ,三维丝,环境保护,,
1442,300057.SZ,万顺股份,广告包装,,
1443,300058.SZ,蓝色光标,广告包装,,
1444,300059.SZ,东方财富,证券,,
1445,300061.SZ,康旗股份,医疗保健,,
1446,300062.SZ,中能电气,电气设备,,
1447,300063.SZ,天龙集团,染料涂料,,
1448,300064.SZ,豫金刚石,矿物制品,,
1449,300065.SZ,海兰信,软件服务,,
1450,300066.SZ,三川智慧,电器仪表,,
1451,300067.SZ,安诺其,染料涂料,,
1452,300068.SZ,南都电源,电气设备,,
1453,300069.SZ,金利华电,电气设备,,
1454,300070.SZ,碧水源,环境保护,,
1455,300071.SZ,华谊嘉信,广告包装,,
1456,300072.SZ,三聚环保,环境保护,,
1457,300073.SZ,当升科技,矿物制品,,
1458,300074.SZ,华平股份,通信设备,,
1459,300075.SZ,数字政通,软件服务,,
1460,300076.SZ,GQY视讯,电脑设备,,
1461,300077.SZ,国民技术,半导体,,
1462,300078.SZ,思创医惠,元器件,,
1463,300079.SZ,数码科技,通信设备,,
1464,300080.SZ,易成新能,半导体,,
1465,300081.SZ,恒信东方,文教休闲,,
1466,300082.SZ,奥克股份,化工原料,,
1467,300083.SZ,劲胜智能,元器件,,
1468,300084.SZ,海默科技,石油开采,,
1469,300085.SZ,银之杰,软件服务,,
1470,300086.SZ,康芝药业,化学制药,,
1471,300087.SZ,荃银高科,种植业,,
1472,300088.SZ,长信科技,元器件,,
1473,300089.SZ,文化长城,陶瓷,,
1474,300090.SZ,盛运环保,环境保护,,
1475,300091.SZ,金通灵,机械基件,,
1476,300092.SZ,科新机电,专用机械,,
1477,300093.SZ,金刚玻璃,玻璃,,
1478,300094.SZ,国联水产,渔业,,
1479,300095.SZ,华伍股份,机械基件,,
1480,300096.SZ,易联众,软件服务,,
1481,300097.SZ,智云股份,电器仪表,,
1482,300098.SZ,高新兴,通信设备,,
1483,300099.SZ,精准信息,电器仪表,,
1484,300100.SZ,双林股份,汽车服务,,
1485,300101.SZ,振芯科技,通信设备,,
1486,300102.SZ,乾照光电,半导体,,
1487,300103.SZ,达刚路机,工程机械,,
1488,300104.SZ,乐视网,互联网,,
1489,300105.SZ,龙源技术,电器仪表,,
1490,300106.SZ,西部牧业,农业综合,,
1491,300107.SZ,建新股份,化工原料,,
1492,300108.SZ,吉药控股,中成药,,
1493,300109.SZ,新开源,化工原料,,
1494,300110.SZ,华仁药业,化学制药,,
1495,300111.SZ,向日葵,半导体,,
1496,300112.SZ,万讯自控,电器仪表,,
1497,300113.SZ,顺网科技,互联网,,
1498,300114.SZ,中航电测,元器件,,
1499,300115.SZ,长盈精密,元器件,,
1500,300116.SZ,坚瑞沃能,电气设备,,
1501,300117.SZ,嘉寓股份,装修装饰,,
1502,300118.SZ,东方日升,半导体,,
1503,300119.SZ,瑞普生物,生物制药,,
1504,300120.SZ,经纬辉开,电气设备,,
1505,300121.SZ,阳谷华泰,化工原料,,
1506,300122.SZ,智飞生物,生物制药,,
1507,300123.SZ,亚光科技,船舶,,
1508,300124.SZ,汇川技术,电器仪表,,
1509,300125.SZ,易世达,电气设备,,
1510,300126.SZ,锐奇股份,轻工机械,,
1511,300127.SZ,银河磁体,元器件,,
1512,300128.SZ,锦富技术,元器件,,
1513,300129.SZ,泰胜风能,电气设备,,
1514,300130.SZ,新国都,电脑设备,,
1515,300131.SZ,英唐智控,元器件,,
1516,300132.SZ,青松股份,化工原料,,
1517,300133.SZ,华策影视,影视音像,,
1518,300134.SZ,大富科技,通信设备,,
1519,300135.SZ,宝利国际,化工原料,,
1520,300136.SZ,信维通信,通信设备,,
1521,300137.SZ,先河环保,环境保护,,
1522,300138.SZ,晨光生物,食品,,
1580,300197.SZ,铁汉生态,环境保护,,
1702,300319.SZ,麦捷科技,元器件,,
1723,300340.SZ,科恒股份,元器件,,
1724,300341.SZ,麦迪电气,电气设备,,
1725,300342.SZ,天银机电,元器件,,
1726,300343.SZ,联创互联,互联网,,
1727,300344.SZ,太空智造,其他建材,,
1728,300345.SZ,红宇新材,钢加工,,
1729,300346.SZ,南大光电,元器件,,
1730,300347.SZ,泰格医药,医疗保健,,
1731,300348.SZ,长亮科技,软件服务,,
1732,300349.SZ,金卡智能,软件服务,,
1733,300350.SZ,华鹏飞,仓储物流,,
1734,300351.SZ,永贵电器,元器件,,
1735,300352.SZ,北信源,软件服务,,
1736,300353.SZ,东土科技,通信设备,,
1737,300354.SZ,东华测试,电器仪表,,
1738,300355.SZ,蒙草生态,环境保护,,
1739,300356.SZ,光一科技,电气设备,,
1740,300357.SZ,我武生物,生物制药,,
1741,300358.SZ,楚天科技,医疗保健,,
1742,300359.SZ,全通教育,文教休闲,,
1743,300360.SZ,炬华科技,电器仪表,,
1744,300362.SZ,天翔环境,环境保护,,
1745,300363.SZ,博腾股份,化学制药,,
1746,300364.SZ,中文在线,出版业,,
1747,300365.SZ,恒华科技,软件服务,,
1748,300366.SZ,创意信息,软件服务,,
1749,300367.SZ,东方网力,电脑设备,,
1750,300368.SZ,汇金股份,专用机械,,
1751,300369.SZ,绿盟科技,软件服务,,
1752,300370.SZ,安控科技,电器仪表,,
1753,300371.SZ,汇中股份,电器仪表,,
1754,300373.SZ,扬杰科技,半导体,,
1755,300374.SZ,恒通科技,其他建材,,
1756,300375.SZ,鹏翎股份,汽车配件,,
1757,300376.SZ,易事特,电气设备,,
1758,300377.SZ,赢时胜,软件服务,,
1759,300378.SZ,鼎捷软件,软件服务,,
1760,300379.SZ,东方通,软件服务,,
1761,300380.SZ,安硕信息,软件服务,,
1762,300381.SZ,溢多利,饲料,,
1763,300382.SZ,斯莱克,专用机械,,
1764,300383.SZ,光环新网,电信运营,,
1765,300384.SZ,三联虹普,纺织机械,,
1766,300385.SZ,雪浪环境,环境保护,,
1767,300386.SZ,飞天诚信,软件服务,,
1768,300387.SZ,富邦股份,化工原料,,
1769,300388.SZ,国祯环保,环境保护,,
1770,300389.SZ,艾比森,半导体,,
1771,300390.SZ,天华超净,元器件,,
1772,300391.SZ,康跃科技,机械基件,,
1773,300392.SZ,腾信股份,互联网,,
1774,300393.SZ,中来股份,塑料,,
1775,300394.SZ,天孚通信,通信设备,,
1776,300395.SZ,菲利华,玻璃,,
1777,300396.SZ,迪瑞医疗,医疗保健,,
1778,300397.SZ,天和防务,通信设备,,
1779,300398.SZ,飞凯材料,染料涂料,,
1780,300399.SZ,京天利,互联网,,
1781,300400.SZ,劲拓股份,专用机械,,
1782,300401.SZ,花园生物,食品,,
1783,300402.SZ,宝色股份,专用机械,,
1784,300403.SZ,地尔汉宇,家用电器,,
1785,300404.SZ,博济医药,医疗保健,,
1786,300405.SZ,科隆股份,化工原料,,
1787,300406.SZ,九强生物,生物制药,,
1788,300407.SZ,凯发电气,电气设备,,
1789,300408.SZ,三环集团,元器件,,
1790,300409.SZ,道氏技术,陶瓷,,
1791,300410.SZ,正业科技,电器仪表,,
1792,300411.SZ,金盾股份,专用机械,,
1793,300412.SZ,迦南科技,医疗保健,,
1794,300413.SZ,芒果超媒,影视音像,,
1795,300414.SZ,中光防雷,元器件,,
1796,300415.SZ,伊之密,专用机械,,
1797,300416.SZ,苏试试验,电器仪表,,
1798,300417.SZ,南华仪器,电器仪表,,
1799,300418.SZ,昆仑万维,互联网,,
1800,300419.SZ,浩丰科技,软件服务,,
1801,300420.SZ,五洋停车,机械基件,,
1802,300421.SZ,力星股份,机械基件,,
1803,300422.SZ,博世科,环境保护,,
1804,300423.SZ,鲁亿通,电气设备,,
1805,300424.SZ,航新科技,航空,,
1806,300425.SZ,环能科技,环境保护,,
1807,300426.SZ,唐德影视,影视音像,,
1808,300427.SZ,红相股份,电气设备,,
1809,300428.SZ,四通新材,铝,,
1810,300429.SZ,强力新材,化工原料,,
1811,300430.SZ,诚益通,电器仪表,,
1812,300431.SZ,暴风集团,互联网,,
1813,300432.SZ,富临精工,汽车配件,,
1814,300433.SZ,蓝思科技,元器件,,
1815,300434.SZ,金石东方,化学制药,,
1816,300435.SZ,中泰股份,机械基件,,
1817,300436.SZ,广生堂,化学制药,,
1818,300437.SZ,清水源,化工原料,,
1819,300438.SZ,鹏辉能源,电气设备,,
1820,300439.SZ,美康生物,医疗保健,,
1821,300440.SZ,运达科技,软件服务,,
1822,300441.SZ,鲍斯股份,机床制造,,
1823,300442.SZ,普丽盛,轻工机械,,
1824,300443.SZ,金雷风电,专用机械,,
1825,300444.SZ,双杰电气,电气设备,,
1826,300445.SZ,康斯特,电器仪表,,
1827,300446.SZ,乐凯新材,化工原料,,
1828,300447.SZ,全信股份,电气设备,,
1829,300448.SZ,浩云科技,软件服务,,
1830,300449.SZ,汉邦高科,电脑设备,,
1831,300450.SZ,先导智能,专用机械,,
1832,300451.SZ,创业软件,软件服务,,
1833,300452.SZ,山河药辅,化学制药,,
1834,300453.SZ,三鑫医疗,医疗保健,,
1835,300454.SZ,深信服,软件服务,,
1836,300455.SZ,康拓红外,运输设备,,
1837,300456.SZ,耐威科技,元器件,,
1838,300457.SZ,赢合科技,专用机械,,
1839,300458.SZ,全志科技,元器件,,
1840,300459.SZ,金科文化,化工原料,,
1841,300460.SZ,惠伦晶体,元器件,,
1842,300461.SZ,田中精机,专用机械,,
1843,300462.SZ,华铭智能,专用机械,,
1844,300463.SZ,迈克生物,医疗保健,,
1845,300464.SZ,星徽精密,机械基件,,
1846,300465.SZ,高伟达,软件服务,,
1847,300466.SZ,赛摩电气,电器仪表,,
1848,300467.SZ,迅游科技,互联网,,
1849,300468.SZ,四方精创,软件服务,,
1850,300469.SZ,信息发展,软件服务,,
1851,300470.SZ,日机密封,机械基件,,
1852,300471.SZ,厚普股份,专用机械,,
1853,300472.SZ,新元科技,专用机械,,
1854,300473.SZ,德尔股份,汽车配件,,
1855,300474.SZ,景嘉微,元器件,,
1856,300475.SZ,聚隆科技,专用机械,,
1857,300476.SZ,胜宏科技,元器件,,
1858,300477.SZ,合纵科技,电气设备,,
1859,300478.SZ,杭州高新,橡胶,,
1860,300479.SZ,神思电子,软件服务,,
1861,300480.SZ,光力科技,电器仪表,,
1862,300481.SZ,濮阳惠成,化工原料,,
1863,300482.SZ,万孚生物,生物制药,,
1864,300483.SZ,沃施股份,专用机械,,
1865,300484.SZ,蓝海华腾,电气设备,,
1866,300485.SZ,赛升药业,生物制药,,
1867,300486.SZ,东杰智能,专用机械,,
1868,300487.SZ,蓝晓科技,化工原料,,
1869,300488.SZ,恒锋工具,机械基件,,
1870,300489.SZ,中飞股份,铝,,
1871,300490.SZ,华自科技,电气设备,,
1872,300491.SZ,通合科技,电气设备,,
1873,300492.SZ,山鼎设计,建筑施工,,
1874,300493.SZ,润欣科技,通信设备,,
1875,300494.SZ,盛天网络,互联网,,
1876,300495.SZ,美尚生态,环境保护,,
1877,300496.SZ,中科创达,软件服务,,
1878,300497.SZ,富祥股份,化学制药,,
1879,300498.SZ,温氏股份,农业综合,,
1880,300499.SZ,高澜股份,专用机械,,
1881,300500.SZ,启迪设计,建筑施工,,
1882,300501.SZ,海顺新材,广告包装,,
1883,300502.SZ,新易盛,通信设备,,
1884,300503.SZ,昊志机电,机械基件,,
1885,300504.SZ,天邑股份,通信设备,,
1886,300505.SZ,川金诺,化工原料,,
1887,300506.SZ,名家汇,建筑施工,,
1888,300507.SZ,苏奥传感,汽车配件,,
1889,300508.SZ,维宏股份,软件服务,,
1890,300509.SZ,新美星,专用机械,,
1891,300510.SZ,金冠股份,电气设备,,
1892,300511.SZ,雪榕生物,种植业,,
1893,300512.SZ,中亚股份,专用机械,,
1894,300513.SZ,恒泰实达,软件服务,,
1895,300514.SZ,友讯达,通信设备,,
1896,300515.SZ,三德科技,电器仪表,,
1897,300516.SZ,久之洋,电器仪表,,
1898,300517.SZ,海波重科,建筑施工,,
1899,300518.SZ,盛讯达,软件服务,,
1900,300519.SZ,新光药业,中成药,,
1901,300520.SZ,科大国创,软件服务,,
1902,300521.SZ,爱司凯,专用机械,,
1903,300522.SZ,世名科技,染料涂料,,
1904,300523.SZ,辰安科技,软件服务,,
1905,300525.SZ,博思软件,软件服务,,
1906,300526.SZ,中潜股份,专用机械,,
1907,300527.SZ,中国应急,专用机械,,
1908,300528.SZ,幸福蓝海,影视音像,,
1909,300529.SZ,健帆生物,医疗保健,,
1910,300530.SZ,达志科技,化工原料,,
1911,300531.SZ,优博讯,软件服务,,
1912,300532.SZ,今天国际,软件服务,,
1913,300533.SZ,冰川网络,软件服务,,
1914,300534.SZ,陇神戎发,中成药,,
1915,300535.SZ,达威股份,化工原料,,
1916,300536.SZ,农尚环境,建筑施工,,
1917,300537.SZ,广信材料,染料涂料,,
1918,300538.SZ,同益股份,批发业,,
1919,300539.SZ,横河模具,塑料,,
1920,300540.SZ,深冷股份,专用机械,,
1921,300541.SZ,先进数通,软件服务,,
1922,300542.SZ,新晨科技,软件服务,,
1923,300543.SZ,朗科智能,电气设备,,
1924,300545.SZ,联得装备,专用机械,,
1925,300546.SZ,雄帝科技,元器件,,
1926,300547.SZ,川环科技,橡胶,,
1927,300548.SZ,博创科技,元器件,,
1928,300549.SZ,优德精密,专用机械,,
1929,300550.SZ,和仁科技,软件服务,,
1930,300551.SZ,古鳌科技,专用机械,,
1931,300552.SZ,万集科技,软件服务,,
1932,300553.SZ,集智股份,电器仪表,,
1933,300554.SZ,三超新材,矿物制品,,
1934,300555.SZ,路通视信,通信设备,,
1935,300556.SZ,丝路视觉,软件服务,,
1936,300557.SZ,理工光科,电器仪表,,
1937,300558.SZ,贝达药业,化学制药,,
1938,300559.SZ,佳发教育,软件服务,,
1939,300560.SZ,中富通,通信设备,,
1940,300561.SZ,汇金科技,软件服务,,
1941,300562.SZ,乐心医疗,医疗保健,,
1942,300563.SZ,神宇股份,通信设备,,
1943,300565.SZ,科信技术,通信设备,,
1944,300566.SZ,激智科技,元器件,,
1945,300567.SZ,精测电子,电器仪表,,
1946,300568.SZ,星源材质,化工原料,,
1947,300569.SZ,天能重工,专用机械,,
1948,300570.SZ,太辰光,元器件,,
1949,300571.SZ,平治信息,互联网,,
1950,300572.SZ,安车检测,电器仪表,,
1951,300573.SZ,兴齐眼药,化学制药,,
1952,300575.SZ,中旗股份,农药化肥,,
1953,300576.SZ,容大感光,染料涂料,,
1954,300577.SZ,开润股份,纺织,,
1955,300578.SZ,会畅通讯,通信设备,,
1956,300579.SZ,数字认证,软件服务,,
1957,300580.SZ,贝斯特,汽车配件,,
1958,300581.SZ,晨曦航空,航空,,
1959,300582.SZ,英飞特,半导体,,
1960,300583.SZ,赛托生物,生物制药,,
1961,300584.SZ,海辰药业,化学制药,,
1962,300585.SZ,奥联电子,汽车配件,,
1963,300586.SZ,美联新材,化工原料,,
1964,300587.SZ,天铁股份,橡胶,,
1965,300588.SZ,熙菱信息,软件服务,,
1966,300589.SZ,江龙船艇,船舶,,
1967,300590.SZ,移为通信,通信设备,,
1968,300591.SZ,万里马,服饰,,
1969,300592.SZ,华凯创意,软件服务,,
1970,300593.SZ,新雷能,电气设备,,
1971,300595.SZ,欧普康视,医疗保健,,
1972,300596.SZ,利安隆,化工原料,,
1973,300597.SZ,吉大通信,通信设备,,
1974,300598.SZ,诚迈科技,软件服务,,
1975,300599.SZ,雄塑科技,塑料,,
1976,300600.SZ,瑞特股份,电气设备,,
1977,300601.SZ,康泰生物,生物制药,,
1978,300602.SZ,飞荣达,元器件,,
1979,300603.SZ,立昂技术,通信设备,,
1980,300604.SZ,长川科技,专用机械,,
1981,300605.SZ,恒锋信息,软件服务,,
1982,300606.SZ,金太阳,矿物制品,,
1983,300607.SZ,拓斯达,专用机械,,
1984,300608.SZ,思特奇,软件服务,,
1985,300609.SZ,汇纳科技,互联网,,
1986,300610.SZ,晨化股份,化工原料,,
1987,300611.SZ,美力科技,机械基件,,
1988,300612.SZ,宣亚国际,广告包装,,
1989,300613.SZ,富瀚微,半导体,,
1990,300615.SZ,欣天科技,元器件,,
1991,300616.SZ,尚品宅配,家居用品,,
1992,300617.SZ,安靠智电,电气设备,,
1993,300618.SZ,寒锐钴业,小金属,,
1994,300619.SZ,金银河,专用机械,,
1995,300620.SZ,光库科技,元器件,,
1996,300621.SZ,维业股份,装修装饰,,
1997,300622.SZ,博士眼镜,其他商业,,
1998,300623.SZ,捷捷微电,半导体,,
1999,300624.SZ,万兴科技,软件服务,,
2000,300625.SZ,三雄极光,半导体,,
2001,300626.SZ,华瑞股份,电气设备,,
2002,300627.SZ,华测导航,通信设备,,
2003,300628.SZ,亿联网络,通信设备,,
2004,300629.SZ,新劲刚,矿物制品,,
2005,300630.SZ,普利制药,化学制药,,
2006,300631.SZ,久吾高科,环境保护,,
2007,300632.SZ,光莆股份,半导体,,
2008,300633.SZ,开立医疗,医疗保健,,
2009,300634.SZ,彩讯股份,软件服务,,
2010,300635.SZ,达安股份,建筑施工,,
2011,300636.SZ,同和药业,化学制药,,
2012,300637.SZ,扬帆新材,化工原料,,
2013,300638.SZ,广和通,通信设备,,
2014,300639.SZ,凯普生物,医疗保健,,
2015,300640.SZ,德艺文创,文教休闲,,
2016,300641.SZ,正丹股份,化工原料,,
2017,300642.SZ,透景生命,医疗保健,,
2018,300643.SZ,万通智控,汽车配件,,
2019,300644.SZ,南京聚隆,塑料,,
2020,300645.SZ,正元智慧,软件服务,,
2021,300647.SZ,超频三,元器件,,
2022,300648.SZ,星云股份,电器仪表,,
2023,300649.SZ,杭州园林,建筑施工,,
2024,300650.SZ,太龙照明,电气设备,,
2025,300651.SZ,金陵体育,文教休闲,,
2026,300652.SZ,雷迪克,汽车配件,,
2027,300653.SZ,正海生物,医疗保健,,
2028,300654.SZ,世纪天鸿,出版业,,
2029,300655.SZ,晶瑞股份,化工原料,,
2030,300656.SZ,民德电子,电脑设备,,
2031,300657.SZ,弘信电子,元器件,,
2032,300658.SZ,延江股份,纺织,,
2033,300659.SZ,中孚信息,软件服务,,
2034,300660.SZ,江苏雷利,电气设备,,
2035,300661.SZ,圣邦股份,元器件,,
2036,300662.SZ,科锐国际,综合类,,
2037,300663.SZ,科蓝软件,软件服务,,
2038,300664.SZ,鹏鹞环保,环境保护,,
2039,300665.SZ,飞鹿股份,染料涂料,,
2040,300666.SZ,江丰电子,元器件,,
2041,300667.SZ,必创科技,电器仪表,,
2241,600145.SH,*ST新亿,陶瓷,,
2242,600146.SH,商赢环球,服饰,,
2243,600148.SH,长春一东,汽车配件,,
2244,600149.SH,ST坊展,综合类,,
2245,600150.SH,*ST船舶,船舶,,
2246,600151.SH,航天机电,半导体,,
2247,600152.SH,维科技术,电气设备,,
2248,600153.SH,建发股份,商贸代理,,
2249,600155.SH,华创阳安,证券,,
2250,600156.SH,华升股份,纺织,,
2251,600157.SH,永泰能源,煤炭开采,,
2252,600158.SH,中体产业,文教休闲,,
2253,600159.SH,大龙地产,区域地产,,
2254,600160.SH,巨化股份,化工原料,,
2255,600161.SH,天坛生物,生物制药,,
2256,600162.SH,香江控股,全国地产,,
2257,600163.SH,中闽能源,新型电力,,
