,ts_code,symbol,name,industry,COL_LASTPRICE,concept
243,002154.SZ,002154,报喜鸟,服饰,3.71,"业绩预增, 纺织服装, 举牌股, "
244,600225.SH,600225,天津松江,区域地产,3.71,"国家队重仓, 房地产, 京津冀, 云计算, 智慧城市, 天津国企改革, 股权转让, 体育产业, ST摘帽, "
245,300247.SZ,300247,融捷健康,医疗保健,3.72,"大消费, 养老产业, 小家电, 家电, 医疗器械, 举牌股, 股权转让, "
246,002204.SZ,002204,大连重工,专用机械,3.73,"航母, "
247,300163.SZ,300163,先锋新材,其他建材,3.73,"互联网金融, 股权转让, 资产重组, "
248,002160.SZ,002160,常铝股份,铝,3.73,"有色-铝, 特斯拉, 有色金属, 破净股, 汽车零部件, 定增破发, "
249,600172.SH,600172,黄河旋风,矿物制品,3.74,"军工, 军民融合, 工业自动化, 智能制造, "
250,600537.SH,600537,亿晶光电,半导体,3.74,"光伏, "
251,300032.SZ,300032,金龙机电,元器件,3.76,"小米概念股, 智能制造, 共享经济, 机器人, "
252,600533.SH,600533,栖霞建设,区域地产,3.76,"业绩预增, 雄安-金融, 房地产, 锂电池, 雄安新区, 互联网金融, 新能源汽车, 独角兽, "
253,601288.SH,601288,农业银行,银行,3.76,"银行, MSCI, 社保重仓, 破净股, "
254,300152.SZ,300152,科融环境,环境保护,3.77,"固废处理, 雄安-园林环保, 大气治理, 环保, 雄安新区, 污水处理, "
255,600175.SH,600175,美都能源,综合类,3.77,"油气改革, 破净股, 天然气, 石油化工, 高质押率, 锂电池, 互联网金融, 新能源汽车, 低价股, 石墨烯, 充电桩, "
256,002517.SZ,002517,恺英网络,互联网,3.79,"回购, 直播/短视频, 区块链, 电竞, VR&AR, 游戏, 手游, 动漫, "
257,600039.SH,600039,四川路桥,建筑施工,3.79,"大基建, "
258,300259.SZ,300259,新天科技,电器仪表,3.79,"5G, 回购, 物联网, 雄安-智慧城市, 智能仪表, 雄安新区, "
259,002392.SZ,002392,北京利尔,其他建材,3.79,"有色-镁, 有色金属, 业绩预增, 耐火材料, "
260,002348.SZ,002348,高乐股份,文教休闲,3.79,"二胎, 教育, 智能制造, 人民币贬值受益, 人工智能, 机器人, 无人银行, "
261,000558.SZ,000558,莱茵体育,文教休闲,3.8,"特色小镇, 高质押率, 房地产, 足球, 股权转让, 电竞, 彩票, 国资入股, 体育产业, "
262,002277.SZ,002277,友阿股份,百货,3.8,"回购, 新零售, 供应链金融, 智能制造, 互联网金融, 彩票, 机器人, "
263,002593.SZ,002593,日上集团,汽车配件,3.81,"回购, 汽车零部件, 物联网, 装配式建筑, "
264,300216.SZ,300216,千山药机,医疗保健,3.81,"智能制造, 基因测序, 医疗器械, 机器视觉, "
265,600106.SH,600106,重庆路桥,路桥,3.81,"高速公路, "
266,600582.SH,600582,天地科技,工程机械,3.82,"MSCI, 养老金持股, 国家队重仓, 央企改革, "
267,002162.SZ,002162,悦心健康,医疗保健,3.82,"民营医院, 养老产业, "
268,600170.SH,600170,上海建工,建筑施工,3.82,"高股息, 参股券商, 大基建, 装配式建筑, 雄安-园林环保, 地下管廊, PPP, 雄安新区, 上海国企改革, "
269,002067.SZ,002067,景兴纸业,造纸,3.83,"造纸, "
270,002650.SZ,002650,加加食品,食品,3.84,"调味品, 食品, 资产重组, "
271,600780.SH,600780,通宝能源,火力发电,3.85,"火电, 电改, 业绩预增, 破净股, 山西国企改革, "
272,600751.SH,600751,海航科技,水运,3.85,"破净股, 京津冀, 自贸区, 天津自贸区, 资产重组, 独角兽, "
273,600370.SH,600370,三房巷,纺织,3.85,"高质押率, 印染, "
274,000718.SZ,000718,苏宁环球,区域地产,3.86,"民营医院, 房地产, 进口博览会, 足球, 年报季报, 动漫, "
275,300303.SZ,300303,聚飞光电,半导体,3.86,"社保重仓, 业绩预增, LED, "
276,000422.SZ,000422,ST宜化,农药化肥,3.87,"烧碱, PVC, 煤化工, 化肥, 磷化工, 举牌股, ST股, "
277,002133.SZ,002133,广宇集团,全国地产,3.88,"业绩预增, 环杭州湾大湾区, 房地产, "
278,002170.SZ,002170,芭田股份,农药化肥,3.88,"阿里巴巴概念股, 无人机, 化肥, 土地流转, 磷化工, 强势人气股, "
279,601988.SH,601988,中国银行,银行,3.89,"银行, 安邦系, MSCI, 中字头, 人民币升值受益, 破净股, "
280,000521.SZ,000521,长虹美菱,家用电器,3.89,"破净股, 小家电, 白色家电, 家电, 独角兽, "
281,300189.SZ,300189,神农基因,种植业,3.89,"海南自由贸易港, 举牌股, 自贸区, 农业种植, 自由贸易港, 海南, "
282,002481.SZ,002481,双塔食品,食品,3.9,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, "
283,600130.SH,600130,波导股份,通信设备,3.9,"壳公司, "
284,300160.SZ,300160,秀强股份,玻璃,3.9,"二胎, 教育, 玻璃, "
285,002535.SZ,002535,林州重机,工程机械,3.9,"业绩预增, 供应链金融, 军工, 军民融合, 锂电池, 新能源汽车, 虹膜识别, "
286,600558.SH,600558,大西洋,钢加工,3.9,"核电, 军工, 军民融合, "
287,002504.SZ,002504,弘高创意,装修装饰,3.9,"特色小镇, 独角兽, 装修装饰, ST摘帽, "
288,000868.SZ,000868,*ST安凯,汽车整车,3.91,"新能源整车, 汽车整车, 安徽国企改革, 无人驾驶, 定增破发, PPP, 新能源汽车, "
289,600008.SH,600008,首创股份,环境保护,3.91,"MSCI, 新进指数成份股, 北京城市规划, 水务, 固废处理, 雄安-公共服务, PPP, 环保, 雄安新区, 京津冀, 污水处理, "
290,002523.SZ,002523,天桥起重,工程机械,3.91,"湖南国企改革, 机械, 智慧停车, "
291,002486.SZ,002486,嘉麟杰,服饰,3.92,"纺织服装, 人民币贬值受益, "
292,600844.SH,600844,丹化科技,化工原料,3.93,"有色-锌, 有色金属, 资产重组, "
293,600223.SH,600223,鲁商置业,区域地产,3.93,"养老产业, 山东国企改革, 医药, 房地产, 化学药, "
294,601992.SH,601992,金隅集团,水泥,3.93,"MSCI, 北京城市规划, 宝能系, 雄安-建材, 水泥, 房地产, 雄安新区, 京津冀, "
295,600811.SH,600811,东方集团,综合类,3.93,"回购, 养猪, 破净股, 供应链金融, 土地流转, 农业种植, 资产重组, "
296,000838.SZ,000838,财信发展,区域地产,3.94,"固废处理, 高质押率, 房地产, 环保, 住房租赁, "
297,600393.SH,600393,粤泰股份,全国地产,3.94,"粤港澳大湾区, 高质押率, 房地产, 低价股, "
298,000545.SZ,000545,金浦钛业,化工原料,3.95,"涤纶, 供应链金融, 钛白粉, 资产重组, "
299,000959.SZ,000959,首钢股份,普钢,3.95,"钢铁, 破净股, 京津冀, "
300,600824.SH,600824,益民集团,百货,3.95,"上海国企改革, 黄金, "
301,002312.SZ,002312,三泰控股,电脑设备,3.95,"回购, 化肥, 快递物流, 智慧城市, ST摘帽, "
302,002342.SZ,002342,巨力索具,机械基件,3.95,"军工, 军民融合, 雄安新区, 京津冀, 雄安-周边, "
303,601326.SH,601326,秦港股份,港口,3.96,"一带一路, 新进指数成份股, 港口, "
304,000761.SZ,000761,本钢板材,普钢,3.96,"钢铁, 振兴东北, 破净股, "
305,000652.SZ,000652,泰达股份,批发业,3.97,"固废处理, 债转股-AMC, 雄安-金融, 万达系, 环保, 雄安新区, 京津冀, 流感, 天津国企改革, 科创板概念股, "
306,002619.SZ,002619,艾格拉斯,互联网,3.98,"业绩预增, 地下管廊, 高质押率, PPP, 游戏, 手游, 动漫, 创投, "
307,600428.SH,600428,中远海特,水运,3.99,"航运, 央企改革, 粤港澳大湾区, 进口博览会, "
308,000965.SZ,000965,天保基建,区域地产,4.0,"雄安-地产, 大飞机, 通用航空, 房地产, 雄安新区, 京津冀, 自贸区, 天津国企改革, 天津自贸区, "
309,600399.SH,600399,ST抚钢,特种钢,4.0,"钢铁, 振兴东北, 航母, 复牌股, ST股, "
310,600139.SH,600139,西部资源,汽车整车,4.0,"新能源整车, 汽车整车, 有色金属, 新能源汽车, 有色-铜, 股权转让, "
311,000883.SZ,000883,湖北能源,火力发电,4.01,"火电, MSCI, 水电, 电改, 央企改革, 参股券商, 风电, 天然气, "
312,601179.SH,601179,中国西电,电气设备,4.01,"特高压, 中字头, 央企改革, "
313,601099.SH,601099,太平洋,证券,4.01,"MSCI, 券商, "
314,601616.SH,601616,广电电气,电气设备,4.02,"特高压, 业绩预增, "
315,000780.SZ,000780,平庄能源,煤炭开采,4.02,"煤炭, 内蒙古, 电改, 央企改革, 破净股, ST摘帽, "
316,002502.SZ,002502,骅威文化,影视音像,4.02,"人工智能, 股权转让, 游戏, 手游, 影视, 动漫, "
317,600400.SH,600400,红豆股份,服饰,4.03,"回购, 纺织服装, 物联网, 工业互联网, 独角兽, 创投, "
318,601199.SH,601199,江南水务,水务,4.03,"水务, 海南自由贸易港, PPP, 自贸区, 自由贸易港, "
319,002069.SZ,002069,獐子岛,渔业,4.03,"食品, "
320,600856.SH,600856,中天能源,供气供热,4.04,"油气改革, 天然气, 定增破发, 互联网金融, "
321,000793.SZ,000793,华闻传媒,出版业,4.04,"参股券商, 破净股, 物联网, 海南自由贸易港, 自贸区, 自由贸易港, VR&AR, 海南, 动漫, 创投, "
322,600792.SH,600792,云煤能源,焦炭加工,4.05,"煤炭, 石墨电极, 甲醇, "
323,002676.SZ,002676,顺威股份,塑料,4.05,"白色家电, 家电, 壳公司, "
324,600581.SH,600581,八一钢铁,普钢,4.05,"钢铁, 一带一路, 央企改革, 新疆, 新疆国企改革, "
325,600256.SH,600256,广汇能源,石油开采,4.05,"MSCI, 煤炭, 油服, 油气改革, 可燃冰, 甲醇, 业绩预增, 天然气, 煤化工, 新疆, 恒大概念股, "
326,002489.SZ,002489,浙江永强,家居用品,4.06,"旅游, 业绩预增, 家具家居, 独角兽, "
327,300005.SZ,300005,探路者,服饰,4.06,"大消费, 旅游, 新零售, 业绩预增, 纺织服装, 体育产业, "
328,001896.SZ,001896,豫能控股,火力发电,4.07,"火电, 电改, 破净股, 风电, 定增破发, "
329,002692.SZ,002692,远程股份,电气设备,4.07,"特高压, 军工, 军民融合, "
330,601588.SH,601588,北辰实业,区域地产,4.08,"北京城市规划, 破净股, 房地产, 京津冀, "
331,600724.SH,600724,宁波富达,区域地产,4.08,"浙江国企改革, 环杭州湾大湾区, 房地产, 资产重组, "
332,300197.SZ,300197,铁汉生态,环境保护,4.08,"乡村振兴, 园林, 雄安-园林环保, 特色小镇, PPP, 雄安新区, 股权转让, 国资入股, "
333,600091.SH,600091,ST明科,化工原料,4.08,"内蒙古, ST股, "
334,600025.SH,600025,华能水电,水力发电,4.09,"水电, 央企改革, 业绩预增, "
335,600425.SH,600425,青松建化,水泥,4.1,"一带一路, 业绩预增, 新疆, 水泥, 新疆国企改革, ST摘帽, "
336,002164.SZ,002164,宁波东力,电气设备,4.1,"风电, 定增破发, "
337,601212.SH,601212,白银有色,铜,4.1,"有色金属, 有色-铜, 黄金, "
338,600320.SH,600320,振华重工,工程机械,4.1,"油服, 海工装备, 央企改革, 无人驾驶, 智能制造, 机器人, "
339,300337.SZ,300337,银邦股份,铝,4.11,"有色-铝, 大飞机, 航母, 有色金属, 3D打印, 智能制造, 股权转让, "
340,600790.SH,600790,轻纺城,商品城,4.13,"养老金持股, 国家队重仓, 社保重仓, 浙江国企改革, 创投, "
341,300315.SZ,300315,掌趣科技,互联网,4.14,"小米概念股, 创业板人气股, 股权转让, 电竞, VR&AR, 腾讯概念股, 游戏, 手游, 动漫, "
342,300370.SZ,300370,安控科技,电器仪表,4.14,"油服, 油气改革, 天然气, 石油化工, 兜底式增持, 物联网, 工业自动化, 海南自由贸易港, 智能制造, 自贸区, 工业互联网, 智慧城市, 自由贸易港, 国产芯片, 智慧安防, 机器人, 创投, "
343,600027.SH,600027,华电国际,火力发电,4.15,"火电, 高股息, MSCI, 新进指数成份股, 电改, 央企改革, "
344,600880.SH,600880,博瑞传播,广告包装,4.15,"直播/短视频, 电竞, 资产重组, 游戏, 手游, "
345,000700.SZ,000700,模塑科技,汽车配件,4.15,"民营医院, 汽车零部件, 无人驾驶, 定增破发, "
346,300237.SZ,300237,美晨生态,建筑施工,4.15,"回购, 园林, 汽车零部件, PPP, 股权转让, "
347,600122.SH,600122,宏图高科,其他商业,4.15,"参股券商, 破净股, 互联网金融, 移动支付, 电竞, 期货概念, 资产重组, "
348,300210.SZ,300210,森远股份,专用机械,4.16,"雄安-建材, 3D打印, 智能制造, 雄安新区, 雄安-工程基建, "
349,002519.SZ,002519,银河电子,通信设备,4.16,"回购, 军工, 军民融合, 家电, 新能源汽车, 黑色家电, 充电桩, 广电, "
350,000078.SZ,000078,海王生物,生物制药,4.16,"医药商业, 保健品, 食品, 医药, "
351,603002.SH,603002,宏昌电子,化工原料,4.16,"3D打印, 智能制造, "
352,000791.SZ,000791,甘肃电投,水力发电,4.16,"水电, 电改, 业绩预增, 风电, "
353,600481.SH,600481,双良节能,环境保护,4.16,"业绩预增, 物联网, 环保, 污水处理, 无人商店, 地热, "
354,000953.SZ,000953,*ST河化,农药化肥,4.16,"甲醇, 煤化工, 化肥, 医药, 化学药, 广西, ST股, 壳公司, "
355,600988.SH,600988,赤峰黄金,黄金,4.16,"内蒙古, 人民币贬值受益, 资产重组, 黄金, "
356,600239.SH,600239,云南城投,区域地产,4.16,"旅游, 业绩预增, 供应链金融, 养老产业, 房地产, 互联网金融, 移动支付, 资产重组, "
357,601718.SH,601718,际华集团,服饰,4.17,"新进指数成份股, 央企改革, 军工研究所, 军工, 纺织服装, 军民融合, 定增破发, "
358,601818.SH,601818,光大银行,银行,4.17,"银行, MSCI, 金改, 破净股, "
359,000589.SZ,000589,黔轮胎A,汽车配件,4.17,"轮胎, "
360,601600.SH,601600,中国铝业,铝,4.17,"有色-铝, MSCI, 中字头, 央企改革, 有色金属, 债转股-AMC, 定增破发, 稀土磁材, "
361,600078.SH,600078,澄星股份,化工原料,4.17,"水电, 磷化工, "
362,600237.SH,600237,铜峰电子,元器件,4.17,"被动元件, 新能源汽车, 壳公司, "
363,002247.SZ,002247,聚力文化,软件服务,4.17,"破净股, 游戏, 手游, 创投, "
364,600282.SH,600282,南钢股份,普钢,4.18,"MSCI, 钢铁, 工业互联网, "
365,601636.SH,601636,旗滨集团,玻璃,4.19,"回购, 玻璃, "
366,002062.SZ,002062,宏润建设,建筑施工,4.2,"大基建, 环杭州湾大湾区, 新能源汽车, 高铁轨交, 充电桩, "
367,603993.SH,603993,洛阳钼业,小金属,4.21,"MSCI, 有色金属, 业绩预增, 有色-钴, 有色-钼, 有色-钨, 磷化工, 有色-铜, "
368,000680.SZ,000680,山推股份,工程机械,4.21,"一带一路, 机械, 山东国企改革, "
369,601107.SH,601107,四川成渝,路桥,4.21,"高速公路, 破净股, 科创板概念股, 创投, "
370,002109.SZ,002109,兴化股份,化工原料,4.21,"甲醇, 燃料乙醇, "
371,002175.SZ,002175,东方网络,电器仪表,4.22,"特色小镇, 广西, 股权转让, VR&AR, 影视, 强势人气股, 动漫, "
372,600503.SH,600503,华丽家族,区域地产,4.23,"华为产业链, 恒大概念股, 房地产, 智能制造, 石墨烯, 期货概念, 机器人, "
373,002421.SZ,002421,达实智能,软件服务,4.23,"阿里巴巴概念股, 物联网, 雄安-智慧城市, 雄安-公共服务, 雄安新区, 移动支付, 互联网医疗, 智慧城市, 股权转让, 腾讯概念股, 高铁轨交, "
374,600868.SH,600868,梅雁吉祥,水力发电,4.23,"有色-锑, 有色金属, 粤港澳大湾区, 恒大概念股, 举牌股, 股权争夺, "
375,002280.SZ,002280,联络互动,软件服务,4.23,"供应链金融, 无人机, 互联网金融, 举牌股, 住房租赁, 国产软件, 电竞, VR&AR, 独角兽, 手游, "
376,600651.SH,600651,飞乐音响,电器仪表,4.23,"上海国企改革, 智慧城市, LED, 强势人气股, "
377,000592.SZ,000592,平潭发展,林业,4.23,"赛马, 民营医院, 福建自贸区, 光伏, 土地流转, 林业, 自贸区, 体育产业, "
378,300129.SZ,300129,泰胜风能,电气设备,4.24,"海工装备, 风电, "
379,600759.SH,600759,洲际油气,石油开采,4.24,"油服, 油气改革, 海南自由贸易港, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, "
380,002711.SZ,002711,ST欧浦,仓储物流,4.24,"供应链金融, 智慧物流, 高质押率, 智能制造, 快递物流, 区块链, 股权转让, "
381,000886.SZ,000886,海南高速,路桥,4.24,"高速公路, 业绩预增, 特色小镇, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
382,600210.SH,600210,紫江企业,广告包装,4.25,"大飞机, 包装印刷, 创投, "
383,600246.SH,600246,万通地产,区域地产,4.25,"高质押率, 房地产, 锂电池, 新能源汽车, 京津冀, "
384,600354.SH,600354,敦煌种业,种植业,4.25,"棉花, 农业种植, "
385,600163.SH,600163,中闽能源,新型电力,4.25,"风电, 债转股-AMC, 复牌股, "
386,600355.SH,600355,精伦电子,元器件,4.25,"物联网, 举牌股, 工业互联网, 壳公司, "
387,600665.SH,600665,天地源,全国地产,4.25,"业绩预增, 房地产, "
388,600403.SH,600403,大有能源,煤炭开采,4.26,"煤炭, 债转股-AMC, ST摘帽, "
389,002622.SZ,002622,融钰集团,电气设备,4.26,"阿里巴巴概念股, 蔚来汽车概念股, 新零售, 互联网金融, 大数据, 石墨烯, "
390,300304.SZ,300304,云意电气,汽车配件,4.28,"汽车零部件, 光伏, "
391,000937.SZ,000937,冀中能源,煤炭开采,4.28,"MSCI, 煤炭, 破净股, 京津冀, 农业种植, "
392,600854.SH,600854,春兰股份,家用电器,4.28,"白色家电, 家电, "
393,002431.SZ,002431,棕榈股份,建筑施工,4.29,"教育, 旅游, 园林, 粤港澳大湾区, 雄安-园林环保, 特色小镇, 定增破发, PPP, 雄安新区, 足球, 股权转让, VR&AR, 国资入股, "
394,000008.SZ,000008,神州高铁,运输设备,4.29,"5G, 回购, PPP, 云计算, 腾讯概念股, 高铁轨交, 国资入股, "
395,000698.SZ,000698,沈阳化工,化工原料,4.29,"烧碱, 环氧丙烷, 阿里巴巴概念股, 振兴东北, 央企改革, 破净股, 石油化工, "
396,600415.SH,600415,小商品城,商品城,4.3,"MSCI, 阿里巴巴概念股, 参股券商, 浙江国企改革, 互联网金融, "
397,002283.SZ,002283,天润曲轴,汽车配件,4.31,"重卡, 汽车零部件, 工业自动化, 智能制造, "
398,600280.SH,600280,中央商场,百货,4.31,"阿里巴巴概念股, 国家队重仓, 新零售, 高质押率, "
399,603366.SH,603366,日出东方,家用电器,4.31,"厨卫家电, 家电, 独角兽, "
400,000557.SZ,000557,西部创业,铁路,4.32,"业绩预增, 宁夏, "
401,000620.SZ,000620,新华联,全国地产,4.32,"金改, 旅游, 高质押率, 万达系, 房地产, 京津冀, 独角兽, 蚂蚁金服概念股, "
