,ts_code,name,industry,COL_EIGEN_SLOPE_0,COL_EIGEN_SLOPE_1,COL_EIGEN_SLOPE_DIFF,COL_DAILY_LIMIT_COUNT,circ_mv
163,000582.SZ,北部湾港,港口,1.51,-3.92,5.43,0.0,236857.6746
2555,600516.SH,方大炭素,矿物制品,1.5,-1.83,3.33,0.0,4267752.2862
2230,600114.SH,东睦股份,机械基件,1.5,1.74,-0.24,0.0,528453.968
1272,002822.SZ,中装建设,装修装饰,1.5,-2.56,4.06,0.0,195878.4
9,000011.SZ,深物业A,区域地产,1.5,-1.07,2.57,0.0,199955.8058
332,000819.SZ,岳阳兴长,石油加工,1.5,-2.38,3.88,0.0,310933.1933
2629,600600.SH,青岛啤酒,啤酒,1.5,-1.57,3.07,0.0,2891521.0786
110,000514.SZ,渝开发,区域地产,1.49,2.59,-1.1,0.0,383072.0181
3545,603899.SH,晨光文具,文教休闲,1.49,-1.1,2.59,0.0,3082000.0
2769,600754.SH,锦江股份,酒店餐饮,1.49,-1.17,2.66,0.0,1690037.2304
880,002419.SZ,天虹股份,百货,1.48,-1.34,2.82,0.0,1595851.6837
3564,603937.SH,丽岛新材,铝,1.48,2.98,-1.5,0.0,103925.8272
3523,603866.SH,桃李面包,食品,1.48,-0.64,2.12,0.0,2681156.322
2558,600519.SH,贵州茅台,白酒,1.48,-1.61,3.09,0.0,101763327.5802
3265,603229.SH,奥翔药业,化学制药,1.47,1.02,0.45,0.0,77245.38
2812,600802.SH,福建水泥,水泥,1.47,-1.81,3.28,0.0,342922.5521
3473,603737.SH,三棵树,染料涂料,1.47,1.84,-0.37,1.0,250657.9184
2182,600062.SH,华润双鹤,化学制药,1.47,-1.62,3.09,0.0,1151715.7902
2369,600276.SH,恒瑞医药,化学制药,1.46,-1.0,2.46,0.0,27194175.1423
888,002427.SZ,*ST尤夫,化纤,1.46,3.94,-2.48,0.0,653913.5408
2636,600608.SH,ST沪科,钢加工,1.46,-2.15,3.61,0.0,161732.692
572,002110.SZ,三钢闽光,普钢,1.46,-3.11,4.57,0.0,1082127.1787
2589,600557.SH,康缘药业,中成药,1.46,0.83,0.63,1.0,805623.0423
3121,601958.SH,金钼股份,小金属,1.45,-2.46,3.91,0.0,2284435.9152
293,000761.SZ,本钢板材,普钢,1.45,-1.94,3.39,0.0,1146384.0
2285,600178.SH,东安动力,汽车配件,1.45,2.11,-0.66,0.0,262923.52
968,002507.SZ,涪陵榨菜,食品,1.44,-1.15,2.59,0.0,2205975.9244
1320,002873.SZ,新天药业,中成药,1.44,3.16,-1.72,0.0,125315.2447
1158,002698.SZ,博实股份,化工机械,1.44,-1.91,3.35,0.0,661483.2276
378,000895.SZ,双汇发展,食品,1.44,-1.13,2.57,0.0,8514772.7235
2952,601003.SH,柳钢股份,普钢,1.44,-1.6,3.04,0.0,2150183.4948
2017,300636.SZ,同和药业,化学制药,1.43,1.3,0.13,1.0,105716.3247
2951,601002.SH,晋亿实业,机械基件,1.43,-3.87,5.3,0.0,606407.85
1361,002918.SZ,蒙娜丽莎,其他建材,1.43,-1.97,3.4,0.0,162538.095
954,002493.SZ,荣盛石化,化纤,1.43,-0.9,2.33,0.0,6414739.4025
501,002039.SZ,黔源电力,水力发电,1.42,-1.03,2.45,0.0,437595.981
958,002497.SZ,雅化集团,化工原料,1.42,1.29,0.13,0.0,717066.9202
255,000708.SZ,大冶特钢,特种钢,1.41,-1.61,3.02,1.0,564457.0509
2482,600409.SH,三友化工,化工原料,1.41,-2.55,3.96,0.0,1493357.3346
2269,600160.SH,巨化股份,化工原料,1.41,-3.08,4.49,1.0,2299533.3493
3191,603079.SH,圣达生物,食品,1.41,-1.71,3.12,0.0,78098.2268
3080,601766.SH,中国中车,运输设备,1.41,-1.07,2.48,0.0,21634301.5246
1076,002616.SZ,长青集团,环境保护,1.41,1.23,0.18,0.0,398305.9071
2908,600926.SH,杭州银行,银行,1.4,-1.43,2.83,0.0,1836051.1418
1674,300285.SZ,国瓷材料,陶瓷,1.4,-1.69,3.09,0.0,851715.6535
2342,600241.SH,时代万恒,商贸代理,1.4,1.69,-0.29,0.0,183643.9626
401,000923.SZ,河北宣工,铜,1.4,-3.22,4.62,0.0,314820.0
2600,600569.SH,安阳钢铁,普钢,1.4,-3.22,4.62,0.0,933536.9507
951,002490.SZ,山东墨龙,化工机械,1.39,2.31,-0.92,0.0,152183.898
2632,600603.SH,广汇物流,仓储物流,1.39,1.53,-0.14,0.0,260599.1177
3052,601595.SH,上海电影,影视音像,1.39,2.9,-1.51,0.0,164476.3022
1147,002687.SZ,乔治白,服饰,1.38,2.85,-1.47,0.0,220720.602
2644,600616.SH,金枫酒业,红黄药酒,1.38,1.32,0.06,0.0,316490.8031
2795,600782.SH,新钢股份,普钢,1.38,-2.95,4.33,0.0,2050348.6935
2446,600367.SH,红星发展,化工原料,1.38,1.84,-0.46,0.0,263827.2
1332,002886.SZ,沃特股份,塑料,1.37,1.58,-0.21,1.0,104774.2355
482,002020.SZ,京新药业,化学制药,1.37,0.88,0.49,0.0,656759.0841
2466,600389.SH,江山股份,农药化肥,1.37,-1.69,3.06,0.0,569052.0
1247,002795.SZ,永和智控,机械基件,1.37,2.09,-0.72,0.0,109331.25
266,000720.SZ,*ST新能,火力发电,1.37,2.47,-1.1,0.0,430003.08
2745,600729.SH,重庆百货,百货,1.36,3.11,-1.75,0.0,1358277.246
1113,002653.SZ,海思科,化学制药,1.36,1.1,0.26,0.0,584038.42
3431,603665.SH,康隆达,纺织,1.36,-1.33,2.69,0.0,98954.0643
624,002162.SZ,悦心健康,医疗保健,1.36,2.14,-0.78,1.0,334384.6224
181,000605.SZ,渤海股份,水务,1.35,-3.33,4.68,0.0,294553.5039
1958,300575.SZ,中旗股份,农药化肥,1.35,3.11,-1.76,0.0,224504.6112
1151,002691.SZ,冀凯股份,专用机械,1.34,1.6,-0.26,0.0,288904.7652
1292,002843.SZ,泰嘉股份,钢加工,1.34,2.86,-1.52,0.0,126084.0
203,000631.SZ,顺发恒业,区域地产,1.34,-2.77,4.11,0.0,904897.1305
306,000786.SZ,北新建材,其他建材,1.34,-2.03,3.37,0.0,2948151.6193
457,000999.SZ,华润三九,中成药,1.34,-1.28,2.62,0.0,2725809.3281
2547,600507.SH,方大特钢,特种钢,1.34,-3.73,5.07,0.0,2011683.0582
2168,600039.SH,四川路桥,建筑施工,1.34,-2.54,3.88,0.0,1400114.4941
3255,603208.SH,江山欧派,家居用品,1.33,1.49,-0.16,0.0,106222.9623
1277,002827.SZ,高争民爆,化工原料,1.33,-1.84,3.17,1.0,109748.617
3505,603819.SH,神力股份,电气设备,1.33,-1.01,2.34,0.0,102270.3
3128,601988.SH,中国银行,银行,1.32,-0.95,2.27,0.0,80933957.7009
92,000423.SZ,东阿阿胶,中成药,1.32,-1.48,2.8,0.0,3262797.8919
1479,300089.SZ,文化长城,陶瓷,1.32,3.36,-2.04,1.0,198144.8519
3518,603856.SH,东宏股份,塑料,1.32,3.2,-1.88,0.0,123794.866
252,000703.SZ,恒逸石化,化纤,1.32,-1.75,3.07,0.0,3360374.3057
2134,300760.SZ,迈瑞医疗,医疗保健,1.32,-1.61,2.93,0.0,1605120.0
3536,603886.SH,元祖股份,食品,1.31,-1.4,2.71,0.0,282659.388
2496,600433.SH,冠豪高新,造纸,1.31,-4.48,5.79,0.0,574634.5802
204,000632.SZ,三木集团,综合类,1.3,1.64,-0.34,0.0,219709.088
1403,300012.SZ,华测检测,电器仪表,1.3,-1.7,3.0,0.0,1360217.7485
3104,601882.SH,海天精工,机床制造,1.3,-2.08,3.38,1.0,121783.98
1081,002621.SZ,三垒股份,专用机械,1.3,0.35,0.95,0.0,676676.545
553,002091.SZ,江苏国泰,商贸代理,1.29,-2.45,3.74,0.0,687367.095
1625,300236.SZ,上海新阳,半导体,1.29,2.72,-1.43,0.0,692015.1358
2847,600841.SH,上柴股份,机械基件,1.29,-2.34,3.63,0.0,469703.277
438,000973.SZ,佛塑科技,塑料,1.28,2.06,-0.78,0.0,484667.384
1108,002648.SZ,卫星石化,化工原料,1.28,-2.03,3.31,0.0,1503336.8097
3174,603041.SH,美思德,化工原料,1.28,2.79,-1.51,0.0,78348.1
2792,600779.SH,水井坊,白酒,1.28,-1.7,2.98,0.0,2165234.5335
833,002372.SZ,伟星新材,其他建材,1.28,-1.41,2.69,0.0,2079524.1883
96,000429.SZ,粤高速A,路桥,1.28,-1.21,2.49,0.0,415874.4054
2666,600642.SH,申能股份,火力发电,1.28,-1.47,2.75,0.0,2567349.6102
1014,002554.SZ,惠博普,石油开采,1.28,2.31,-1.03,1.0,267014.8347
447,000985.SZ,大庆华科,化工原料,1.28,1.4,-0.12,0.0,197440.9585
2592,600560.SH,金自天正,电气设备,1.27,3.54,-2.27,0.0,245786.4045
2654,600628.SH,新世界,百货,1.27,1.21,0.06,0.0,410549.0364
3493,603800.SH,道森股份,专用机械,1.27,2.32,-1.05,0.0,295152.0
1121,002661.SZ,克明面业,食品,1.27,-0.58,1.85,0.0,483503.397
459,001872.SZ,招商港口,港口,1.26,-1.91,3.17,0.0,868357.1724
1184,002727.SZ,一心堂,医药商业,1.26,-0.8,2.06,0.0,788245.4826
3287,603303.SH,得邦照明,家用电器,1.26,2.09,-0.83,0.0,149328.0
2982,601111.SH,中国国航,空运,1.26,-1.69,2.95,0.0,9420307.044
2829,600821.SH,津劝业,百货,1.26,2.91,-1.65,0.0,210215.4536
3483,603777.SH,来伊份,食品,1.25,1.76,-0.51,0.0,136513.6045
3155,603020.SH,爱普股份,食品,1.25,1.16,0.09,0.0,287680.0
2370,600277.SH,亿利洁能,综合类,1.25,-0.78,2.03,0.0,1826345.4731
32,000039.SZ,中集集团,轻工机械,1.25,-1.5,2.75,0.0,1792390.3606
3063,601618.SH,中国中冶,建筑施工,1.25,-5.31,6.56,0.0,6659026.9504
2992,601139.SH,深圳燃气,供气供热,1.25,-1.58,2.83,0.0,1769901.0507
1977,300595.SZ,欧普康视,医疗保健,1.25,3.11,-1.86,0.0,749742.7475
360,000868.SZ,安凯客车,汽车整车,1.25,-2.38,3.63,0.0,292135.8523
590,002128.SZ,露天煤业,煤炭开采,1.24,-2.39,3.63,0.0,1513429.7897
2845,600838.SH,上海九百,百货,1.24,1.77,-0.53,1.0,311084.4173
2174,600054.SH,黄山旅游,旅游景点,1.24,1.6,-0.36,0.0,584648.7
1,000002.SZ,万科A,全国地产,1.24,-2.85,4.09,0.0,28533454.4163
2901,600900.SH,长江电力,水力发电,1.24,0.9,0.34,0.0,19272451.979
1310,002863.SZ,今飞凯达,汽车配件,1.24,2.03,-0.79,0.0,136178.7924
263,000717.SZ,韶钢松山,普钢,1.23,-3.42,4.65,0.0,1495261.404
3123,601966.SH,玲珑轮胎,汽车配件,1.23,-1.62,2.85,0.0,679163.5537
1242,002789.SZ,建艺集团,装修装饰,1.23,2.5,-1.27,0.0,150417.8363
3457,603709.SH,中源家居,家居用品,1.22,1.18,0.04,0.0,61680.0
1308,002861.SZ,瀛通通讯,通信设备,1.22,2.07,-0.85,0.0,129078.1847
2639,600611.SH,大众交通,公共交通,1.22,2.82,-1.6,1.0,794164.7129
2862,600859.SH,王府井,百货,1.22,-1.69,2.91,0.0,655430.3523
2147,600015.SH,华夏银行,银行,1.21,-0.99,2.2,0.0,10745411.4152
2645,600617.SH,国新能源,供气供热,1.21,-2.34,3.55,0.0,541077.4609
494,002032.SZ,苏泊尔,家用电器,1.2,-1.83,3.03,0.0,3642444.8706
2141,600007.SH,中国国贸,园区开发,1.2,-1.09,2.29,0.0,1460559.6743
2411,600323.SH,瀚蓝环境,水务,1.2,-1.83,3.03,0.0,1330234.3352
500,002038.SZ,双鹭药业,生物制药,1.19,-2.11,3.3,0.0,1665167.4175
3330,603378.SH,亚士创能,染料涂料,1.19,-8.52,9.71,0.0,110230.04
1554,300164.SZ,通源石油,石油开采,1.19,-2.12,3.31,0.0,242059.3305
216,000657.SZ,中钨高新,小金属,1.18,3.5,-2.32,0.0,316251.5407
57,000090.SZ,天健集团,建筑施工,1.18,-1.69,2.87,0.0,916966.1138
2635,600606.SH,绿地控股,全国地产,1.18,-2.06,3.24,0.0,9332974.4133
2403,600315.SH,上海家化,日用化工,1.18,-0.44,1.62,0.0,2188269.9829
2241,600126.SH,杭钢股份,普钢,1.17,-2.42,3.59,0.0,649539.0767
1155,002695.SZ,煌上煌,食品,1.17,-2.61,3.78,0.0,616652.7341
2686,600665.SH,天地源,全国地产,1.17,-1.95,3.12,0.0,380213.9092
429,000963.SZ,华东医药,化学制药,1.17,-1.35,2.52,0.0,4921339.356
2768,600753.SH,东方银星,批发业,1.17,-1.37,2.54,0.0,226688.0
337,000825.SZ,太钢不锈,特种钢,1.17,-2.82,3.99,0.0,3047399.6173
2650,600622.SH,光大嘉宝,区域地产,1.17,-7.75,8.92,0.0,955184.2412
1271,002821.SZ,凯莱英,生物制药,1.16,0.81,0.35,0.0,1164635.4438
2391,600301.SH,ST南化,化工原料,1.15,2.21,-1.06,0.0,172598.7348
162,000581.SZ,威孚高科,汽车配件,1.15,-1.53,2.68,0.0,1944002.7391
2419,600332.SH,白云山,中成药,1.14,-1.8,2.94,0.0,4306140.585
462,001979.SZ,招商蛇口,全国地产,1.14,-1.92,3.06,0.0,5345194.1179
654,002192.SZ,融捷股份,专用机械,1.14,2.98,-1.84,0.0,741547.167
2366,600272.SH,开开实业,中成药,1.14,6.31,-5.17,1.0,145280.0
179,000601.SZ,韶能股份,水力发电,1.13,1.4,-0.27,0.0,537756.3644
2222,600106.SH,重庆路桥,路桥,1.13,-2.12,3.25,0.0,417379.7716
3006,601200.SH,上海环境,环境保护,1.13,1.71,-0.58,0.0,1097244.6751
2415,600328.SH,兰太实业,化工原料,1.12,1.58,-0.46,0.0,374516.5674
1330,002884.SZ,凌霄泵业,专用机械,1.12,1.73,-0.61,0.0,170110.1063
1511,300121.SZ,阳谷华泰,化工原料,1.11,2.27,-1.16,0.0,392727.1656
649,002187.SZ,广百股份,百货,1.11,-1.27,2.38,0.0,318452.9882
1815,300428.SZ,四通新材,铝,1.11,1.97,-0.86,0.0,177393.222
3306,603331.SH,百达精工,专用机械,1.1,1.79,-0.69,0.0,54877.9425
2353,600256.SH,广汇能源,石油开采,1.1,-2.75,3.85,0.0,3031696.4715
2840,600833.SH,第一医药,医药商业,1.1,-2.42,3.52,0.0,246510.4134
1579,300190.SZ,维尔利,环境保护,1.09,1.59,-0.5,0.0,466784.4321
3117,601933.SH,永辉超市,超市连锁,1.09,-1.74,2.83,0.0,6892571.9883
3195,603085.SH,天成自控,汽车配件,1.09,-3.74,4.83,0.0,154124.4574
2647,600619.SH,海立股份,机械基件,1.09,-1.82,2.91,0.0,578648.2007
2498,600436.SH,片仔癀,中成药,1.08,-1.36,2.44,0.0,6754136.166
3021,601288.SH,农业银行,银行,1.08,-0.97,2.05,0.0,110270735.214
3286,603301.SH,振德医疗,医疗保健,1.08,-2.53,3.61,0.0,92075.0
895,002434.SZ,万里扬,汽车配件,1.08,-1.65,2.73,0.0,725582.3256
883,002422.SZ,科伦药业,化学制药,1.07,2.12,-1.05,0.0,2654794.0195
1772,300385.SZ,雪浪环境,环境保护,1.07,2.38,-1.31,0.0,109295.8684
3283,603298.SH,杭叉集团,专用机械,1.07,-1.64,2.71,0.0,247519.7622
75,000402.SZ,金融街,全国地产,1.07,-2.09,3.16,0.0,2503805.999
3333,603385.SH,惠达卫浴,家居用品,1.06,-2.29,3.35,0.0,279814.2695
2857,600854.SH,春兰股份,家用电器,1.06,-2.31,3.37,0.0,241028.7616
1160,002700.SZ,新疆浩源,供气供热,1.05,-4.01,5.06,0.0,338807.6122
2179,600059.SH,古越龙山,红黄药酒,1.05,-1.98,3.03,0.0,654904.5737
212,000651.SZ,格力电器,家用电器,1.04,-2.62,3.66,0.0,28595417.5479
2165,600036.SH,招商银行,银行,1.04,-1.73,2.77,0.0,66755264.1722
831,002370.SZ,亚太药业,化学制药,1.03,1.36,-0.33,0.0,535921.8535
2420,600333.SH,长春燃气,供气供热,1.03,-3.26,4.29,0.0,326245.8017
2831,600823.SH,世茂股份,全国地产,1.03,-2.93,3.96,0.0,1796809.597
2651,600623.SH,华谊集团,汽车配件,1.03,-1.9,2.93,0.0,1784363.0292
547,002085.SZ,万丰奥威,汽车配件,1.03,1.73,-0.7,0.0,1845289.3525
2160,600029.SH,南方航空,空运,1.03,-1.69,2.72,0.0,5828799.5
95,000428.SZ,华天酒店,酒店餐饮,1.02,2.21,-1.19,0.0,344382.9441
3085,601799.SH,星宇股份,汽车配件,1.02,-1.41,2.43,0.0,1579055.6166
3169,603036.SH,如通股份,专用机械,1.02,2.22,-1.2,0.0,70413.4
409,000932.SZ,华菱钢铁,普钢,1.02,-1.56,2.58,0.0,2412255.7248
2444,600365.SH,通葡股份,红黄药酒,1.02,2.26,-1.24,0.0,192000.0
2433,600352.SH,浙江龙盛,染料涂料,1.02,-0.74,1.76,0.0,3731571.6434
3324,603365.SH,水星家纺,纺织,1.01,-2.35,3.36,0.0,152098.728
561,002099.SZ,海翔药业,化学制药,1.01,5.06,-4.05,0.0,1018716.2579
3553,603916.SH,苏博特,化工原料,1.01,1.47,-0.46,0.0,171761.4
2291,600185.SH,格力地产,区域地产,1.0,-0.99,1.99,0.0,1054782.5388
3030,601336.SH,新华保险,保险,1.0,-2.04,3.04,0.0,10969410.9284
3086,601800.SH,中国交建,建筑施工,1.0,-2.83,3.83,0.0,15224417.1108
2202,600083.SH,博信股份,建筑施工,0.99,-1.27,2.26,0.0,412211.9334
543,002081.SZ,金螳螂,装修装饰,0.99,-1.46,2.45,0.0,2900758.3253
1188,002731.SZ,萃华珠宝,服饰,0.99,-0.66,1.65,0.0,267487.6526
2821,600812.SH,华北制药,化学制药,0.99,1.16,-0.17,0.0,805617.5361
380,000898.SZ,鞍钢股份,普钢,0.98,-2.46,3.44,0.0,3720141.7391
2974,601088.SH,中国神华,煤炭开采,0.98,-1.29,2.27,0.0,34136448.5669
3318,603356.SH,华菱精工,机械基件,0.98,2.29,-1.31,0.0,137345.28
3461,603716.SH,塞力斯,医药商业,0.98,-1.63,2.61,0.0,184908.9214
3524,603868.SH,飞科电器,家用电器,0.98,-2.72,3.7,0.0,197464.4
2679,600657.SH,信达地产,全国地产,0.97,-2.33,3.3,0.0,800236.7321
2937,600985.SH,淮北矿业,煤炭开采,0.97,-1.45,2.42,0.0,325414.1731
1979,300597.SZ,吉大通信,通信设备,0.96,2.04,-1.08,0.0,223198.6024
3234,603167.SH,渤海轮渡,水运,0.96,-1.33,2.29,0.0,478030.2
2955,601007.SH,金陵饭店,酒店餐饮,0.95,-1.32,2.27,0.0,301500.0
390,000910.SZ,大亚圣象,家居用品,0.95,-3.14,4.09,0.0,745839.9844
1588,300199.SZ,翰宇药业,化学制药,0.94,2.19,-1.25,0.0,629477.6888
2430,600348.SH,阳泉煤业,煤炭开采,0.94,-2.9,3.84,0.0,1457430.0
11,000014.SZ,沙河股份,全国地产,0.94,-2.98,3.92,0.0,233171.1962
2109,300732.SZ,设研院,建筑施工,0.94,-1.17,2.11,0.0,329378.7075
648,002186.SZ,全聚德,酒店餐饮,0.93,-2.02,2.95,0.0,406491.9905
3211,603113.SH,金能科技,化工原料,0.93,2.49,-1.56,0.0,471912.3926
2301,600196.SH,复星医药,化学制药,0.93,-3.15,4.08,0.0,5850016.4166
896,002435.SZ,长江润发,化学制药,0.92,-3.23,4.15,0.0,225600.8336
2825,600817.SH,ST宏盛,多元金融,0.92,-2.75,3.67,0.0,127968.1988
635,002173.SZ,创新医疗,医疗保健,0.92,1.92,-1.0,0.0,338267.702
1234,002780.SZ,三夫户外,其他商业,0.91,3.87,-2.96,0.0,148657.9913
91,000422.SZ,*ST宜化,农药化肥,0.91,-2.0,2.91,0.0,359125.1936
1983,300601.SZ,康泰生物,生物制药,0.91,-2.29,3.2,0.0,1149309.1562
2813,600803.SH,新奥股份,农药化肥,0.91,-1.58,2.49,0.0,1497355.3437
2113,300737.SZ,科顺股份,其他建材,0.9,3.15,-2.25,0.0,290558.3419
1406,300015.SZ,爱尔眼科,医疗保健,0.9,-1.63,2.53,0.0,6372792.5335
3051,601588.SH,北辰实业,区域地产,0.9,-2.99,3.89,0.0,946960.0
2566,600528.SH,中铁工业,建筑施工,0.9,-1.22,2.12,0.0,2344967.59
3187,603069.SH,海汽集团,公路,0.9,1.98,-1.08,0.0,138344.8
1034,002574.SZ,明牌珠宝,服饰,0.9,1.27,-0.37,0.0,323136.0
1285,002836.SZ,新宏泽,广告包装,0.89,2.59,-1.7,0.0,81733.6
3106,601888.SH,中国国旅,旅游服务,0.89,-2.0,2.89,0.0,12281071.1718
3075,601699.SH,潞安环能,煤炭开采,0.88,-3.32,4.2,0.0,2452955.544
2187,600068.SH,葛洲坝,建筑施工,0.88,-2.57,3.45,0.0,3467397.3912
1472,300082.SZ,奥克股份,化工原料,0.87,1.47,-0.6,0.0,489137.3095
3192,603080.SH,新疆火炬,供气供热,0.87,-4.11,4.98,0.0,192789.35
2316,600213.SH,亚星客车,汽车整车,0.86,-1.83,2.69,0.0,173360.0
1291,002842.SZ,翔鹭钨业,小金属,0.86,-2.95,3.81,0.0,150473.375
25,000031.SZ,中粮地产,全国地产,0.86,-1.95,2.81,0.0,1124508.141
403,000926.SZ,福星股份,区域地产,0.86,-2.22,3.08,0.0,718813.7788
2693,600675.SH,中华企业,区域地产,0.86,1.06,-0.2,0.0,1277068.6282
327,000812.SZ,陕西金叶,广告包装,0.86,-4.42,5.28,0.0,325926.1199
540,002078.SZ,太阳纸业,造纸,0.85,-1.25,2.1,0.0,1862163.4824
2727,600711.SH,盛屯矿业,小金属,0.85,-4.58,5.43,0.0,964101.6844
3408,603616.SH,韩建河山,其他建材,0.84,-2.95,3.79,0.0,368166.8
2143,600009.SH,上海机场,机场,0.84,-1.17,2.01,0.0,6397930.3988
1960,300577.SZ,开润股份,纺织,0.84,-1.61,2.45,0.0,214182.5424
76,000403.SZ,振兴生化,生物制药,0.83,-1.28,2.11,0.0,750613.0573
495,002033.SZ,丽江旅游,旅游景点,0.83,1.69,-0.86,0.0,379141.3249
3308,603333.SH,尚纬股份,电气设备,0.83,2.96,-2.13,0.0,372639.45
2424,600338.SH,西藏珠峰,铅锌,0.83,-2.26,3.09,0.0,1656026.419
992,002532.SZ,新界泵业,农用机械,0.83,1.43,-0.6,0.0,228991.3192
2536,600495.SH,晋西车轴,运输设备,0.83,-3.41,4.24,0.0,676586.8962
373,000888.SZ,峨眉山A,旅游景点,0.83,2.09,-1.26,0.0,376742.8679
1127,002667.SZ,鞍重股份,工程机械,0.82,2.73,-1.91,0.0,138206.3726
2455,600377.SH,宁沪高速,路桥,0.82,-0.16,0.98,0.0,3775193.4669
3363,603518.SH,维格娜丝,服饰,0.82,1.63,-0.81,0.0,295818.8136
420,000952.SZ,广济药业,化学制药,0.82,1.67,-0.85,0.0,298510.5582
172,000593.SZ,大通燃气,供气供热,0.82,-3.06,3.88,0.0,205927.1784
190,000615.SZ,京汉股份,全国地产,0.82,2.31,-1.49,0.0,397181.9881
2615,600585.SH,海螺水泥,水泥,0.82,-1.34,2.16,0.0,14506921.254
2216,600099.SH,林海股份,摩托车,0.81,1.55,-0.74,0.0,157547.28
2874,600871.SH,*ST油服,石油开采,0.81,4.07,-3.26,0.0,2830025.3338
1255,002803.SZ,吉宏股份,广告包装,0.81,2.86,-2.05,0.0,149827.4726
2798,600785.SH,新华百货,百货,0.81,-1.27,2.08,0.0,411551.4547
2776,600761.SH,安徽合力,工程机械,0.81,-1.13,1.94,0.0,803836.351
2961,601015.SH,陕西黑猫,焦炭加工,0.8,-3.0,3.8,0.0,712536.842
3460,603713.SH,密尔克卫,仓储物流,0.8,-2.37,3.17,0.0,144779.76
3384,603580.SH,艾艾精工,化工原料,0.8,2.24,-1.44,0.0,55801.55
2689,600668.SH,尖峰集团,水泥,0.79,2.13,-1.34,0.0,493416.2094
2239,600123.SH,兰花科创,煤炭开采,0.79,-2.23,3.02,0.0,921916.8
2571,600533.SH,栖霞建设,区域地产,0.79,-2.95,3.74,0.0,393750.0
695,002233.SZ,塔牌集团,水泥,0.79,-0.85,1.64,0.0,1463020.5786
211,000650.SZ,仁和药业,中成药,0.79,2.33,-1.54,0.0,834408.6435
271,000726.SZ,鲁泰A,纺织,0.79,0.89,-0.1,0.0,581719.3631
2794,600781.SH,辅仁药业,中成药,0.79,-1.8,2.59,0.0,555406.6214
3480,603768.SH,常青股份,汽车配件,0.79,-2.44,3.23,0.0,95650.5
3132,601992.SH,金隅集团,水泥,0.79,-2.48,3.27,0.0,3533683.1039
294,000762.SZ,西藏矿业,小金属,0.78,-3.24,4.02,0.0,412173.7002
2283,600176.SH,中国巨石,玻璃,0.78,-1.89,2.67,0.0,3870049.0681
2332,600231.SH,凌钢股份,普钢,0.78,-2.7,3.48,0.0,972650.0428
90,000421.SZ,南京公用,供气供热,0.78,-1.94,2.72,0.0,312092.579
2475,600399.SH,*ST抚钢,特种钢,0.77,-4.27,5.04,0.0,761230.6
2947,600998.SH,九州通,医药商业,0.77,0.64,0.13,0.0,2717484.9283
2770,600755.SH,厦门国贸,商贸代理,0.76,3.11,-2.35,0.0,1607401.1767
1104,002644.SZ,佛慈制药,中成药,0.76,-1.15,1.91,0.0,464697.87
1410,300019.SZ,硅宝科技,化工原料,0.76,-2.15,2.91,0.0,203412.972
52,000069.SZ,华侨城A,旅游景点,0.76,-2.06,2.82,0.0,5024234.0718
2361,600266.SH,北京城建,区域地产,0.76,1.91,-1.15,0.0,1609350.08
3016,601229.SH,上海银行,银行,0.75,-1.13,1.88,0.0,6348995.6231
1205,002749.SZ,国光股份,农药化肥,0.75,3.14,-2.39,0.0,320262.0882
3277,603278.SH,大业股份,钢加工,0.75,-1.43,2.18,0.0,153856.0296
425,000959.SZ,首钢股份,普钢,0.75,-3.04,3.79,0.0,1331970.1996
528,002066.SZ,瑞泰科技,其他建材,0.75,-4.65,5.4,0.0,224070.0
3319,603357.SH,设计总院,建筑施工,0.75,1.85,-1.1,0.0,338291.595
502,002040.SZ,南京港,港口,0.74,-4.48,5.22,0.0,332515.6407
1063,002603.SZ,以岭药业,中成药,0.73,-1.34,2.07,0.0,1294144.9799
3069,601668.SH,中国建筑,建筑施工,0.73,-1.88,2.61,0.0,26206864.803
404,000927.SZ,一汽夏利,汽车整车,0.73,5.82,-5.09,0.0,642853.8969
2410,600322.SH,天房发展,区域地产,0.73,-3.24,3.97,0.0,412426.1
1283,002833.SZ,弘亚数控,专用机械,0.72,2.48,-1.76,0.0,253582.1266
2692,600674.SH,川投能源,水力发电,0.72,-1.04,1.76,0.0,4168827.0346
2946,600997.SH,开滦股份,煤炭开采,0.71,-3.99,4.7,0.0,842024.48
2613,600583.SH,海油工程,石油开采,0.7,-1.18,1.88,0.0,2670498.2992
1314,002867.SZ,周大生,服饰,0.7,1.31,-0.61,0.0,521680.3575
104,000505.SZ,京粮控股,食品,0.7,1.69,-0.99,0.0,269668.8632
563,002101.SZ,广东鸿图,机械基件,0.69,-2.5,3.19,0.0,402628.4591
2178,600058.SH,五矿发展,商贸代理,0.69,-2.47,3.16,0.0,914339.8365
2294,600188.SH,兖州煤业,煤炭开采,0.69,-2.99,3.68,0.0,3217389.0165
446,000983.SZ,西山煤电,煤炭开采,0.68,-3.3,3.98,0.0,2048278.479
3496,603806.SH,福斯特,塑料,0.67,-0.71,1.38,0.0,1864636.8
253,000705.SZ,浙江震元,医药商业,0.66,1.22,-0.56,0.0,214025.582
2904,600908.SH,无锡银行,银行,0.65,-4.22,4.87,0.0,556642.7387
2864,600861.SH,北京城乡,百货,0.64,-1.79,2.43,0.0,248375.08
