,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
3572,603963.SH,大理药业,化学制药,3.09,28.0,9.0,16.18,123574.75
1679,300290.SZ,荣科科技,软件服务,3.09,28.0,5.0,9.16,294429.5612
1644,300255.SZ,常山药业,生物制药,3.09,29.0,7.0,6.77,437465.8206
1123,002663.SZ,普邦股份,建筑施工,3.09,29.0,15.0,3.31,413700.6512
1433,300042.SZ,朗科科技,电脑设备,3.08,29.0,5.0,21.7,242758.8114
1721,300332.SZ,天壕环境,环境保护,3.08,28.0,0.0,6.85,486352.8332
1217,002762.SZ,金发拉比,服饰,3.08,29.0,12.0,6.86,130387.8519
1638,300249.SZ,依米康,软件服务,3.07,30.0,8.0,8.05,245024.1894
1407,300016.SZ,北陆药业,中成药,3.07,29.0,1.0,10.69,427267.9162
966,002505.SZ,大康农业,农业综合,3.07,29.0,6.0,2.27,1245179.4894
538,002076.SZ,雪莱特,家用电器,3.06,29.0,2.0,4.56,203090.2079
2034,300654.SZ,世纪天鸿,出版业,3.06,29.0,0.0,30.66,190364.1075
1546,300156.SZ,神雾环保,环境保护,3.06,29.0,9.0,4.67,337080.6
656,002194.SZ,*ST凡谷,通信设备,3.06,30.0,9.0,12.45,660301.9836
1741,300352.SZ,北信源,软件服务,3.06,29.0,7.0,6.18,675823.3554
2734,600718.SH,东软集团,软件服务,3.05,29.0,8.0,14.9,1851131.7396
2336,600235.SH,民丰特纸,造纸,3.05,28.0,5.0,7.72,271203.6
328,000813.SZ,德展健康,化学制药,3.05,14.0,0.0,12.2,1318295.8734
1631,300242.SZ,佳云科技,互联网,3.03,29.0,6.0,5.33,274919.9833
1754,300366.SZ,创意信息,软件服务,3.03,29.0,6.0,9.38,302107.1501
2266,600157.SH,永泰能源,煤炭开采,3.02,29.0,8.0,2.26,2808229.7437
2938,600986.SH,科达股份,互联网,3.02,29.0,6.0,5.88,747846.5593
1423,300032.SZ,金龙机电,元器件,3.02,28.0,9.0,3.8,299955.8325
1849,300462.SZ,华铭智能,专用机械,3.02,28.0,7.0,18.69,144609.0156
3210,603111.SH,康尼机电,运输设备,3.01,29.0,9.0,5.43,453938.9048
471,002009.SZ,天奇股份,工程机械,3.01,29.0,9.0,11.34,335760.8912
1035,002575.SZ,群兴玩具,文教休闲,3.01,29.0,15.0,9.0,529848.0
1006,002546.SZ,新联电子,电气设备,3.0,29.0,5.0,5.88,458709.1758
1257,002806.SZ,华锋股份,元器件,3.0,29.0,6.0,21.8,125767.7425
106,000507.SZ,珠海港,港口,3.0,29.0,20.0,7.88,608449.2971
3412,603626.SH,科森科技,专用机械,3.0,29.0,6.0,10.28,162533.7205
1520,300130.SZ,新国都,电脑设备,3.0,29.0,11.0,17.41,583197.1019
2037,300657.SZ,弘信电子,元器件,3.0,29.0,8.0,44.91,296235.8899
1047,002587.SZ,奥拓电子,元器件,3.0,29.0,9.0,6.68,266680.3528
534,002072.SZ,凯瑞德,互联网,2.99,28.0,9.0,6.98,118061.5697
261,000715.SZ,中兴商业,百货,2.99,23.0,1.0,9.8,272994.2821
845,002384.SZ,东山精密,通信设备,2.98,30.0,6.0,16.53,1922462.5172
218,000661.SZ,长春高新,生物制药,2.98,21.0,1.0,288.75,4908976.5533
2650,600622.SH,光大嘉宝,区域地产,2.97,27.0,14.0,8.28,955184.2412
1248,002796.SZ,世嘉科技,专用机械,2.97,29.0,17.0,48.65,177698.304
907,002446.SZ,盛路通信,通信设备,2.97,30.0,16.0,9.44,510297.9582
535,002073.SZ,软控股份,软件服务,2.97,29.0,5.0,6.6,540501.324
2472,600396.SH,金山股份,火力发电,2.97,28.0,5.0,2.54,374067.5315
3036,601375.SH,中原证券,证券,2.97,29.0,9.0,6.39,1151952.5712
219,000662.SZ,天夏智慧,软件服务,2.97,29.0,5.0,7.55,282570.7356
1713,300324.SZ,旋极信息,软件服务,2.97,29.0,5.0,8.04,833652.7622
2871,600868.SH,梅雁吉祥,水力发电,2.96,29.0,8.0,4.11,780139.1071
640,002178.SZ,延华智能,建筑施工,2.96,29.0,5.0,4.78,339374.09
48,000063.SZ,中兴通讯,通信设备,2.96,30.0,10.0,28.98,9952092.346
1961,300578.SZ,会畅通讯,通信设备,2.95,29.0,6.0,21.9,132494.9562
1082,002622.SZ,融钰集团,电气设备,2.95,28.0,6.0,4.37,367061.1872
1682,300293.SZ,蓝英装备,专用机械,2.94,29.0,9.0,9.8,264600.0
889,002428.SZ,云南锗业,小金属,2.94,29.0,9.0,7.95,512098.5488
1735,300346.SZ,南大光电,元器件,2.94,29.0,6.0,13.65,323437.7874
2264,600155.SH,华创阳安,证券,2.93,29.0,6.0,10.77,1215116.8419
2796,600783.SH,鲁信创投,矿物制品,2.93,28.0,5.0,24.91,1854199.0014
3352,603496.SH,恒为科技,电脑设备,2.93,29.0,5.0,33.82,257257.319
1202,002746.SZ,仙坛股份,农业综合,2.93,30.0,5.0,25.28,612587.2124
2720,600703.SH,三安光电,半导体,2.92,29.0,6.0,15.66,6386813.4372
3353,603499.SH,翔港科技,广告包装,2.92,28.0,5.0,29.93,74825.0
312,000793.SZ,华闻传媒,出版业,2.92,29.0,0.0,5.02,973367.3872
231,000677.SZ,恒天海龙,化纤,2.92,29.0,10.0,3.37,291160.5685
1856,300469.SZ,信息发展,软件服务,2.91,30.0,8.0,24.95,242289.5847
1513,300123.SZ,亚光科技,船舶,2.91,28.0,11.0,13.19,405155.0602
3259,603222.SH,济民制药,化学制药,2.91,30.0,2.0,24.55,785600.0
1499,300109.SZ,新开源,化工原料,2.91,29.0,6.0,20.67,264253.393
1696,300307.SZ,慈星股份,纺织机械,2.91,28.0,9.0,6.45,511629.0098
3250,603197.SH,保隆科技,汽车配件,2.91,28.0,6.0,28.41,279559.1672
2483,600410.SH,华胜天成,软件服务,2.91,28.0,6.0,8.91,978980.3543
2184,600064.SH,南京高科,园区开发,2.89,28.0,3.0,12.48,1542474.1962
2054,300674.SZ,宇信科技,软件服务,2.89,28.0,8.0,34.6,138434.6
2510,600460.SH,士兰微,半导体,2.88,29.0,5.0,14.8,1941851.1887
167,000587.SZ,金洲慈航,批发业,2.88,29.0,8.0,3.34,405145.9579
1861,300474.SZ,景嘉微,元器件,2.86,29.0,7.0,48.37,328861.487
3266,603232.SH,格尔软件,软件服务,2.85,29.0,5.0,35.15,179862.55
3570,603959.SH,百利科技,建筑施工,2.85,29.0,11.0,19.28,287194.88
2760,600744.SH,华银电力,火力发电,2.85,29.0,9.0,3.64,301258.9223
236,000682.SZ,东方电子,电气设备,2.85,30.0,3.0,6.56,641579.2307
1338,002892.SZ,科力尔,电气设备,2.85,29.0,0.0,48.5,127729.6
2356,600259.SH,广晟有色,小金属,2.85,28.0,1.0,36.04,944690.0162
1659,300270.SZ,中威电子,通信设备,2.85,29.0,9.0,8.93,134692.7653
749,002288.SZ,超华科技,元器件,2.84,29.0,5.0,5.84,467369.2911
1170,002712.SZ,思美传媒,广告包装,2.84,29.0,5.0,8.61,259624.856
3448,603696.SH,安记食品,食品,2.84,28.0,8.0,13.91,233688.0
2005,300624.SZ,万兴科技,软件服务,2.83,28.0,5.0,62.14,301503.2179
1986,300604.SZ,长川科技,专用机械,2.83,28.0,5.0,38.28,255281.8363
1522,300132.SZ,青松股份,化工原料,2.83,30.0,15.0,14.32,529673.603
1548,300158.SZ,振东制药,中成药,2.82,29.0,8.0,5.1,433820.9323
769,002308.SZ,威创股份,电脑设备,2.82,29.0,6.0,6.27,565418.6577
3037,601377.SH,兴业证券,证券,2.82,29.0,9.0,7.18,4808210.2619
2958,601010.SH,文峰股份,超市连锁,2.81,28.0,5.0,4.17,770616.0
2905,600909.SH,华安证券,证券,2.81,30.0,9.0,7.08,1913016.0
1950,300566.SZ,激智科技,元器件,2.81,29.0,10.0,15.81,149536.1451
768,002307.SZ,北新路桥,建筑施工,2.81,19.0,0.0,8.27,737444.849
1700,300311.SZ,任子行,软件服务,2.81,29.0,6.0,8.49,390074.7463
1686,300297.SZ,蓝盾股份,软件服务,2.8,29.0,6.0,7.42,588108.1916
3057,601606.SH,长城军工,专用机械,2.8,28.0,9.0,17.51,259148.0
1573,300183.SZ,东软载波,软件服务,2.8,29.0,6.0,16.26,436176.3325
1360,002917.SZ,金奥博,化工原料,2.79,28.0,9.0,27.37,92674.82
623,002161.SZ,远望谷,通信设备,2.79,29.0,5.0,7.45,520447.2874
3207,603106.SH,恒银金融,电脑设备,2.79,28.0,6.0,13.07,170367.45
703,002241.SZ,歌尔股份,元器件,2.78,29.0,6.0,9.69,2680013.6909
2437,600356.SH,恒丰纸业,造纸,2.78,29.0,7.0,9.54,284989.7346
2467,600390.SH,五矿资本,多元金融,2.78,29.0,6.0,10.6,544350.0129
3414,603629.SH,利通电子,元器件,2.78,28.0,8.0,42.59,106475.0
3195,603085.SH,天成自控,汽车配件,2.78,28.0,9.0,10.1,148962.3942
2257,600146.SH,商赢环球,服饰,2.78,28.0,0.0,9.28,185600.0
102,000503.SZ,国新健康,医疗保健,2.77,29.0,0.0,25.41,2283907.2204
2229,600113.SH,浙江东日,区域地产,2.77,23.0,8.0,8.67,356710.8157
2180,600060.SH,海信电器,家用电器,2.77,28.0,10.0,10.89,1424936.0508
2618,600588.SH,用友网络,软件服务,2.77,28.0,8.0,34.11,6486780.3423
2308,600203.SH,福日电子,元器件,2.77,29.0,9.0,6.07,224723.6116
12,000016.SZ,深康佳A,家用电器,2.77,29.0,1.0,5.74,916433.6482
2448,600369.SH,西南证券,证券,2.76,30.0,9.0,5.56,3138680.6729
908,002447.SZ,晨鑫科技,互联网,2.76,29.0,7.0,3.64,483190.9992
1722,300333.SZ,兆日科技,元器件,2.76,29.0,5.0,10.22,338174.7585
1574,300184.SZ,力源信息,元器件,2.76,29.0,2.0,12.72,393551.9422
2265,600156.SH,华升股份,纺织,2.76,30.0,1.0,7.99,321286.4509
1848,300461.SZ,田中精机,专用机械,2.76,28.0,10.0,23.49,218513.376
3154,603019.SH,中科曙光,电脑设备,2.76,30.0,6.0,61.7,3967457.8949
1767,300380.SZ,安硕信息,软件服务,2.75,29.0,6.0,25.82,318417.9824
1491,300101.SZ,振芯科技,通信设备,2.75,28.0,7.0,12.71,698593.4619
575,002113.SZ,天润数娱,互联网,2.75,29.0,5.0,4.27,352196.8983
3583,603986.SH,兆易创新,半导体,2.75,30.0,6.0,101.38,2102592.6007
2468,600391.SH,航发科技,航空,2.75,28.0,4.0,17.02,561880.1826
2470,600393.SH,粤泰股份,全国地产,2.75,29.0,9.0,3.0,296461.6656
2282,600175.SH,美都能源,综合类,2.75,28.0,9.0,2.93,718153.9901
498,002036.SZ,联创电子,元器件,2.74,29.0,7.0,12.8,505656.7936
3269,603239.SH,浙江仙通,汽车配件,2.74,29.0,10.0,12.94,117391.68
1889,300502.SZ,新易盛,通信设备,2.74,29.0,10.0,29.0,467619.3914
1991,300609.SZ,汇纳科技,互联网,2.74,29.0,6.0,41.5,226748.115
2027,300647.SZ,超频三,元器件,2.74,29.0,3.0,17.18,134573.517
1610,300221.SZ,银禧科技,塑料,2.74,29.0,9.0,7.32,309908.6715
2051,300671.SZ,富满电子,半导体,2.74,29.0,8.0,20.66,162424.2157
3342,603416.SH,信捷电气,电气设备,2.74,29.0,13.0,28.8,101203.2
3119,601949.SH,中国出版,出版业,2.74,28.0,9.0,5.88,235791.2581
1401,300010.SZ,立思辰,软件服务,2.73,30.0,6.0,9.99,718514.4373
182,000606.SZ,顺利办,互联网,2.73,29.0,6.0,8.39,458473.8992
3416,603633.SH,徕木股份,元器件,2.73,29.0,9.0,12.97,140009.7778
2152,600020.SH,中原高速,路桥,2.73,28.0,5.0,6.45,1449554.8316
1853,300466.SZ,赛摩电气,电器仪表,2.73,28.0,5.0,7.16,210186.3502
1503,300113.SZ,顺网科技,互联网,2.72,30.0,6.0,17.57,823877.7831
14,000018.SZ,神州长城,装修装饰,2.72,29.0,9.0,2.95,293697.4903
2979,601106.SH,中国一重,工程机械,2.72,29.0,9.0,3.97,2595586.0
1487,300097.SZ,智云股份,电器仪表,2.72,29.0,7.0,13.66,275718.9614
454,000996.SZ,中国中期,汽车服务,2.72,30.0,8.0,14.27,492315.0
832,002371.SZ,北方华创,专用机械,2.72,30.0,5.0,69.35,2491996.762
1167,002708.SZ,光洋股份,汽车配件,2.71,28.0,1.0,10.84,403571.1502
3404,603609.SH,禾丰牧业,饲料,2.71,29.0,5.0,11.04,917618.8218
247,000697.SZ,炼石航空,航空,2.71,28.0,9.0,14.63,818811.9117
2490,600422.SH,昆药集团,中成药,2.7,29.0,5.0,10.15,770073.3869
734,002273.SZ,水晶光电,元器件,2.7,30.0,6.0,13.77,1119354.0397
2297,600191.SH,华资实业,食品,2.7,29.0,9.0,5.45,264287.94
841,002380.SZ,科远股份,电气设备,2.69,29.0,6.0,14.57,208866.2375
1459,300069.SZ,金利华电,电气设备,2.69,29.0,11.0,12.75,117806.9043
379,000897.SZ,津滨发展,区域地产,2.69,27.0,8.0,2.97,480321.6563
1558,300168.SZ,万达信息,软件服务,2.68,30.0,6.0,15.15,1653224.2171
1697,300308.SZ,中际旭创,电气设备,2.68,30.0,6.0,57.61,1256460.1814
1033,002573.SZ,清新环境,环境保护,2.68,28.0,5.0,10.13,1092661.7375
2393,600303.SH,曙光股份,汽车整车,2.67,29.0,15.0,4.74,294033.7163
2058,300678.SZ,中科信息,软件服务,2.67,28.0,6.0,26.11,217547.8673
1249,002797.SZ,第一创业,证券,2.67,29.0,9.0,7.94,1523248.5171
925,002464.SZ,众应互联,互联网,2.67,29.0,5.0,11.28,319439.1558
50,000066.SZ,中国长城,电脑设备,2.67,29.0,0.0,9.6,2391088.6166
1120,002660.SZ,茂硕电源,电气设备,2.67,28.0,6.0,7.57,159943.5376
1612,300223.SZ,北京君正,半导体,2.67,29.0,6.0,27.25,326776.5691
1077,002617.SZ,露笑科技,电气设备,2.66,30.0,3.0,5.19,543192.9598
815,002354.SZ,天神娱乐,互联网,2.66,28.0,6.0,6.0,413134.1592
83,000413.SZ,东旭光电,元器件,2.65,29.0,6.0,6.24,3035232.9159
1854,300467.SZ,迅游科技,互联网,2.65,30.0,5.0,29.12,384054.3529
2443,600363.SH,联创光电,元器件,2.65,29.0,8.0,10.63,471415.7853
3082,601788.SH,光大证券,证券,2.65,30.0,8.0,13.41,5238883.1431
1509,300119.SZ,瑞普生物,生物制药,2.65,29.0,1.0,13.24,271080.4959
760,002299.SZ,圣农发展,农业综合,2.65,28.0,5.0,26.28,2919445.2
1411,300020.SZ,银江股份,软件服务,2.64,29.0,6.0,9.23,579621.1521
1090,002630.SZ,华西能源,专用机械,2.64,28.0,6.0,3.63,352265.2783
3038,601388.SH,怡球资源,铝,2.64,28.0,9.0,2.73,552934.2
652,002190.SZ,成飞集成,汽车配件,2.64,28.0,10.0,19.8,683472.9964
1369,002927.SZ,泰永长征,电气设备,2.64,28.0,9.0,36.63,188190.288
1757,300369.SZ,绿盟科技,软件服务,2.63,29.0,6.0,12.83,923041.597
1627,300238.SZ,冠昊生物,医疗保健,2.63,29.0,0.0,15.95,392358.2161
3273,603266.SH,天龙股份,塑料,2.63,29.0,6.0,19.29,67515.0
1922,300536.SZ,农尚环境,建筑施工,2.63,29.0,0.0,14.67,89596.7595
207,000636.SZ,风华高科,元器件,2.62,29.0,6.0,15.27,1366975.1505
164,000584.SZ,哈工智能,化纤,2.62,29.0,9.0,8.7,520534.8548
1615,300226.SZ,上海钢联,互联网,2.62,29.0,1.0,86.9,1318795.3125
1654,300265.SZ,通光线缆,电气设备,2.62,29.0,17.0,9.27,312176.2187
2630,600601.SH,方正科技,电脑设备,2.62,29.0,6.0,4.21,924049.1969
323,000807.SZ,云铝股份,铝,2.62,28.0,9.0,5.18,1258548.7736
1719,300330.SZ,华虹计通,软件服务,2.61,29.0,7.0,9.15,153449.709
259,000712.SZ,锦龙股份,证券,2.61,29.0,6.0,14.09,1260667.4898
1729,300340.SZ,科恒股份,元器件,2.61,29.0,2.0,21.29,325843.0817
145,000555.SZ,神州信息,软件服务,2.61,29.0,5.0,13.61,1272418.4045
464,002002.SZ,鸿达兴业,化工原料,2.61,29.0,2.0,5.39,1373995.2371
395,000917.SZ,电广传媒,影视音像,2.61,28.0,1.0,10.04,1299818.5108
2228,600112.SH,天成控股,电气设备,2.61,29.0,6.0,4.94,251547.1939
961,002500.SZ,山西证券,证券,2.6,29.0,9.0,9.08,2568482.4389
1043,002583.SZ,海能达,通信设备,2.6,29.0,12.0,11.0,1154600.1269
629,002167.SZ,东方锆业,小金属,2.6,28.0,9.0,7.48,462713.922
3141,603005.SH,晶方科技,半导体,2.6,28.0,5.0,21.97,383664.7003
700,002238.SZ,天威视讯,影视音像,2.6,29.0,0.0,10.68,659333.2176
1591,300202.SZ,聚龙股份,专用机械,2.6,29.0,6.0,8.33,338689.4284
1584,300195.SZ,长荣股份,轻工机械,2.6,29.0,6.0,11.14,337108.1583
1666,300277.SZ,海联讯,软件服务,2.6,29.0,6.0,7.8,260824.6875
2697,600679.SH,上海凤凰,文教休闲,2.6,29.0,0.0,16.97,391326.4131
1732,300343.SZ,联创互联,互联网,2.59,29.0,6.0,8.36,334554.543
3221,603131.SH,上海沪工,专用机械,2.59,28.0,3.0,25.26,126300.0
2481,600408.SH,*ST安泰,焦炭加工,2.59,30.0,9.0,4.32,434937.6
555,002093.SZ,国脉科技,电信运营,2.59,29.0,8.0,9.72,946572.4606
1070,002610.SZ,爱康科技,电气设备,2.59,29.0,6.0,2.25,950188.8938
2085,300706.SZ,阿石创,元器件,2.59,29.0,6.0,29.08,163612.3998
3337,603389.SH,亚振家居,家居用品,2.58,29.0,6.0,11.36,71522.56
741,002280.SZ,联络互动,软件服务,2.58,28.0,6.0,4.97,850800.2583
1956,300572.SZ,安车检测,电器仪表,2.58,29.0,2.0,74.25,418662.6345
2737,600721.SH,百花村,生物制药,2.58,29.0,6.0,6.55,199875.6689
2746,600730.SH,中国高科,综合类,2.58,28.0,0.0,7.61,446445.2175
2126,300751.SZ,迈为股份,专用机械,2.58,29.0,17.0,178.0,231400.0
995,002535.SZ,林州重机,工程机械,2.58,28.0,3.0,4.67,275752.2107
489,002027.SZ,分众传媒,影视音像,2.57,29.0,17.0,7.09,10406617.1185
2640,600612.SH,老凤祥,服饰,2.57,4.0,1.0,42.8,1357229.2164
962,002501.SZ,利源精制,铝,2.57,29.0,9.0,3.46,346451.092
2814,600804.SH,鹏博士,电信运营,2.57,29.0,6.0,11.0,1575593.6449
1201,002745.SZ,木林森,半导体,2.57,29.0,15.0,15.27,793842.6902
1231,002777.SZ,久远银海,软件服务,2.57,28.0,6.0,35.0,560000.0
1133,002673.SZ,西部证券,证券,2.57,29.0,9.0,11.28,3950075.2606
1648,300259.SZ,新天科技,电器仪表,2.57,29.0,6.0,4.0,289751.4104
149,000560.SZ,我爱我家,房产服务,2.56,28.0,1.0,7.23,1234887.9613
2004,300623.SZ,捷捷微电,半导体,2.56,29.0,5.0,35.47,249640.5203
2945,600996.SH,贵广网络,影视音像,2.56,29.0,0.0,11.48,342089.4284
1572,300182.SZ,捷成股份,软件服务,2.56,30.0,6.0,6.17,1107609.3621
1464,300074.SZ,华平股份,通信设备,2.56,29.0,5.0,4.96,242026.8759
531,002069.SZ,獐子岛,渔业,2.56,29.0,5.0,4.82,331951.3245
2253,600139.SH,西部资源,汽车整车,2.56,29.0,5.0,4.81,318369.3343
1163,002703.SZ,浙江世宝,汽车配件,2.56,29.0,11.0,5.52,305292.4055
1755,300367.SZ,东方网力,电脑设备,2.55,30.0,6.0,12.24,732775.2489
493,002031.SZ,巨轮智能,汽车配件,2.55,29.0,9.0,2.78,525591.1988
1015,002555.SZ,三七互娱,互联网,2.55,30.0,6.0,14.78,2353303.2499
1618,300229.SZ,拓尔思,软件服务,2.55,29.0,6.0,12.01,559107.087
342,000831.SZ,五矿稀土,小金属,2.55,30.0,2.0,13.41,1315372.1235
3004,601198.SH,东兴证券,证券,2.55,30.0,9.0,13.93,3841839.1952
2784,600770.SH,综艺股份,综合类,2.54,29.0,5.0,7.09,921700.0
2102,300724.SZ,捷佳伟创,专用机械,2.54,29.0,17.0,35.55,284400.0
331,000818.SZ,航锦科技,化工原料,2.54,29.0,7.0,12.59,844031.1059
1557,300167.SZ,迪威迅,通信设备,2.54,29.0,6.0,6.14,184347.36
3022,601298.SH,青岛港,港口,2.54,28.0,7.0,9.81,445742.856
3010,601216.SH,君正集团,化工原料,2.54,29.0,5.0,4.22,3560843.3386
581,002119.SZ,康强电子,半导体,2.54,29.0,5.0,11.85,334993.575
304,000783.SZ,长江证券,证券,2.53,29.0,9.0,7.55,4174700.1959
2752,600736.SH,苏州高新,园区开发,2.53,29.0,5.0,8.24,948665.3554
2649,600621.SH,华鑫股份,证券,2.53,29.0,0.0,14.36,768619.0373
2108,300731.SZ,科创新源,橡胶,2.52,28.0,5.0,31.22,183360.3674
2499,600438.SH,通威股份,饲料,2.52,29.0,17.0,12.41,3672703.0034
2399,600310.SH,桂东电力,水力发电,2.52,29.0,6.0,5.46,451965.15
183,000607.SZ,华媒控股,广告包装,2.52,29.0,5.0,5.38,476054.6633
3432,603666.SH,亿嘉和,专用机械,2.51,28.0,1.0,68.05,167140.7353
3074,601689.SH,拓普集团,汽车配件,2.51,29.0,5.0,20.59,1488772.5758
1702,300313.SZ,天山生物,农业综合,2.51,29.0,3.0,7.9,143901.4356
159,000572.SZ,海马汽车,汽车整车,2.51,29.0,9.0,2.97,487718.6165
1762,300375.SZ,鹏翎股份,汽车配件,2.51,28.0,9.0,6.98,180738.3569
1294,002846.SZ,英联股份,广告包装,2.51,29.0,17.0,12.49,66147.4397
1825,300438.SZ,鹏辉能源,电气设备,2.51,29.0,6.0,24.73,527461.9115
1032,002572.SZ,索菲亚,家居用品,2.51,28.0,10.0,21.12,1347621.0739
2319,600217.SH,中再资环,环境保护,2.5,28.0,9.0,5.73,755735.8746
917,002456.SZ,欧菲科技,元器件,2.5,30.0,6.0,13.63,3636310.1248
400,000922.SZ,佳电股份,电气设备,2.5,29.0,8.0,9.04,438713.8388
1652,300263.SZ,隆华科技,专用机械,2.5,28.0,6.0,5.93,371515.683
1874,300487.SZ,蓝晓科技,化工原料,2.49,30.0,16.0,35.55,385284.6823
2808,600797.SH,浙大网新,软件服务,2.49,29.0,6.0,11.15,1132008.268
643,002181.SZ,粤传媒,出版业,2.49,28.0,0.0,6.89,781624.0456
2657,600633.SH,浙数文化,互联网,2.49,28.0,6.0,10.6,1367685.0775
1172,002714.SZ,牧原股份,农业综合,2.49,30.0,1.0,55.85,6654783.0808
1152,002692.SZ,远程股份,电气设备,2.49,29.0,6.0,4.7,336230.433
3065,601628.SH,中国人寿,保险,2.48,30.0,12.0,29.42,61262825.26
3199,603090.SH,宏盛股份,专用机械,2.48,28.0,0.0,20.23,82298.2699
618,002156.SZ,通富微电,半导体,2.48,29.0,6.0,10.31,1189262.9405
2568,600530.SH,交大昂立,医疗保健,2.48,28.0,0.0,6.8,530400.0
2059,300679.SZ,电连技术,元器件,2.48,30.0,11.0,35.0,353566.8395
3247,603189.SH,网达软件,软件服务,2.48,29.0,7.0,13.82,152158.2
3361,603516.SH,淳中科技,通信设备,2.48,28.0,8.0,28.44,251058.5935
964,002503.SZ,搜于特,服饰,2.48,29.0,9.0,3.08,601893.5951
2859,600856.SH,中天能源,供气供热,2.48,28.0,3.0,4.77,640812.3212
1806,300419.SZ,浩丰科技,软件服务,2.48,28.0,6.0,6.68,183396.0754
791,002330.SZ,得利斯,食品,2.48,28.0,5.0,5.92,297150.7888
1129,002669.SZ,康达新材,化工原料,2.48,29.0,9.0,13.9,317630.2747
1827,300440.SZ,运达科技,软件服务,2.48,29.0,5.0,8.0,356618.9064
2287,600180.SH,瑞茂通,仓储物流,2.48,28.0,5.0,9.86,1002246.7795
1990,300608.SZ,思特奇,软件服务,2.48,30.0,5.0,25.5,176564.6291
1329,002883.SZ,中设股份,建筑施工,2.48,29.0,1.0,31.85,98791.3108
662,002200.SZ,云投生态,环境保护,2.47,29.0,8.0,7.51,98845.1961
1174,002716.SZ,金贵银业,小金属,2.47,29.0,9.0,7.85,425749.0016
2310,600207.SH,安彩高科,元器件,2.47,28.0,5.0,5.56,383640.0
1547,300157.SZ,恒泰艾普,石油开采,2.47,29.0,5.0,5.63,345411.1187
2918,600962.SH,国投中鲁,软饮料,2.47,28.0,11.0,9.87,250717.74
1578,300189.SZ,神农基因,种植业,2.47,29.0,5.0,3.66,323078.2804
1441,300050.SZ,世纪鼎利,软件服务,2.47,29.0,9.0,6.67,246240.5567
599,002137.SZ,麦达数字,互联网,2.47,28.0,5.0,8.08,294794.0401
2948,600999.SH,招商证券,证券,2.46,30.0,16.0,17.63,8645222.2308
1917,300531.SZ,优博讯,软件服务,2.46,28.0,3.0,23.4,285470.64
1685,300296.SZ,利亚德,半导体,2.46,29.0,6.0,8.67,1569358.8814
771,002310.SZ,东方园林,建筑施工,2.45,29.0,10.0,8.52,1310116.1025
2087,300708.SZ,聚灿光电,半导体,2.45,29.0,6.0,12.34,140663.66
1645,300256.SZ,星星科技,元器件,2.45,29.0,5.0,4.14,320963.4161
722,002261.SZ,拓维信息,互联网,2.45,29.0,6.0,5.71,519260.3453
1143,002683.SZ,宏大爆破,化工原料,2.45,29.0,2.0,13.44,803596.545
3157,603022.SH,新通联,广告包装,2.45,30.0,7.0,10.5,210000.0
1449,300058.SZ,蓝色光标,广告包装,2.45,29.0,6.0,5.78,960866.374
1460,300070.SZ,碧水源,环境保护,2.44,29.0,10.0,9.74,1963098.7542
1920,300534.SZ,陇神戎发,中成药,2.44,29.0,9.0,6.96,141195.7132
2067,300687.SZ,赛意信息,软件服务,2.44,30.0,6.0,28.97,181446.0483
1416,300025.SZ,华星创业,通信设备,2.44,30.0,6.0,6.08,236701.5063
483,002021.SZ,中捷资源,纺织机械,2.44,29.0,9.0,3.47,238552.1039
2764,600748.SH,上实发展,全国地产,2.44,29.0,1.0,9.06,1671173.9802
834,002373.SZ,千方科技,软件服务,2.44,30.0,6.0,17.64,1480503.0106
