,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
2793,600783.SH,鲁信创投,矿物制品,2.83,26.28,1956176.2246
415,000939.SZ,*ST凯迪,新型电力,2.83,1.3,394914.9199
1391,300001.SZ,特锐德,电气设备,2.83,24.5,2265566.6877
2777,600766.SH,园城黄金,黄金,2.82,10.07,225499.5965
1502,300113.SZ,顺网科技,互联网,2.82,17.71,830442.5463
3046,601577.SH,长沙银行,银行,2.82,11.17,382187.555
202,000630.SZ,铜陵有色,铜,2.82,2.75,2629153.7709
1257,002806.SZ,华锋股份,元器件,2.82,23.56,135921.4685
3266,603239.SH,浙江仙通,汽车配件,2.82,12.98,117754.56
454,000996.SZ,中国中期,汽车服务,2.82,14.23,490935.0
1558,300169.SZ,天晟新材,塑料,2.81,5.83,150138.1396
467,002005.SZ,德豪润达,家用电器,2.81,3.0,482674.56
1658,300270.SZ,中威电子,通信设备,2.81,9.21,138916.0546
3401,603609.SH,禾丰牧业,饲料,2.8,11.83,983281.7628
2472,600399.SH,*ST抚钢,特种钢,2.8,3.6,709956.0
1461,300072.SZ,三聚环保,环境保护,2.79,11.11,2365570.2127
3263,603232.SH,格尔软件,软件服务,2.79,37.46,191682.82
1829,300443.SZ,金雷股份,专用机械,2.79,17.06,272023.7182
2333,600235.SH,民丰特纸,造纸,2.79,8.65,303874.5
2647,600622.SH,光大嘉宝,区域地产,2.78,7.82,902118.45
2464,600390.SH,五矿资本,多元金融,2.77,10.76,552566.6168
2469,600396.SH,金山股份,火力发电,2.77,2.84,418248.736
2226,600113.SH,浙江东日,区域地产,2.77,8.93,284509.8
2935,600986.SH,科达股份,互联网,2.77,6.2,788545.6918
1753,300366.SZ,创意信息,软件服务,2.77,9.9,318855.0945
1388,002948.SZ,青岛银行,银行,2.77,7.79,351310.889
1368,002926.SZ,华西证券,证券,2.77,11.97,2128442.4773
2133,300760.SZ,迈瑞医疗,医疗保健,2.76,127.28,1547724.8
497,002035.SZ,华帝股份,家用电器,2.76,11.45,896391.33
1169,002711.SZ,欧浦智网,仓储物流,2.75,4.75,498829.3146
1056,002596.SZ,海南瑞泽,其他建材,2.75,9.99,861576.0195
306,000786.SZ,北新建材,其他建材,2.75,18.84,2663941.3193
3247,603197.SH,保隆科技,汽车配件,2.75,28.95,284872.8578
1766,300380.SZ,安硕信息,软件服务,2.75,23.61,291163.7709
537,002075.SZ,沙钢股份,特种钢,2.75,10.44,2303868.6338
1545,300156.SZ,神雾环保,环境保护,2.74,4.36,314704.8
2110,300735.SZ,光弘科技,通信设备,2.73,25.44,277695.408
2487,600422.SH,昆药集团,中成药,2.73,10.0,758692.992
651,002189.SZ,利达光电,元器件,2.73,23.38,459877.773
56,000089.SZ,深圳机场,机场,2.73,9.25,1896961.7958
2004,300624.SZ,万兴科技,软件服务,2.73,68.1,330421.1319
534,002072.SZ,凯瑞德,互联网,2.73,7.38,124827.2757
1143,002683.SZ,宏大爆破,化工原料,2.73,12.7,759350.9019
3580,603986.SH,兆易创新,半导体,2.73,104.5,2167300.5206
2403,600318.SH,新力金融,多元金融,2.72,9.34,452056.0
935,002474.SZ,榕基软件,软件服务,2.72,10.27,481425.0133
798,002337.SZ,赛象科技,化工机械,2.72,5.89,346092.2411
102,000503.SZ,国新健康,医疗保健,2.72,20.44,1837192.585
2823,600818.SH,中路股份,文教休闲,2.72,15.99,380494.6981
3001,601198.SH,东兴证券,证券,2.72,13.51,3726004.8476
1360,002917.SZ,金奥博,化工原料,2.72,26.89,91049.54
2486,600421.SH,ST仰帆,机械基件,2.71,10.5,205380.0
169,000590.SZ,启迪古汉,中成药,2.71,8.52,190197.2654
2467,600393.SH,粤泰股份,全国地产,2.71,2.89,285591.4045
1853,300467.SZ,迅游科技,互联网,2.71,31.05,409508.5047
2149,600020.SH,中原高速,路桥,2.71,6.18,1388875.7922
1068,002608.SZ,江苏国信,火力发电,2.71,9.57,515777.1568
841,002380.SZ,科远股份,电气设备,2.7,15.46,221624.7104
1437,300047.SZ,天源迪科,软件服务,2.7,16.46,499648.4816
2261,600155.SH,华创阳安,证券,2.7,11.18,1261374.7718
227,000671.SZ,阳光城,区域地产,2.7,7.65,3038494.4103
3151,603019.SH,中科曙光,电脑设备,2.7,58.3,3748829.7451
1249,002797.SZ,第一创业,证券,2.7,7.84,1504064.027
2761,600748.SH,上实发展,全国地产,2.69,9.11,1680396.7946
2480,600410.SH,华胜天成,软件服务,2.69,8.59,943820.566
1082,002622.SZ,融钰集团,电气设备,2.69,4.62,388060.1109
2069,300690.SZ,双一科技,电气设备,2.68,24.26,126842.2965
493,002031.SZ,巨轮智能,汽车配件,2.68,2.79,527481.8146
3079,601788.SH,光大证券,证券,2.68,14.38,5617832.9305
2187,600071.SH,凤凰光学,元器件,2.68,12.21,289953.8688
2654,600633.SH,浙数文化,互联网,2.68,10.94,1411554.2215
379,000897.SZ,津滨发展,区域地产,2.68,3.12,504580.3258
1230,002776.SZ,柏堡龙,服饰,2.68,23.33,479905.2366
1860,300474.SZ,景嘉微,元器件,2.68,48.9,332464.8897
1498,300109.SZ,新开源,化工原料,2.68,20.1,256966.2893
966,002505.SZ,大康农业,农业综合,2.68,2.42,1327460.0724
2042,300663.SZ,科蓝软件,软件服务,2.68,22.42,276068.4279
37,000046.SZ,泛海控股,全国地产,2.68,7.2,3726149.9998
284,000751.SZ,锌业股份,铅锌,2.68,3.84,541388.3055
623,002161.SZ,远望谷,通信设备,2.67,8.18,571444.1357
643,002181.SZ,粤传媒,出版业,2.66,6.78,769145.2872
1699,300311.SZ,任子行,软件服务,2.66,8.63,396507.0743
2294,600191.SH,华资实业,食品,2.66,5.45,264287.94
652,002190.SZ,成飞集成,汽车配件,2.66,19.93,687960.4453
3445,603696.SH,安记食品,食品,2.66,13.54,227472.0
229,000673.SZ,当代东方,影视音像,2.66,6.16,484989.8931
1714,300326.SZ,凯利泰,医疗保健,2.66,10.62,684686.4379
1721,300333.SZ,兆日科技,元器件,2.65,11.09,366962.6293
159,000572.SZ,海马汽车,汽车整车,2.65,2.69,441738.4103
3285,603305.SH,旭升股份,汽车配件,2.65,38.8,245462.3645
1432,300042.SZ,朗科科技,电脑设备,2.65,21.65,242199.4593
1170,002712.SZ,思美传媒,广告包装,2.64,9.31,280732.5679
531,002069.SZ,獐子岛,渔业,2.64,5.64,388424.3714
1697,300309.SZ,吉艾科技,多元金融,2.64,8.1,605010.8967
426,000960.SZ,锡业股份,小金属,2.64,12.07,1697214.6903
3154,603022.SH,新通联,广告包装,2.63,10.69,213800.0
247,000697.SZ,炼石航空,航空,2.63,14.74,824968.3922
167,000587.SZ,金洲慈航,批发业,2.63,3.48,422128.1238
1201,002745.SZ,木林森,半导体,2.63,14.41,749133.8026
3019,601298.SH,青岛港,港口,2.63,8.98,408029.648
961,002500.SZ,山西证券,证券,2.62,8.75,2475134.5089
304,000783.SZ,长江证券,证券,2.62,7.55,4174700.1959
2181,600064.SH,南京高科,园区开发,2.61,12.06,1490564.0069
3054,601606.SH,长城军工,专用机械,2.61,16.88,249824.0
3192,603085.SH,天成自控,汽车配件,2.61,9.7,143062.8934
1990,300609.SZ,汇纳科技,互联网,2.61,42.47,232048.0107
2596,600568.SH,中珠医疗,区域地产,2.61,2.91,455399.9518
3063,601633.SH,长城汽车,汽车整车,2.61,7.51,4526824.479
1571,300182.SZ,捷成股份,软件服务,2.6,6.09,1093248.1386
538,002076.SZ,雪莱特,家用电器,2.6,4.01,178594.6785
2598,600570.SH,恒生电子,软件服务,2.6,88.13,5444717.0513
3270,603266.SH,天龙股份,塑料,2.6,20.55,71925.0
1403,300013.SZ,新宁物流,仓储物流,2.6,14.64,399215.4296
2997,601177.SH,杭齿前进,机械基件,2.6,13.41,536480.46
1410,300020.SZ,银江股份,软件服务,2.6,9.73,611019.9144
344,000835.SZ,长城动漫,影视音像,2.59,5.19,157202.505
1966,300584.SZ,海辰药业,化学制药,2.59,29.33,139093.278
1608,300220.SZ,金运激光,元器件,2.59,15.02,187628.2073
1490,300101.SZ,振芯科技,通信设备,2.59,13.27,729373.3469
1720,300332.SZ,天壕环境,环境保护,2.59,5.31,377012.1962
2279,600175.SH,美都能源,综合类,2.59,2.85,698545.6901
584,002122.SZ,*ST天马,机械基件,2.59,2.64,312642.1716
2053,300674.SZ,宇信科技,软件服务,2.59,38.23,152958.23
1483,300094.SZ,国联水产,渔业,2.58,6.85,512592.1897
1521,300132.SZ,青松股份,化工原料,2.58,14.15,523385.5784
1574,300185.SZ,通裕重工,工程机械,2.58,2.25,616821.6771
3411,603629.SH,利通电子,元器件,2.58,43.41,108525.0
2915,600962.SH,国投中鲁,软饮料,2.57,9.64,244875.28
1133,002673.SZ,西部证券,证券,2.57,11.19,3918558.7026
2627,600601.SH,方正科技,电脑设备,2.57,3.82,838448.4399
608,002146.SZ,荣盛发展,全国地产,2.57,10.3,4010363.7646
1583,300195.SZ,长荣股份,轻工机械,2.57,11.98,362527.4449
1217,002762.SZ,金发拉比,服饰,2.56,6.85,130197.7822
3443,603690.SH,至纯科技,专用机械,2.56,23.49,216521.424
1572,300183.SZ,东软载波,软件服务,2.56,17.1,458709.4272
164,000584.SZ,哈工智能,化纤,2.56,8.72,521731.4866
3204,603106.SH,恒银金融,电脑设备,2.56,13.88,180925.8
680,002218.SZ,拓日新能,半导体,2.56,4.11,499659.8222
2157,600029.SH,南方航空,空运,2.56,7.91,5554916.15
199,000627.SZ,天茂集团,保险,2.56,6.88,3399147.7571
183,000607.SZ,华媒控股,广告包装,2.55,6.01,531800.8414
1718,300330.SZ,华虹计通,软件服务,2.55,9.27,155462.1642
723,002262.SZ,恩华药业,化学制药,2.55,13.05,1153848.4324
1248,002796.SZ,世嘉科技,专用机械,2.55,47.9,174958.8646
1954,300571.SZ,平治信息,互联网,2.54,62.28,429377.004
908,002447.SZ,晨鑫科技,互联网,2.54,3.64,483190.9992
1043,002583.SZ,海能达,通信设备,2.54,11.04,1158798.6728
2465,600391.SH,航发科技,航空,2.54,18.23,601825.836
19,000025.SZ,特力A,汽车服务,2.54,32.96,892825.7536
292,000760.SZ,斯太尔,汽车配件,2.53,3.74,244762.1562
1761,300375.SZ,鹏翎股份,汽车配件,2.53,7.09,183586.6691
1557,300168.SZ,万达信息,软件服务,2.53,15.53,1694691.2272
1647,300259.SZ,新天科技,电器仪表,2.53,4.28,310034.0091
3035,601388.SH,怡球资源,铝,2.53,2.71,548883.4
2305,600203.SH,福日电子,元器件,2.53,6.24,231017.3536
2101,300724.SZ,捷佳伟创,专用机械,2.52,35.13,281040.0
1196,002739.SZ,万达电影,影视音像,2.52,23.97,4222173.5353
3071,601689.SH,拓普集团,汽车配件,2.52,22.58,552433.5461
334,000821.SZ,京山轻机,轻工机械,2.52,10.26,474112.6198
2749,600736.SH,苏州高新,园区开发,2.52,8.06,927942.083
395,000917.SZ,电广传媒,影视音像,2.51,9.53,1233791.8733
145,000555.SZ,神州信息,软件服务,2.51,14.03,1311684.8064
259,000712.SZ,锦龙股份,证券,2.51,14.05,1257088.5899
2065,300686.SZ,智动力,元器件,2.51,13.56,119425.9602
1685,300297.SZ,蓝盾股份,软件服务,2.51,7.63,604752.7631
1630,300242.SZ,佳云科技,互联网,2.51,5.47,282141.1461
7,000009.SZ,中国宝安,综合类,2.5,6.61,1401180.5726
555,002093.SZ,国脉科技,电信运营,2.5,9.98,971892.3
1487,300098.SZ,高新兴,通信设备,2.5,9.91,1290191.5613
2250,600139.SH,西部资源,汽车整车,2.5,4.92,325650.1299
2057,300678.SZ,中科信息,软件服务,2.5,25.25,210382.3688
50,000066.SZ,中国长城,电脑设备,2.5,7.77,1935287.3491
3199,603099.SH,长白山,旅游景点,2.5,10.19,271736.73
3334,603389.SH,亚振家居,家居用品,2.49,12.09,76118.64
255,000708.SZ,大冶特钢,特种钢,2.49,11.19,502888.0891
444,000981.SZ,银亿股份,汽车配件,2.49,4.61,1186759.4916
670,002208.SZ,合肥城建,区域地产,2.49,14.26,455282.9386
1377,002936.SZ,郑州银行,银行,2.49,6.16,369600.0
182,000606.SZ,顺利办,互联网,2.49,8.52,465577.7856
1065,002605.SZ,姚记扑克,文教休闲,2.49,10.4,278056.714
1731,300343.SZ,联创互联,互联网,2.48,8.05,322148.8123
2572,600538.SH,国发股份,医药商业,2.48,6.19,287464.3335
1577,300189.SZ,神农基因,种植业,2.48,3.84,338967.3761
1942,300558.SZ,贝达药业,化学制药,2.47,45.9,778933.7957
3509,603833.SH,欧派家居,家居用品,2.47,101.9,938581.9772
1711,300323.SZ,华灿光电,半导体,2.47,9.9,695389.4798
3342,603444.SH,吉比特,互联网,2.47,192.97,795966.7084
1932,300548.SZ,博创科技,元器件,2.47,46.35,158099.85
1172,002714.SZ,牧原股份,农业综合,2.47,51.12,6091181.9353
3007,601216.SH,君正集团,化工原料,2.47,4.18,3527091.269
2734,600721.SH,百花村,生物制药,2.46,7.08,216048.8146
2066,300687.SZ,赛意信息,软件服务,2.46,28.58,179003.3849
3413,603633.SH,徕木股份,元器件,2.46,13.6,146810.5611
3563,603939.SH,益丰药房,医药商业,2.46,54.51,1977048.5808
2522,600481.SH,双良节能,环境保护,2.46,4.98,807006.9124
2182,600066.SH,宇通客车,汽车整车,2.45,13.41,2968892.498
2284,600180.SH,瑞茂通,仓储物流,2.45,10.78,1095762.7062
2390,600303.SH,曙光股份,汽车整车,2.45,4.55,282247.5547
1174,002716.SZ,金贵银业,小金属,2.45,8.02,434969.0436
2262,600156.SH,华升股份,纺织,2.45,5.57,223975.661
540,002078.SZ,太阳纸业,造纸,2.45,6.95,1772881.6716
274,000729.SZ,燕京啤酒,啤酒,2.44,6.43,1613572.184
1795,300409.SZ,道氏技术,陶瓷,2.44,19.22,451673.6826
1617,300229.SZ,拓尔思,软件服务,2.44,11.97,557244.9485
640,002178.SZ,延华智能,建筑施工,2.43,5.39,382683.3358
2615,600588.SH,用友网络,软件服务,2.43,34.29,6521011.3731
964,002503.SZ,搜于特,服饰,2.43,3.08,601893.5951
1090,002630.SZ,华西能源,专用机械,2.43,3.94,382348.539
1824,300438.SZ,鹏辉能源,电气设备,2.43,25.8,550283.7572
410,000933.SZ,神火股份,煤炭开采,2.43,5.09,967338.5429
2511,600466.SH,蓝光发展,区域地产,2.43,6.86,2047098.112
1415,300025.SZ,华星创业,通信设备,2.43,6.51,253466.6957
3339,603416.SH,信捷电气,电气设备,2.43,28.8,101203.2
1836,300450.SZ,先导智能,专用机械,2.42,38.36,1862193.6227
1955,300572.SZ,安车检测,电器仪表,2.42,74.1,417816.8514
2781,600770.SH,综艺股份,综合类,2.42,7.45,968500.0
1231,002777.SZ,久远银海,软件服务,2.42,36.55,584800.0
741,002280.SZ,联络互动,软件服务,2.42,5.2,890173.3084
1163,002703.SZ,浙江世宝,汽车配件,2.42,5.53,305845.4715
581,002119.SZ,康强电子,半导体,2.42,13.56,383334.42
2107,300731.SZ,科创新源,橡胶,2.42,32.2,189116.074
224,000668.SZ,荣丰控股,区域地产,2.41,11.94,175145.9412
3255,603220.SH,贝通信,通信设备,2.41,33.99,287011.56
1609,300221.SZ,银禧科技,塑料,2.41,7.64,323456.5915
1838,300452.SZ,山河药辅,化学制药,2.41,17.17,184670.9786
2805,600797.SH,浙大网新,软件服务,2.41,10.6,1076169.2951
3409,603626.SH,科森科技,专用机械,2.41,10.66,168541.7763
3205,603108.SH,润达医疗,医药商业,2.4,10.83,550469.5208
2830,600825.SH,新华传媒,出版业,2.4,7.66,800384.0931
2396,600310.SH,桂东电力,水力发电,2.4,5.39,446170.725
1546,300157.SZ,恒泰艾普,石油开采,2.4,6.01,368724.8355
755,002294.SZ,信立泰,化学制药,2.4,24.18,2528911.9674
127,000534.SZ,万泽股份,区域地产,2.4,9.93,487925.8362
2,000004.SZ,国农科技,生物制药,2.4,19.6,162705.8406
1024,002564.SZ,天沃科技,化工机械,2.4,5.77,347458.3493
1342,002897.SZ,意华股份,元器件,2.39,23.1,155595.3907
1826,300440.SZ,运达科技,软件服务,2.39,9.58,427051.1404
399,000921.SZ,海信家电,家用电器,2.39,11.02,994042.6416
502,002040.SZ,南京港,港口,2.39,10.5,322086.1833
3349,603496.SH,恒为科技,电脑设备,2.38,36.33,276350.0414
2058,300679.SZ,电连技术,元器件,2.38,34.5,348515.8847
323,000807.SZ,云铝股份,铝,2.38,4.94,1200237.6335
2220,600107.SH,美尔雅,服饰,2.38,8.08,290880.0
1600,300212.SZ,易华录,软件服务,2.38,27.59,1169414.6759
823,002362.SZ,汉王科技,电脑设备,2.38,18.63,331423.6033
1386,002946.SZ,新乳业,乳制品,2.38,21.66,184913.7311
1764,300378.SZ,鼎捷软件,软件服务,2.38,14.68,385207.3735
1472,300083.SZ,劲胜智能,元器件,2.38,4.45,555720.6106
1070,002610.SZ,爱康科技,电气设备,2.38,2.4,1013476.5074
1779,300393.SZ,中来股份,塑料,2.38,25.0,301444.1625
2669,600649.SH,城投控股,区域地产,2.38,8.45,2045569.4276
1315,002868.SZ,绿康生化,农业综合,2.37,19.45,74804.7
1041,002581.SZ,未名医药,生物制药,2.37,8.24,330250.7425
3039,601515.SH,东风股份,广告包装,2.37,11.66,1296592.0
3181,603063.SH,禾望电气,电气设备,2.37,11.1,283383.0
1422,300032.SZ,金龙机电,元器件,2.37,3.83,302323.9049
2316,600217.SH,中再资环,环境保护,2.37,5.37,708255.0867
232,000678.SZ,襄阳轴承,机械基件,2.37,8.43,361714.2689
1653,300265.SZ,通光线缆,电气设备,2.37,10.1,340127.2718
629,002167.SZ,东方锆业,小金属,2.36,7.58,468899.937
769,002308.SZ,威创股份,电脑设备,2.36,6.4,577141.8515
2757,600744.SH,华银电力,火力发电,2.36,3.73,308707.6319
925,002464.SZ,众应互联,互联网,2.36,11.22,317740.0114
2379,600290.SH,华仪电气,电气设备,2.36,6.96,528892.8437
1590,300202.SZ,聚龙股份,专用机械,2.36,8.51,346008.0475
3244,603189.SH,网达软件,软件服务,2.36,14.0,154140.0
851,002390.SZ,信邦制药,中成药,2.36,5.34,890300.0783
3139,603006.SH,联明股份,汽车配件,2.35,15.02,150137.1954
791,002330.SZ,得利斯,食品,2.35,6.21,311707.1619
2835,600830.SH,香溢融通,多元金融,2.35,6.5,295309.7856
657,002195.SZ,二三四五,软件服务,2.35,5.66,2450294.3126
1404,300014.SZ,亿纬锂能,电气设备,2.35,26.05,2134171.5263
1852,300466.SZ,赛摩电气,电器仪表,2.35,7.69,225744.837
3144,603011.SH,合锻智能,机床制造,2.34,6.76,301630.3847
2263,600157.SH,永泰能源,煤炭开采,2.34,2.37,2944913.4923
1919,300534.SZ,陇神戎发,中成药,2.34,6.96,141027.142
290,000758.SZ,中色股份,铅锌,2.34,4.92,968841.9012
2628,600602.SH,云赛智联,软件服务,2.34,8.16,843307.1715
67,000158.SZ,常山北明,纺织,2.33,6.68,1084956.8145
882,002421.SZ,达实智能,软件服务,2.33,5.35,907286.6654
912,002451.SZ,摩恩电气,电气设备,2.33,13.87,577546.3839
2128,300755.SZ,华致酒行,其他商业,2.33,32.0,185243.7344
1458,300069.SZ,金利华电,电气设备,2.33,13.16,121595.2048
2094,300717.SZ,华信新材,塑料,2.33,16.37,69565.952
609,002147.SZ,ST新光,区域地产,2.33,3.25,174520.7776
2036,300657.SZ,弘信电子,元器件,2.33,47.15,311011.4052
2336,600238.SH,*ST椰岛,红黄药酒,2.32,9.31,414296.471
548,002086.SZ,ST东海洋,渔业,2.32,4.95,235430.514
757,002296.SZ,辉煌科技,通信设备,2.32,6.8,219516.1346
688,002226.SZ,江南化工,化工原料,2.32,7.33,702429.0571
1438,300048.SZ,合康新能,电气设备,2.32,3.17,320334.7728
1754,300367.SZ,东方网力,电脑设备,2.32,12.86,769892.9495
1263,002812.SZ,恩捷股份,广告包装,2.32,62.82,798210.8654
3053,601601.SH,中国太保,保险,2.32,32.77,20601515.9
734,002273.SZ,水晶光电,元器件,2.32,13.89,1129108.759
1593,300205.SZ,天喻信息,元器件,2.31,11.75,500536.8259
474,002012.SZ,凯恩股份,造纸,2.31,5.2,242827.1274
1549,300160.SZ,秀强股份,玻璃,2.31,4.67,276908.7815
1652,300264.SZ,佳创视讯,通信设备,2.31,6.47,206114.625
2458,600383.SH,金地集团,全国地产,2.31,12.25,5530364.8757
2286,600183.SH,生益科技,元器件,2.31,11.57,2449936.9829
70,000301.SZ,东方盛虹,综合类,2.31,6.01,732160.1034
2225,600112.SH,天成控股,电气设备,2.31,5.2,264786.5199
722,002261.SZ,拓维信息,互联网,2.31,5.96,541995.0364
749,002288.SZ,超华科技,元器件,2.31,6.61,528991.612
1748,300360.SZ,炬华科技,电器仪表,2.31,10.0,332246.055
2302,600200.SH,江苏吴中,综合类,2.3,8.37,598686.7276
962,002501.SZ,利源精制,铝,2.3,3.46,346451.092
1701,300313.SZ,天山生物,农业综合,2.3,7.31,133154.3664
815,002354.SZ,天神娱乐,互联网,2.3,5.9,406248.5899
3218,603131.SH,上海沪工,专用机械,2.3,26.07,130350.0
1111,002651.SZ,利君股份,专用机械,2.3,5.73,239470.4577
1464,300075.SZ,数字政通,软件服务,2.3,13.88,417794.2682
1134,002674.SZ,兴业科技,纺织,2.3,11.64,279852.4593
152,000564.SZ,供销大集,百货,2.3,3.61,681834.3689
701,002239.SZ,奥特佳,汽车配件,2.29,2.89,874440.0614
1659,300271.SZ,华宇软件,软件服务,2.29,21.06,1177337.9325
3138,603005.SH,晶方科技,半导体,2.29,22.88,399556.1376
1696,300308.SZ,中际旭创,电气设备,2.28,59.1,1288956.7214
1970,300588.SZ,熙菱信息,软件服务,2.28,15.8,124282.8
448,000987.SZ,越秀金控,多元金融,2.28,10.6,570654.8054
662,002200.SZ,云投生态,环境保护,2.28,7.41,97529.0151
2811,600804.SH,鹏博士,电信运营,2.28,11.47,1642914.4643
1492,300103.SZ,达刚路机,工程机械,2.28,9.77,245546.3569
483,002021.SZ,中捷资源,纺织机械,2.28,3.62,248864.1545
2741,600728.SH,佳都科技,软件服务,2.28,11.9,1908911.1586
1299,002851.SZ,麦格米特,电气设备,2.28,32.01,543684.6164
965,002504.SZ,弘高创意,装修装饰,2.28,5.32,220540.0526
2481,600415.SH,小商品城,商品城,2.28,4.63,2520208.1635
1556,300167.SZ,迪威迅,通信设备,2.27,6.24,187349.76
1550,300161.SZ,华中数控,机床制造,2.27,15.14,254246.0064
